Potential V vs RHE, Current mA cm-2
0.013299999999999867,-0.0023554943142752856
0.012299999999999978,-0.0036824935135486908
0.011299999999999866,-0.004715232762450167
0.010299999999999976,-0.005105693081212918
0.009299999999999864,-0.005691383559357043
0.008299999999999974,-0.005957349283731669
0.007299999999999862,-0.006402983343189157
0.006299999999999972,-0.006809005486250421
0.00529999999999986,-0.00692076767893976
0.0042999999999999705,-0.0074498697050892826
0.0032999999999998586,-0.0075616318977786215
0.0022999999999999687,-0.007799303396155947
0.0012999999999998568,-0.008036974894533274
0.00029999999999996696,-0.008106295748226659
-0.000700000000000145,-0.008539197405985362
-0.0017000000000000348,-0.008720280452368086
-0.0027000000000001467,-0.008860336871054727
-0.0037000000000000366,-0.009167329223125438
-0.0047000000000001485,-0.009348412269508161
-0.005700000000000038,-0.00950261580119345
-0.00670000000000015,-0.009571936654886837
-0.00770000000000004,-0.010074159166338926
-0.008700000000000152,-0.010214215585025565
-0.009700000000000042,-0.010256656924021517
-0.010700000000000154,-0.010773026548472254
-0.011700000000000044,-0.010744732322474953
-0.012700000000000156,-0.010939962481856328
-0.013700000000000045,-0.010995136222551065
-0.014700000000000157,-0.011065871787544316
-0.015700000000000047,-0.011387011252613679
-0.01670000000000016,-0.011456332106307067
-0.01770000000000005,-0.011749177345379131
-0.01870000000000016,-0.01173503023238048
-0.01970000000000005,-0.011805765797373732
-0.020700000000000163,-0.012084463923447144
-0.021700000000000053,-0.012446630016212592
-0.022700000000000164,-0.012349014936521905
-0.023700000000000054,-0.012712595740587218
-0.024700000000000166,-0.012879531673971295
-0.025700000000000056,-0.012921973012967245
-0.026700000000000168,-0.012810210820277905
-0.027700000000000058,-0.013117203172348619
-0.02870000000000017,-0.013369021783724596
-0.02970000000000006,-0.013298286218731345
-0.03070000000000017,-0.013633572796799357
-0.03170000000000006,-0.01367601413579531
-0.03270000000000017,-0.013759482102487347
-0.03370000000000006,-0.014147112998650365
-0.034700000000000175,-0.013983006487866021
-0.035700000000000065,-0.014231995676642267
-0.03670000000000018,-0.014387613919627423
-0.03770000000000007,-0.014543232162612576
-0.03870000000000018,-0.014797880196588285
-0.03970000000000007,-0.015024234004566688
-0.04070000000000018,-0.014854468648582884
-0.04170000000000007,-0.015193999360550494
-0.04270000000000018,-0.015349617603535646
-0.04370000000000007,-0.015519382959519455
-0.044700000000000184,-0.01581647233249111
-0.045700000000000074,-0.01584476655848841
-0.046700000000000186,-0.015703295428501907
-0.047700000000000076,-0.016028679027470863
-0.04870000000000019,-0.01619844438345467
-0.04970000000000008,-0.016325768400442524
-0.05070000000000019,-0.01638235685243712
-0.05170000000000008,-0.01665115199941148
-0.05270000000000019,-0.016962388485381792
-0.05370000000000008,-0.017004829824377742
-0.05470000000000019,-0.01699068271137909
-0.05570000000000008,-0.017160448067362895
-0.056700000000000195,-0.017542420118326456
-0.057700000000000085,-0.017514125892329157
-0.058700000000000196,-0.017797068152302163
-0.059700000000000086,-0.01772633258730891
-0.0607000000000002,-0.017881950830294063
-0.06170000000000009,-0.018362952672248176
-0.0627000000000002,-0.018447835350240076
-0.06370000000000009,-0.018603453593225232
-0.0647000000000002,-0.018645894932221182
-0.06570000000000009,-0.018603453593225232
-0.0667000000000002,-0.01892883719219419
-0.0677000000000001,-0.019056161209182042
-0.0687000000000002,-0.019607898616129407
-0.0697000000000001,-0.019240073678164497
-0.07070000000000021,-0.019523015938137503
-0.0717000000000001,-0.01965033995512536
-0.07270000000000021,-0.019876693763103765
-0.0737000000000001,-0.02011719468408082
-0.07470000000000021,-0.020272812927065977
-0.0757000000000001,-0.020357695605057877
-0.07670000000000021,-0.020626490752032236
-0.0777000000000001,-0.020640637865030884
-0.07870000000000021,-0.021079198367989046
-0.0797000000000001,-0.020951874351001196
-0.08070000000000022,-0.0212065223849769
-0.0817000000000001,-0.021164081045980946
-0.08270000000000022,-0.021461170418952607
-0.08370000000000011,-0.02185728958291482
-0.08470000000000022,-0.02163093577493641
-0.08570000000000011,-0.022210967407881078
-0.08670000000000022,-0.02208364339089322
-0.08770000000000011,-0.022253408746877028
-0.08870000000000022,-0.022508056780852735
-0.08970000000000011,-0.022522203893851383
-0.09070000000000022,-0.022819293266823044
-0.09170000000000011,-0.022904175944814944
-0.09270000000000023,-0.02313052975279335
-0.09370000000000012,-0.02341347201276636
-0.09470000000000023,-0.02356909025575151
-0.09570000000000012,-0.023724708498736664
-0.09670000000000023,-0.023724708498736664
-0.09770000000000012,-0.023965209419713723
-0.09870000000000023,-0.024163269001694826
-0.09970000000000012,-0.02420571034069078
-0.10070000000000023,-0.024630123730650287
-0.10170000000000012,-0.02467256506964624
-0.10270000000000024,-0.024884771764625994
-0.10370000000000013,-0.0250545371206098
-0.10470000000000024,-0.02539406783257741
-0.10570000000000013,-0.025323332267584157
-0.10670000000000024,-0.025889216787530173
-0.10770000000000013,-0.02590336390052882
-0.10870000000000024,-0.026058982143513973
-0.10970000000000013,-0.026115570595508578
-0.11070000000000024,-0.026313630177489684
-0.11170000000000013,-0.02659657243746269
-0.11270000000000002,-0.02673804356744919
