Apr. 8, 2025   08:51:32
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp994_r5/2025-03-28-exp1017\exp1017deposition-2025-04-08t08_48_15-deposition\exp1017deposition_it_edep_-120mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.2
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 11.4

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 1.581e-3
2.000e-1, 1.578e-3
3.000e-1, 1.575e-3
4.000e-1, 1.566e-3
5.000e-1, 1.559e-3
6.000e-1, 1.574e-3
7.000e-1, 1.630e-3
8.000e-1, 1.618e-3
9.000e-1, 1.600e-3
1.000e+0, 1.588e-3
1.100e+0, 1.595e-3
1.200e+0, 1.586e-3
1.300e+0, 1.571e-3
1.400e+0, 1.558e-3
1.500e+0, 1.550e-3
1.600e+0, 1.544e-3
1.700e+0, 1.539e-3
1.800e+0, 1.535e-3
1.900e+0, 1.532e-3
2.000e+0, 1.529e-3
2.100e+0, 1.528e-3
2.200e+0, 1.526e-3
2.300e+0, 1.523e-3
2.400e+0, 1.523e-3
2.500e+0, 1.522e-3
2.600e+0, 1.521e-3
2.700e+0, 1.523e-3
2.800e+0, 1.522e-3
2.900e+0, 1.525e-3
3.000e+0, 1.527e-3
3.100e+0, 1.527e-3
3.200e+0, 1.523e-3
3.300e+0, 1.518e-3
3.400e+0, 1.508e-3
3.500e+0, 1.502e-3
3.600e+0, 1.512e-3
3.700e+0, 1.514e-3
3.800e+0, 1.510e-3
3.900e+0, 1.503e-3
4.000e+0, 1.499e-3
4.100e+0, 1.495e-3
4.200e+0, 1.515e-3
4.300e+0, 1.531e-3
4.400e+0, 1.542e-3
4.500e+0, 1.554e-3
4.600e+0, 1.545e-3
4.700e+0, 1.532e-3
4.800e+0, 1.521e-3
4.900e+0, 1.512e-3
5.000e+0, 1.510e-3
5.100e+0, 1.514e-3
5.200e+0, 1.516e-3
5.300e+0, 1.512e-3
5.400e+0, 1.508e-3
5.500e+0, 1.504e-3
5.600e+0, 1.502e-3
5.700e+0, 1.494e-3
5.800e+0, 1.487e-3
5.900e+0, 1.485e-3
6.000e+0, 1.484e-3
6.100e+0, 1.484e-3
6.200e+0, 1.488e-3
6.300e+0, 1.486e-3
6.400e+0, 1.481e-3
6.500e+0, 1.480e-3
6.600e+0, 1.480e-3
6.700e+0, 1.485e-3
6.800e+0, 1.486e-3
6.900e+0, 1.491e-3
7.000e+0, 1.520e-3
7.100e+0, 1.533e-3
7.200e+0, 1.532e-3
7.300e+0, 1.527e-3
7.400e+0, 1.521e-3
7.500e+0, 1.517e-3
7.600e+0, 1.512e-3
7.700e+0, 1.508e-3
7.800e+0, 1.503e-3
7.900e+0, 1.500e-3
8.000e+0, 1.499e-3
8.100e+0, 1.494e-3
8.200e+0, 1.492e-3
8.300e+0, 1.491e-3
8.400e+0, 1.495e-3
8.500e+0, 1.491e-3
8.600e+0, 1.489e-3
8.700e+0, 1.488e-3
8.800e+0, 1.492e-3
8.900e+0, 1.509e-3
9.000e+0, 1.509e-3
9.100e+0, 1.506e-3
9.200e+0, 1.515e-3
9.300e+0, 1.513e-3
9.400e+0, 1.507e-3
9.500e+0, 1.513e-3
9.600e+0, 1.516e-3
9.700e+0, 1.522e-3
9.800e+0, 1.521e-3
9.900e+0, 1.517e-3
1.000e+1, 1.510e-3
1.010e+1, 1.504e-3
1.020e+1, 1.497e-3
1.030e+1, 1.502e-3
1.040e+1, 1.513e-3
1.050e+1, 1.572e-3
1.060e+1, 1.574e-3
1.070e+1, 1.559e-3
1.080e+1, 1.547e-3
1.090e+1, 1.537e-3
1.100e+1, 1.530e-3
1.110e+1, 1.523e-3
1.120e+1, 1.518e-3
1.130e+1, 1.524e-3
1.140e+1, 1.528e-3
1.150e+1, 1.519e-3
1.160e+1, 1.513e-3
1.170e+1, 1.505e-3
1.180e+1, 1.501e-3
1.190e+1, 1.497e-3
1.200e+1, 1.494e-3
1.210e+1, 1.494e-3
1.220e+1, 1.492e-3
1.230e+1, 1.525e-3
1.240e+1, 1.537e-3
1.250e+1, 1.537e-3
1.260e+1, 1.532e-3
1.270e+1, 1.528e-3
1.280e+1, 1.519e-3
1.290e+1, 1.508e-3
1.300e+1, 1.498e-3
1.310e+1, 1.494e-3
1.320e+1, 1.490e-3
1.330e+1, 1.490e-3
1.340e+1, 1.488e-3
1.350e+1, 1.489e-3
1.360e+1, 1.490e-3
1.370e+1, 1.491e-3
1.380e+1, 1.492e-3
1.390e+1, 1.491e-3
1.400e+1, 1.494e-3
1.410e+1, 1.493e-3
1.420e+1, 1.502e-3
1.430e+1, 1.507e-3
1.440e+1, 1.510e-3
1.450e+1, 1.506e-3
1.460e+1, 1.500e-3
1.470e+1, 1.496e-3
1.480e+1, 1.490e-3
1.490e+1, 1.486e-3
1.500e+1, 1.486e-3
1.510e+1, 1.488e-3
1.520e+1, 1.486e-3
1.530e+1, 1.488e-3
1.540e+1, 1.494e-3
1.550e+1, 1.529e-3
1.560e+1, 1.538e-3
1.570e+1, 1.538e-3
1.580e+1, 1.533e-3
1.590e+1, 1.527e-3
1.600e+1, 1.522e-3
1.610e+1, 1.515e-3
1.620e+1, 1.509e-3
1.630e+1, 1.507e-3
1.640e+1, 1.511e-3
1.650e+1, 1.513e-3
1.660e+1, 1.510e-3
1.670e+1, 1.506e-3
1.680e+1, 1.499e-3
1.690e+1, 1.496e-3
1.700e+1, 1.498e-3
1.710e+1, 1.497e-3
1.720e+1, 1.496e-3
1.730e+1, 1.501e-3
1.740e+1, 1.502e-3
1.750e+1, 1.501e-3
1.760e+1, 1.502e-3
1.770e+1, 1.503e-3
1.780e+1, 1.505e-3
1.790e+1, 1.509e-3
1.800e+1, 1.506e-3
1.810e+1, 1.501e-3
1.820e+1, 1.498e-3
1.830e+1, 1.496e-3
1.840e+1, 1.515e-3
1.850e+1, 1.529e-3
1.860e+1, 1.522e-3
1.870e+1, 1.514e-3
1.880e+1, 1.508e-3
1.890e+1, 1.513e-3
1.900e+1, 1.533e-3
1.910e+1, 1.544e-3
1.920e+1, 1.538e-3
1.930e+1, 1.535e-3
1.940e+1, 1.523e-3
1.950e+1, 1.512e-3
1.960e+1, 1.502e-3
1.970e+1, 1.495e-3
1.980e+1, 1.490e-3
1.990e+1, 1.483e-3
2.000e+1, 1.480e-3
2.010e+1, 1.500e-3
2.020e+1, 1.520e-3
2.030e+1, 1.521e-3
2.040e+1, 1.512e-3
2.050e+1, 1.509e-3
2.060e+1, 1.501e-3
2.070e+1, 1.492e-3
2.080e+1, 1.489e-3
2.090e+1, 1.485e-3
2.100e+1, 1.481e-3
2.110e+1, 1.481e-3
2.120e+1, 1.481e-3
2.130e+1, 1.484e-3
2.140e+1, 1.490e-3
2.150e+1, 1.493e-3
2.160e+1, 1.496e-3
2.170e+1, 1.496e-3
2.180e+1, 1.497e-3
2.190e+1, 1.496e-3
2.200e+1, 1.493e-3
2.210e+1, 1.490e-3
2.220e+1, 1.485e-3
2.230e+1, 1.482e-3
2.240e+1, 1.482e-3
2.250e+1, 1.482e-3
2.260e+1, 1.495e-3
2.270e+1, 1.495e-3
2.280e+1, 1.497e-3
2.290e+1, 1.509e-3
2.300e+1, 1.510e-3
2.310e+1, 1.506e-3
2.320e+1, 1.500e-3
2.330e+1, 1.494e-3
2.340e+1, 1.490e-3
2.350e+1, 1.488e-3
2.360e+1, 1.488e-3
2.370e+1, 1.485e-3
2.380e+1, 1.498e-3
2.390e+1, 1.502e-3
2.400e+1, 1.500e-3
2.410e+1, 1.499e-3
2.420e+1, 1.502e-3
2.430e+1, 1.503e-3
2.440e+1, 1.498e-3
2.450e+1, 1.496e-3
2.460e+1, 1.494e-3
2.470e+1, 1.492e-3
2.480e+1, 1.490e-3
2.490e+1, 1.489e-3
2.500e+1, 1.489e-3
2.510e+1, 1.488e-3
2.520e+1, 1.485e-3
2.530e+1, 1.485e-3
2.540e+1, 1.487e-3
2.550e+1, 1.481e-3
2.560e+1, 1.480e-3
2.570e+1, 1.483e-3
