Oct. 20, 2024   13:34:37
-0.671, 1.478e-8
-0.672, 1.517e-8
-0.673, 1.330e-8
-0.674, 1.162e-8
-0.675, 1.369e-8
-0.676, 1.458e-8
-0.677, 1.448e-8
-0.678, 1.212e-8
-0.679, 1.261e-8
-0.680, 1.438e-8
-0.681, 1.537e-8
-0.682, 1.409e-8
-0.683, 1.142e-8
-0.684, 1.172e-8
-0.685, 1.448e-8
-0.686, 1.616e-8
-0.687, 1.399e-8
-0.688, 1.093e-8
-0.689, 1.172e-8
-0.690, 1.360e-8
-0.691, 1.488e-8
-0.692, 1.438e-8
-0.693, 1.202e-8
-0.694, 1.221e-8
-0.695, 1.350e-8
-0.696, 1.567e-8
-0.697, 1.438e-8
-0.698, 1.221e-8
-0.699, 1.162e-8
-0.700, 1.468e-8
-0.701, 1.468e-8
-0.702, 1.379e-8
-0.703, 1.133e-8
-0.704, 1.152e-8
-0.705, 1.310e-8
-0.706, 1.438e-8
-0.707, 1.399e-8
-0.708, 1.113e-8
-0.709, 1.133e-8
-0.710, 1.290e-8
-0.711, 1.498e-8
-0.712, 1.369e-8
-0.713, 1.093e-8
-0.714, 1.083e-8
-0.715, 1.290e-8
-0.716, 1.419e-8
-0.717, 1.340e-8
-0.718, 1.054e-8
-0.719, 9.846e-9
-0.720, 1.271e-8
-0.721, 1.330e-8
-0.722, 1.389e-8
-0.723, 1.103e-8
-0.724, 1.231e-8
-0.725, 1.389e-8
-0.726, 1.350e-8
-0.727, 1.281e-8
-0.728, 1.073e-8
-0.729, 1.113e-8
-0.730, 1.310e-8
-0.731, 1.478e-8
-0.732, 1.419e-8
-0.733, 1.064e-8
-0.734, 1.142e-8
-0.735, 1.350e-8
-0.736, 1.429e-8
-0.737, 1.360e-8
-0.738, 1.172e-8
-0.739, 9.945e-9
-0.740, 1.202e-8
-0.741, 1.330e-8
-0.742, 1.320e-8
-0.743, 1.093e-8
-0.744, 1.133e-8
-0.745, 1.241e-8
-0.746, 1.399e-8
-0.747, 1.241e-8
-0.748, 1.054e-8
-0.749, 1.054e-8
-0.750, 1.271e-8
-0.751, 1.290e-8
-0.752, 1.212e-8
-0.753, 1.044e-8
-0.754, 9.550e-9
-0.755, 1.231e-8
-0.756, 1.468e-8
-0.757, 1.310e-8
-0.758, 1.133e-8
-0.759, 1.113e-8
-0.760, 1.251e-8
-0.761, 1.369e-8
-0.762, 1.350e-8
-0.763, 1.064e-8
-0.764, 9.353e-9
-0.765, 1.290e-8
-0.766, 1.340e-8
-0.767, 1.281e-8
-0.768, 1.202e-8
-0.769, 1.054e-8
-0.770, 1.340e-8
-0.771, 1.429e-8
-0.772, 1.350e-8
-0.773, 1.093e-8
-0.774, 9.748e-9
-0.775, 1.241e-8
-0.776, 1.340e-8
-0.777, 1.241e-8
-0.778, 1.034e-8
-0.779, 1.064e-8
-0.780, 1.123e-8
-0.781, 1.409e-8
-0.782, 1.281e-8
-0.783, 1.044e-8
-0.784, 1.024e-8
-0.785, 1.221e-8
-0.786, 1.251e-8
-0.787, 1.281e-8
-0.788, 1.024e-8
-0.789, 1.014e-8
-0.790, 1.192e-8
-0.791, 1.320e-8
-0.792, 1.360e-8
-0.793, 9.846e-9
-0.794, 1.044e-8
-0.795, 1.261e-8
-0.796, 1.379e-8
-0.797, 1.389e-8
-0.798, 1.044e-8
-0.799, 9.550e-9
-0.800, 1.241e-8
-0.801, 1.340e-8
-0.802, 1.271e-8
-0.803, 1.044e-8
-0.804, 9.550e-9
-0.805, 1.152e-8
-0.806, 1.231e-8
-0.807, 1.281e-8
-0.808, 1.064e-8
-0.809, 1.034e-8
-0.810, 1.231e-8
-0.811, 1.379e-8
-0.812, 1.251e-8
-0.813, 1.172e-8
-0.814, 9.846e-9
-0.815, 1.142e-8
-0.816, 1.290e-8
-0.817, 1.192e-8
-0.818, 1.014e-8
-0.819, 9.945e-9
-0.820, 1.212e-8
-0.821, 1.261e-8
-0.822, 1.340e-8
-0.823, 1.133e-8
-0.824, 1.044e-8
-0.825, 1.261e-8
-0.826, 1.468e-8
-0.827, 1.389e-8
-0.828, 1.133e-8
-0.829, 1.064e-8
-0.830, 1.192e-8
-0.831, 1.251e-8
-0.832, 1.310e-8
-0.833, 1.073e-8
-0.834, 1.093e-8
-0.835, 1.251e-8
-0.836, 1.350e-8
-0.837, 1.360e-8
-0.838, 1.064e-8
-0.839, 9.353e-9
-0.840, 1.133e-8
-0.841, 1.271e-8
-0.842, 1.419e-8
-0.843, 1.162e-8
-0.844, 9.649e-9
-0.845, 1.212e-8
-0.846, 1.369e-8
-0.847, 1.340e-8
-0.848, 1.133e-8
-0.849, 9.353e-9
-0.850, 1.133e-8
-0.851, 1.251e-8
-0.852, 1.271e-8
-0.853, 1.044e-8
-0.854, 9.550e-9
-0.855, 1.133e-8
-0.856, 1.241e-8
-0.857, 1.271e-8
-0.858, 1.123e-8
-0.859, 9.452e-9
-0.860, 1.133e-8
-0.861, 1.261e-8
-0.862, 1.231e-8
-0.863, 1.064e-8
-0.864, 9.846e-9
-0.865, 1.054e-8
-0.866, 1.221e-8
-0.867, 1.202e-8
-0.868, 1.064e-8
-0.869, 7.873e-9
-0.870, 1.103e-8
-0.871, 1.300e-8
-0.872, 1.330e-8
-0.873, 1.123e-8
-0.874, 9.945e-9
-0.875, 1.271e-8
-0.876, 1.310e-8
-0.877, 1.340e-8
-0.878, 1.103e-8
-0.879, 9.353e-9
-0.880, 1.192e-8
-0.881, 1.350e-8
-0.882, 1.340e-8
-0.883, 1.073e-8
-0.884, 9.550e-9
-0.885, 1.103e-8
-0.886, 1.350e-8
-0.887, 1.261e-8
-0.888, 1.103e-8
-0.889, 8.761e-9
-0.890, 1.073e-8
-0.891, 1.221e-8
-0.892, 1.251e-8
-0.893, 1.103e-8
-0.894, 1.004e-8
-0.895, 1.073e-8
-0.896, 1.340e-8
-0.897, 1.271e-8
-0.898, 1.073e-8
-0.899, 9.550e-9
-0.900, 1.093e-8
-0.901, 1.231e-8
-0.902, 1.172e-8
-0.903, 1.103e-8
-0.904, 8.761e-9
-0.905, 1.034e-8
-0.906, 1.251e-8
-0.907, 1.241e-8
-0.908, 1.014e-8
-0.909, 1.064e-8
-0.910, 1.142e-8
-0.911, 1.320e-8
-0.912, 1.330e-8
-0.913, 1.133e-8
-0.914, 9.748e-9
-0.915, 1.152e-8
-0.916, 1.202e-8
-0.917, 1.271e-8
-0.918, 1.142e-8
-0.919, 8.268e-9
-0.920, 1.142e-8
-0.921, 1.271e-8
-0.922, 1.310e-8
-0.923, 1.093e-8
-0.924, 8.860e-9
-0.925, 1.113e-8
-0.926, 1.172e-8
-0.927, 1.271e-8
-0.928, 1.073e-8
-0.929, 9.846e-9
-0.930, 1.083e-8
-0.931, 1.202e-8
-0.932, 1.202e-8
-0.933, 1.083e-8
-0.934, 9.353e-9
-0.935, 1.133e-8
-0.936, 1.221e-8
-0.937, 1.212e-8
-0.938, 1.014e-8
-0.939, 9.846e-9
-0.940, 1.093e-8
-0.941, 1.241e-8
-0.942, 1.251e-8
-0.943, 1.034e-8
-0.944, 9.649e-9
-0.945, 1.073e-8
-0.946, 1.182e-8
-0.947, 1.241e-8
-0.948, 1.192e-8
-0.949, 1.004e-8
-0.950, 1.133e-8
-0.951, 1.241e-8
-0.952, 1.271e-8
-0.953, 1.113e-8
-0.954, 9.156e-9
-0.955, 1.064e-8
-0.956, 1.152e-8
-0.957, 1.182e-8
-0.958, 1.024e-8
-0.959, 8.169e-9
-0.960, 1.162e-8
-0.961, 1.202e-8
-0.962, 1.290e-8
-0.963, 1.152e-8
-0.964, 1.004e-8
-0.965, 1.064e-8
-0.966, 1.172e-8
-0.967, 1.261e-8
-0.968, 1.044e-8
-0.969, 8.958e-9
-0.970, 1.014e-8
-0.971, 1.083e-8
-0.972, 1.231e-8
-0.973, 1.103e-8
-0.974, 9.945e-9
-0.975, 1.133e-8
-0.976, 1.251e-8
-0.977, 1.281e-8
-0.978, 1.064e-8
-0.979, 8.761e-9
-0.980, 1.133e-8
-0.981, 1.271e-8
-0.982, 1.310e-8
-0.983, 1.152e-8
-0.984, 8.465e-9
-0.985, 1.024e-8
-0.986, 1.310e-8
-0.987, 1.310e-8
-0.988, 1.162e-8
-0.989, 9.649e-9
-0.990, 1.113e-8
-0.991, 1.350e-8
-0.992, 1.300e-8
-0.993, 1.152e-8
-0.994, 8.465e-9
-0.995, 1.073e-8
-0.996, 1.231e-8
-0.997, 1.182e-8
-0.998, 1.073e-8
-0.999, 1.024e-8
-1.000, 1.123e-8
-1.001, 1.221e-8
-1.002, 1.330e-8
-1.003, 1.162e-8
-1.004, 8.958e-9
-1.005, 1.133e-8
-1.006, 1.152e-8
-1.007, 1.212e-8
-1.008, 1.064e-8
-1.009, 9.057e-9
-1.010, 1.054e-8
-1.011, 1.172e-8
-1.012, 1.320e-8
-1.013, 1.251e-8
-1.014, 9.550e-9
-1.015, 1.152e-8
-1.016, 1.202e-8
-1.017, 1.281e-8
-1.018, 1.044e-8
-1.019, 9.254e-9
-1.020, 9.452e-9
-1.021, 1.221e-8
-1.022, 1.300e-8
-1.023, 1.103e-8
-1.024, 9.550e-9
-1.025, 1.093e-8
-1.026, 1.182e-8
-1.027, 1.320e-8
-1.028, 1.271e-8
-1.029, 1.024e-8
-1.030, 1.152e-8
-1.031, 1.290e-8
-1.032, 1.172e-8
-1.033, 1.231e-8
-1.034, 1.024e-8
-1.035, 1.103e-8
-1.036, 1.310e-8
-1.037, 1.448e-8
-1.038, 1.290e-8
-1.039, 9.945e-9
-1.040, 1.123e-8
-1.041, 1.320e-8
-1.042, 1.281e-8
-1.043, 1.221e-8
-1.044, 1.014e-8
-1.045, 1.064e-8
-1.046, 1.281e-8
-1.047, 1.350e-8
-1.048, 1.083e-8
-1.049, 9.649e-9
-1.050, 1.113e-8
-1.051, 1.320e-8
-1.052, 1.379e-8
-1.053, 1.182e-8
-1.054, 8.860e-9
-1.055, 1.073e-8
-1.056, 1.340e-8
-1.057, 1.360e-8
-1.058, 1.192e-8
-1.059, 8.958e-9
-1.060, 1.093e-8
-1.061, 1.083e-8
-1.062, 1.221e-8
-1.063, 1.241e-8
-1.064, 9.748e-9
-1.065, 1.093e-8
-1.066, 1.261e-8
-1.067, 1.251e-8
-1.068, 1.182e-8
-1.069, 9.057e-9
-1.070, 1.073e-8
-1.071, 1.241e-8
-1.072, 1.172e-8
-1.073, 1.054e-8
-1.074, 9.353e-9
-1.075, 1.024e-8
-1.076, 1.241e-8
-1.077, 1.271e-8
-1.078, 1.182e-8
-1.079, 9.452e-9
-1.080, 9.846e-9
-1.081, 1.212e-8
-1.082, 1.310e-8
-1.083, 1.133e-8
-1.084, 9.452e-9
-1.085, 1.044e-8
-1.086, 1.182e-8
-1.087, 1.231e-8
-1.088, 1.182e-8
-1.089, 9.452e-9
-1.090, 1.083e-8
-1.091, 1.212e-8
-1.092, 1.300e-8
-1.093, 1.202e-8
-1.094, 9.649e-9
-1.095, 9.945e-9
-1.096, 1.231e-8
-1.097, 1.261e-8
-1.098, 1.231e-8
-1.099, 8.662e-9
-1.100, 1.014e-8
-1.101, 1.221e-8
-1.102, 1.320e-8
-1.103, 1.221e-8
-1.104, 9.353e-9
-1.105, 1.044e-8
-1.106, 1.133e-8
-1.107, 1.221e-8
-1.108, 1.212e-8
-1.109, 8.958e-9
-1.110, 1.004e-8
-1.111, 1.133e-8
-1.112, 1.261e-8
-1.113, 1.064e-8
-1.114, 9.649e-9
-1.115, 1.004e-8
-1.116, 1.152e-8
-1.117, 1.290e-8
-1.118, 1.133e-8
-1.119, 8.366e-9
-1.120, 9.550e-9
-1.121, 1.212e-8
-1.122, 1.330e-8
-1.123, 1.212e-8
-1.124, 1.014e-8
-1.125, 9.353e-9
-1.126, 1.152e-8
-1.127, 1.261e-8
-1.128, 1.142e-8
-1.129, 9.057e-9
-1.130, 1.024e-8
-1.131, 1.202e-8
-1.132, 1.182e-8
-1.133, 1.202e-8
-1.134, 9.649e-9
-1.135, 1.054e-8
-1.136, 1.172e-8
-1.137, 1.231e-8
-1.138, 1.123e-8
-1.139, 9.452e-9
-1.140, 1.133e-8
-1.141, 1.231e-8
-1.142, 1.340e-8
-1.143, 1.172e-8
-1.144, 9.452e-9
-1.145, 1.004e-8
-1.146, 1.093e-8
-1.147, 1.320e-8
-1.148, 1.290e-8
-1.149, 9.353e-9
-1.150, 9.748e-9
-1.151, 1.142e-8
-1.152, 1.320e-8
-1.153, 1.231e-8
-1.154, 9.550e-9
-1.155, 1.004e-8
-1.156, 1.221e-8
-1.157, 1.261e-8
-1.158, 1.192e-8
-1.159, 8.958e-9
-1.160, 1.044e-8
-1.161, 1.212e-8
-1.162, 1.281e-8
-1.163, 1.202e-8
-1.164, 1.064e-8
-1.165, 1.004e-8
-1.166, 1.251e-8
-1.167, 1.271e-8
-1.168, 1.212e-8
-1.169, 9.254e-9
-1.170, 9.649e-9
-1.171, 1.281e-8
-1.172, 1.281e-8
-1.173, 1.192e-8
-1.174, 9.945e-9
-1.175, 1.014e-8
-1.176, 1.221e-8
-1.177, 1.192e-8
-1.178, 1.261e-8
-1.179, 8.958e-9
-1.180, 1.004e-8
-1.181, 1.241e-8
-1.182, 1.340e-8
-1.183, 1.241e-8
-1.184, 9.748e-9
-1.185, 9.156e-9
-1.186, 1.241e-8
-1.187, 1.271e-8
-1.188, 1.152e-8
-1.189, 8.958e-9
-1.190, 1.014e-8
-1.191, 1.271e-8
-1.192, 1.340e-8
-1.193, 1.192e-8
-1.194, 1.014e-8
-1.195, 9.156e-9
-1.196, 1.182e-8
-1.197, 1.320e-8
-1.198, 1.231e-8
-1.199, 9.254e-9
-1.200, 9.846e-9
-1.201, 1.192e-8
-1.202, 1.251e-8
-1.203, 1.221e-8
-1.204, 9.748e-9
-1.205, 1.064e-8
-1.206, 1.192e-8
-1.207, 1.281e-8
-1.208, 1.142e-8
-1.209, 9.156e-9
-1.210, 1.014e-8
-1.211, 1.231e-8
-1.212, 1.281e-8
-1.213, 1.231e-8
-1.214, 9.452e-9
-1.215, 9.550e-9
-1.216, 1.192e-8
-1.217, 1.340e-8
-1.218, 1.162e-8
-1.219, 9.254e-9
-1.220, 9.057e-9
-1.221, 1.103e-8
-1.222, 1.182e-8
-1.223, 1.152e-8
-1.224, 9.254e-9
-1.225, 9.353e-9
-1.226, 1.251e-8
-1.227, 1.281e-8
-1.228, 1.162e-8
-1.229, 1.103e-8
-1.230, 1.054e-8
-1.231, 1.231e-8
-1.232, 1.261e-8
-1.233, 1.152e-8
-1.234, 9.649e-9
-1.235, 1.014e-8
-1.236, 1.221e-8
-1.237, 1.389e-8
-1.238, 1.320e-8
-1.239, 1.014e-8
-1.240, 1.034e-8
-1.241, 1.192e-8
-1.242, 1.310e-8
-1.243, 1.290e-8
-1.244, 1.073e-8
-1.245, 1.034e-8
-1.246, 1.231e-8
-1.247, 1.281e-8
-1.248, 1.300e-8
-1.249, 9.748e-9
-1.250, 9.550e-9
-1.251, 1.212e-8
-1.252, 1.300e-8
-1.253, 1.261e-8
-1.254, 1.054e-8
-1.255, 1.034e-8
-1.256, 1.251e-8
-1.257, 1.419e-8
-1.258, 1.300e-8
-1.259, 1.024e-8
-1.260, 9.748e-9
-1.261, 1.192e-8
-1.262, 1.290e-8
-1.263, 1.271e-8
-1.264, 9.550e-9
-1.265, 9.649e-9
-1.266, 1.212e-8
-1.267, 1.379e-8
-1.268, 1.241e-8
-1.269, 1.054e-8
-1.270, 1.034e-8
-1.271, 1.152e-8
-1.272, 1.320e-8
-1.273, 1.251e-8
-1.274, 1.044e-8
-1.275, 1.014e-8
-1.276, 1.241e-8
-1.277, 1.310e-8
-1.278, 1.231e-8
-1.279, 8.860e-9
-1.280, 9.945e-9
-1.281, 1.300e-8
-1.282, 1.212e-8
-1.283, 1.271e-8
-1.284, 1.004e-8
-1.285, 9.945e-9
-1.286, 1.182e-8
-1.287, 1.340e-8
-1.288, 1.202e-8
-1.289, 1.004e-8
-1.290, 1.014e-8
-1.291, 1.152e-8
-1.292, 1.340e-8
-1.293, 1.320e-8
-1.294, 1.024e-8
-1.295, 9.748e-9
-1.296, 1.281e-8
-1.297, 1.300e-8
-1.298, 1.320e-8
-1.299, 9.846e-9
-1.300, 1.093e-8
-1.301, 1.221e-8
-1.302, 1.330e-8
-1.303, 1.281e-8
-1.304, 1.073e-8
-1.305, 1.073e-8
-1.306, 1.261e-8
-1.307, 1.409e-8
-1.308, 1.281e-8
-1.309, 9.945e-9
-1.310, 9.846e-9
-1.311, 1.251e-8
-1.312, 1.320e-8
-1.313, 1.281e-8
-1.314, 1.103e-8
-1.315, 1.113e-8
-1.316, 1.290e-8
-1.317, 1.202e-8
-1.318, 1.241e-8
-1.319, 9.945e-9
-1.320, 1.004e-8
-1.321, 1.221e-8
-1.322, 1.409e-8
-1.323, 1.300e-8
-1.324, 1.034e-8
-1.325, 1.073e-8
-1.326, 1.330e-8
-1.327, 1.419e-8
-1.328, 1.340e-8
-1.329, 1.024e-8
-1.330, 9.649e-9
-1.331, 1.271e-8
-1.332, 1.458e-8
-1.333, 1.300e-8
-1.334, 1.073e-8
-1.335, 1.014e-8
-1.336, 1.202e-8
-1.337, 1.320e-8
-1.338, 1.389e-8
-1.339, 1.064e-8
-1.340, 1.034e-8
-1.341, 1.300e-8
-1.342, 1.310e-8
-1.343, 1.261e-8
-1.344, 1.113e-8
-1.345, 1.073e-8
-1.346, 1.251e-8
-1.347, 1.429e-8
-1.348, 1.389e-8
-1.349, 1.064e-8
-1.350, 9.748e-9
-1.351, 1.221e-8
-1.352, 1.409e-8
-1.353, 1.182e-8
-1.354, 9.748e-9
-1.355, 9.649e-9
-1.356, 1.162e-8
-1.357, 1.429e-8
-1.358, 1.241e-8
-1.359, 1.024e-8
-1.360, 1.024e-8
-1.361, 1.221e-8
-1.362, 1.369e-8
-1.363, 1.261e-8
-1.364, 1.014e-8
-1.365, 9.945e-9
-1.366, 1.172e-8
-1.367, 1.310e-8
-1.368, 1.330e-8
-1.369, 1.004e-8
-1.370, 9.945e-9
-1.371, 1.290e-8
-1.372, 1.320e-8
-1.373, 1.202e-8
-1.374, 1.044e-8
-1.375, 9.748e-9
-1.376, 1.251e-8
-1.377, 1.340e-8
-1.378, 1.350e-8
-1.379, 9.649e-9
-1.380, 9.057e-9
-1.381, 1.221e-8
-1.382, 1.389e-8
-1.383, 1.290e-8
-1.384, 1.034e-8
-1.385, 1.004e-8
-1.386, 1.251e-8
-1.387, 1.379e-8
-1.388, 1.271e-8
-1.389, 1.034e-8
-1.390, 1.054e-8
-1.391, 1.271e-8
-1.392, 1.300e-8
-1.393, 1.261e-8
-1.394, 1.044e-8
-1.395, 9.945e-9
-1.396, 1.271e-8
-1.397, 1.300e-8
-1.398, 1.251e-8
-1.399, 9.550e-9
-1.400, 1.083e-8
-1.401, 1.221e-8
-1.402, 1.340e-8
-1.403, 1.231e-8
-1.404, 1.103e-8
-1.405, 1.073e-8
-1.406, 1.290e-8
-1.407, 1.350e-8
-1.408, 1.330e-8
-1.409, 1.113e-8
-1.410, 1.113e-8
-1.411, 1.261e-8
-1.412, 1.429e-8
-1.413, 1.369e-8
-1.414, 1.093e-8
-1.415, 9.452e-9
-1.416, 1.290e-8
-1.417, 1.330e-8
-1.418, 1.241e-8
-1.419, 1.024e-8
-1.420, 9.353e-9
-1.421, 1.202e-8
-1.422, 1.281e-8
-1.423, 1.221e-8
-1.424, 1.064e-8
-1.425, 9.945e-9
-1.426, 1.202e-8
-1.427, 1.310e-8
-1.428, 1.300e-8
-1.429, 1.083e-8
-1.430, 1.004e-8
-1.431, 1.281e-8
-1.432, 1.379e-8
-1.433, 1.281e-8
-1.434, 1.133e-8
-1.435, 1.054e-8
-1.436, 1.290e-8
-1.437, 1.379e-8
-1.438, 1.379e-8
-1.439, 1.123e-8
-1.440, 1.034e-8
-1.441, 1.281e-8
-1.442, 1.419e-8
-1.443, 1.261e-8
-1.444, 1.133e-8
-1.445, 1.044e-8
-1.446, 1.360e-8
-1.447, 1.310e-8
-1.448, 1.330e-8
-1.449, 1.093e-8
-1.450, 9.945e-9
-1.451, 1.212e-8
-1.452, 1.360e-8
-1.453, 1.379e-8
-1.454, 1.113e-8
-1.455, 1.123e-8
-1.456, 1.290e-8
-1.457, 1.261e-8
-1.458, 1.310e-8
-1.459, 1.113e-8
-1.460, 1.064e-8
-1.461, 1.290e-8
-1.462, 1.389e-8
-1.463, 1.360e-8
-1.464, 1.271e-8
-1.465, 9.846e-9
-1.466, 1.261e-8
-1.467, 1.290e-8
-1.468, 1.281e-8
-1.469, 1.083e-8
-1.470, 1.034e-8
-1.471, 1.300e-8
-1.472, 1.379e-8
-1.473, 1.330e-8
-1.474, 1.172e-8
-1.475, 1.024e-8
-1.476, 1.251e-8
-1.477, 1.310e-8
-1.478, 1.320e-8
-1.479, 1.044e-8
-1.480, 1.064e-8
-1.481, 1.231e-8
-1.482, 1.399e-8
-1.483, 1.251e-8
-1.484, 1.044e-8
-1.485, 1.083e-8
-1.486, 1.221e-8
-1.487, 1.241e-8
-1.488, 1.231e-8
-1.489, 1.083e-8
-1.490, 1.064e-8
-1.491, 1.261e-8
-1.492, 1.409e-8
-1.493, 1.310e-8
-1.494, 1.044e-8
-1.495, 1.172e-8
-1.496, 1.271e-8
-1.497, 1.350e-8
-1.498, 1.360e-8
-1.499, 1.133e-8
-1.500, 9.452e-9
-1.501, 1.251e-8
-1.502, 1.290e-8
-1.503, 1.330e-8
-1.504, 1.103e-8
-1.505, 1.034e-8
-1.506, 1.310e-8
-1.507, 1.369e-8
-1.508, 1.399e-8
-1.509, 1.024e-8
-1.510, 8.958e-9
-1.511, 1.172e-8
-1.512, 1.300e-8
-1.513, 1.360e-8
-1.514, 1.044e-8
-1.515, 1.103e-8
-1.516, 1.399e-8
-1.517, 1.379e-8
-1.518, 1.320e-8
-1.519, 9.945e-9
-1.520, 1.123e-8
-1.521, 1.261e-8
-1.522, 1.389e-8
-1.523, 1.350e-8
-1.524, 1.103e-8
-1.525, 1.093e-8
-1.526, 1.369e-8
-1.527, 1.399e-8
-1.528, 1.310e-8
-1.529, 9.945e-9
-1.530, 9.550e-9
-1.531, 1.290e-8
-1.532, 1.360e-8
-1.533, 1.290e-8
-1.534, 1.192e-8
-1.535, 1.024e-8
-1.536, 1.290e-8
-1.537, 1.369e-8
-1.538, 1.409e-8
-1.539, 1.202e-8
-1.540, 1.073e-8
-1.541, 1.290e-8
-1.542, 1.360e-8
-1.543, 1.350e-8
-1.544, 1.004e-8
-1.545, 1.004e-8
-1.546, 1.231e-8
-1.547, 1.340e-8
-1.548, 1.330e-8
-1.549, 1.133e-8
-1.550, 1.083e-8
-1.551, 1.300e-8
-1.552, 1.350e-8
-1.553, 1.281e-8
-1.554, 1.064e-8
-1.555, 9.945e-9
-1.556, 1.142e-8
-1.557, 1.231e-8
-1.558, 1.350e-8
-1.559, 1.103e-8
-1.560, 1.024e-8
-1.561, 1.290e-8
-1.562, 1.498e-8
-1.563, 1.458e-8
-1.564, 1.172e-8
-1.565, 1.054e-8
-1.566, 1.300e-8
-1.567, 1.389e-8
-1.568, 1.379e-8
-1.569, 1.024e-8
-1.570, 9.254e-9
-1.571, 1.281e-8
-1.572, 1.379e-8
-1.573, 1.212e-8
-1.574, 1.044e-8
-1.575, 1.054e-8
-1.576, 1.300e-8
-1.577, 1.399e-8
-1.578, 1.379e-8
-1.579, 1.024e-8
-1.580, 9.748e-9
-1.581, 1.241e-8
-1.582, 1.379e-8
-1.583, 1.320e-8
-1.584, 1.064e-8
-1.585, 1.044e-8
-1.586, 1.231e-8
-1.587, 1.369e-8
-1.588, 1.399e-8
-1.589, 1.202e-8
-1.590, 1.142e-8
-1.591, 1.241e-8
-1.592, 1.389e-8
-1.593, 1.261e-8
-1.594, 1.034e-8
-1.595, 1.073e-8
-1.596, 1.300e-8
-1.597, 1.429e-8
-1.598, 1.320e-8
-1.599, 1.014e-8
-1.600, 1.103e-8
-1.601, 1.310e-8
-1.602, 1.300e-8
-1.603, 1.310e-8
-1.604, 9.945e-9
-1.605, 9.550e-9
-1.606, 1.261e-8
-1.607, 1.330e-8
-1.608, 1.379e-8
-1.609, 1.024e-8
-1.610, 1.014e-8
-1.611, 1.231e-8
-1.612, 1.290e-8
-1.613, 1.360e-8
-1.614, 1.093e-8
-1.615, 1.044e-8
-1.616, 1.241e-8
-1.617, 1.340e-8
-1.618, 1.241e-8
-1.619, 1.142e-8
-1.620, 1.064e-8
-1.621, 1.241e-8
-1.622, 1.281e-8
-1.623, 1.300e-8
-1.624, 1.024e-8
-1.625, 1.014e-8
-1.626, 1.310e-8
-1.627, 1.438e-8
-1.628, 1.290e-8
-1.629, 1.093e-8
-1.630, 9.748e-9
-1.631, 1.192e-8
-1.632, 1.261e-8
-1.633, 1.360e-8
-1.634, 1.103e-8
-1.635, 1.073e-8
-1.636, 1.241e-8
-1.637, 1.300e-8
-1.638, 1.350e-8
-1.639, 1.212e-8
-1.640, 1.172e-8
-1.641, 1.300e-8
-1.642, 1.527e-8
-1.643, 1.409e-8
-1.644, 1.182e-8
-1.645, 1.152e-8
-1.646, 1.350e-8
-1.647, 1.488e-8
-1.648, 1.508e-8
-1.649, 1.202e-8
-1.650, 1.064e-8
-1.651, 1.379e-8
-1.652, 1.458e-8
