Aug. 10, 2024   16:57:32
Amperometric i-t Curve
File: c:/users/guazh/data/20240802_batch_500/2024-08-02-exp75\exp75deposition-2024-08-10t16_52_14-deposition\exp75deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 150
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 16.5

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 6.605e-4
2.000e-1, 6.534e-4
3.000e-1, 6.458e-4
4.000e-1, 6.384e-4
5.000e-1, 6.324e-4
6.000e-1, 6.268e-4
7.000e-1, 6.224e-4
8.000e-1, 6.196e-4
9.000e-1, 6.175e-4
1.000e+0, 6.142e-4
1.100e+0, 6.092e-4
1.200e+0, 6.042e-4
1.300e+0, 6.006e-4
1.400e+0, 5.984e-4
1.500e+0, 5.986e-4
1.600e+0, 5.983e-4
1.700e+0, 5.968e-4
1.800e+0, 5.944e-4
1.900e+0, 5.938e-4
2.000e+0, 5.917e-4
2.100e+0, 5.900e-4
2.200e+0, 5.885e-4
2.300e+0, 5.844e-4
2.400e+0, 5.813e-4
2.500e+0, 5.806e-4
2.600e+0, 5.801e-4
2.700e+0, 5.798e-4
2.800e+0, 5.789e-4
2.900e+0, 5.770e-4
3.000e+0, 5.758e-4
3.100e+0, 5.735e-4
3.200e+0, 5.726e-4
3.300e+0, 5.708e-4
3.400e+0, 5.698e-4
3.500e+0, 5.693e-4
3.600e+0, 5.666e-4
3.700e+0, 5.642e-4
3.800e+0, 5.641e-4
3.900e+0, 5.627e-4
4.000e+0, 5.611e-4
4.100e+0, 5.580e-4
4.200e+0, 5.566e-4
4.300e+0, 5.559e-4
4.400e+0, 5.556e-4
4.500e+0, 5.542e-4
4.600e+0, 5.526e-4
4.700e+0, 5.511e-4
4.800e+0, 5.501e-4
4.900e+0, 5.487e-4
5.000e+0, 5.487e-4
5.100e+0, 5.476e-4
5.200e+0, 5.477e-4
5.300e+0, 5.476e-4
5.400e+0, 5.464e-4
5.500e+0, 5.453e-4
5.600e+0, 5.450e-4
5.700e+0, 5.438e-4
5.800e+0, 5.433e-4
5.900e+0, 5.419e-4
6.000e+0, 5.412e-4
6.100e+0, 5.403e-4
6.200e+0, 5.385e-4
6.300e+0, 5.371e-4
6.400e+0, 5.356e-4
6.500e+0, 5.335e-4
6.600e+0, 5.335e-4
6.700e+0, 5.332e-4
6.800e+0, 5.331e-4
6.900e+0, 5.326e-4
7.000e+0, 5.321e-4
7.100e+0, 5.313e-4
7.200e+0, 5.312e-4
7.300e+0, 5.304e-4
7.400e+0, 5.298e-4
7.500e+0, 5.292e-4
7.600e+0, 5.281e-4
7.700e+0, 5.277e-4
7.800e+0, 5.276e-4
7.900e+0, 5.278e-4
8.000e+0, 5.279e-4
8.100e+0, 5.276e-4
8.200e+0, 5.271e-4
