Sept. 23, 2024   04:50:47
Amperometric i-t Curve
File: c:/users/guazh/data/20240922_batch_417_500/2024-09-22-exp423\exp423deposition-2024-09-23t04_45_24-deposition\exp423deposition_it_edep_-120mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.2
Sample Interval (s) = 0.1
Run Time (sec) = 150
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 23.3

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 9.802e-4
2.000e-1, 9.698e-4
3.000e-1, 9.605e-4
4.000e-1, 9.504e-4
5.000e-1, 9.372e-4
6.000e-1, 9.210e-4
7.000e-1, 9.004e-4
8.000e-1, 8.756e-4
9.000e-1, 8.485e-4
1.000e+0, 8.202e-4
1.100e+0, 7.913e-4
1.200e+0, 7.622e-4
1.300e+0, 7.320e-4
1.400e+0, 7.005e-4
1.500e+0, 6.694e-4
1.600e+0, 6.374e-4
1.700e+0, 6.047e-4
1.800e+0, 5.731e-4
1.900e+0, 5.427e-4
2.000e+0, 5.125e-4
2.100e+0, 4.824e-4
2.200e+0, 4.529e-4
2.300e+0, 4.264e-4
2.400e+0, 4.037e-4
2.500e+0, 3.845e-4
2.600e+0, 3.691e-4
2.700e+0, 3.578e-4
2.800e+0, 3.500e-4
2.900e+0, 3.444e-4
3.000e+0, 3.407e-4
3.100e+0, 3.386e-4
3.200e+0, 3.373e-4
3.300e+0, 3.364e-4
3.400e+0, 3.356e-4
3.500e+0, 3.345e-4
3.600e+0, 3.333e-4
3.700e+0, 3.332e-4
3.800e+0, 3.329e-4
3.900e+0, 3.295e-4
4.000e+0, 3.248e-4
4.100e+0, 3.202e-4
4.200e+0, 3.165e-4
4.300e+0, 3.138e-4
4.400e+0, 3.106e-4
4.500e+0, 3.068e-4
4.600e+0, 3.022e-4
4.700e+0, 2.968e-4
4.800e+0, 2.910e-4
4.900e+0, 2.852e-4
5.000e+0, 2.795e-4
5.100e+0, 2.743e-4
5.200e+0, 2.697e-4
5.300e+0, 2.657e-4
5.400e+0, 2.631e-4
5.500e+0, 2.580e-4
5.600e+0, 2.512e-4
5.700e+0, 2.452e-4
5.800e+0, 2.397e-4
5.900e+0, 2.348e-4
6.000e+0, 2.306e-4
6.100e+0, 2.272e-4
6.200e+0, 2.233e-4
6.300e+0, 2.196e-4
6.400e+0, 2.153e-4
6.500e+0, 2.104e-4
6.600e+0, 2.055e-4
6.700e+0, 2.013e-4
6.800e+0, 1.985e-4
6.900e+0, 1.961e-4
7.000e+0, 1.927e-4
7.100e+0, 1.888e-4
7.200e+0, 1.862e-4
7.300e+0, 1.886e-4
7.400e+0, 1.875e-4
7.500e+0, 1.804e-4
7.600e+0, 1.745e-4
7.700e+0, 1.705e-4
7.800e+0, 1.673e-4
7.900e+0, 1.640e-4
8.000e+0, 1.607e-4
8.100e+0, 1.580e-4
8.200e+0, 1.553e-4
8.300e+0, 1.520e-4
8.400e+0, 1.491e-4
8.500e+0, 1.464e-4
8.600e+0, 1.442e-4
8.700e+0, 1.410e-4
8.800e+0, 1.380e-4
8.900e+0, 1.346e-4
9.000e+0, 1.320e-4
9.100e+0, 1.295e-4
9.200e+0, 1.269e-4
9.300e+0, 1.242e-4
9.400e+0, 1.219e-4
9.500e+0, 1.199e-4
9.600e+0, 1.180e-4
9.700e+0, 1.166e-4
9.800e+0, 1.151e-4
9.900e+0, 1.137e-4
1.000e+1, 1.124e-4
1.010e+1, 1.106e-4
1.020e+1, 1.093e-4
1.030e+1, 1.080e-4
1.040e+1, 1.069e-4
1.050e+1, 1.057e-4
1.060e+1, 1.044e-4
1.070e+1, 1.034e-4
1.080e+1, 1.025e-4
1.090e+1, 1.017e-4
1.100e+1, 1.009e-4
1.110e+1, 1.001e-4
1.120e+1, 9.941e-5
1.130e+1, 9.873e-5
1.140e+1, 9.811e-5
1.150e+1, 9.766e-5
1.160e+1, 9.720e-5
1.170e+1, 9.671e-5
1.180e+1, 9.626e-5
1.190e+1, 9.579e-5
1.200e+1, 9.541e-5
1.210e+1, 9.504e-5
1.220e+1, 9.465e-5
1.230e+1, 9.436e-5
1.240e+1, 9.418e-5
1.250e+1, 9.397e-5
1.260e+1, 9.378e-5
1.270e+1, 9.358e-5
1.280e+1, 9.334e-5
1.290e+1, 9.322e-5
1.300e+1, 9.314e-5
1.310e+1, 9.287e-5
1.320e+1, 9.267e-5
1.330e+1, 9.251e-5
1.340e+1, 9.219e-5
1.350e+1, 9.196e-5
1.360e+1, 9.174e-5
1.370e+1, 9.139e-5
1.380e+1, 9.104e-5
1.390e+1, 9.066e-5
1.400e+1, 9.023e-5
1.410e+1, 8.978e-5
1.420e+1, 8.928e-5
1.430e+1, 8.875e-5
1.440e+1, 8.824e-5
1.450e+1, 8.768e-5
1.460e+1, 8.705e-5
1.470e+1, 8.658e-5
1.480e+1, 8.598e-5
1.490e+1, 8.539e-5
1.500e+1, 8.483e-5
1.510e+1, 8.415e-5
1.520e+1, 8.338e-5
1.530e+1, 8.263e-5
1.540e+1, 8.198e-5
1.550e+1, 8.130e-5
1.560e+1, 8.059e-5
1.570e+1, 7.990e-5
1.580e+1, 7.906e-5
1.590e+1, 7.836e-5
1.600e+1, 7.765e-5
1.610e+1, 7.694e-5
1.620e+1, 7.626e-5
1.630e+1, 7.562e-5
1.640e+1, 7.507e-5
1.650e+1, 7.449e-5
1.660e+1, 7.390e-5
1.670e+1, 7.333e-5
1.680e+1, 7.282e-5
1.690e+1, 7.235e-5
1.700e+1, 7.180e-5
1.710e+1, 7.141e-5
1.720e+1, 7.105e-5
1.730e+1, 7.067e-5
1.740e+1, 7.038e-5
1.750e+1, 7.007e-5
1.760e+1, 6.976e-5
1.770e+1, 6.951e-5
1.780e+1, 6.926e-5
1.790e+1, 6.902e-5
1.800e+1, 6.884e-5
1.810e+1, 6.866e-5
1.820e+1, 6.845e-5
1.830e+1, 6.828e-5
1.840e+1, 6.814e-5
1.850e+1, 6.796e-5
1.860e+1, 6.785e-5
1.870e+1, 6.771e-5
1.880e+1, 6.760e-5
1.890e+1, 6.758e-5
1.900e+1, 6.748e-5
1.910e+1, 6.739e-5
1.920e+1, 6.744e-5
1.930e+1, 6.744e-5
1.940e+1, 6.747e-5
1.950e+1, 6.753e-5
1.960e+1, 6.755e-5
1.970e+1, 6.750e-5
1.980e+1, 6.746e-5
1.990e+1, 6.740e-5
2.000e+1, 6.730e-5
2.010e+1, 6.736e-5
2.020e+1, 6.721e-5
2.030e+1, 6.706e-5
2.040e+1, 6.701e-5
2.050e+1, 6.700e-5
2.060e+1, 6.696e-5
2.070e+1, 6.695e-5
2.080e+1, 6.687e-5
2.090e+1, 6.678e-5
2.100e+1, 6.675e-5
2.110e+1, 6.671e-5
2.120e+1, 6.667e-5
2.130e+1, 6.667e-5
2.140e+1, 6.666e-5
2.150e+1, 6.662e-5
2.160e+1, 6.668e-5
2.170e+1, 6.669e-5
2.180e+1, 6.664e-5
2.190e+1, 6.665e-5
2.200e+1, 6.669e-5
2.210e+1, 6.675e-5
2.220e+1, 6.680e-5
2.230e+1, 6.677e-5
2.240e+1, 6.669e-5
2.250e+1, 6.665e-5
2.260e+1, 6.655e-5
2.270e+1, 6.647e-5
2.280e+1, 6.649e-5
2.290e+1, 6.652e-5
2.300e+1, 6.654e-5
2.310e+1, 6.662e-5
2.320e+1, 6.665e-5
2.330e+1, 6.670e-5
2.340e+1, 6.679e-5
2.350e+1, 6.682e-5
2.360e+1, 6.681e-5
2.370e+1, 6.684e-5
2.380e+1, 6.682e-5
2.390e+1, 6.675e-5
2.400e+1, 6.674e-5
2.410e+1, 6.668e-5
2.420e+1, 6.666e-5
2.430e+1, 6.670e-5
2.440e+1, 6.673e-5
2.450e+1, 6.679e-5
2.460e+1, 6.690e-5
2.470e+1, 6.694e-5
2.480e+1, 6.696e-5
2.490e+1, 6.703e-5
2.500e+1, 6.702e-5
2.510e+1, 6.702e-5
2.520e+1, 6.704e-5
2.530e+1, 6.703e-5
2.540e+1, 6.705e-5
2.550e+1, 6.707e-5
2.560e+1, 6.703e-5
2.570e+1, 6.696e-5
2.580e+1, 6.698e-5
2.590e+1, 6.693e-5
2.600e+1, 6.691e-5
2.610e+1, 6.693e-5
2.620e+1, 6.697e-5
2.630e+1, 6.696e-5
2.640e+1, 6.697e-5
2.650e+1, 6.692e-5
2.660e+1, 6.693e-5
2.670e+1, 6.783e-5
2.680e+1, 6.811e-5
2.690e+1, 6.827e-5
2.700e+1, 6.869e-5
2.710e+1, 6.885e-5
2.720e+1, 6.894e-5
2.730e+1, 6.920e-5
2.740e+1, 6.934e-5
2.750e+1, 6.942e-5
2.760e+1, 6.945e-5
2.770e+1, 6.940e-5
2.780e+1, 6.937e-5
2.790e+1, 6.933e-5
2.800e+1, 6.925e-5
2.810e+1, 6.922e-5
2.820e+1, 6.921e-5
2.830e+1, 6.914e-5
2.840e+1, 6.908e-5
2.850e+1, 6.903e-5
2.860e+1, 6.893e-5
2.870e+1, 6.887e-5
2.880e+1, 6.885e-5
2.890e+1, 6.880e-5
2.900e+1, 6.879e-5
2.910e+1, 6.881e-5
2.920e+1, 6.875e-5
2.930e+1, 6.868e-5
2.940e+1, 6.866e-5
2.950e+1, 6.860e-5
2.960e+1, 6.858e-5
2.970e+1, 6.856e-5
2.980e+1, 6.855e-5
2.990e+1, 6.861e-5
3.000e+1, 6.870e-5
3.010e+1, 6.872e-5
3.020e+1, 6.879e-5
3.030e+1, 6.886e-5
3.040e+1, 6.884e-5
3.050e+1, 6.880e-5
3.060e+1, 6.876e-5
3.070e+1, 6.872e-5
3.080e+1, 6.875e-5
3.090e+1, 6.877e-5
3.100e+1, 6.875e-5
3.110e+1, 6.881e-5
3.120e+1, 6.888e-5
3.130e+1, 6.888e-5
3.140e+1, 6.888e-5
3.150e+1, 6.885e-5
3.160e+1, 6.878e-5
3.170e+1, 6.879e-5
3.180e+1, 6.885e-5
3.190e+1, 6.882e-5
3.200e+1, 6.881e-5
3.210e+1, 6.880e-5
3.220e+1, 6.877e-5
3.230e+1, 6.881e-5
3.240e+1, 6.884e-5
3.250e+1, 6.887e-5
3.260e+1, 6.891e-5
3.270e+1, 6.893e-5
3.280e+1, 6.887e-5
3.290e+1, 6.886e-5
3.300e+1, 6.885e-5
3.310e+1, 6.881e-5
3.320e+1, 6.882e-5
3.330e+1, 6.884e-5
3.340e+1, 6.883e-5
3.350e+1, 6.883e-5
3.360e+1, 6.885e-5
3.370e+1, 6.880e-5
3.380e+1, 6.878e-5
3.390e+1, 6.875e-5
3.400e+1, 6.866e-5
3.410e+1, 6.868e-5
3.420e+1, 6.873e-5
3.430e+1, 6.874e-5
3.440e+1, 6.873e-5
3.450e+1, 6.872e-5
3.460e+1, 6.865e-5
3.470e+1, 6.865e-5
3.480e+1, 6.864e-5
3.490e+1, 6.861e-5
3.500e+1, 6.862e-5
3.510e+1, 6.864e-5
3.520e+1, 6.863e-5
3.530e+1, 6.869e-5
3.540e+1, 6.871e-5
3.550e+1, 6.873e-5
3.560e+1, 6.879e-5
3.570e+1, 6.888e-5
3.580e+1, 6.894e-5
3.590e+1, 6.900e-5
3.600e+1, 6.907e-5
3.610e+1, 6.912e-5
3.620e+1, 6.920e-5
3.630e+1, 6.928e-5
3.640e+1, 6.930e-5
3.650e+1, 6.939e-5
3.660e+1, 6.944e-5
3.670e+1, 6.948e-5
3.680e+1, 6.960e-5
3.690e+1, 6.966e-5
3.700e+1, 6.965e-5
3.710e+1, 6.970e-5
3.720e+1, 6.975e-5
3.730e+1, 6.977e-5
3.740e+1, 6.984e-5
3.750e+1, 6.992e-5
3.760e+1, 6.994e-5
3.770e+1, 6.997e-5
3.780e+1, 6.999e-5
3.790e+1, 6.996e-5
3.800e+1, 7.000e-5
3.810e+1, 6.999e-5
3.820e+1, 6.995e-5
3.830e+1, 6.995e-5
3.840e+1, 6.992e-5
3.850e+1, 6.985e-5
3.860e+1, 6.984e-5
3.870e+1, 6.983e-5
3.880e+1, 6.981e-5
3.890e+1, 6.982e-5
3.900e+1, 6.982e-5
3.910e+1, 6.977e-5
3.920e+1, 6.979e-5
3.930e+1, 6.979e-5
3.940e+1, 6.976e-5
3.950e+1, 6.981e-5
3.960e+1, 6.982e-5
3.970e+1, 6.981e-5
3.980e+1, 6.984e-5
3.990e+1, 6.992e-5
4.000e+1, 6.993e-5
4.010e+1, 6.997e-5
4.020e+1, 6.996e-5
4.030e+1, 6.987e-5
4.040e+1, 6.985e-5
4.050e+1, 6.982e-5
4.060e+1, 6.979e-5
4.070e+1, 6.984e-5
4.080e+1, 6.986e-5
4.090e+1, 6.986e-5
4.100e+1, 6.991e-5
4.110e+1, 6.993e-5
4.120e+1, 6.989e-5
4.130e+1, 6.990e-5
4.140e+1, 6.992e-5
4.150e+1, 6.993e-5
4.160e+1, 7.003e-5
4.170e+1, 7.006e-5
4.180e+1, 7.003e-5
4.190e+1, 7.008e-5
4.200e+1, 7.008e-5
4.210e+1, 7.010e-5
4.220e+1, 7.018e-5
4.230e+1, 7.018e-5
4.240e+1, 7.019e-5
4.250e+1, 7.023e-5
4.260e+1, 7.028e-5
4.270e+1, 7.039e-5
4.280e+1, 7.048e-5
4.290e+1, 7.046e-5
4.300e+1, 7.044e-5
4.310e+1, 7.048e-5
4.320e+1, 7.050e-5
4.330e+1, 7.050e-5
4.340e+1, 7.054e-5
4.350e+1, 7.056e-5
4.360e+1, 7.059e-5
4.370e+1, 7.065e-5
4.380e+1, 7.065e-5
4.390e+1, 7.062e-5
4.400e+1, 7.061e-5
4.410e+1, 7.059e-5
4.420e+1, 7.057e-5
4.430e+1, 7.061e-5
4.440e+1, 7.066e-5
4.450e+1, 7.070e-5
4.460e+1, 7.076e-5
4.470e+1, 7.077e-5
4.480e+1, 7.076e-5
4.490e+1, 7.081e-5
4.500e+1, 7.082e-5
4.510e+1, 7.084e-5
4.520e+1, 7.090e-5
4.530e+1, 7.094e-5
4.540e+1, 7.096e-5
4.550e+1, 7.100e-5
4.560e+1, 7.100e-5
4.570e+1, 7.100e-5
4.580e+1, 7.103e-5
4.590e+1, 7.105e-5
4.600e+1, 7.106e-5
4.610e+1, 7.111e-5
4.620e+1, 7.111e-5
4.630e+1, 7.111e-5
4.640e+1, 7.115e-5
4.650e+1, 7.116e-5
4.660e+1, 7.114e-5
4.670e+1, 7.117e-5
4.680e+1, 7.111e-5
4.690e+1, 7.106e-5
4.700e+1, 7.106e-5
4.710e+1, 7.102e-5
4.720e+1, 7.100e-5
4.730e+1, 7.103e-5
4.740e+1, 7.099e-5
4.750e+1, 7.100e-5
4.760e+1, 7.101e-5
4.770e+1, 7.098e-5
4.780e+1, 7.095e-5
4.790e+1, 7.096e-5
4.800e+1, 7.095e-5
4.810e+1, 7.092e-5
4.820e+1, 7.094e-5
4.830e+1, 7.096e-5
4.840e+1, 7.103e-5
4.850e+1, 7.107e-5
4.860e+1, 7.103e-5
4.870e+1, 7.097e-5
4.880e+1, 7.095e-5
4.890e+1, 7.085e-5
4.900e+1, 7.079e-5
4.910e+1, 7.080e-5
4.920e+1, 7.072e-5
4.930e+1, 7.067e-5
4.940e+1, 7.069e-5
4.950e+1, 7.066e-5
4.960e+1, 7.064e-5
4.970e+1, 7.066e-5
4.980e+1, 7.063e-5
4.990e+1, 7.061e-5
5.000e+1, 7.062e-5
5.010e+1, 7.056e-5
5.020e+1, 7.054e-5
5.030e+1, 7.058e-5
5.040e+1, 7.055e-5
