Sept. 2, 2024   00:43:23
Amperometric i-t Curve
File: c:/users/guazh/data/20240829_batch_215_500/2024-08-29-exp243\exp243deposition-2024-09-02t00_38_31-deposition\exp243deposition_it_edep_-140mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.4
Sample Interval (s) = 0.1
Run Time (sec) = 120
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 16.7

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 8.638e-4
2.000e-1, 8.491e-4
3.000e-1, 8.350e-4
4.000e-1, 8.231e-4
5.000e-1, 8.114e-4
6.000e-1, 8.008e-4
7.000e-1, 7.917e-4
8.000e-1, 7.832e-4
9.000e-1, 7.751e-4
1.000e+0, 7.680e-4
1.100e+0, 7.612e-4
1.200e+0, 7.555e-4
1.300e+0, 7.515e-4
1.400e+0, 7.487e-4
1.500e+0, 7.451e-4
1.600e+0, 7.421e-4
1.700e+0, 7.385e-4
1.800e+0, 7.343e-4
1.900e+0, 7.320e-4
2.000e+0, 7.308e-4
2.100e+0, 7.295e-4
2.200e+0, 7.286e-4
2.300e+0, 7.289e-4
2.400e+0, 7.296e-4
2.500e+0, 7.313e-4
2.600e+0, 7.325e-4
2.700e+0, 7.331e-4
2.800e+0, 7.336e-4
2.900e+0, 7.339e-4
3.000e+0, 7.333e-4
3.100e+0, 7.331e-4
3.200e+0, 7.324e-4
3.300e+0, 7.317e-4
3.400e+0, 7.333e-4
3.500e+0, 7.354e-4
3.600e+0, 7.371e-4
3.700e+0, 7.392e-4
3.800e+0, 7.401e-4
3.900e+0, 7.391e-4
4.000e+0, 7.387e-4
4.100e+0, 7.382e-4
4.200e+0, 7.371e-4
4.300e+0, 7.369e-4
4.400e+0, 7.356e-4
4.500e+0, 7.348e-4
4.600e+0, 7.354e-4
4.700e+0, 7.343e-4
4.800e+0, 7.317e-4
4.900e+0, 7.292e-4
5.000e+0, 7.270e-4
5.100e+0, 7.235e-4
5.200e+0, 7.216e-4
5.300e+0, 7.190e-4
5.400e+0, 7.166e-4
5.500e+0, 7.139e-4
5.600e+0, 7.143e-4
5.700e+0, 7.140e-4
5.800e+0, 7.138e-4
5.900e+0, 7.128e-4
6.000e+0, 7.112e-4
6.100e+0, 7.107e-4
6.200e+0, 7.105e-4
6.300e+0, 7.097e-4
6.400e+0, 7.098e-4
6.500e+0, 7.102e-4
6.600e+0, 7.097e-4
6.700e+0, 7.090e-4
6.800e+0, 7.087e-4
6.900e+0, 7.083e-4
7.000e+0, 7.066e-4
7.100e+0, 7.042e-4
7.200e+0, 7.019e-4
7.300e+0, 7.005e-4
7.400e+0, 6.991e-4
7.500e+0, 6.973e-4
7.600e+0, 6.962e-4
7.700e+0, 6.943e-4
7.800e+0, 6.930e-4
7.900e+0, 6.925e-4
8.000e+0, 6.917e-4
8.100e+0, 6.904e-4
8.200e+0, 6.900e-4
8.300e+0, 6.897e-4
8.400e+0, 6.878e-4
8.500e+0, 6.865e-4
8.600e+0, 6.850e-4
8.700e+0, 6.840e-4
8.800e+0, 6.832e-4
8.900e+0, 6.826e-4
9.000e+0, 6.849e-4
9.100e+0, 6.834e-4
9.200e+0, 6.815e-4
9.300e+0, 6.784e-4
9.400e+0, 6.766e-4
9.500e+0, 6.744e-4
9.600e+0, 6.717e-4
9.700e+0, 6.696e-4
9.800e+0, 6.682e-4
9.900e+0, 6.662e-4
1.000e+1, 6.642e-4
1.010e+1, 6.623e-4
1.020e+1, 6.621e-4
1.030e+1, 6.609e-4
1.040e+1, 6.591e-4
1.050e+1, 6.567e-4
1.060e+1, 6.552e-4
1.070e+1, 6.534e-4
1.080e+1, 6.507e-4
1.090e+1, 6.498e-4
1.100e+1, 6.499e-4
1.110e+1, 6.485e-4
1.120e+1, 6.471e-4
1.130e+1, 6.457e-4
1.140e+1, 6.448e-4
1.150e+1, 6.421e-4
1.160e+1, 6.444e-4
1.170e+1, 6.516e-4
1.180e+1, 6.539e-4
1.190e+1, 6.530e-4
1.200e+1, 6.531e-4
1.210e+1, 6.545e-4
1.220e+1, 6.553e-4
1.230e+1, 6.548e-4
1.240e+1, 6.554e-4
1.250e+1, 6.548e-4
1.260e+1, 6.537e-4
1.270e+1, 6.538e-4
1.280e+1, 6.528e-4
1.290e+1, 6.524e-4
1.300e+1, 6.515e-4
1.310e+1, 6.506e-4
1.320e+1, 6.496e-4
1.330e+1, 6.483e-4
1.340e+1, 6.464e-4
1.350e+1, 6.451e-4
1.360e+1, 6.448e-4
1.370e+1, 6.439e-4
1.380e+1, 6.435e-4
1.390e+1, 6.439e-4
1.400e+1, 6.422e-4
1.410e+1, 6.448e-4
1.420e+1, 6.454e-4
1.430e+1, 6.446e-4
1.440e+1, 6.443e-4
1.450e+1, 6.446e-4
1.460e+1, 6.439e-4
1.470e+1, 6.435e-4
1.480e+1, 6.433e-4
1.490e+1, 6.420e-4
1.500e+1, 6.410e-4
1.510e+1, 6.407e-4
1.520e+1, 6.395e-4
1.530e+1, 6.389e-4
1.540e+1, 6.382e-4
1.550e+1, 6.376e-4
1.560e+1, 6.362e-4
1.570e+1, 6.355e-4
1.580e+1, 6.340e-4
1.590e+1, 6.331e-4
1.600e+1, 6.343e-4
1.610e+1, 6.340e-4
1.620e+1, 6.341e-4
1.630e+1, 6.340e-4
1.640e+1, 6.331e-4
1.650e+1, 6.328e-4
1.660e+1, 6.329e-4
1.670e+1, 6.352e-4
1.680e+1, 6.397e-4
1.690e+1, 6.432e-4
1.700e+1, 6.443e-4
1.710e+1, 6.461e-4
1.720e+1, 6.453e-4
1.730e+1, 6.424e-4
1.740e+1, 6.399e-4
1.750e+1, 6.381e-4
1.760e+1, 6.361e-4
1.770e+1, 6.347e-4
1.780e+1, 6.337e-4
1.790e+1, 6.316e-4
1.800e+1, 6.300e-4
1.810e+1, 6.291e-4
1.820e+1, 6.274e-4
1.830e+1, 6.260e-4
1.840e+1, 6.252e-4
1.850e+1, 6.239e-4
1.860e+1, 6.233e-4
1.870e+1, 6.227e-4
1.880e+1, 6.212e-4
1.890e+1, 6.210e-4
1.900e+1, 6.204e-4
1.910e+1, 6.192e-4
1.920e+1, 6.185e-4
1.930e+1, 6.173e-4
1.940e+1, 6.164e-4
1.950e+1, 6.152e-4
1.960e+1, 6.147e-4
1.970e+1, 6.137e-4
1.980e+1, 6.130e-4
1.990e+1, 6.129e-4
2.000e+1, 6.135e-4
2.010e+1, 6.132e-4
2.020e+1, 6.136e-4
2.030e+1, 6.133e-4
2.040e+1, 6.132e-4
2.050e+1, 6.126e-4
2.060e+1, 6.127e-4
2.070e+1, 6.127e-4
2.080e+1, 6.142e-4
2.090e+1, 6.130e-4
2.100e+1, 6.123e-4
2.110e+1, 6.123e-4
2.120e+1, 6.118e-4
2.130e+1, 6.120e-4
2.140e+1, 6.116e-4
2.150e+1, 6.106e-4
2.160e+1, 6.103e-4
2.170e+1, 6.103e-4
2.180e+1, 6.097e-4
2.190e+1, 6.111e-4
2.200e+1, 6.127e-4
2.210e+1, 6.202e-4
2.220e+1, 6.313e-4
2.230e+1, 6.360e-4
2.240e+1, 6.322e-4
2.250e+1, 6.310e-4
2.260e+1, 6.294e-4
2.270e+1, 6.278e-4
2.280e+1, 6.268e-4
2.290e+1, 6.265e-4
2.300e+1, 6.262e-4
2.310e+1, 6.262e-4
2.320e+1, 6.262e-4
2.330e+1, 6.258e-4
2.340e+1, 6.254e-4
2.350e+1, 6.259e-4
2.360e+1, 6.254e-4
2.370e+1, 6.254e-4
2.380e+1, 6.262e-4
2.390e+1, 6.262e-4
2.400e+1, 6.262e-4
2.410e+1, 6.267e-4
2.420e+1, 6.264e-4
2.430e+1, 6.269e-4
2.440e+1, 6.274e-4
2.450e+1, 6.270e-4
2.460e+1, 6.276e-4
2.470e+1, 6.281e-4
2.480e+1, 6.280e-4
2.490e+1, 6.286e-4
2.500e+1, 6.291e-4
2.510e+1, 6.290e-4
2.520e+1, 6.291e-4
2.530e+1, 6.296e-4
2.540e+1, 6.295e-4
2.550e+1, 6.302e-4
2.560e+1, 6.311e-4
2.570e+1, 6.311e-4
2.580e+1, 6.320e-4
2.590e+1, 6.333e-4
2.600e+1, 6.342e-4
2.610e+1, 6.362e-4
2.620e+1, 6.379e-4
2.630e+1, 6.390e-4
2.640e+1, 6.404e-4
2.650e+1, 6.418e-4
2.660e+1, 6.427e-4
2.670e+1, 6.444e-4
2.680e+1, 6.466e-4
2.690e+1, 6.481e-4
2.700e+1, 6.494e-4
2.710e+1, 6.511e-4
2.720e+1, 6.522e-4
2.730e+1, 6.541e-4
2.740e+1, 6.547e-4
2.750e+1, 6.556e-4
2.760e+1, 6.571e-4
2.770e+1, 6.577e-4
2.780e+1, 6.581e-4
2.790e+1, 6.591e-4
2.800e+1, 6.601e-4
2.810e+1, 6.611e-4
2.820e+1, 6.627e-4
2.830e+1, 6.632e-4
2.840e+1, 6.633e-4
2.850e+1, 6.659e-4
2.860e+1, 6.669e-4
2.870e+1, 6.670e-4
2.880e+1, 6.681e-4
2.890e+1, 6.682e-4
2.900e+1, 6.679e-4
2.910e+1, 6.681e-4
2.920e+1, 6.708e-4
2.930e+1, 6.714e-4
2.940e+1, 6.720e-4
2.950e+1, 6.722e-4
2.960e+1, 6.716e-4
2.970e+1, 6.718e-4
2.980e+1, 6.717e-4
2.990e+1, 6.715e-4
3.000e+1, 6.714e-4
3.010e+1, 6.716e-4
3.020e+1, 6.707e-4
3.030e+1, 6.709e-4
3.040e+1, 6.714e-4
3.050e+1, 6.713e-4
3.060e+1, 6.749e-4
3.070e+1, 6.746e-4
3.080e+1, 6.740e-4
3.090e+1, 6.744e-4
3.100e+1, 6.742e-4
3.110e+1, 6.739e-4
3.120e+1, 6.741e-4
3.130e+1, 6.729e-4
3.140e+1, 6.716e-4
3.150e+1, 6.713e-4
3.160e+1, 6.707e-4
3.170e+1, 6.697e-4
3.180e+1, 6.695e-4
3.190e+1, 6.692e-4
3.200e+1, 6.681e-4
3.210e+1, 6.679e-4
3.220e+1, 6.674e-4
3.230e+1, 6.669e-4
3.240e+1, 6.668e-4
3.250e+1, 6.664e-4
3.260e+1, 6.665e-4
3.270e+1, 6.667e-4
3.280e+1, 6.665e-4
3.290e+1, 6.659e-4
3.300e+1, 6.659e-4
3.310e+1, 6.659e-4
3.320e+1, 6.653e-4
3.330e+1, 6.656e-4
3.340e+1, 6.664e-4
3.350e+1, 6.674e-4
3.360e+1, 6.682e-4
3.370e+1, 6.692e-4
3.380e+1, 6.743e-4
3.390e+1, 6.759e-4
3.400e+1, 6.752e-4
3.410e+1, 6.786e-4
3.420e+1, 6.773e-4
3.430e+1, 6.760e-4
3.440e+1, 6.752e-4
3.450e+1, 6.756e-4
3.460e+1, 6.747e-4
3.470e+1, 6.732e-4
3.480e+1, 6.721e-4
3.490e+1, 6.711e-4
3.500e+1, 6.694e-4
3.510e+1, 6.691e-4
3.520e+1, 6.664e-4
3.530e+1, 6.647e-4
3.540e+1, 6.641e-4
3.550e+1, 6.633e-4
3.560e+1, 6.628e-4
3.570e+1, 6.627e-4
3.580e+1, 6.619e-4
3.590e+1, 6.621e-4
3.600e+1, 6.626e-4
3.610e+1, 6.618e-4
3.620e+1, 6.611e-4
3.630e+1, 6.611e-4
3.640e+1, 6.601e-4
3.650e+1, 6.594e-4
3.660e+1, 6.588e-4
3.670e+1, 6.580e-4
3.680e+1, 6.576e-4
3.690e+1, 6.577e-4
3.700e+1, 6.572e-4
3.710e+1, 6.566e-4
3.720e+1, 6.566e-4
3.730e+1, 6.566e-4
3.740e+1, 6.564e-4
3.750e+1, 6.571e-4
3.760e+1, 6.570e-4
3.770e+1, 6.567e-4
3.780e+1, 6.577e-4
3.790e+1, 6.582e-4
3.800e+1, 6.586e-4
3.810e+1, 6.596e-4
3.820e+1, 6.598e-4
3.830e+1, 6.614e-4
3.840e+1, 6.627e-4
3.850e+1, 6.637e-4
3.860e+1, 6.652e-4
3.870e+1, 6.657e-4
3.880e+1, 6.656e-4
3.890e+1, 6.658e-4
3.900e+1, 6.681e-4
3.910e+1, 6.682e-4
3.920e+1, 6.683e-4
3.930e+1, 6.691e-4
3.940e+1, 6.691e-4
3.950e+1, 6.699e-4
3.960e+1, 6.710e-4
3.970e+1, 6.715e-4
3.980e+1, 6.722e-4
3.990e+1, 6.732e-4
4.000e+1, 6.735e-4
4.010e+1, 6.738e-4
4.020e+1, 6.749e-4
4.030e+1, 6.752e-4
4.040e+1, 6.756e-4
4.050e+1, 6.772e-4
4.060e+1, 6.771e-4
4.070e+1, 6.775e-4
4.080e+1, 6.775e-4
4.090e+1, 6.784e-4
4.100e+1, 6.784e-4
4.110e+1, 6.788e-4
4.120e+1, 6.789e-4
4.130e+1, 6.787e-4
4.140e+1, 6.783e-4
4.150e+1, 6.776e-4
4.160e+1, 6.777e-4
4.170e+1, 6.787e-4
4.180e+1, 6.786e-4
4.190e+1, 6.792e-4
4.200e+1, 6.801e-4
4.210e+1, 6.802e-4
4.220e+1, 6.813e-4
4.230e+1, 6.818e-4
4.240e+1, 6.808e-4
4.250e+1, 6.802e-4
