July 14, 2024   16:52:09
Amperometric i-t Curve
File: c:/users/guazh/data/20240709_batch67/2024-07-10-exp44\exp44deposition-2024-07-14t16_48_19-deposition\exp44deposition_it_edep_-110mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.1
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 12.8

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.500e-4
2.000e-1, 2.580e-4
3.000e-1, 2.657e-4
4.000e-1, 2.735e-4
5.000e-1, 2.826e-4
6.000e-1, 2.890e-4
7.000e-1, 2.946e-4
8.000e-1, 3.055e-4
9.000e-1, 3.119e-4
1.000e+0, 3.161e-4
1.100e+0, 3.206e-4
1.200e+0, 3.257e-4
1.300e+0, 3.317e-4
1.400e+0, 3.379e-4
1.500e+0, 3.446e-4
1.600e+0, 3.509e-4
1.700e+0, 3.594e-4
1.800e+0, 3.772e-4
1.900e+0, 3.969e-4
2.000e+0, 4.022e-4
2.100e+0, 4.055e-4
2.200e+0, 4.081e-4
2.300e+0, 4.124e-4
2.400e+0, 4.172e-4
2.500e+0, 4.206e-4
2.600e+0, 4.247e-4
2.700e+0, 4.263e-4
2.800e+0, 4.307e-4
2.900e+0, 4.404e-4
3.000e+0, 4.532e-4
3.100e+0, 4.584e-4
3.200e+0, 4.634e-4
3.300e+0, 4.662e-4
3.400e+0, 4.705e-4
3.500e+0, 4.740e-4
3.600e+0, 4.781e-4
3.700e+0, 4.833e-4
3.800e+0, 4.905e-4
3.900e+0, 4.960e-4
4.000e+0, 5.027e-4
4.100e+0, 5.084e-4
4.200e+0, 5.125e-4
4.300e+0, 5.159e-4
4.400e+0, 5.186e-4
4.500e+0, 5.216e-4
4.600e+0, 5.241e-4
4.700e+0, 5.280e-4
4.800e+0, 5.314e-4
4.900e+0, 5.345e-4
5.000e+0, 5.390e-4
5.100e+0, 5.423e-4
5.200e+0, 5.445e-4
5.300e+0, 5.447e-4
5.400e+0, 5.442e-4
5.500e+0, 5.472e-4
5.600e+0, 5.504e-4
5.700e+0, 5.507e-4
5.800e+0, 5.511e-4
5.900e+0, 5.511e-4
6.000e+0, 5.508e-4
6.100e+0, 5.543e-4
6.200e+0, 5.562e-4
6.300e+0, 5.568e-4
6.400e+0, 5.572e-4
6.500e+0, 5.580e-4
6.600e+0, 5.580e-4
6.700e+0, 5.604e-4
6.800e+0, 5.606e-4
6.900e+0, 5.614e-4
7.000e+0, 5.676e-4
7.100e+0, 5.736e-4
7.200e+0, 5.738e-4
7.300e+0, 5.765e-4
7.400e+0, 5.763e-4
7.500e+0, 5.745e-4
7.600e+0, 5.746e-4
7.700e+0, 5.740e-4
7.800e+0, 5.739e-4
7.900e+0, 5.758e-4
8.000e+0, 5.739e-4
8.100e+0, 5.727e-4
8.200e+0, 5.723e-4
8.300e+0, 5.726e-4
8.400e+0, 5.745e-4
8.500e+0, 5.753e-4
8.600e+0, 5.723e-4
8.700e+0, 5.691e-4
8.800e+0, 5.693e-4
8.900e+0, 5.673e-4
9.000e+0, 5.656e-4
9.100e+0, 5.632e-4
9.200e+0, 5.618e-4
9.300e+0, 5.611e-4
9.400e+0, 5.585e-4
9.500e+0, 5.586e-4
9.600e+0, 5.582e-4
9.700e+0, 5.578e-4
9.800e+0, 5.588e-4
9.900e+0, 5.610e-4
1.000e+1, 5.642e-4
1.010e+1, 5.670e-4
1.020e+1, 5.719e-4
1.030e+1, 5.768e-4
1.040e+1, 5.785e-4
1.050e+1, 5.793e-4
1.060e+1, 5.798e-4
1.070e+1, 5.813e-4
1.080e+1, 5.838e-4
1.090e+1, 5.833e-4
1.100e+1, 5.828e-4
1.110e+1, 5.854e-4
1.120e+1, 5.940e-4
1.130e+1, 5.996e-4
1.140e+1, 5.993e-4
1.150e+1, 5.992e-4
1.160e+1, 6.070e-4
1.170e+1, 6.150e-4
1.180e+1, 6.188e-4
1.190e+1, 6.355e-4
1.200e+1, 6.408e-4
1.210e+1, 6.390e-4
1.220e+1, 6.349e-4
1.230e+1, 6.282e-4
1.240e+1, 6.214e-4
1.250e+1, 6.181e-4
1.260e+1, 6.164e-4
1.270e+1, 6.148e-4
1.280e+1, 6.143e-4
1.290e+1, 6.126e-4
1.300e+1, 6.110e-4
1.310e+1, 6.091e-4
1.320e+1, 6.091e-4
1.330e+1, 6.104e-4
1.340e+1, 6.133e-4
1.350e+1, 6.126e-4
1.360e+1, 6.089e-4
1.370e+1, 6.067e-4
1.380e+1, 6.068e-4
1.390e+1, 6.039e-4
1.400e+1, 6.023e-4
1.410e+1, 6.029e-4
1.420e+1, 6.018e-4
1.430e+1, 6.011e-4
1.440e+1, 6.000e-4
1.450e+1, 6.011e-4
1.460e+1, 6.036e-4
1.470e+1, 6.048e-4
1.480e+1, 6.087e-4
1.490e+1, 6.132e-4
1.500e+1, 6.187e-4
1.510e+1, 6.221e-4
1.520e+1, 6.261e-4
1.530e+1, 6.370e-4
1.540e+1, 6.487e-4
1.550e+1, 6.536e-4
1.560e+1, 6.468e-4
1.570e+1, 6.415e-4
1.580e+1, 6.355e-4
1.590e+1, 6.292e-4
1.600e+1, 6.240e-4
1.610e+1, 6.177e-4
1.620e+1, 6.136e-4
1.630e+1, 6.122e-4
1.640e+1, 6.080e-4
1.650e+1, 6.039e-4
1.660e+1, 6.005e-4
1.670e+1, 5.972e-4
1.680e+1, 5.963e-4
1.690e+1, 5.957e-4
1.700e+1, 5.958e-4
1.710e+1, 5.970e-4
1.720e+1, 6.005e-4
1.730e+1, 6.042e-4
1.740e+1, 6.060e-4
1.750e+1, 6.088e-4
1.760e+1, 6.108e-4
1.770e+1, 6.096e-4
1.780e+1, 6.085e-4
1.790e+1, 6.111e-4
1.800e+1, 6.124e-4
1.810e+1, 6.128e-4
1.820e+1, 6.114e-4
1.830e+1, 6.101e-4
1.840e+1, 6.083e-4
1.850e+1, 6.055e-4
1.860e+1, 6.042e-4
1.870e+1, 6.028e-4
1.880e+1, 6.013e-4
1.890e+1, 5.985e-4
1.900e+1, 5.998e-4
1.910e+1, 5.983e-4
1.920e+1, 5.990e-4
1.930e+1, 5.985e-4
1.940e+1, 5.983e-4
1.950e+1, 6.000e-4
1.960e+1, 6.019e-4
1.970e+1, 6.050e-4
1.980e+1, 6.082e-4
1.990e+1, 6.092e-4
2.000e+1, 6.102e-4
2.010e+1, 6.103e-4
2.020e+1, 6.092e-4
2.030e+1, 6.072e-4
2.040e+1, 6.072e-4
2.050e+1, 6.077e-4
2.060e+1, 6.103e-4
2.070e+1, 6.112e-4
2.080e+1, 6.130e-4
2.090e+1, 6.211e-4
2.100e+1, 6.322e-4
2.110e+1, 6.345e-4
2.120e+1, 6.349e-4
2.130e+1, 6.349e-4
2.140e+1, 6.325e-4
2.150e+1, 6.407e-4
2.160e+1, 6.409e-4
2.170e+1, 6.369e-4
2.180e+1, 6.344e-4
2.190e+1, 6.339e-4
2.200e+1, 6.371e-4
2.210e+1, 6.449e-4
2.220e+1, 6.494e-4
2.230e+1, 6.509e-4
2.240e+1, 6.504e-4
2.250e+1, 6.455e-4
2.260e+1, 6.419e-4
2.270e+1, 6.389e-4
2.280e+1, 6.344e-4
2.290e+1, 6.319e-4
2.300e+1, 6.297e-4
2.310e+1, 6.258e-4
2.320e+1, 6.194e-4
2.330e+1, 6.151e-4
2.340e+1, 6.127e-4
2.350e+1, 6.119e-4
2.360e+1, 6.105e-4
2.370e+1, 6.106e-4
2.380e+1, 6.126e-4
2.390e+1, 6.138e-4
2.400e+1, 6.172e-4
2.410e+1, 6.195e-4
2.420e+1, 6.202e-4
2.430e+1, 6.206e-4
2.440e+1, 6.284e-4
2.450e+1, 6.297e-4
2.460e+1, 6.301e-4
2.470e+1, 6.295e-4
2.480e+1, 6.286e-4
2.490e+1, 6.291e-4
2.500e+1, 6.299e-4
2.510e+1, 6.303e-4
2.520e+1, 6.330e-4
2.530e+1, 6.335e-4
2.540e+1, 6.318e-4
2.550e+1, 6.298e-4
2.560e+1, 6.269e-4
2.570e+1, 6.238e-4
2.580e+1, 6.204e-4
2.590e+1, 6.176e-4
2.600e+1, 6.151e-4
2.610e+1, 6.151e-4
2.620e+1, 6.139e-4
2.630e+1, 6.162e-4
2.640e+1, 6.269e-4
2.650e+1, 6.329e-4
2.660e+1, 6.334e-4
2.670e+1, 6.339e-4
2.680e+1, 6.315e-4
2.690e+1, 6.280e-4
2.700e+1, 6.237e-4
2.710e+1, 6.260e-4
2.720e+1, 6.356e-4
2.730e+1, 6.355e-4
2.740e+1, 6.342e-4
2.750e+1, 6.332e-4
2.760e+1, 6.323e-4
2.770e+1, 6.311e-4
2.780e+1, 6.299e-4
2.790e+1, 6.274e-4
2.800e+1, 6.255e-4
2.810e+1, 6.229e-4
2.820e+1, 6.217e-4
2.830e+1, 6.218e-4
2.840e+1, 6.234e-4
2.850e+1, 6.239e-4
2.860e+1, 6.257e-4
2.870e+1, 6.258e-4
2.880e+1, 6.262e-4
2.890e+1, 6.259e-4
2.900e+1, 6.251e-4
2.910e+1, 6.277e-4
2.920e+1, 6.283e-4
2.930e+1, 6.280e-4
2.940e+1, 6.240e-4
2.950e+1, 6.228e-4
2.960e+1, 6.203e-4
2.970e+1, 6.179e-4
2.980e+1, 6.174e-4
2.990e+1, 6.177e-4
3.000e+1, 6.163e-4
3.010e+1, 6.151e-4
3.020e+1, 6.155e-4
3.030e+1, 6.171e-4
3.040e+1, 6.204e-4
3.050e+1, 6.238e-4
3.060e+1, 6.285e-4
3.070e+1, 6.311e-4
3.080e+1, 6.285e-4
3.090e+1, 6.244e-4
3.100e+1, 6.214e-4
3.110e+1, 6.185e-4
3.120e+1, 6.179e-4
3.130e+1, 6.190e-4
3.140e+1, 6.200e-4
3.150e+1, 6.210e-4
3.160e+1, 6.262e-4
3.170e+1, 6.236e-4
3.180e+1, 6.223e-4
3.190e+1, 6.221e-4
3.200e+1, 6.218e-4
3.210e+1, 6.211e-4
3.220e+1, 6.204e-4
3.230e+1, 6.203e-4
3.240e+1, 6.205e-4
3.250e+1, 6.193e-4
3.260e+1, 6.205e-4
3.270e+1, 6.230e-4
3.280e+1, 6.287e-4
3.290e+1, 6.301e-4
3.300e+1, 6.312e-4
3.310e+1, 6.297e-4
3.320e+1, 6.296e-4
3.330e+1, 6.297e-4
3.340e+1, 6.298e-4
3.350e+1, 6.300e-4
3.360e+1, 6.300e-4
3.370e+1, 6.282e-4
3.380e+1, 6.275e-4
3.390e+1, 6.276e-4
3.400e+1, 6.311e-4
3.410e+1, 6.338e-4
3.420e+1, 6.377e-4
3.430e+1, 6.416e-4
3.440e+1, 6.428e-4
3.450e+1, 6.454e-4
3.460e+1, 6.464e-4
3.470e+1, 6.482e-4
3.480e+1, 6.518e-4
3.490e+1, 6.577e-4
3.500e+1, 6.573e-4
3.510e+1, 6.561e-4
3.520e+1, 6.528e-4
3.530e+1, 6.535e-4
3.540e+1, 6.574e-4
3.550e+1, 6.571e-4
3.560e+1, 6.554e-4
3.570e+1, 6.529e-4
3.580e+1, 6.544e-4
3.590e+1, 6.543e-4
3.600e+1, 6.551e-4
3.610e+1, 6.552e-4
3.620e+1, 6.541e-4
3.630e+1, 6.532e-4
3.640e+1, 6.533e-4
3.650e+1, 6.521e-4
3.660e+1, 6.533e-4
3.670e+1, 6.541e-4
3.680e+1, 6.526e-4
3.690e+1, 6.497e-4
3.700e+1, 6.478e-4
3.710e+1, 6.459e-4
3.720e+1, 6.475e-4
3.730e+1, 6.494e-4
3.740e+1, 6.474e-4
3.750e+1, 6.460e-4
3.760e+1, 6.428e-4
3.770e+1, 6.414e-4
3.780e+1, 6.441e-4
3.790e+1, 6.545e-4
3.800e+1, 6.645e-4
3.810e+1, 6.775e-4
3.820e+1, 6.957e-4
3.830e+1, 6.953e-4
3.840e+1, 6.933e-4
3.850e+1, 6.883e-4
3.860e+1, 6.846e-4
