Apr. 20, 2025   10:25:57
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp590_r20/2025-04-16-exp1136\exp1136deposition-2025-04-20t10_22_39-deposition\exp1136deposition_it_edep_-130mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.3
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 12.8

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 3.080e-3
2.000e-1, 3.093e-3
3.000e-1, 3.117e-3
4.000e-1, 3.217e-3
5.000e-1, 3.279e-3
6.000e-1, 3.261e-3
7.000e-1, 3.286e-3
8.000e-1, 3.271e-3
9.000e-1, 3.269e-3
1.000e+0, 3.305e-3
1.100e+0, 3.321e-3
1.200e+0, 3.359e-3
1.300e+0, 3.421e-3
1.400e+0, 3.423e-3
1.500e+0, 3.397e-3
1.600e+0, 3.381e-3
1.700e+0, 3.369e-3
1.800e+0, 3.403e-3
1.900e+0, 3.389e-3
2.000e+0, 3.370e-3
2.100e+0, 3.382e-3
2.200e+0, 3.397e-3
2.300e+0, 3.597e-3
2.400e+0, 3.567e-3
2.500e+0, 3.515e-3
2.600e+0, 3.501e-3
2.700e+0, 3.487e-3
2.800e+0, 3.469e-3
2.900e+0, 3.457e-3
3.000e+0, 3.461e-3
3.100e+0, 3.476e-3
3.200e+0, 3.414e-3
3.300e+0, 3.354e-3
3.400e+0, 3.306e-3
3.500e+0, 3.324e-3
3.600e+0, 3.331e-3
3.700e+0, 3.297e-3
3.800e+0, 3.261e-3
3.900e+0, 3.219e-3
4.000e+0, 3.219e-3
4.100e+0, 3.280e-3
4.200e+0, 3.355e-3
4.300e+0, 3.381e-3
4.400e+0, 3.356e-3
4.500e+0, 3.368e-3
4.600e+0, 3.359e-3
4.700e+0, 3.318e-3
4.800e+0, 3.302e-3
4.900e+0, 3.294e-3
5.000e+0, 3.285e-3
5.100e+0, 3.260e-3
5.200e+0, 3.263e-3
5.300e+0, 3.247e-3
5.400e+0, 3.245e-3
5.500e+0, 3.235e-3
5.600e+0, 3.279e-3
5.700e+0, 3.337e-3
5.800e+0, 3.446e-3
5.900e+0, 3.508e-3
6.000e+0, 3.734e-3
6.100e+0, 3.681e-3
6.200e+0, 3.567e-3
6.300e+0, 3.496e-3
6.400e+0, 3.439e-3
6.500e+0, 3.438e-3
6.600e+0, 3.391e-3
6.700e+0, 3.337e-3
6.800e+0, 3.275e-3
6.900e+0, 3.212e-3
7.000e+0, 3.163e-3
7.100e+0, 3.113e-3
7.200e+0, 3.107e-3
7.300e+0, 3.162e-3
7.400e+0, 3.178e-3
7.500e+0, 3.191e-3
7.600e+0, 3.151e-3
7.700e+0, 3.100e-3
7.800e+0, 3.163e-3
7.900e+0, 3.185e-3
8.000e+0, 3.156e-3
8.100e+0, 3.106e-3
8.200e+0, 3.050e-3
8.300e+0, 3.270e-3
