Aug. 26, 2024   08:25:53
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_181_500/2024-08-25-exp186\exp186deposition-2024-08-26t08_22_01-deposition\exp186deposition_it_edep_-110mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.1
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 17.3

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 8.354e-4
2.000e-1, 8.376e-4
3.000e-1, 8.392e-4
4.000e-1, 8.410e-4
5.000e-1, 8.417e-4
6.000e-1, 8.414e-4
7.000e-1, 8.427e-4
8.000e-1, 8.437e-4
9.000e-1, 8.441e-4
1.000e+0, 8.450e-4
1.100e+0, 8.459e-4
1.200e+0, 8.456e-4
1.300e+0, 8.450e-4
1.400e+0, 8.441e-4
1.500e+0, 8.421e-4
1.600e+0, 8.410e-4
1.700e+0, 8.385e-4
1.800e+0, 8.376e-4
1.900e+0, 8.357e-4
2.000e+0, 8.341e-4
2.100e+0, 8.333e-4
2.200e+0, 8.332e-4
2.300e+0, 8.334e-4
2.400e+0, 8.322e-4
2.500e+0, 8.321e-4
2.600e+0, 8.307e-4
2.700e+0, 8.297e-4
2.800e+0, 8.297e-4
2.900e+0, 8.277e-4
3.000e+0, 8.269e-4
3.100e+0, 8.253e-4
3.200e+0, 8.241e-4
3.300e+0, 8.222e-4
3.400e+0, 8.203e-4
3.500e+0, 8.186e-4
3.600e+0, 8.161e-4
3.700e+0, 8.152e-4
3.800e+0, 8.126e-4
3.900e+0, 8.117e-4
4.000e+0, 8.103e-4
4.100e+0, 8.079e-4
4.200e+0, 8.064e-4
4.300e+0, 8.042e-4
4.400e+0, 8.028e-4
4.500e+0, 8.014e-4
4.600e+0, 7.998e-4
4.700e+0, 7.994e-4
4.800e+0, 7.979e-4
4.900e+0, 7.978e-4
5.000e+0, 7.962e-4
5.100e+0, 7.954e-4
5.200e+0, 7.953e-4
5.300e+0, 7.930e-4
5.400e+0, 7.921e-4
5.500e+0, 7.919e-4
5.600e+0, 7.900e-4
5.700e+0, 7.899e-4
5.800e+0, 7.890e-4
5.900e+0, 7.872e-4
6.000e+0, 7.867e-4
6.100e+0, 7.855e-4
6.200e+0, 7.863e-4
6.300e+0, 7.858e-4
6.400e+0, 7.861e-4
6.500e+0, 7.862e-4
6.600e+0, 7.869e-4
6.700e+0, 7.877e-4
6.800e+0, 7.879e-4
6.900e+0, 7.911e-4
7.000e+0, 7.964e-4
7.100e+0, 7.952e-4
7.200e+0, 7.935e-4
7.300e+0, 7.918e-4
7.400e+0, 7.904e-4
