Potential V vs RHE, Current mA cm-2
0.013299999999999867,-0.30755823659065895
0.012299999999999978,-1.92117794521672
0.011299999999999866,-3.317497998183511
0.010299999999999976,-4.582249900262854
0.009299999999999864,-5.715433651454749
0.008299999999999974,-6.6760226240631075
0.007299999999999862,-7.591340835075788
0.006299999999999972,-8.376505606500881
0.00529999999999986,-9.11781432763016
0.0042999999999999705,-9.81668170976349
0.0032999999999998586,-10.42642228000532
0.0022999999999999687,-10.993721511251199
0.0012999999999998568,-11.473308641905447
0.00029999999999996696,-11.952895772559694
-0.000700000000000145,-12.346185513922174
-0.0017000000000000348,-12.781916594280606
-0.0027000000000001467,-13.13135028534727
-0.0037000000000000366,-13.47936926511407
-0.0047000000000001485,-13.784946905884919
-0.005700000000000038,-14.046668496359947
-0.00670000000000015,-14.345172580631472
-0.00770000000000004,-14.57152638860988
-0.008700000000000152,-14.783733083589633
-0.009700000000000042,-15.01008689156804
-0.010700000000000154,-15.222293586547794
-0.011700000000000044,-15.3920589425316
-0.012700000000000156,-15.533530072518102
-0.013700000000000045,-15.70329542850191
-0.014700000000000157,-15.830619445489761
-0.015700000000000047,-15.972090575476265
-0.01670000000000016,-16.099414592464115
-0.01770000000000005,-16.184297270456018
-0.01870000000000016,-16.311621287443874
-0.01970000000000005,-16.396503965435777
-0.020700000000000163,-16.495533756426326
-0.021700000000000053,-16.580416434418233
-0.022700000000000164,-16.70774045140608
-0.023700000000000054,-16.750181790402035
-0.024700000000000166,-16.835064468393938
-0.025700000000000056,-16.919947146385837
-0.026700000000000168,-16.962388485381787
-0.027700000000000058,-17.018976937376394
-0.02870000000000017,-17.061418276372343
-0.02970000000000006,-17.103859615368293
-0.03070000000000017,-17.146300954364243
-0.03170000000000006,-17.188742293360193
-0.03270000000000017,-17.231183632356142
-0.03370000000000006,-17.2736249713521
-0.034700000000000175,-17.316066310348052
-0.035700000000000065,-17.358507649344002
-0.03670000000000018,-17.40094898833995
-0.03770000000000007,-17.40094898833995
-0.03870000000000018,-17.4433903273359
-0.03970000000000007,-17.48583166633185
-0.04070000000000018,-17.542420118326454
-0.04170000000000007,-17.542420118326454
-0.04270000000000018,-17.584861457322408
-0.04370000000000007,-17.627302796318357
-0.044700000000000184,-17.627302796318357
-0.045700000000000074,-17.627302796318357
-0.046700000000000186,-17.669744135314307
-0.047700000000000076,-17.71218547431026
-0.04870000000000019,-17.71218547431026
-0.04970000000000008,-17.71218547431026
-0.05070000000000019,-17.75462681330621
-0.05170000000000008,-17.797068152302163
-0.05270000000000019,-17.839509491298113
-0.05370000000000008,-17.839509491298113
-0.05470000000000019,-17.839509491298113
-0.05570000000000008,-17.839509491298113
-0.056700000000000195,-17.839509491298113
-0.057700000000000085,-17.839509491298113
-0.058700000000000196,-17.881950830294063
-0.059700000000000086,-17.881950830294063
-0.0607000000000002,-17.924392169290012
-0.06170000000000009,-17.924392169290012
-0.0627000000000002,-17.966833508285966
-0.06370000000000009,-17.966833508285966
-0.0647000000000002,-17.966833508285966
-0.06570000000000009,-17.966833508285966
-0.0667000000000002,-17.966833508285966
-0.0677000000000001,-18.009274847281915
-0.0687000000000002,-18.009274847281915
-0.0697000000000001,-18.009274847281915
-0.07070000000000021,-18.009274847281915
-0.0717000000000001,-18.009274847281915
-0.07270000000000021,-18.009274847281915
-0.0737000000000001,-18.009274847281915
-0.07470000000000021,-18.009274847281915
-0.0757000000000001,-18.009274847281915
-0.07670000000000021,-18.009274847281915
-0.0777000000000001,-18.06586329927652
-0.07870000000000021,-18.06586329927652
-0.0797000000000001,-18.06586329927652
-0.08070000000000022,-18.06586329927652
-0.0817000000000001,-18.06586329927652
-0.08270000000000022,-18.06586329927652
-0.08370000000000011,-18.06586329927652
-0.08470000000000022,-18.06586329927652
-0.08570000000000011,-18.06586329927652
-0.08670000000000022,-18.06586329927652
-0.08770000000000011,-18.06586329927652
-0.08870000000000022,-18.10830463827247
-0.08970000000000011,-18.10830463827247
-0.09070000000000022,-18.10830463827247
-0.09170000000000011,-18.10830463827247
-0.09270000000000023,-18.10830463827247
-0.09370000000000012,-18.10830463827247
-0.09470000000000023,-18.10830463827247
-0.09570000000000012,-18.10830463827247
-0.09670000000000023,-18.10830463827247
-0.09770000000000012,-18.10830463827247
