Sept. 5, 2024   00:18:47
Amperometric i-t Curve
File: c:/users/guazh/data/20240903_batch_252_500/2024-09-03-exp266\exp266deposition-2024-09-05t00_14_23-deposition\exp266deposition_it_edep_-120mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.2
Sample Interval (s) = 0.1
Run Time (sec) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 18.9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.129e-3
2.000e-1, 2.088e-3
3.000e-1, 2.070e-3
4.000e-1, 2.087e-3
5.000e-1, 1.872e-3
6.000e-1, 2.122e-3
7.000e-1, 2.159e-3
8.000e-1, 2.143e-3
9.000e-1, 2.077e-3
1.000e+0, 2.071e-3
1.100e+0, 2.047e-3
1.200e+0, 2.068e-3
1.300e+0, 2.064e-3
1.400e+0, 2.051e-3
1.500e+0, 2.054e-3
1.600e+0, 2.024e-3
1.700e+0, 1.991e-3
1.800e+0, 1.982e-3
1.900e+0, 1.989e-3
2.000e+0, 2.062e-3
2.100e+0, 2.009e-3
2.200e+0, 1.968e-3
2.300e+0, 2.013e-3
2.400e+0, 2.026e-3
2.500e+0, 2.031e-3
2.600e+0, 2.030e-3
2.700e+0, 2.029e-3
2.800e+0, 1.992e-3
2.900e+0, 1.970e-3
3.000e+0, 1.934e-3
3.100e+0, 1.920e-3
3.200e+0, 1.890e-3
3.300e+0, 1.862e-3
3.400e+0, 1.843e-3
3.500e+0, 1.833e-3
3.600e+0, 1.839e-3
3.700e+0, 1.820e-3
3.800e+0, 1.803e-3
3.900e+0, 1.782e-3
4.000e+0, 1.800e-3
4.100e+0, 1.778e-3
4.200e+0, 1.753e-3
4.300e+0, 1.706e-3
4.400e+0, 1.773e-3
4.500e+0, 2.441e-3
4.600e+0, 2.520e-3
4.700e+0, 2.515e-3
4.800e+0, 2.489e-3
4.900e+0, 2.468e-3
5.000e+0, 2.494e-3
5.100e+0, 2.489e-3
5.200e+0, 2.435e-3
5.300e+0, 2.400e-3
5.400e+0, 2.394e-3
5.500e+0, 2.352e-3
5.600e+0, 2.359e-3
5.700e+0, 2.354e-3
5.800e+0, 2.325e-3
5.900e+0, 2.406e-3
6.000e+0, 2.472e-3
6.100e+0, 2.472e-3
6.200e+0, 2.511e-3
6.300e+0, 2.551e-3
6.400e+0, 2.602e-3
6.500e+0, 2.629e-3
6.600e+0, 2.593e-3
6.700e+0, 2.549e-3
6.800e+0, 2.508e-3
6.900e+0, 2.461e-3
7.000e+0, 2.455e-3
7.100e+0, 2.393e-3
7.200e+0, 2.373e-3
7.300e+0, 2.313e-3
7.400e+0, 2.326e-3
7.500e+0, 2.318e-3
7.600e+0, 2.236e-3
7.700e+0, 2.376e-3
7.800e+0, 2.404e-3
7.900e+0, 2.360e-3
8.000e+0, 2.310e-3
8.100e+0, 2.263e-3
8.200e+0, 2.246e-3
8.300e+0, 2.240e-3
8.400e+0, 2.215e-3
8.500e+0, 2.190e-3
8.600e+0, 2.167e-3
8.700e+0, 2.177e-3
8.800e+0, 2.193e-3
8.900e+0, 2.234e-3
9.000e+0, 2.245e-3
9.100e+0, 2.251e-3
9.200e+0, 2.303e-3
9.300e+0, 2.354e-3
9.400e+0, 2.386e-3
9.500e+0, 2.438e-3
9.600e+0, 2.241e-3
9.700e+0, 2.388e-3
9.800e+0, 2.482e-3
9.900e+0, 2.452e-3
1.000e+1, 2.411e-3
1.010e+1, 2.367e-3
1.020e+1, 2.328e-3
1.030e+1, 2.272e-3
1.040e+1, 2.319e-3
1.050e+1, 2.487e-3
1.060e+1, 2.435e-3
1.070e+1, 2.551e-3
1.080e+1, 2.628e-3
1.090e+1, 2.429e-3
1.100e+1, 2.221e-3
1.110e+1, 2.554e-3
1.120e+1, 2.575e-3
1.130e+1, 2.473e-3
1.140e+1, 2.426e-3
1.150e+1, 2.493e-3
1.160e+1, 2.428e-3
1.170e+1, 2.449e-3
1.180e+1, 2.401e-3
1.190e+1, 2.366e-3
1.200e+1, 2.526e-3
1.210e+1, 2.859e-3
1.220e+1, 2.869e-3
1.230e+1, 2.809e-3
1.240e+1, 2.730e-3
1.250e+1, 2.683e-3
1.260e+1, 2.645e-3
1.270e+1, 2.602e-3
1.280e+1, 2.550e-3
1.290e+1, 2.521e-3
1.300e+1, 2.445e-3
1.310e+1, 2.417e-3
1.320e+1, 2.342e-3
1.330e+1, 2.331e-3
1.340e+1, 2.330e-3
1.350e+1, 2.267e-3
1.360e+1, 2.282e-3
1.370e+1, 2.247e-3
1.380e+1, 2.210e-3
1.390e+1, 2.168e-3
1.400e+1, 2.162e-3
1.410e+1, 2.129e-3
1.420e+1, 2.125e-3
1.430e+1, 2.111e-3
1.440e+1, 2.059e-3
1.450e+1, 2.066e-3
1.460e+1, 2.074e-3
1.470e+1, 2.096e-3
1.480e+1, 2.093e-3
1.490e+1, 2.088e-3
1.500e+1, 2.105e-3
1.510e+1, 2.094e-3
1.520e+1, 2.049e-3
1.530e+1, 2.097e-3
1.540e+1, 2.138e-3
1.550e+1, 2.002e-3
1.560e+1, 2.144e-3
1.570e+1, 2.193e-3
1.580e+1, 2.220e-3
1.590e+1, 2.228e-3
1.600e+1, 2.211e-3
1.610e+1, 2.197e-3
1.620e+1, 2.166e-3
1.630e+1, 2.183e-3
1.640e+1, 2.209e-3
1.650e+1, 2.144e-3
1.660e+1, 2.158e-3
1.670e+1, 2.200e-3
1.680e+1, 2.185e-3
1.690e+1, 2.195e-3
1.700e+1, 2.181e-3
1.710e+1, 2.185e-3
1.720e+1, 2.207e-3
1.730e+1, 2.202e-3
1.740e+1, 2.207e-3
1.750e+1, 2.191e-3
1.760e+1, 2.174e-3
1.770e+1, 2.181e-3
1.780e+1, 2.145e-3
1.790e+1, 2.151e-3
1.800e+1, 2.149e-3
1.810e+1, 2.103e-3
1.820e+1, 2.122e-3
1.830e+1, 2.110e-3
1.840e+1, 2.103e-3
1.850e+1, 2.086e-3
1.860e+1, 2.064e-3
1.870e+1, 2.171e-3
1.880e+1, 2.340e-3
1.890e+1, 2.393e-3
1.900e+1, 2.344e-3
1.910e+1, 2.357e-3
1.920e+1, 2.346e-3
1.930e+1, 2.330e-3
1.940e+1, 2.320e-3
1.950e+1, 2.286e-3
1.960e+1, 2.278e-3
1.970e+1, 2.277e-3
1.980e+1, 2.288e-3
1.990e+1, 2.270e-3
2.000e+1, 2.239e-3
2.010e+1, 2.192e-3
2.020e+1, 2.209e-3
2.030e+1, 2.198e-3
2.040e+1, 2.152e-3
2.050e+1, 2.125e-3
2.060e+1, 2.118e-3
2.070e+1, 2.135e-3
2.080e+1, 2.083e-3
2.090e+1, 2.094e-3
2.100e+1, 2.109e-3
2.110e+1, 1.958e-3
2.120e+1, 2.300e-3
2.130e+1, 2.724e-3
2.140e+1, 2.990e-3
2.150e+1, 2.967e-3
2.160e+1, 2.887e-3
2.170e+1, 2.822e-3
2.180e+1, 2.755e-3
2.190e+1, 2.691e-3
2.200e+1, 2.645e-3
2.210e+1, 2.601e-3
2.220e+1, 2.549e-3
2.230e+1, 2.528e-3
2.240e+1, 2.495e-3
2.250e+1, 2.472e-3
2.260e+1, 2.434e-3
2.270e+1, 2.415e-3
2.280e+1, 1.985e-3
2.290e+1, 2.668e-3
2.300e+1, 2.727e-3
2.310e+1, 2.693e-3
2.320e+1, 2.633e-3
2.330e+1, 2.572e-3
2.340e+1, 2.488e-3
2.350e+1, 2.443e-3
2.360e+1, 2.267e-3
2.370e+1, 2.588e-3
2.380e+1, 2.600e-3
2.390e+1, 2.601e-3
2.400e+1, 2.472e-3
2.410e+1, 2.450e-3
2.420e+1, 1.899e-3
2.430e+1, 2.085e-3
2.440e+1, 2.397e-3
2.450e+1, 2.319e-3
2.460e+1, 2.275e-3
2.470e+1, 2.214e-3
2.480e+1, 2.174e-3
2.490e+1, 2.132e-3
2.500e+1, 2.119e-3
2.510e+1, 2.090e-3
2.520e+1, 2.114e-3
2.530e+1, 2.086e-3
2.540e+1, 2.061e-3
2.550e+1, 2.016e-3
2.560e+1, 1.973e-3
2.570e+1, 2.059e-3
2.580e+1, 2.070e-3
2.590e+1, 2.051e-3
2.600e+1, 2.039e-3
2.610e+1, 2.046e-3
2.620e+1, 2.004e-3
2.630e+1, 2.007e-3
2.640e+1, 1.977e-3
2.650e+1, 2.064e-3
2.660e+1, 2.104e-3
2.670e+1, 2.088e-3
2.680e+1, 2.056e-3
2.690e+1, 2.023e-3
2.700e+1, 2.009e-3
2.710e+1, 1.994e-3
2.720e+1, 2.000e-3
2.730e+1, 2.003e-3
2.740e+1, 1.990e-3
2.750e+1, 2.002e-3
2.760e+1, 1.989e-3
2.770e+1, 1.984e-3
2.780e+1, 1.985e-3
2.790e+1, 1.977e-3
2.800e+1, 1.967e-3
