Aug. 18, 2024   19:40:46
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_94_500/2024-08-15-exp125\exp125deposition-2024-08-18t19_35_58-deposition\exp125deposition_it_edep_-110mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.1
Sample Interval (s) = 0.1
Run Time (sec) = 120
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 15.1

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.531e-3
2.000e-1, 2.575e-3
3.000e-1, 2.594e-3
4.000e-1, 2.603e-3
5.000e-1, 2.594e-3
6.000e-1, 2.597e-3
7.000e-1, 2.584e-3
8.000e-1, 2.539e-3
9.000e-1, 2.469e-3
1.000e+0, 2.408e-3
1.100e+0, 2.393e-3
1.200e+0, 2.394e-3
1.300e+0, 2.411e-3
1.400e+0, 2.470e-3
1.500e+0, 2.516e-3
1.600e+0, 2.596e-3
1.700e+0, 2.671e-3
1.800e+0, 2.694e-3
1.900e+0, 2.659e-3
2.000e+0, 2.603e-3
2.100e+0, 2.546e-3
2.200e+0, 2.522e-3
2.300e+0, 2.540e-3
2.400e+0, 2.632e-3
2.500e+0, 2.668e-3
2.600e+0, 2.664e-3
2.700e+0, 2.643e-3
2.800e+0, 2.629e-3
2.900e+0, 2.631e-3
3.000e+0, 2.642e-3
3.100e+0, 2.643e-3
3.200e+0, 2.666e-3
3.300e+0, 2.741e-3
3.400e+0, 2.733e-3
3.500e+0, 2.699e-3
3.600e+0, 2.676e-3
3.700e+0, 2.671e-3
3.800e+0, 2.672e-3
3.900e+0, 2.667e-3
4.000e+0, 2.714e-3
4.100e+0, 2.773e-3
4.200e+0, 2.819e-3
4.300e+0, 2.820e-3
4.400e+0, 2.880e-3
4.500e+0, 2.963e-3
4.600e+0, 2.898e-3
4.700e+0, 2.796e-3
4.800e+0, 2.724e-3
4.900e+0, 2.673e-3
5.000e+0, 2.638e-3
5.100e+0, 2.617e-3
5.200e+0, 2.588e-3
5.300e+0, 2.581e-3
5.400e+0, 2.620e-3
5.500e+0, 2.668e-3
5.600e+0, 2.700e-3
5.700e+0, 2.737e-3
5.800e+0, 2.765e-3
5.900e+0, 2.785e-3
6.000e+0, 2.777e-3
6.100e+0, 2.786e-3
6.200e+0, 2.769e-3
6.300e+0, 2.768e-3
6.400e+0, 2.804e-3
6.500e+0, 2.806e-3
6.600e+0, 2.798e-3
6.700e+0, 2.749e-3
6.800e+0, 2.696e-3
6.900e+0, 2.645e-3
7.000e+0, 2.675e-3
7.100e+0, 2.702e-3
7.200e+0, 2.694e-3
7.300e+0, 2.702e-3
7.400e+0, 2.692e-3
7.500e+0, 2.646e-3
7.600e+0, 2.591e-3
7.700e+0, 2.546e-3
7.800e+0, 2.536e-3
7.900e+0, 2.544e-3
8.000e+0, 2.622e-3
8.100e+0, 2.717e-3
8.200e+0, 2.760e-3
8.300e+0, 2.748e-3
8.400e+0, 2.715e-3
8.500e+0, 2.707e-3
8.600e+0, 2.701e-3
8.700e+0, 2.709e-3
8.800e+0, 2.716e-3
8.900e+0, 2.780e-3
9.000e+0, 2.850e-3
9.100e+0, 2.853e-3
9.200e+0, 2.806e-3
9.300e+0, 2.758e-3
9.400e+0, 2.714e-3
9.500e+0, 2.680e-3
9.600e+0, 2.652e-3
9.700e+0, 2.633e-3
9.800e+0, 2.603e-3
9.900e+0, 2.604e-3
1.000e+1, 2.618e-3
1.010e+1, 2.765e-3
1.020e+1, 2.842e-3
1.030e+1, 2.865e-3
1.040e+1, 2.878e-3
1.050e+1, 2.876e-3
1.060e+1, 2.870e-3
1.070e+1, 2.815e-3
1.080e+1, 2.745e-3
1.090e+1, 2.693e-3
1.100e+1, 2.668e-3
1.110e+1, 2.670e-3
1.120e+1, 2.711e-3
1.130e+1, 2.732e-3
1.140e+1, 2.739e-3
1.150e+1, 2.731e-3
1.160e+1, 2.720e-3
1.170e+1, 2.720e-3
1.180e+1, 2.697e-3
1.190e+1, 2.705e-3
1.200e+1, 2.716e-3
1.210e+1, 2.785e-3
1.220e+1, 2.787e-3
1.230e+1, 2.785e-3
1.240e+1, 2.800e-3
1.250e+1, 2.834e-3
1.260e+1, 2.952e-3
1.270e+1, 3.003e-3
1.280e+1, 2.983e-3
1.290e+1, 2.915e-3
1.300e+1, 2.852e-3
1.310e+1, 2.821e-3
1.320e+1, 2.794e-3
1.330e+1, 2.744e-3
1.340e+1, 2.713e-3
1.350e+1, 2.689e-3
1.360e+1, 2.669e-3
1.370e+1, 2.687e-3
1.380e+1, 2.690e-3
1.390e+1, 2.667e-3
1.400e+1, 2.650e-3
1.410e+1, 2.656e-3
1.420e+1, 2.653e-3
1.430e+1, 2.671e-3
1.440e+1, 2.719e-3
1.450e+1, 2.747e-3
1.460e+1, 2.773e-3
1.470e+1, 2.781e-3
1.480e+1, 2.774e-3
1.490e+1, 2.776e-3
1.500e+1, 2.747e-3
1.510e+1, 2.748e-3
1.520e+1, 2.754e-3
1.530e+1, 2.817e-3
1.540e+1, 2.846e-3
1.550e+1, 2.809e-3
1.560e+1, 2.751e-3
1.570e+1, 2.729e-3
1.580e+1, 2.731e-3
1.590e+1, 2.763e-3
1.600e+1, 2.817e-3
1.610e+1, 2.853e-3
1.620e+1, 2.852e-3
1.630e+1, 2.830e-3
1.640e+1, 2.822e-3
1.650e+1, 2.804e-3
1.660e+1, 2.791e-3
1.670e+1, 2.772e-3
1.680e+1, 2.770e-3
1.690e+1, 2.792e-3
1.700e+1, 2.829e-3
1.710e+1, 2.832e-3
1.720e+1, 2.866e-3
1.730e+1, 2.900e-3
1.740e+1, 2.906e-3
1.750e+1, 2.935e-3
1.760e+1, 2.924e-3
1.770e+1, 2.875e-3
1.780e+1, 2.828e-3
1.790e+1, 2.794e-3
1.800e+1, 2.751e-3
1.810e+1, 2.737e-3
1.820e+1, 2.744e-3
1.830e+1, 2.725e-3
1.840e+1, 2.720e-3
1.850e+1, 2.728e-3
1.860e+1, 2.750e-3
1.870e+1, 2.748e-3
1.880e+1, 2.743e-3
1.890e+1, 2.774e-3
1.900e+1, 2.760e-3
1.910e+1, 2.766e-3
1.920e+1, 2.819e-3
1.930e+1, 2.859e-3
1.940e+1, 2.870e-3
1.950e+1, 2.857e-3
1.960e+1, 2.823e-3
1.970e+1, 2.778e-3
1.980e+1, 2.738e-3
1.990e+1, 2.712e-3
2.000e+1, 2.676e-3
2.010e+1, 2.675e-3
2.020e+1, 2.674e-3
2.030e+1, 2.675e-3
2.040e+1, 2.680e-3
2.050e+1, 2.662e-3
2.060e+1, 2.684e-3
2.070e+1, 2.706e-3
2.080e+1, 2.732e-3
2.090e+1, 2.761e-3
2.100e+1, 2.805e-3
2.110e+1, 2.825e-3
2.120e+1, 2.849e-3
2.130e+1, 2.857e-3
2.140e+1, 2.814e-3
2.150e+1, 2.784e-3
2.160e+1, 2.751e-3
2.170e+1, 2.808e-3
2.180e+1, 2.830e-3
2.190e+1, 2.830e-3
2.200e+1, 2.811e-3
2.210e+1, 2.797e-3
2.220e+1, 2.788e-3
2.230e+1, 2.796e-3
2.240e+1, 2.825e-3
2.250e+1, 2.854e-3
2.260e+1, 2.882e-3
2.270e+1, 2.906e-3
2.280e+1, 2.931e-3
2.290e+1, 2.947e-3
2.300e+1, 2.968e-3
2.310e+1, 2.990e-3
2.320e+1, 2.965e-3
2.330e+1, 2.964e-3
2.340e+1, 2.956e-3
2.350e+1, 2.964e-3
2.360e+1, 2.980e-3
2.370e+1, 3.014e-3
2.380e+1, 3.065e-3
2.390e+1, 3.065e-3
2.400e+1, 3.049e-3
2.410e+1, 3.019e-3
2.420e+1, 3.017e-3
2.430e+1, 3.062e-3
2.440e+1, 3.110e-3
2.450e+1, 3.134e-3
2.460e+1, 3.126e-3
2.470e+1, 3.154e-3
2.480e+1, 3.208e-3
2.490e+1, 3.229e-3
2.500e+1, 3.198e-3
2.510e+1, 3.165e-3
2.520e+1, 3.161e-3
2.530e+1, 3.135e-3
2.540e+1, 3.074e-3
2.550e+1, 3.024e-3
2.560e+1, 2.982e-3
2.570e+1, 2.955e-3
2.580e+1, 2.938e-3
