July 15, 2024   15:59:12
Amperometric i-t Curve
File: c:/users/guazh/data/20240709_batch67/2024-07-10-exp53\exp53deposition-2024-07-15t15_55_22-deposition\exp53deposition_it_edep_-120mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.2
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 16.0

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 1.764e-3
2.000e-1, 1.765e-3
3.000e-1, 1.770e-3
4.000e-1, 1.782e-3
5.000e-1, 1.810e-3
6.000e-1, 1.845e-3
7.000e-1, 1.871e-3
8.000e-1, 1.893e-3
9.000e-1, 1.914e-3
1.000e+0, 1.935e-3
1.100e+0, 1.949e-3
1.200e+0, 1.952e-3
1.300e+0, 1.964e-3
1.400e+0, 1.976e-3
1.500e+0, 1.983e-3
1.600e+0, 1.987e-3
1.700e+0, 1.989e-3
1.800e+0, 1.991e-3
1.900e+0, 1.989e-3
2.000e+0, 1.986e-3
2.100e+0, 1.971e-3
2.200e+0, 1.949e-3
2.300e+0, 1.931e-3
2.400e+0, 1.928e-3
2.500e+0, 1.935e-3
2.600e+0, 1.940e-3
2.700e+0, 1.945e-3
2.800e+0, 1.955e-3
2.900e+0, 1.957e-3
3.000e+0, 1.962e-3
3.100e+0, 1.962e-3
3.200e+0, 1.963e-3
3.300e+0, 1.958e-3
3.400e+0, 1.957e-3
3.500e+0, 1.954e-3
3.600e+0, 1.950e-3
3.700e+0, 1.944e-3
3.800e+0, 1.934e-3
3.900e+0, 1.932e-3
4.000e+0, 1.933e-3
4.100e+0, 1.926e-3
4.200e+0, 1.921e-3
4.300e+0, 1.907e-3
4.400e+0, 1.885e-3
4.500e+0, 1.883e-3
4.600e+0, 1.895e-3
4.700e+0, 1.904e-3
4.800e+0, 1.894e-3
4.900e+0, 1.876e-3
5.000e+0, 1.870e-3
5.100e+0, 1.879e-3
5.200e+0, 1.883e-3
5.300e+0, 1.893e-3
5.400e+0, 1.904e-3
5.500e+0, 1.912e-3
5.600e+0, 1.924e-3
5.700e+0, 1.927e-3
5.800e+0, 1.928e-3
5.900e+0, 1.916e-3
6.000e+0, 1.910e-3
6.100e+0, 1.910e-3
6.200e+0, 1.915e-3
6.300e+0, 1.922e-3
6.400e+0, 1.918e-3
6.500e+0, 1.910e-3
6.600e+0, 1.910e-3
6.700e+0, 1.910e-3
6.800e+0, 1.913e-3
6.900e+0, 1.921e-3
7.000e+0, 1.929e-3
7.100e+0, 1.935e-3
7.200e+0, 1.937e-3
7.300e+0, 1.949e-3
7.400e+0, 1.963e-3
7.500e+0, 1.972e-3
7.600e+0, 1.978e-3
7.700e+0, 1.985e-3
7.800e+0, 1.991e-3
7.900e+0, 1.989e-3
8.000e+0, 1.992e-3
8.100e+0, 2.006e-3
8.200e+0, 2.014e-3
8.300e+0, 2.010e-3
8.400e+0, 2.004e-3
8.500e+0, 2.005e-3
8.600e+0, 2.009e-3
8.700e+0, 2.018e-3
8.800e+0, 2.031e-3
8.900e+0, 2.039e-3
9.000e+0, 2.037e-3
9.100e+0, 2.046e-3
9.200e+0, 2.065e-3
9.300e+0, 2.080e-3
9.400e+0, 2.092e-3
9.500e+0, 2.097e-3
9.600e+0, 2.098e-3
9.700e+0, 2.102e-3
9.800e+0, 2.111e-3
9.900e+0, 2.131e-3
1.000e+1, 2.152e-3
1.010e+1, 2.165e-3
1.020e+1, 2.179e-3
1.030e+1, 2.187e-3
1.040e+1, 2.196e-3
1.050e+1, 2.205e-3
1.060e+1, 2.219e-3
1.070e+1, 2.221e-3
1.080e+1, 2.213e-3
1.090e+1, 2.205e-3
1.100e+1, 2.204e-3
1.110e+1, 2.198e-3
1.120e+1, 2.189e-3
1.130e+1, 2.176e-3
1.140e+1, 2.169e-3
1.150e+1, 2.167e-3
1.160e+1, 2.173e-3
1.170e+1, 2.178e-3
1.180e+1, 2.183e-3
1.190e+1, 2.187e-3
1.200e+1, 2.189e-3
1.210e+1, 2.189e-3
1.220e+1, 2.194e-3
1.230e+1, 2.204e-3
1.240e+1, 2.218e-3
1.250e+1, 2.228e-3
1.260e+1, 2.234e-3
1.270e+1, 2.244e-3
1.280e+1, 2.248e-3
1.290e+1, 2.250e-3
1.300e+1, 2.258e-3
1.310e+1, 2.261e-3
1.320e+1, 2.260e-3
