July 14, 2024   19:11:13
4.910e+1, 1.975e-3
4.920e+1, 1.984e-3
4.930e+1, 2.007e-3
4.940e+1, 2.071e-3
4.950e+1, 2.238e-3
4.960e+1, 2.343e-3
4.970e+1, 2.387e-3
4.980e+1, 2.385e-3
4.990e+1, 2.386e-3
5.000e+1, 2.357e-3
5.010e+1, 2.329e-3
5.020e+1, 2.308e-3
5.030e+1, 2.304e-3
5.040e+1, 2.276e-3
5.050e+1, 2.248e-3
5.060e+1, 2.201e-3
5.070e+1, 2.171e-3
5.080e+1, 2.138e-3
5.090e+1, 2.098e-3
5.100e+1, 2.080e-3
5.110e+1, 2.045e-3
5.120e+1, 2.029e-3
5.130e+1, 2.014e-3
5.140e+1, 1.994e-3
5.150e+1, 1.969e-3
5.160e+1, 1.956e-3
5.170e+1, 1.936e-3
5.180e+1, 1.914e-3
5.190e+1, 1.908e-3
5.200e+1, 1.897e-3
5.210e+1, 1.887e-3
5.220e+1, 1.892e-3
5.230e+1, 1.886e-3
5.240e+1, 1.889e-3
5.250e+1, 1.898e-3
5.260e+1, 1.911e-3
5.270e+1, 1.945e-3
5.280e+1, 2.218e-3
5.290e+1, 2.479e-3
5.300e+1, 2.506e-3
5.310e+1, 2.519e-3
5.320e+1, 2.516e-3
5.330e+1, 2.508e-3
5.340e+1, 2.502e-3
5.350e+1, 2.488e-3
5.360e+1, 2.480e-3
5.370e+1, 2.468e-3
5.380e+1, 2.448e-3
5.390e+1, 2.429e-3
5.400e+1, 2.404e-3
5.410e+1, 2.391e-3
5.420e+1, 2.381e-3
5.430e+1, 2.353e-3
5.440e+1, 2.342e-3
5.450e+1, 2.345e-3
5.460e+1, 2.366e-3
5.470e+1, 2.379e-3
5.480e+1, 2.363e-3
5.490e+1, 2.345e-3
5.500e+1, 2.325e-3
5.510e+1, 2.306e-3
5.520e+1, 2.286e-3
5.530e+1, 2.296e-3
5.540e+1, 2.384e-3
5.550e+1, 2.405e-3
5.560e+1, 2.403e-3
5.570e+1, 2.388e-3
5.580e+1, 2.367e-3
5.590e+1, 2.341e-3
5.600e+1, 2.318e-3
5.610e+1, 2.303e-3
5.620e+1, 2.289e-3
5.630e+1, 2.282e-3
5.640e+1, 2.264e-3
5.650e+1, 2.260e-3
5.660e+1, 2.264e-3
5.670e+1, 2.249e-3
5.680e+1, 2.230e-3
5.690e+1, 2.219e-3
5.700e+1, 2.224e-3
5.710e+1, 2.217e-3
5.720e+1, 2.202e-3
5.730e+1, 2.186e-3
5.740e+1, 2.179e-3
5.750e+1, 2.197e-3
5.760e+1, 2.213e-3
5.770e+1, 2.306e-3
5.780e+1, 2.385e-3
5.790e+1, 2.416e-3
5.800e+1, 2.426e-3
5.810e+1, 2.416e-3
5.820e+1, 2.414e-3
5.830e+1, 2.428e-3
5.840e+1, 2.421e-3
5.850e+1, 2.405e-3
5.860e+1, 2.397e-3
5.870e+1, 2.407e-3
5.880e+1, 2.382e-3
5.890e+1, 2.359e-3
5.900e+1, 2.336e-3
5.910e+1, 2.313e-3
5.920e+1, 2.307e-3
5.930e+1, 2.322e-3
5.940e+1, 2.313e-3
5.950e+1, 2.315e-3
5.960e+1, 2.321e-3
5.970e+1, 2.301e-3
5.980e+1, 2.284e-3
5.990e+1, 2.274e-3
6.000e+1, 2.266e-3
6.010e+1, 2.247e-3
6.020e+1, 2.235e-3
6.030e+1, 2.216e-3
6.040e+1, 2.208e-3
6.050e+1, 2.188e-3
6.060e+1, 2.165e-3
6.070e+1, 2.149e-3
6.080e+1, 2.132e-3
6.090e+1, 2.120e-3
6.100e+1, 2.106e-3
6.110e+1, 2.090e-3
6.120e+1, 2.073e-3
6.130e+1, 2.071e-3
6.140e+1, 2.069e-3
6.150e+1, 2.073e-3
6.160e+1, 2.067e-3
6.170e+1, 2.080e-3
6.180e+1, 2.094e-3
6.190e+1, 2.105e-3
6.200e+1, 2.107e-3
6.210e+1, 2.114e-3
6.220e+1, 2.131e-3
6.230e+1, 2.151e-3
6.240e+1, 2.187e-3
6.250e+1, 2.210e-3
6.260e+1, 2.241e-3
6.270e+1, 2.260e-3
6.280e+1, 2.272e-3
6.290e+1, 2.278e-3
6.300e+1, 2.281e-3
6.310e+1, 2.283e-3
6.320e+1, 2.281e-3
6.330e+1, 2.268e-3
6.340e+1, 2.258e-3
6.350e+1, 2.243e-3
6.360e+1, 2.241e-3
6.370e+1, 2.255e-3
6.380e+1, 2.258e-3
6.390e+1, 2.252e-3
6.400e+1, 2.254e-3
6.410e+1, 2.255e-3
6.420e+1, 2.267e-3
6.430e+1, 2.332e-3
6.440e+1, 2.379e-3
6.450e+1, 2.429e-3
6.460e+1, 2.466e-3
6.470e+1, 2.472e-3
6.480e+1, 2.461e-3
6.490e+1, 2.450e-3
6.500e+1, 2.466e-3
6.510e+1, 2.459e-3
6.520e+1, 2.441e-3
6.530e+1, 2.431e-3
6.540e+1, 2.423e-3
6.550e+1, 2.420e-3
6.560e+1, 2.419e-3
6.570e+1, 2.406e-3
6.580e+1, 2.389e-3
6.590e+1, 2.369e-3
6.600e+1, 2.355e-3
6.610e+1, 2.363e-3
6.620e+1, 2.373e-3
6.630e+1, 2.375e-3
6.640e+1, 2.379e-3
6.650e+1, 2.388e-3
6.660e+1, 2.404e-3
6.670e+1, 2.401e-3
6.680e+1, 2.400e-3
6.690e+1, 2.385e-3
6.700e+1, 2.377e-3
6.710e+1, 2.369e-3
6.720e+1, 2.370e-3
6.730e+1, 2.363e-3
6.740e+1, 2.349e-3
6.750e+1, 2.351e-3
6.760e+1, 2.344e-3
6.770e+1, 2.325e-3
6.780e+1, 2.320e-3
6.790e+1, 2.333e-3
6.800e+1, 2.344e-3
6.810e+1, 2.344e-3
6.820e+1, 2.350e-3
6.830e+1, 2.343e-3
6.840e+1, 2.335e-3
6.850e+1, 2.335e-3
6.860e+1, 2.320e-3
6.870e+1, 2.302e-3
6.880e+1, 2.279e-3
6.890e+1, 2.266e-3
6.900e+1, 2.256e-3
6.910e+1, 2.245e-3
6.920e+1, 2.248e-3
6.930e+1, 2.253e-3
6.940e+1, 2.245e-3
6.950e+1, 2.243e-3
6.960e+1, 2.260e-3
6.970e+1, 2.260e-3
6.980e+1, 2.275e-3
6.990e+1, 2.270e-3
7.000e+1, 2.262e-3
7.010e+1, 2.260e-3
7.020e+1, 2.275e-3
7.030e+1, 2.295e-3
7.040e+1, 2.352e-3
7.050e+1, 2.360e-3
7.060e+1, 2.362e-3
7.070e+1, 2.362e-3
7.080e+1, 2.371e-3
7.090e+1, 2.366e-3
7.100e+1, 2.358e-3
7.110e+1, 2.339e-3
7.120e+1, 2.322e-3
7.130e+1, 2.302e-3
7.140e+1, 2.298e-3
7.150e+1, 2.294e-3
7.160e+1, 2.309e-3
7.170e+1, 2.332e-3
7.180e+1, 2.338e-3
7.190e+1, 2.384e-3
7.200e+1, 2.405e-3
7.210e+1, 2.415e-3
7.220e+1, 2.420e-3
7.230e+1, 2.417e-3
7.240e+1, 2.401e-3
7.250e+1, 2.393e-3
7.260e+1, 2.371e-3
7.270e+1, 2.358e-3
7.280e+1, 2.344e-3
7.290e+1, 2.332e-3
7.300e+1, 2.329e-3
7.310e+1, 2.337e-3
7.320e+1, 2.344e-3
7.330e+1, 2.336e-3
7.340e+1, 2.331e-3
7.350e+1, 2.322e-3
7.360e+1, 2.311e-3
7.370e+1, 2.323e-3
7.380e+1, 2.328e-3
7.390e+1, 2.322e-3
7.400e+1, 2.315e-3
7.410e+1, 2.313e-3
7.420e+1, 2.309e-3
7.430e+1, 2.318e-3
7.440e+1, 2.344e-3
7.450e+1, 2.331e-3
7.460e+1, 2.328e-3
7.470e+1, 2.328e-3
7.480e+1, 2.345e-3
7.490e+1, 2.343e-3
7.500e+1, 2.366e-3
7.510e+1, 2.356e-3
7.520e+1, 2.368e-3
7.530e+1, 2.393e-3
7.540e+1, 2.415e-3
7.550e+1, 2.412e-3
7.560e+1, 2.398e-3
7.570e+1, 2.384e-3
7.580e+1, 2.364e-3
7.590e+1, 2.364e-3
7.600e+1, 2.363e-3
7.610e+1, 2.359e-3
7.620e+1, 2.355e-3
7.630e+1, 2.373e-3
7.640e+1, 2.398e-3
7.650e+1, 2.415e-3
7.660e+1, 2.419e-3
7.670e+1, 2.420e-3
7.680e+1, 2.422e-3
7.690e+1, 2.427e-3
7.700e+1, 2.447e-3
7.710e+1, 2.501e-3
7.720e+1, 2.557e-3
7.730e+1, 2.548e-3
7.740e+1, 2.510e-3
7.750e+1, 2.465e-3
7.760e+1, 2.425e-3
7.770e+1, 2.404e-3
7.780e+1, 2.381e-3
7.790e+1, 2.353e-3
7.800e+1, 2.337e-3
7.810e+1, 2.316e-3
7.820e+1, 2.310e-3
7.830e+1, 2.290e-3
7.840e+1, 2.280e-3
7.850e+1, 2.277e-3
7.860e+1, 2.280e-3
7.870e+1, 2.288e-3
7.880e+1, 2.279e-3
7.890e+1, 2.269e-3
7.900e+1, 2.260e-3
7.910e+1, 2.245e-3
7.920e+1, 2.219e-3
7.930e+1, 2.213e-3
7.940e+1, 2.220e-3
7.950e+1, 2.215e-3
7.960e+1, 2.219e-3
7.970e+1, 2.239e-3
7.980e+1, 2.244e-3
7.990e+1, 2.239e-3
8.000e+1, 2.265e-3
8.010e+1, 2.313e-3
8.020e+1, 2.332e-3
8.030e+1, 2.325e-3
8.040e+1, 2.319e-3
8.050e+1, 2.297e-3
8.060e+1, 2.280e-3
8.070e+1, 2.268e-3
8.080e+1, 2.252e-3
8.090e+1, 2.249e-3
8.100e+1, 2.257e-3
8.110e+1, 2.267e-3
8.120e+1, 2.264e-3
8.130e+1, 2.262e-3
8.140e+1, 2.273e-3
8.150e+1, 2.323e-3
8.160e+1, 2.340e-3
8.170e+1, 2.361e-3
8.180e+1, 2.360e-3
8.190e+1, 2.426e-3
8.200e+1, 2.482e-3
8.210e+1, 2.506e-3
8.220e+1, 2.513e-3
8.230e+1, 2.519e-3
8.240e+1, 2.513e-3
8.250e+1, 2.505e-3
8.260e+1, 2.501e-3
8.270e+1, 2.493e-3
8.280e+1, 2.504e-3
8.290e+1, 2.500e-3
8.300e+1, 2.505e-3
8.310e+1, 2.498e-3
8.320e+1, 2.500e-3
8.330e+1, 2.507e-3
8.340e+1, 2.525e-3
8.350e+1, 2.529e-3
8.360e+1, 2.528e-3
8.370e+1, 2.534e-3
8.380e+1, 2.546e-3
8.390e+1, 2.547e-3
8.400e+1, 2.560e-3
8.410e+1, 2.575e-3
8.420e+1, 2.581e-3
8.430e+1, 2.593e-3
8.440e+1, 2.583e-3
8.450e+1, 2.570e-3
8.460e+1, 2.557e-3
8.470e+1, 2.546e-3
8.480e+1, 2.558e-3
8.490e+1, 2.570e-3
8.500e+1, 2.557e-3
8.510e+1, 2.539e-3
8.520e+1, 2.527e-3
8.530e+1, 2.523e-3
8.540e+1, 2.504e-3
8.550e+1, 2.497e-3
8.560e+1, 2.491e-3
8.570e+1, 2.504e-3
8.580e+1, 2.531e-3
8.590e+1, 2.559e-3
8.600e+1, 2.566e-3
8.610e+1, 2.580e-3
8.620e+1, 2.598e-3
8.630e+1, 2.622e-3
8.640e+1, 2.641e-3
8.650e+1, 2.651e-3
8.660e+1, 2.643e-3
8.670e+1, 2.653e-3
8.680e+1, 2.676e-3
8.690e+1, 2.683e-3
8.700e+1, 2.673e-3
8.710e+1, 2.655e-3
8.720e+1, 2.656e-3
8.730e+1, 2.644e-3
8.740e+1, 2.642e-3
8.750e+1, 2.658e-3
8.760e+1, 2.658e-3
8.770e+1, 2.645e-3
8.780e+1, 2.643e-3
8.790e+1, 2.648e-3
8.800e+1, 2.645e-3
8.810e+1, 2.638e-3
8.820e+1, 2.631e-3
8.830e+1, 2.643e-3
8.840e+1, 2.624e-3
8.850e+1, 2.597e-3
8.860e+1, 2.589e-3
8.870e+1, 2.585e-3
8.880e+1, 2.599e-3
8.890e+1, 2.615e-3
8.900e+1, 2.596e-3
8.910e+1, 2.585e-3
8.920e+1, 2.592e-3
8.930e+1, 2.586e-3
8.940e+1, 2.586e-3
8.950e+1, 2.590e-3
8.960e+1, 2.586e-3
8.970e+1, 2.589e-3
8.980e+1, 2.605e-3
8.990e+1, 2.600e-3
9.000e+1, 2.587e-3
