Aug. 24, 2024   13:48:18
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_94_500/2024-08-15-exp179\exp179deposition-2024-08-24t13_44_28-deposition\exp179deposition_it_edep_-110mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.1
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 12.4

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 1.101e-3
2.000e-1, 1.075e-3
3.000e-1, 1.052e-3
4.000e-1, 1.043e-3
5.000e-1, 1.047e-3
6.000e-1, 1.068e-3
7.000e-1, 1.067e-3
8.000e-1, 1.065e-3
9.000e-1, 1.069e-3
1.000e+0, 1.052e-3
1.100e+0, 1.041e-3
1.200e+0, 1.025e-3
1.300e+0, 1.041e-3
1.400e+0, 1.055e-3
1.500e+0, 1.044e-3
1.600e+0, 1.071e-3
1.700e+0, 1.026e-3
1.800e+0, 1.005e-3
1.900e+0, 1.007e-3
2.000e+0, 1.055e-3
2.100e+0, 1.053e-3
2.200e+0, 1.054e-3
2.300e+0, 1.069e-3
2.400e+0, 1.067e-3
2.500e+0, 1.084e-3
2.600e+0, 1.072e-3
2.700e+0, 1.081e-3
2.800e+0, 1.136e-3
2.900e+0, 1.078e-3
3.000e+0, 1.103e-3
3.100e+0, 1.115e-3
3.200e+0, 1.072e-3
3.300e+0, 1.043e-3
3.400e+0, 1.052e-3
3.500e+0, 1.113e-3
3.600e+0, 1.117e-3
3.700e+0, 1.121e-3
3.800e+0, 1.116e-3
3.900e+0, 1.105e-3
4.000e+0, 1.131e-3
4.100e+0, 1.129e-3
4.200e+0, 1.143e-3
4.300e+0, 1.134e-3
4.400e+0, 1.121e-3
4.500e+0, 1.080e-3
4.600e+0, 1.082e-3
4.700e+0, 1.120e-3
4.800e+0, 1.131e-3
4.900e+0, 1.148e-3
5.000e+0, 1.125e-3
5.100e+0, 1.095e-3
5.200e+0, 1.098e-3
5.300e+0, 1.112e-3
5.400e+0, 1.134e-3
5.500e+0, 1.145e-3
5.600e+0, 1.172e-3
5.700e+0, 1.174e-3
5.800e+0, 1.152e-3
5.900e+0, 1.132e-3
6.000e+0, 1.107e-3
6.100e+0, 1.090e-3
6.200e+0, 1.140e-3
6.300e+0, 1.144e-3
6.400e+0, 1.115e-3
6.500e+0, 1.096e-3
6.600e+0, 1.087e-3
6.700e+0, 1.078e-3
6.800e+0, 1.102e-3
6.900e+0, 1.081e-3
7.000e+0, 1.066e-3
7.100e+0, 1.068e-3
7.200e+0, 1.077e-3
7.300e+0, 1.084e-3
7.400e+0, 1.116e-3
7.500e+0, 1.119e-3
7.600e+0, 1.111e-3
7.700e+0, 1.121e-3
7.800e+0, 1.164e-3
7.900e+0, 1.162e-3
8.000e+0, 1.137e-3
8.100e+0, 1.160e-3
8.200e+0, 1.142e-3
8.300e+0, 1.138e-3
8.400e+0, 1.142e-3
8.500e+0, 1.131e-3
8.600e+0, 1.143e-3
8.700e+0, 1.153e-3
8.800e+0, 1.157e-3
8.900e+0, 1.180e-3
9.000e+0, 1.214e-3
9.100e+0, 1.227e-3
9.200e+0, 1.242e-3
9.300e+0, 1.240e-3
9.400e+0, 1.241e-3
9.500e+0, 1.246e-3
9.600e+0, 1.213e-3
9.700e+0, 1.191e-3
9.800e+0, 1.220e-3
9.900e+0, 1.206e-3
1.000e+1, 1.200e-3
1.010e+1, 1.203e-3
1.020e+1, 1.192e-3
1.030e+1, 1.196e-3
1.040e+1, 1.185e-3
1.050e+1, 1.225e-3
1.060e+1, 1.263e-3
1.070e+1, 1.214e-3
1.080e+1, 1.190e-3
1.090e+1, 1.196e-3
1.100e+1, 1.178e-3
1.110e+1, 1.184e-3
1.120e+1, 1.192e-3
1.130e+1, 1.179e-3
1.140e+1, 1.204e-3
1.150e+1, 1.183e-3
1.160e+1, 1.197e-3
1.170e+1, 1.234e-3
1.180e+1, 1.189e-3
1.190e+1, 1.213e-3
1.200e+1, 1.203e-3
1.210e+1, 1.226e-3
1.220e+1, 1.238e-3
1.230e+1, 1.230e-3
1.240e+1, 1.249e-3
