Sept. 27, 2024   10:23:20
Amperometric i-t Curve
File: c:/users/guazh/data/20240922_batch_417_500/2024-09-22-exp462\exp462deposition-2024-09-27t10_19_28-deposition\exp462deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 18.8

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.761e-3
2.000e-1, 2.754e-3
3.000e-1, 2.744e-3
4.000e-1, 2.738e-3
5.000e-1, 2.727e-3
6.000e-1, 2.722e-3
7.000e-1, 2.720e-3
8.000e-1, 2.717e-3
9.000e-1, 2.716e-3
1.000e+0, 2.711e-3
1.100e+0, 2.701e-3
1.200e+0, 2.688e-3
1.300e+0, 2.680e-3
1.400e+0, 2.671e-3
1.500e+0, 2.662e-3
1.600e+0, 2.656e-3
1.700e+0, 2.654e-3
1.800e+0, 2.654e-3
1.900e+0, 2.665e-3
2.000e+0, 2.635e-3
2.100e+0, 2.443e-3
2.200e+0, 3.154e-3
2.300e+0, 3.782e-3
2.400e+0, 3.649e-3
2.500e+0, 3.559e-3
2.600e+0, 3.495e-3
2.700e+0, 3.440e-3
2.800e+0, 3.394e-3
2.900e+0, 3.349e-3
3.000e+0, 3.313e-3
3.100e+0, 3.285e-3
3.200e+0, 3.255e-3
3.300e+0, 3.225e-3
3.400e+0, 3.194e-3
3.500e+0, 3.161e-3
3.600e+0, 3.123e-3
3.700e+0, 3.087e-3
3.800e+0, 3.052e-3
3.900e+0, 3.017e-3
4.000e+0, 2.988e-3
4.100e+0, 2.964e-3
4.200e+0, 2.940e-3
4.300e+0, 2.919e-3
4.400e+0, 2.897e-3
4.500e+0, 2.878e-3
4.600e+0, 2.860e-3
4.700e+0, 2.845e-3
4.800e+0, 2.832e-3
4.900e+0, 2.827e-3
5.000e+0, 2.825e-3
5.100e+0, 2.817e-3
5.200e+0, 2.811e-3
5.300e+0, 2.811e-3
5.400e+0, 2.807e-3
5.500e+0, 2.805e-3
5.600e+0, 2.801e-3
5.700e+0, 2.799e-3
5.800e+0, 2.798e-3
5.900e+0, 2.802e-3
6.000e+0, 2.805e-3
6.100e+0, 2.805e-3
6.200e+0, 2.814e-3
6.300e+0, 2.869e-3
6.400e+0, 3.307e-3
6.500e+0, 3.843e-3
6.600e+0, 3.821e-3
6.700e+0, 3.774e-3
6.800e+0, 3.704e-3
6.900e+0, 3.521e-3
7.000e+0, 3.786e-3
7.100e+0, 3.899e-3
7.200e+0, 3.862e-3
7.300e+0, 3.797e-3
7.400e+0, 3.733e-3
7.500e+0, 3.673e-3
7.600e+0, 3.617e-3
7.700e+0, 3.563e-3
7.800e+0, 3.508e-3
7.900e+0, 3.458e-3
8.000e+0, 3.409e-3
8.100e+0, 3.369e-3
8.200e+0, 3.335e-3
8.300e+0, 3.301e-3
8.400e+0, 3.258e-3
8.500e+0, 3.217e-3
8.600e+0, 3.176e-3
8.700e+0, 3.136e-3
8.800e+0, 3.101e-3
8.900e+0, 3.069e-3
9.000e+0, 3.035e-3
9.100e+0, 3.003e-3
9.200e+0, 2.970e-3
9.300e+0, 2.942e-3
9.400e+0, 2.921e-3
9.500e+0, 2.902e-3
9.600e+0, 2.885e-3
9.700e+0, 2.876e-3
9.800e+0, 2.868e-3
9.900e+0, 2.854e-3
1.000e+1, 2.845e-3
1.010e+1, 2.838e-3
1.020e+1, 2.834e-3
1.030e+1, 2.832e-3
1.040e+1, 2.832e-3
1.050e+1, 2.826e-3
1.060e+1, 2.822e-3
1.070e+1, 2.810e-3
1.080e+1, 2.799e-3
1.090e+1, 2.796e-3
1.100e+1, 2.801e-3
1.110e+1, 2.807e-3
1.120e+1, 2.815e-3
1.130e+1, 2.815e-3
1.140e+1, 2.807e-3
1.150e+1, 2.804e-3
1.160e+1, 2.812e-3
1.170e+1, 2.814e-3
1.180e+1, 2.828e-3
1.190e+1, 2.842e-3
1.200e+1, 2.829e-3
1.210e+1, 2.823e-3
1.220e+1, 2.817e-3
1.230e+1, 2.811e-3
1.240e+1, 2.805e-3
1.250e+1, 2.801e-3
1.260e+1, 2.794e-3
1.270e+1, 2.791e-3
1.280e+1, 2.783e-3
1.290e+1, 2.781e-3
1.300e+1, 2.775e-3
1.310e+1, 2.772e-3
1.320e+1, 2.774e-3
1.330e+1, 2.807e-3
1.340e+1, 2.856e-3
1.350e+1, 2.904e-3
1.360e+1, 2.936e-3
1.370e+1, 2.968e-3
1.380e+1, 2.987e-3
1.390e+1, 2.998e-3
1.400e+1, 2.998e-3
1.410e+1, 2.996e-3
1.420e+1, 2.991e-3
1.430e+1, 2.984e-3
1.440e+1, 2.979e-3
1.450e+1, 2.974e-3
1.460e+1, 2.973e-3
1.470e+1, 2.970e-3
1.480e+1, 2.965e-3
1.490e+1, 2.957e-3
1.500e+1, 2.945e-3
1.510e+1, 2.936e-3
1.520e+1, 2.926e-3
1.530e+1, 2.914e-3
1.540e+1, 2.905e-3
1.550e+1, 2.912e-3
1.560e+1, 2.902e-3
1.570e+1, 2.908e-3
1.580e+1, 2.901e-3
1.590e+1, 2.892e-3
1.600e+1, 2.886e-3
1.610e+1, 2.878e-3
1.620e+1, 2.868e-3
1.630e+1, 2.860e-3
1.640e+1, 2.858e-3
1.650e+1, 2.853e-3
1.660e+1, 2.850e-3
1.670e+1, 2.850e-3
1.680e+1, 2.847e-3
1.690e+1, 2.846e-3
1.700e+1, 2.844e-3
1.710e+1, 2.837e-3
1.720e+1, 2.832e-3
1.730e+1, 2.828e-3
1.740e+1, 2.825e-3
1.750e+1, 2.818e-3
1.760e+1, 2.813e-3
1.770e+1, 2.809e-3
1.780e+1, 2.808e-3
1.790e+1, 2.810e-3
1.800e+1, 2.815e-3
1.810e+1, 2.826e-3
1.820e+1, 2.836e-3
1.830e+1, 2.838e-3
1.840e+1, 2.836e-3
1.850e+1, 2.828e-3
1.860e+1, 2.819e-3
1.870e+1, 2.813e-3
1.880e+1, 2.803e-3
1.890e+1, 2.794e-3
1.900e+1, 2.784e-3
1.910e+1, 2.776e-3
1.920e+1, 2.781e-3
1.930e+1, 2.789e-3
1.940e+1, 2.799e-3
1.950e+1, 2.830e-3
1.960e+1, 2.842e-3
1.970e+1, 2.838e-3
1.980e+1, 2.842e-3
