Oct. 19, 2024   08:29:32
-0.749, 7.084e-9
-0.750, 6.689e-9
-0.751, 3.433e-9
-0.752, 4.420e-9
-0.753, 6.590e-9
-0.754, 6.492e-9
-0.755, 6.788e-9
-0.756, 5.209e-9
-0.757, 4.519e-9
-0.758, 6.196e-9
-0.759, 7.972e-9
-0.760, 7.281e-9
-0.761, 4.321e-9
-0.762, 4.716e-9
-0.763, 5.998e-9
-0.764, 6.689e-9
-0.765, 6.985e-9
-0.766, 2.940e-9
-0.767, 3.236e-9
-0.768, 6.985e-9
-0.769, 6.788e-9
-0.770, 6.689e-9
-0.771, 4.025e-9
-0.772, 3.631e-9
-0.773, 5.900e-9
-0.774, 6.886e-9
-0.775, 6.689e-9
-0.776, 2.743e-9
-0.777, 3.433e-9
-0.778, 5.998e-9
-0.779, 7.084e-9
-0.780, 6.393e-9
-0.781, 4.321e-9
-0.782, 3.433e-9
-0.783, 6.492e-9
-0.784, 7.182e-9
-0.785, 6.393e-9
-0.786, 3.433e-9
-0.787, 4.124e-9
-0.788, 6.294e-9
-0.789, 6.492e-9
-0.790, 6.196e-9
-0.791, 3.433e-9
-0.792, 3.137e-9
-0.793, 6.393e-9
-0.794, 6.689e-9
-0.795, 6.590e-9
-0.796, 3.927e-9
-0.797, 3.433e-9
-0.798, 5.703e-9
-0.799, 6.294e-9
-0.800, 5.604e-9
-0.801, 3.631e-9
-0.802, 3.236e-9
-0.803, 5.998e-9
-0.804, 6.788e-9
-0.805, 5.407e-9
-0.806, 3.433e-9
-0.807, 3.729e-9
-0.808, 5.407e-9
-0.809, 6.689e-9
-0.810, 5.407e-9
-0.811, 2.940e-9
-0.812, 3.137e-9
-0.813, 6.393e-9
-0.814, 6.886e-9
-0.815, 5.703e-9
-0.816, 1.855e-9
-0.817, 2.841e-9
-0.818, 5.111e-9
-0.819, 7.084e-9
-0.820, 7.084e-9
-0.821, 4.124e-9
-0.822, 4.223e-9
-0.823, 6.294e-9
-0.824, 7.084e-9
-0.825, 5.604e-9
-0.826, 4.617e-9
-0.827, 3.828e-9
-0.828, 6.196e-9
-0.829, 6.590e-9
-0.830, 5.998e-9
-0.831, 3.729e-9
-0.832, 4.815e-9
-0.833, 6.393e-9
-0.834, 7.281e-9
-0.835, 7.281e-9
-0.836, 3.828e-9
-0.837, 4.420e-9
-0.838, 5.209e-9
-0.839, 6.590e-9
-0.840, 5.505e-9
-0.841, 3.137e-9
-0.842, 3.828e-9
-0.843, 5.407e-9
-0.844, 6.689e-9
-0.845, 6.393e-9
-0.846, 4.617e-9
-0.847, 3.631e-9
-0.848, 5.703e-9
-0.849, 7.774e-9
-0.850, 5.407e-9
-0.851, 3.236e-9
-0.852, 3.729e-9
-0.853, 6.788e-9
-0.854, 6.294e-9
-0.855, 6.294e-9
-0.856, 3.532e-9
-0.857, 4.617e-9
-0.858, 6.590e-9
-0.859, 7.084e-9
-0.860, 5.407e-9
-0.861, 3.335e-9
-0.862, 4.124e-9
-0.863, 4.913e-9
-0.864, 6.492e-9
-0.865, 5.604e-9
-0.866, 3.828e-9
-0.867, 4.321e-9
-0.868, 5.604e-9
-0.869, 5.407e-9
-0.870, 5.801e-9
-0.871, 3.927e-9
-0.872, 5.111e-9
-0.873, 5.998e-9
-0.874, 6.590e-9
-0.875, 5.505e-9
-0.876, 3.631e-9
-0.877, 4.124e-9
-0.878, 7.281e-9
-0.879, 6.492e-9
-0.880, 5.308e-9
-0.881, 3.532e-9
-0.882, 3.236e-9
-0.883, 5.209e-9
-0.884, 6.590e-9
-0.885, 6.294e-9
-0.886, 3.729e-9
-0.887, 4.716e-9
-0.888, 5.801e-9
-0.889, 7.084e-9
-0.890, 5.998e-9
-0.891, 2.644e-9
-0.892, 3.631e-9
-0.893, 5.604e-9
-0.894, 6.689e-9
-0.895, 5.801e-9
-0.896, 3.729e-9
-0.897, 4.716e-9
-0.898, 5.900e-9
-0.899, 6.788e-9
-0.900, 6.196e-9
-0.901, 3.631e-9
-0.902, 4.716e-9
-0.903, 5.801e-9
-0.904, 6.985e-9
-0.905, 5.111e-9
-0.906, 3.335e-9
-0.907, 3.828e-9
-0.908, 6.393e-9
-0.909, 7.182e-9
-0.910, 6.689e-9
-0.911, 4.321e-9
-0.912, 4.420e-9
-0.913, 6.294e-9
-0.914, 6.788e-9
-0.915, 5.703e-9
-0.916, 4.223e-9
-0.917, 3.828e-9
-0.918, 5.505e-9
-0.919, 6.590e-9
-0.920, 5.604e-9
-0.921, 3.137e-9
-0.922, 3.729e-9
-0.923, 5.604e-9
-0.924, 7.182e-9
-0.925, 5.998e-9
-0.926, 2.644e-9
-0.927, 3.927e-9
-0.928, 6.294e-9
-0.929, 6.393e-9
-0.930, 5.012e-9
-0.931, 2.348e-9
-0.932, 3.433e-9
-0.933, 5.604e-9
-0.934, 6.886e-9
-0.935, 5.900e-9
-0.936, 3.236e-9
-0.937, 4.716e-9
-0.938, 5.505e-9
-0.939, 6.492e-9
-0.940, 5.505e-9
-0.941, 3.335e-9
-0.942, 4.716e-9
-0.943, 5.703e-9
-0.944, 6.492e-9
-0.945, 4.716e-9
-0.946, 2.348e-9
-0.947, 3.729e-9
-0.948, 5.604e-9
-0.949, 6.393e-9
-0.950, 5.209e-9
-0.951, 3.433e-9
-0.952, 4.716e-9
-0.953, 5.604e-9
-0.954, 6.393e-9
-0.955, 5.407e-9
-0.956, 2.545e-9
-0.957, 4.617e-9
-0.958, 4.913e-9
-0.959, 6.097e-9
-0.960, 5.505e-9
-0.961, 3.433e-9
-0.962, 4.321e-9
-0.963, 5.703e-9
-0.964, 5.998e-9
-0.965, 5.012e-9
-0.966, 2.940e-9
-0.967, 4.025e-9
-0.968, 5.111e-9
-0.969, 6.788e-9
-0.970, 5.604e-9
-0.971, 2.447e-9
-0.972, 4.124e-9
-0.973, 6.196e-9
-0.974, 6.492e-9
-0.975, 5.801e-9
-0.976, 2.348e-9
-0.977, 4.025e-9
-0.978, 5.801e-9
-0.979, 6.985e-9
-0.980, 5.111e-9
-0.981, 3.039e-9
-0.982, 3.433e-9
-0.983, 6.097e-9
-0.984, 6.689e-9
-0.985, 5.308e-9
-0.986, 2.743e-9
-0.987, 3.729e-9
-0.988, 5.801e-9
-0.989, 5.900e-9
-0.990, 5.111e-9
-0.991, 2.052e-9
-0.992, 4.913e-9
-0.993, 5.998e-9
-0.994, 5.703e-9
-0.995, 4.913e-9
-0.996, 3.631e-9
-0.997, 3.828e-9
-0.998, 5.801e-9
-0.999, 5.801e-9
-1.000, 5.209e-9
-1.001, 2.151e-9
-1.002, 3.927e-9
-1.003, 5.505e-9
-1.004, 5.505e-9
-1.005, 5.012e-9
-1.006, 2.545e-9
-1.007, 3.828e-9
-1.008, 4.815e-9
-1.009, 5.111e-9
-1.010, 4.519e-9
-1.011, 3.039e-9
-1.012, 4.321e-9
-1.013, 4.321e-9
-1.014, 5.703e-9
-1.015, 4.815e-9
-1.016, 3.335e-9
-1.017, 3.729e-9
-1.018, 6.590e-9
-1.019, 5.308e-9
-1.020, 4.025e-9
-1.021, 2.644e-9
-1.022, 3.828e-9
-1.023, 5.308e-9
-1.024, 7.281e-9
-1.025, 6.097e-9
-1.026, 2.249e-9
-1.027, 4.321e-9
-1.028, 5.801e-9
-1.029, 5.900e-9
-1.030, 5.604e-9
-1.031, 3.335e-9
-1.032, 4.223e-9
-1.033, 5.407e-9
-1.034, 6.985e-9
-1.035, 5.703e-9
-1.036, 3.433e-9
-1.037, 5.012e-9
-1.038, 6.294e-9
-1.039, 6.689e-9
-1.040, 5.604e-9
-1.041, 3.335e-9
-1.042, 4.420e-9
-1.043, 6.393e-9
-1.044, 5.703e-9
-1.045, 5.209e-9
-1.046, 3.729e-9
-1.047, 4.321e-9
-1.048, 5.801e-9
-1.049, 6.492e-9
-1.050, 5.407e-9
-1.051, 2.743e-9
-1.052, 4.519e-9
-1.053, 5.998e-9
-1.054, 6.492e-9
-1.055, 5.111e-9
-1.056, 3.137e-9
-1.057, 4.321e-9
-1.058, 6.097e-9
-1.059, 6.985e-9
-1.060, 5.407e-9
-1.061, 2.644e-9
-1.062, 3.729e-9
-1.063, 5.407e-9
-1.064, 6.492e-9
-1.065, 5.900e-9
-1.066, 2.348e-9
-1.067, 4.025e-9
-1.068, 5.012e-9
-1.069, 7.084e-9
-1.070, 4.420e-9
-1.071, 2.644e-9
-1.072, 3.828e-9
-1.073, 4.420e-9
-1.074, 5.801e-9
-1.075, 4.913e-9
-1.076, 3.927e-9
-1.077, 4.321e-9
-1.078, 6.097e-9
-1.079, 6.590e-9
-1.080, 4.716e-9
-1.081, 1.953e-9
-1.082, 5.012e-9
-1.083, 5.900e-9
-1.084, 6.590e-9
-1.085, 4.913e-9
-1.086, 2.447e-9
-1.087, 4.223e-9
-1.088, 6.097e-9
-1.089, 5.604e-9
-1.090, 4.815e-9
-1.091, 2.447e-9
-1.092, 3.828e-9
-1.093, 4.617e-9
-1.094, 5.407e-9
-1.095, 5.801e-9
-1.096, 3.335e-9
-1.097, 4.124e-9
-1.098, 5.900e-9
-1.099, 5.998e-9
-1.100, 5.111e-9
-1.101, 2.743e-9
-1.102, 5.012e-9
-1.103, 6.196e-9
-1.104, 7.182e-9
-1.105, 5.111e-9
-1.106, 3.137e-9
-1.107, 4.716e-9
-1.108, 5.801e-9
-1.109, 6.590e-9
-1.110, 4.716e-9
-1.111, 2.743e-9
-1.112, 3.828e-9
-1.113, 5.505e-9
-1.114, 5.703e-9
-1.115, 4.716e-9
-1.116, 3.039e-9
-1.117, 4.420e-9
-1.118, 5.801e-9
-1.119, 6.393e-9
-1.120, 5.505e-9
-1.121, 3.433e-9
-1.122, 4.913e-9
-1.123, 4.913e-9
-1.124, 5.703e-9
-1.125, 5.209e-9
-1.126, 3.729e-9
-1.127, 5.505e-9
-1.128, 5.998e-9
-1.129, 7.380e-9
-1.130, 5.209e-9
-1.131, 3.039e-9
-1.132, 3.532e-9
-1.133, 5.703e-9
-1.134, 7.478e-9
-1.135, 5.703e-9
-1.136, 3.039e-9
-1.137, 3.729e-9
-1.138, 5.900e-9
-1.139, 6.492e-9
-1.140, 5.209e-9
-1.141, 3.236e-9
-1.142, 5.012e-9
-1.143, 6.590e-9
-1.144, 6.886e-9
-1.145, 5.111e-9
-1.146, 2.940e-9
-1.147, 4.519e-9
-1.148, 5.308e-9
-1.149, 5.801e-9
-1.150, 4.815e-9
-1.151, 3.039e-9
-1.152, 4.124e-9
-1.153, 6.492e-9
-1.154, 6.788e-9
-1.155, 5.505e-9
-1.156, 3.236e-9
-1.157, 3.828e-9
-1.158, 5.703e-9
-1.159, 7.182e-9
-1.160, 5.111e-9
-1.161, 3.236e-9
-1.162, 4.124e-9
-1.163, 6.196e-9
-1.164, 5.407e-9
-1.165, 5.407e-9
-1.166, 2.940e-9
-1.167, 4.223e-9
-1.168, 5.209e-9
-1.169, 6.886e-9
-1.170, 4.913e-9
-1.171, 3.335e-9
-1.172, 4.519e-9
-1.173, 5.604e-9
-1.174, 5.998e-9
-1.175, 3.927e-9
-1.176, 1.756e-9
-1.177, 4.124e-9
-1.178, 6.689e-9
-1.179, 6.788e-9
-1.180, 4.321e-9
-1.181, 3.532e-9
-1.182, 4.025e-9
-1.183, 5.801e-9
-1.184, 6.985e-9
-1.185, 5.209e-9
-1.186, 2.447e-9
-1.187, 4.420e-9
-1.188, 4.913e-9
-1.189, 5.703e-9
-1.190, 4.617e-9
-1.191, 3.236e-9
-1.192, 3.532e-9
-1.193, 5.998e-9
-1.194, 6.886e-9
-1.195, 5.012e-9
-1.196, 2.249e-9
-1.197, 4.124e-9
-1.198, 6.294e-9
-1.199, 6.788e-9
-1.200, 4.124e-9
-1.201, 1.953e-9
-1.202, 3.729e-9
-1.203, 5.900e-9
-1.204, 6.294e-9
-1.205, 3.828e-9
-1.206, 3.137e-9
-1.207, 4.321e-9
-1.208, 5.407e-9
-1.209, 6.689e-9
-1.210, 5.308e-9
-1.211, 2.743e-9
-1.212, 4.519e-9
-1.213, 5.801e-9
-1.214, 5.900e-9
-1.215, 4.025e-9
-1.216, 3.039e-9
-1.217, 3.335e-9
-1.218, 5.407e-9
-1.219, 5.801e-9
-1.220, 4.420e-9
-1.221, 2.644e-9
-1.222, 4.321e-9
-1.223, 5.111e-9
-1.224, 5.900e-9
-1.225, 4.913e-9
-1.226, 2.348e-9
-1.227, 4.420e-9
-1.228, 5.801e-9
-1.229, 7.084e-9
-1.230, 5.604e-9
-1.231, 3.335e-9
-1.232, 5.407e-9
-1.233, 5.900e-9
-1.234, 6.294e-9
-1.235, 4.913e-9
-1.236, 3.927e-9
-1.237, 5.703e-9
-1.238, 6.590e-9
-1.239, 6.492e-9
-1.240, 5.407e-9
-1.241, 3.631e-9
-1.242, 4.716e-9
-1.243, 6.492e-9
-1.244, 6.393e-9
-1.245, 5.209e-9
-1.246, 3.927e-9
-1.247, 5.505e-9
-1.248, 6.590e-9
-1.249, 7.380e-9
-1.250, 4.519e-9
-1.251, 2.743e-9
-1.252, 6.097e-9
-1.253, 5.407e-9
-1.254, 6.886e-9
-1.255, 5.407e-9
-1.256, 3.335e-9
-1.257, 5.703e-9
-1.258, 6.689e-9
-1.259, 6.393e-9
-1.260, 4.617e-9
-1.261, 3.828e-9
-1.262, 4.716e-9
-1.263, 5.407e-9
-1.264, 5.998e-9
-1.265, 4.519e-9
-1.266, 2.249e-9
-1.267, 5.505e-9
-1.268, 7.281e-9
-1.269, 7.281e-9
-1.270, 4.815e-9
-1.271, 3.631e-9
-1.272, 4.223e-9
-1.273, 6.196e-9
-1.274, 6.590e-9
-1.275, 5.801e-9
-1.276, 3.729e-9
-1.277, 4.716e-9
-1.278, 6.788e-9
-1.279, 6.097e-9
-1.280, 5.111e-9
-1.281, 4.124e-9
-1.282, 5.604e-9
-1.283, 6.590e-9
-1.284, 6.294e-9
-1.285, 4.913e-9
-1.286, 4.025e-9
-1.287, 5.505e-9
-1.288, 6.097e-9
-1.289, 7.380e-9
-1.290, 5.505e-9
-1.291, 3.335e-9
-1.292, 4.519e-9
-1.293, 6.788e-9
-1.294, 6.097e-9
-1.295, 5.209e-9
-1.296, 2.841e-9
-1.297, 4.913e-9
-1.298, 6.689e-9
-1.299, 6.788e-9
-1.300, 5.604e-9
-1.301, 3.532e-9
-1.302, 5.209e-9
-1.303, 5.604e-9
-1.304, 6.492e-9
-1.305, 4.913e-9
-1.306, 4.321e-9
-1.307, 5.407e-9
-1.308, 5.703e-9
-1.309, 6.985e-9
-1.310, 5.900e-9
-1.311, 3.729e-9
-1.312, 5.407e-9
-1.313, 7.084e-9
-1.314, 7.084e-9
-1.315, 5.801e-9
-1.316, 2.743e-9
-1.317, 4.124e-9
-1.318, 5.604e-9
-1.319, 6.492e-9
-1.320, 5.407e-9
-1.321, 4.223e-9
-1.322, 4.321e-9
-1.323, 6.097e-9
-1.324, 6.886e-9
-1.325, 4.617e-9
-1.326, 3.137e-9
-1.327, 5.012e-9
-1.328, 6.097e-9
-1.329, 6.985e-9
-1.330, 4.519e-9
-1.331, 3.137e-9
-1.332, 5.308e-9
-1.333, 7.084e-9
-1.334, 7.972e-9
-1.335, 6.590e-9
-1.336, 3.137e-9
-1.337, 5.012e-9
-1.338, 6.590e-9
-1.339, 6.788e-9
-1.340, 6.097e-9
-1.341, 3.433e-9
-1.342, 5.308e-9
-1.343, 6.590e-9
-1.344, 7.676e-9
-1.345, 5.703e-9
-1.346, 3.236e-9
-1.347, 5.505e-9
-1.348, 6.097e-9
-1.349, 6.393e-9
-1.350, 5.209e-9
-1.351, 4.025e-9
-1.352, 6.097e-9
-1.353, 6.886e-9
-1.354, 7.281e-9
-1.355, 6.097e-9
-1.356, 3.927e-9
-1.357, 6.492e-9
-1.358, 6.097e-9
-1.359, 6.689e-9
-1.360, 5.505e-9
-1.361, 3.236e-9
-1.362, 5.505e-9
-1.363, 6.590e-9
-1.364, 7.873e-9
-1.365, 5.703e-9
-1.366, 2.644e-9
-1.367, 5.012e-9
-1.368, 5.209e-9
-1.369, 5.900e-9
-1.370, 4.913e-9
-1.371, 3.828e-9
-1.372, 4.815e-9
-1.373, 5.505e-9
-1.374, 6.196e-9
-1.375, 5.407e-9
-1.376, 2.743e-9
-1.377, 5.012e-9
-1.378, 6.788e-9
-1.379, 7.182e-9
-1.380, 5.308e-9
-1.381, 3.335e-9
-1.382, 5.703e-9
-1.383, 7.380e-9
-1.384, 6.590e-9
-1.385, 5.111e-9
-1.386, 3.532e-9
-1.387, 4.716e-9
-1.388, 6.788e-9
-1.389, 7.182e-9
-1.390, 6.294e-9
-1.391, 3.828e-9
-1.392, 5.111e-9
-1.393, 6.689e-9
-1.394, 5.998e-9
-1.395, 5.308e-9
-1.396, 3.631e-9
-1.397, 5.604e-9
-1.398, 6.097e-9
-1.399, 7.873e-9
-1.400, 5.801e-9
-1.401, 3.631e-9
-1.402, 4.716e-9
-1.403, 5.801e-9
-1.404, 6.886e-9
-1.405, 5.407e-9
-1.406, 2.545e-9
-1.407, 4.223e-9
-1.408, 6.689e-9
-1.409, 6.985e-9
-1.410, 5.604e-9
-1.411, 3.828e-9
-1.412, 5.604e-9
-1.413, 7.182e-9
-1.414, 7.972e-9
-1.415, 5.703e-9
-1.416, 2.447e-9
-1.417, 5.209e-9
-1.418, 6.393e-9
-1.419, 6.393e-9
-1.420, 4.519e-9
-1.421, 3.039e-9
-1.422, 5.505e-9
-1.423, 7.774e-9
-1.424, 7.281e-9
-1.425, 4.617e-9
-1.426, 3.532e-9
-1.427, 5.604e-9
-1.428, 6.196e-9
-1.429, 7.577e-9
-1.430, 4.815e-9
-1.431, 3.532e-9
-1.432, 4.519e-9
-1.433, 6.294e-9
-1.434, 6.985e-9
-1.435, 6.097e-9
-1.436, 4.321e-9
-1.437, 5.998e-9
-1.438, 7.182e-9
-1.439, 7.380e-9
-1.440, 5.604e-9
-1.441, 4.420e-9
-1.442, 4.519e-9
-1.443, 6.689e-9
-1.444, 6.196e-9
-1.445, 5.308e-9
-1.446, 3.236e-9
-1.447, 5.604e-9
-1.448, 6.492e-9
-1.449, 7.478e-9
-1.450, 6.196e-9
-1.451, 4.617e-9
-1.452, 4.716e-9
-1.453, 7.478e-9
-1.454, 6.590e-9
-1.455, 5.801e-9
-1.456, 4.025e-9
-1.457, 5.703e-9
-1.458, 7.084e-9
-1.459, 7.478e-9
-1.460, 6.097e-9
-1.461, 4.025e-9
-1.462, 5.505e-9
-1.463, 7.577e-9
-1.464, 8.070e-9
-1.465, 5.505e-9
-1.466, 4.815e-9
-1.467, 5.604e-9
-1.468, 6.985e-9
-1.469, 7.577e-9
-1.470, 5.407e-9
-1.471, 3.631e-9
-1.472, 5.703e-9
-1.473, 7.380e-9
-1.474, 7.577e-9
-1.475, 5.604e-9
-1.476, 3.828e-9
-1.477, 5.703e-9
-1.478, 7.182e-9
-1.479, 6.886e-9
-1.480, 6.492e-9
-1.481, 4.025e-9
-1.482, 5.703e-9
-1.483, 6.294e-9
-1.484, 7.084e-9
-1.485, 5.900e-9
-1.486, 4.321e-9
-1.487, 5.998e-9
-1.488, 7.380e-9
-1.489, 7.577e-9
-1.490, 6.097e-9
-1.491, 3.335e-9
-1.492, 6.196e-9
-1.493, 6.196e-9
-1.494, 6.985e-9
-1.495, 5.998e-9
-1.496, 3.631e-9
-1.497, 6.196e-9
-1.498, 6.985e-9
-1.499, 7.084e-9
-1.500, 6.196e-9
-1.501, 4.519e-9
-1.502, 5.505e-9
-1.503, 5.703e-9
-1.504, 8.268e-9
-1.505, 6.294e-9
-1.506, 4.321e-9
-1.507, 5.703e-9
-1.508, 6.985e-9
-1.509, 7.577e-9
-1.510, 5.703e-9
-1.511, 4.321e-9
-1.512, 6.196e-9
-1.513, 7.281e-9
-1.514, 6.590e-9
-1.515, 5.703e-9
-1.516, 3.631e-9
-1.517, 5.703e-9
-1.518, 6.492e-9
-1.519, 6.590e-9
-1.520, 5.604e-9
-1.521, 3.729e-9
-1.522, 6.196e-9
-1.523, 8.169e-9
-1.524, 6.788e-9
-1.525, 5.801e-9
-1.526, 4.124e-9
-1.527, 5.505e-9
-1.528, 6.886e-9
-1.529, 6.590e-9
-1.530, 5.998e-9
-1.531, 2.841e-9
-1.532, 4.913e-9
-1.533, 6.393e-9
-1.534, 6.985e-9
-1.535, 5.308e-9
-1.536, 4.716e-9
-1.537, 6.788e-9
-1.538, 7.577e-9
-1.539, 8.169e-9
-1.540, 5.801e-9
-1.541, 3.828e-9
-1.542, 5.801e-9
-1.543, 6.788e-9
-1.544, 7.182e-9
-1.545, 5.703e-9
-1.546, 3.828e-9
-1.547, 5.801e-9
-1.548, 6.985e-9
-1.549, 7.084e-9
-1.550, 5.604e-9
-1.551, 3.828e-9
-1.552, 5.209e-9
-1.553, 6.985e-9
-1.554, 6.590e-9
-1.555, 6.196e-9
-1.556, 4.025e-9
-1.557, 5.604e-9
-1.558, 7.577e-9
-1.559, 8.070e-9
-1.560, 5.111e-9
-1.561, 4.321e-9
-1.562, 6.196e-9
-1.563, 6.788e-9
-1.564, 7.972e-9
-1.565, 5.900e-9
-1.566, 3.927e-9
-1.567, 5.505e-9
-1.568, 6.788e-9
-1.569, 7.182e-9
-1.570, 5.703e-9
-1.571, 4.124e-9
-1.572, 6.196e-9
-1.573, 6.788e-9
-1.574, 7.084e-9
-1.575, 5.012e-9
-1.576, 4.321e-9
-1.577, 5.505e-9
-1.578, 5.801e-9
-1.579, 7.774e-9
-1.580, 4.913e-9
-1.581, 4.617e-9
-1.582, 5.998e-9
-1.583, 7.478e-9
-1.584, 7.380e-9
-1.585, 4.913e-9
-1.586, 4.025e-9
-1.587, 6.393e-9
-1.588, 7.182e-9
-1.589, 7.676e-9
-1.590, 5.801e-9
-1.591, 4.124e-9
-1.592, 6.689e-9
-1.593, 7.774e-9
-1.594, 8.366e-9
-1.595, 5.703e-9
-1.596, 4.321e-9
-1.597, 6.492e-9
-1.598, 7.182e-9
-1.599, 6.788e-9
-1.600, 7.084e-9
-1.601, 4.815e-9
-1.602, 6.886e-9
-1.603, 7.577e-9
-1.604, 6.393e-9
-1.605, 5.111e-9
-1.606, 3.137e-9
-1.607, 5.308e-9
-1.608, 6.590e-9
-1.609, 5.998e-9
-1.610, 5.703e-9
-1.611, 3.631e-9
-1.612, 5.209e-9
-1.613, 8.268e-9
-1.614, 6.788e-9
-1.615, 5.801e-9
-1.616, 3.532e-9
-1.617, 5.900e-9
-1.618, 7.182e-9
-1.619, 8.070e-9
-1.620, 5.801e-9
-1.621, 3.927e-9
-1.622, 5.308e-9
-1.623, 6.985e-9
-1.624, 6.788e-9
-1.625, 5.604e-9
-1.626, 4.223e-9
-1.627, 5.801e-9
-1.628, 7.873e-9
-1.629, 7.478e-9
-1.630, 5.900e-9
-1.631, 4.321e-9
-1.632, 6.196e-9
-1.633, 6.689e-9
-1.634, 6.590e-9
-1.635, 5.308e-9
-1.636, 3.729e-9
-1.637, 5.505e-9
-1.638, 7.478e-9
-1.639, 9.156e-9
-1.640, 6.590e-9
-1.641, 5.111e-9
-1.642, 7.281e-9
-1.643, 7.972e-9
-1.644, 8.070e-9
-1.645, 6.590e-9
-1.646, 4.815e-9
-1.647, 6.393e-9
-1.648, 8.662e-9
-1.649, 7.577e-9
-1.650, 6.097e-9
-1.651, 5.407e-9
-1.652, 6.985e-9
