Sept. 17, 2024   17:13:32
Amperometric i-t Curve
File: c:/users/guazh/data/20240903_batch_252_500/2024-09-03-exp381\exp381deposition-2024-09-17t17_09_42-deposition\exp381deposition_it_edep_-130mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.3
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 18.4

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 7.375e-4
2.000e-1, 7.155e-4
3.000e-1, 6.967e-4
4.000e-1, 6.808e-4
5.000e-1, 6.684e-4
6.000e-1, 6.585e-4
7.000e-1, 6.497e-4
8.000e-1, 6.421e-4
9.000e-1, 6.367e-4
1.000e+0, 6.386e-4
1.100e+0, 6.368e-4
1.200e+0, 6.324e-4
1.300e+0, 6.267e-4
1.400e+0, 6.245e-4
1.500e+0, 6.241e-4
1.600e+0, 6.224e-4
1.700e+0, 6.207e-4
1.800e+0, 6.219e-4
1.900e+0, 6.228e-4
2.000e+0, 6.266e-4
2.100e+0, 6.342e-4
2.200e+0, 6.406e-4
2.300e+0, 6.496e-4
2.400e+0, 6.604e-4
2.500e+0, 6.619e-4
2.600e+0, 6.582e-4
2.700e+0, 6.512e-4
2.800e+0, 6.423e-4
2.900e+0, 6.323e-4
3.000e+0, 6.224e-4
3.100e+0, 6.119e-4
3.200e+0, 6.019e-4
3.300e+0, 5.930e-4
3.400e+0, 5.840e-4
3.500e+0, 5.759e-4
3.600e+0, 5.698e-4
3.700e+0, 5.645e-4
3.800e+0, 5.613e-4
3.900e+0, 5.624e-4
4.000e+0, 5.651e-4
4.100e+0, 5.695e-4
4.200e+0, 5.782e-4
4.300e+0, 5.860e-4
4.400e+0, 5.923e-4
4.500e+0, 6.027e-4
4.600e+0, 6.140e-4
4.700e+0, 6.226e-4
4.800e+0, 6.326e-4
4.900e+0, 6.289e-4
5.000e+0, 6.215e-4
5.100e+0, 6.132e-4
5.200e+0, 6.043e-4
5.300e+0, 5.952e-4
5.400e+0, 5.864e-4
5.500e+0, 5.769e-4
5.600e+0, 5.674e-4
5.700e+0, 5.589e-4
5.800e+0, 5.506e-4
5.900e+0, 5.431e-4
6.000e+0, 5.372e-4
6.100e+0, 5.318e-4
6.200e+0, 5.271e-4
6.300e+0, 5.234e-4
6.400e+0, 5.197e-4
6.500e+0, 5.160e-4
6.600e+0, 5.129e-4
6.700e+0, 5.091e-4
6.800e+0, 5.053e-4
6.900e+0, 5.018e-4
7.000e+0, 4.980e-4
7.100e+0, 4.942e-4
