Mar. 11, 2025   13:30:51
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp891_r5/2025-03-03-exp877\exp877deposition-2025-03-11t13_27_29-deposition\exp877deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 10.8

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.224e-3
2.000e-1, 2.203e-3
3.000e-1, 2.192e-3
4.000e-1, 2.180e-3
5.000e-1, 2.168e-3
6.000e-1, 2.159e-3
7.000e-1, 2.155e-3
8.000e-1, 2.152e-3
9.000e-1, 2.149e-3
1.000e+0, 2.145e-3
1.100e+0, 2.144e-3
1.200e+0, 2.143e-3
1.300e+0, 2.137e-3
1.400e+0, 2.133e-3
1.500e+0, 2.129e-3
1.600e+0, 2.128e-3
1.700e+0, 2.127e-3
1.800e+0, 2.127e-3
1.900e+0, 2.130e-3
2.000e+0, 2.133e-3
2.100e+0, 2.138e-3
2.200e+0, 2.139e-3
2.300e+0, 2.142e-3
2.400e+0, 2.144e-3
2.500e+0, 2.143e-3
2.600e+0, 2.142e-3
2.700e+0, 2.140e-3
2.800e+0, 2.138e-3
2.900e+0, 2.138e-3
3.000e+0, 2.133e-3
3.100e+0, 2.129e-3
3.200e+0, 2.124e-3
3.300e+0, 2.118e-3
3.400e+0, 2.114e-3
3.500e+0, 2.110e-3
3.600e+0, 2.106e-3
3.700e+0, 2.100e-3
3.800e+0, 2.094e-3
3.900e+0, 2.086e-3
4.000e+0, 2.081e-3
4.100e+0, 2.075e-3
4.200e+0, 2.068e-3
4.300e+0, 2.064e-3
4.400e+0, 2.062e-3
4.500e+0, 2.064e-3
4.600e+0, 2.058e-3
4.700e+0, 2.060e-3
4.800e+0, 2.064e-3
4.900e+0, 2.074e-3
5.000e+0, 2.079e-3
5.100e+0, 2.100e-3
5.200e+0, 2.102e-3
5.300e+0, 2.119e-3
5.400e+0, 2.125e-3
5.500e+0, 2.123e-3
5.600e+0, 2.124e-3
5.700e+0, 2.125e-3
5.800e+0, 2.125e-3
5.900e+0, 2.128e-3
6.000e+0, 2.131e-3
6.100e+0, 2.134e-3
6.200e+0, 2.136e-3
6.300e+0, 2.140e-3
6.400e+0, 2.143e-3
6.500e+0, 2.143e-3
6.600e+0, 2.144e-3
6.700e+0, 2.141e-3
6.800e+0, 2.138e-3
6.900e+0, 2.145e-3
7.000e+0, 2.151e-3
7.100e+0, 2.152e-3
7.200e+0, 2.150e-3
7.300e+0, 2.151e-3
7.400e+0, 2.151e-3
7.500e+0, 2.150e-3
7.600e+0, 2.149e-3
7.700e+0, 2.151e-3
7.800e+0, 2.150e-3
7.900e+0, 2.149e-3
8.000e+0, 2.149e-3
8.100e+0, 2.149e-3
8.200e+0, 2.148e-3
8.300e+0, 2.148e-3
8.400e+0, 2.148e-3
8.500e+0, 2.148e-3
8.600e+0, 2.150e-3
8.700e+0, 2.148e-3
8.800e+0, 2.146e-3
8.900e+0, 2.146e-3
9.000e+0, 2.158e-3
9.100e+0, 2.163e-3
9.200e+0, 2.163e-3
9.300e+0, 2.162e-3
9.400e+0, 2.160e-3
9.500e+0, 2.160e-3
9.600e+0, 2.160e-3
9.700e+0, 2.159e-3
9.800e+0, 2.159e-3
9.900e+0, 2.156e-3
1.000e+1, 2.156e-3
1.010e+1, 2.154e-3
1.020e+1, 2.152e-3
1.030e+1, 2.151e-3
1.040e+1, 2.149e-3
1.050e+1, 2.148e-3
1.060e+1, 2.148e-3
1.070e+1, 2.149e-3
1.080e+1, 2.169e-3
1.090e+1, 2.171e-3
1.100e+1, 2.172e-3
1.110e+1, 2.171e-3
1.120e+1, 2.169e-3
1.130e+1, 2.167e-3
1.140e+1, 2.166e-3
1.150e+1, 2.165e-3
1.160e+1, 2.163e-3
1.170e+1, 2.159e-3
1.180e+1, 2.151e-3
1.190e+1, 2.154e-3
1.200e+1, 2.154e-3
1.210e+1, 2.152e-3
1.220e+1, 2.149e-3
1.230e+1, 2.147e-3
1.240e+1, 2.146e-3
1.250e+1, 2.144e-3
1.260e+1, 2.141e-3
1.270e+1, 2.139e-3
1.280e+1, 2.137e-3
1.290e+1, 2.133e-3
1.300e+1, 2.130e-3
1.310e+1, 2.129e-3
1.320e+1, 2.127e-3
1.330e+1, 2.139e-3
1.340e+1, 2.143e-3
1.350e+1, 2.143e-3
1.360e+1, 2.142e-3
1.370e+1, 2.140e-3
1.380e+1, 2.139e-3
