May 2, 2025   12:02:48
9.100e+0, 9.177e-3
9.200e+0, 9.222e-3
9.300e+0, 9.245e-3
9.400e+0, 9.367e-3
9.500e+0, 9.564e-3
9.600e+0, 9.798e-3
9.700e+0, 9.950e-3
9.800e+0, 1.000e-2
9.900e+0, 1.003e-2
1.000e+1, 1.001e-2
1.010e+1, 1.007e-2
1.020e+1, 1.011e-2
1.030e+1, 1.011e-2
1.040e+1, 1.011e-2
1.050e+1, 1.011e-2
1.060e+1, 1.011e-2
1.070e+1, 1.011e-2
1.080e+1, 1.011e-2
1.090e+1, 1.011e-2
1.100e+1, 1.011e-2
1.110e+1, 1.011e-2
1.120e+1, 1.010e-2
1.130e+1, 1.011e-2
1.140e+1, 1.011e-2
1.150e+1, 1.011e-2
1.160e+1, 1.011e-2
1.170e+1, 1.011e-2
1.180e+1, 1.011e-2
1.190e+1, 1.011e-2
1.200e+1, 1.011e-2
1.210e+1, 1.011e-2
1.220e+1, 1.011e-2
1.230e+1, 1.011e-2
1.240e+1, 1.011e-2
1.250e+1, 1.011e-2
1.260e+1, 1.011e-2
1.270e+1, 1.011e-2
1.280e+1, 1.011e-2
1.290e+1, 1.011e-2
1.300e+1, 1.011e-2
1.310e+1, 1.011e-2
1.320e+1, 1.011e-2
1.330e+1, 1.011e-2
1.340e+1, 1.011e-2
1.350e+1, 1.011e-2
1.360e+1, 1.011e-2
1.370e+1, 1.011e-2
1.380e+1, 1.011e-2
1.390e+1, 1.011e-2
1.400e+1, 1.011e-2
1.410e+1, 1.011e-2
1.420e+1, 1.011e-2
1.430e+1, 1.011e-2
1.440e+1, 1.011e-2
1.450e+1, 1.011e-2
1.460e+1, 1.011e-2
1.470e+1, 1.011e-2
1.480e+1, 1.011e-2
1.490e+1, 1.011e-2
1.500e+1, 1.011e-2
1.510e+1, 1.011e-2
1.520e+1, 1.011e-2
1.530e+1, 1.011e-2
1.540e+1, 1.011e-2
1.550e+1, 1.011e-2
1.560e+1, 1.011e-2
1.570e+1, 1.011e-2
1.580e+1, 1.011e-2
1.590e+1, 1.011e-2
1.600e+1, 1.011e-2
1.610e+1, 1.011e-2
1.620e+1, 1.011e-2
1.630e+1, 1.011e-2
1.640e+1, 1.011e-2
1.650e+1, 1.011e-2
1.660e+1, 1.011e-2
1.670e+1, 1.011e-2
1.680e+1, 1.011e-2
1.690e+1, 1.011e-2
1.700e+1, 1.011e-2
1.710e+1, 1.011e-2
1.720e+1, 1.011e-2
1.730e+1, 1.011e-2
1.740e+1, 1.011e-2
1.750e+1, 1.011e-2
1.760e+1, 1.011e-2
1.770e+1, 1.011e-2
1.780e+1, 1.011e-2
1.790e+1, 1.011e-2
1.800e+1, 1.011e-2
1.810e+1, 1.011e-2
1.820e+1, 1.011e-2
1.830e+1, 1.011e-2
1.840e+1, 1.011e-2
1.850e+1, 1.011e-2
1.860e+1, 1.011e-2
1.870e+1, 1.011e-2
1.880e+1, 1.011e-2
1.890e+1, 1.011e-2
1.900e+1, 1.011e-2
1.910e+1, 1.011e-2
1.920e+1, 1.011e-2
1.930e+1, 1.011e-2
1.940e+1, 1.011e-2
1.950e+1, 1.011e-2
1.960e+1, 1.011e-2
1.970e+1, 1.011e-2
1.980e+1, 1.011e-2
1.990e+1, 1.011e-2
2.000e+1, 1.011e-2
2.010e+1, 1.011e-2
2.020e+1, 1.011e-2
2.030e+1, 1.011e-2
2.040e+1, 1.011e-2
2.050e+1, 1.011e-2
2.060e+1, 1.011e-2
2.070e+1, 1.011e-2
2.080e+1, 1.011e-2
2.090e+1, 1.011e-2
2.100e+1, 1.011e-2
2.110e+1, 1.011e-2
2.120e+1, 1.011e-2
2.130e+1, 1.011e-2
2.140e+1, 1.011e-2
2.150e+1, 1.011e-2
2.160e+1, 1.011e-2
2.170e+1, 1.011e-2
2.180e+1, 1.011e-2
2.190e+1, 1.011e-2
2.200e+1, 1.011e-2
2.210e+1, 1.011e-2
2.220e+1, 1.011e-2
2.230e+1, 1.011e-2
2.240e+1, 1.011e-2
2.250e+1, 1.011e-2
2.260e+1, 1.011e-2
2.270e+1, 1.011e-2
2.280e+1, 1.011e-2
2.290e+1, 1.011e-2
2.300e+1, 1.011e-2
2.310e+1, 1.011e-2
2.320e+1, 1.011e-2
2.330e+1, 1.011e-2
2.340e+1, 1.011e-2
2.350e+1, 1.011e-2
2.360e+1, 1.011e-2
2.370e+1, 1.011e-2
2.380e+1, 1.011e-2
2.390e+1, 1.011e-2
2.400e+1, 1.011e-2
2.410e+1, 1.011e-2
2.420e+1, 1.011e-2
2.430e+1, 1.011e-2
2.440e+1, 1.011e-2
2.450e+1, 1.011e-2
2.460e+1, 1.011e-2
2.470e+1, 1.011e-2
2.480e+1, 1.011e-2
2.490e+1, 1.011e-2
2.500e+1, 1.011e-2
2.510e+1, 1.011e-2
2.520e+1, 1.011e-2
2.530e+1, 1.011e-2
2.540e+1, 1.011e-2
2.550e+1, 1.011e-2
2.560e+1, 1.011e-2
2.570e+1, 1.011e-2
2.580e+1, 1.011e-2
2.590e+1, 1.011e-2
2.600e+1, 1.011e-2
2.610e+1, 1.011e-2
2.620e+1, 1.011e-2
2.630e+1, 1.011e-2
2.640e+1, 1.011e-2
2.650e+1, 1.011e-2
2.660e+1, 1.011e-2
2.670e+1, 1.011e-2
2.680e+1, 1.011e-2
2.690e+1, 1.011e-2
2.700e+1, 1.011e-2
2.710e+1, 1.011e-2
2.720e+1, 1.011e-2
2.730e+1, 1.011e-2
2.740e+1, 1.011e-2
2.750e+1, 1.011e-2
2.760e+1, 1.011e-2
2.770e+1, 1.011e-2
2.780e+1, 1.011e-2
2.790e+1, 1.011e-2
2.800e+1, 1.011e-2
2.810e+1, 1.011e-2
2.820e+1, 1.011e-2
2.830e+1, 1.011e-2
2.840e+1, 1.011e-2
2.850e+1, 1.011e-2
2.860e+1, 1.011e-2
2.870e+1, 1.011e-2
2.880e+1, 1.011e-2
2.890e+1, 1.011e-2
2.900e+1, 1.011e-2
2.910e+1, 1.011e-2
2.920e+1, 1.011e-2
2.930e+1, 1.011e-2
2.940e+1, 1.011e-2
2.950e+1, 1.011e-2
2.960e+1, 1.011e-2
2.970e+1, 1.011e-2
2.980e+1, 1.011e-2
2.990e+1, 1.011e-2
3.000e+1, 1.011e-2
