Aug. 28, 2024   07:43:06
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_181_500/2024-08-25-exp204\exp204deposition-2024-08-28t07_38_13-deposition\exp204deposition_it_edep_-120mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.2
Sample Interval (s) = 0.1
Run Time (sec) = 120
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 13.2

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 3.829e-3
2.000e-1, 3.877e-3
3.000e-1, 3.967e-3
4.000e-1, 4.066e-3
5.000e-1, 4.183e-3
6.000e-1, 4.156e-3
7.000e-1, 4.096e-3
8.000e-1, 4.099e-3
9.000e-1, 4.102e-3
1.000e+0, 4.129e-3
1.100e+0, 4.163e-3
1.200e+0, 4.205e-3
1.300e+0, 4.226e-3
1.400e+0, 4.297e-3
1.500e+0, 4.392e-3
1.600e+0, 4.454e-3
1.700e+0, 4.477e-3
1.800e+0, 4.432e-3
1.900e+0, 4.364e-3
2.000e+0, 4.308e-3
2.100e+0, 4.245e-3
2.200e+0, 4.164e-3
2.300e+0, 4.250e-3
2.400e+0, 4.314e-3
2.500e+0, 4.330e-3
2.600e+0, 4.379e-3
2.700e+0, 4.410e-3
2.800e+0, 4.407e-3
2.900e+0, 4.363e-3
3.000e+0, 4.313e-3
3.100e+0, 4.267e-3
3.200e+0, 4.270e-3
3.300e+0, 4.257e-3
3.400e+0, 4.254e-3
3.500e+0, 4.333e-3
3.600e+0, 4.325e-3
3.700e+0, 4.296e-3
3.800e+0, 4.310e-3
3.900e+0, 4.289e-3
4.000e+0, 4.251e-3
4.100e+0, 4.231e-3
4.200e+0, 4.185e-3
4.300e+0, 4.143e-3
4.400e+0, 4.122e-3
4.500e+0, 4.132e-3
4.600e+0, 4.181e-3
4.700e+0, 4.202e-3
4.800e+0, 4.165e-3
4.900e+0, 4.131e-3
5.000e+0, 4.146e-3
5.100e+0, 4.206e-3
5.200e+0, 4.258e-3
5.300e+0, 4.253e-3
5.400e+0, 4.251e-3
5.500e+0, 4.286e-3
5.600e+0, 4.360e-3
5.700e+0, 4.399e-3
5.800e+0, 4.394e-3
5.900e+0, 4.348e-3
6.000e+0, 4.286e-3
6.100e+0, 4.232e-3
6.200e+0, 4.200e-3
6.300e+0, 4.196e-3
6.400e+0, 4.190e-3
6.500e+0, 4.159e-3
6.600e+0, 4.112e-3
6.700e+0, 4.111e-3
6.800e+0, 4.105e-3
6.900e+0, 4.106e-3
7.000e+0, 4.113e-3
7.100e+0, 4.113e-3
7.200e+0, 4.118e-3
7.300e+0, 4.123e-3
7.400e+0, 4.121e-3
7.500e+0, 4.121e-3
7.600e+0, 4.089e-3
7.700e+0, 4.045e-3
7.800e+0, 4.066e-3
7.900e+0, 4.195e-3
8.000e+0, 4.225e-3
8.100e+0, 4.224e-3
8.200e+0, 4.198e-3
8.300e+0, 4.183e-3
8.400e+0, 4.173e-3
8.500e+0, 4.241e-3
8.600e+0, 4.310e-3
8.700e+0, 4.354e-3
8.800e+0, 4.341e-3
8.900e+0, 4.335e-3
9.000e+0, 4.317e-3
9.100e+0, 4.296e-3
9.200e+0, 4.284e-3
9.300e+0, 4.259e-3
9.400e+0, 4.239e-3
9.500e+0, 4.247e-3
9.600e+0, 4.276e-3
9.700e+0, 4.315e-3
9.800e+0, 4.337e-3
9.900e+0, 4.377e-3
1.000e+1, 4.408e-3
1.010e+1, 4.394e-3
1.020e+1, 4.369e-3
1.030e+1, 4.355e-3
1.040e+1, 4.355e-3
1.050e+1, 4.350e-3
1.060e+1, 4.366e-3
1.070e+1, 4.447e-3
1.080e+1, 4.550e-3
1.090e+1, 4.647e-3
1.100e+1, 4.683e-3
1.110e+1, 4.682e-3
1.120e+1, 4.659e-3
1.130e+1, 4.642e-3
1.140e+1, 4.614e-3
1.150e+1, 4.575e-3
1.160e+1, 4.536e-3
1.170e+1, 4.545e-3
1.180e+1, 4.536e-3
1.190e+1, 4.526e-3
1.200e+1, 4.509e-3
1.210e+1, 4.522e-3
1.220e+1, 4.547e-3
1.230e+1, 4.575e-3
1.240e+1, 4.574e-3
1.250e+1, 4.552e-3
1.260e+1, 4.514e-3
1.270e+1, 4.506e-3
1.280e+1, 4.510e-3
1.290e+1, 4.500e-3
1.300e+1, 4.487e-3
