Mar. 4, 2025   20:45:44
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp169_r20_3/2025-03-03-exp871\exp871deposition-2025-03-04t20_41_32-deposition\exp871deposition_it_edep_-140mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.4
Sample Interval (s) = 0.1
Run Time (sec) = 86
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 14.1

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 3.508e-3
2.000e-1, 3.519e-3
3.000e-1, 3.515e-3
4.000e-1, 3.509e-3
5.000e-1, 3.517e-3
6.000e-1, 3.515e-3
7.000e-1, 3.483e-3
8.000e-1, 3.473e-3
9.000e-1, 3.482e-3
1.000e+0, 3.467e-3
1.100e+0, 3.472e-3
1.200e+0, 3.489e-3
1.300e+0, 3.485e-3
1.400e+0, 3.490e-3
1.500e+0, 3.450e-3
1.600e+0, 3.454e-3
1.700e+0, 3.470e-3
1.800e+0, 3.483e-3
1.900e+0, 3.498e-3
2.000e+0, 3.513e-3
2.100e+0, 3.520e-3
2.200e+0, 3.538e-3
2.300e+0, 3.547e-3
2.400e+0, 3.559e-3
2.500e+0, 3.573e-3
2.600e+0, 3.556e-3
2.700e+0, 3.551e-3
2.800e+0, 3.540e-3
2.900e+0, 3.542e-3
3.000e+0, 3.546e-3
3.100e+0, 3.537e-3
3.200e+0, 3.530e-3
3.300e+0, 3.512e-3
3.400e+0, 3.522e-3
3.500e+0, 3.554e-3
3.600e+0, 3.528e-3
3.700e+0, 3.503e-3
3.800e+0, 3.485e-3
3.900e+0, 3.487e-3
4.000e+0, 3.495e-3
4.100e+0, 3.510e-3
4.200e+0, 3.517e-3
4.300e+0, 3.507e-3
4.400e+0, 3.497e-3
4.500e+0, 3.495e-3
4.600e+0, 3.505e-3
4.700e+0, 3.501e-3
4.800e+0, 3.508e-3
4.900e+0, 3.533e-3
5.000e+0, 3.552e-3
5.100e+0, 3.546e-3
5.200e+0, 3.543e-3
5.300e+0, 3.553e-3
5.400e+0, 3.549e-3
5.500e+0, 3.548e-3
5.600e+0, 3.543e-3
5.700e+0, 3.543e-3
5.800e+0, 3.554e-3
5.900e+0, 3.556e-3
6.000e+0, 3.550e-3
6.100e+0, 3.557e-3
6.200e+0, 3.534e-3
6.300e+0, 3.517e-3
6.400e+0, 3.508e-3
6.500e+0, 3.506e-3
6.600e+0, 3.520e-3
6.700e+0, 3.536e-3
6.800e+0, 3.553e-3
6.900e+0, 3.565e-3
7.000e+0, 3.593e-3
7.100e+0, 3.624e-3
7.200e+0, 3.662e-3
7.300e+0, 3.643e-3
7.400e+0, 3.623e-3
7.500e+0, 3.618e-3
7.600e+0, 3.624e-3
7.700e+0, 3.635e-3
7.800e+0, 3.638e-3
7.900e+0, 3.648e-3
8.000e+0, 3.665e-3
8.100e+0, 3.687e-3
8.200e+0, 3.709e-3
8.300e+0, 3.732e-3
8.400e+0, 3.732e-3
8.500e+0, 3.718e-3
8.600e+0, 3.704e-3
8.700e+0, 3.679e-3
8.800e+0, 3.674e-3
8.900e+0, 3.657e-3
9.000e+0, 3.619e-3
9.100e+0, 3.606e-3
9.200e+0, 3.619e-3
9.300e+0, 3.619e-3
9.400e+0, 3.620e-3
9.500e+0, 3.636e-3
9.600e+0, 3.644e-3
9.700e+0, 3.659e-3
9.800e+0, 3.652e-3
9.900e+0, 3.640e-3
1.000e+1, 3.625e-3
1.010e+1, 3.617e-3
1.020e+1, 3.610e-3
1.030e+1, 3.609e-3
1.040e+1, 3.626e-3
1.050e+1, 3.644e-3
1.060e+1, 3.683e-3
1.070e+1, 3.708e-3
1.080e+1, 3.700e-3
1.090e+1, 3.709e-3
1.100e+1, 3.691e-3
1.110e+1, 3.679e-3
1.120e+1, 3.677e-3
1.130e+1, 3.664e-3
1.140e+1, 3.650e-3
1.150e+1, 3.655e-3
1.160e+1, 3.634e-3
1.170e+1, 3.627e-3
1.180e+1, 3.632e-3
1.190e+1, 3.640e-3
1.200e+1, 3.652e-3
1.210e+1, 3.653e-3
1.220e+1, 3.666e-3
1.230e+1, 3.667e-3
1.240e+1, 3.661e-3
1.250e+1, 3.659e-3
1.260e+1, 3.658e-3
1.270e+1, 3.657e-3
1.280e+1, 3.664e-3
1.290e+1, 3.671e-3
1.300e+1, 3.664e-3
1.310e+1, 3.667e-3
1.320e+1, 3.666e-3
1.330e+1, 3.666e-3
1.340e+1, 3.671e-3
1.350e+1, 3.671e-3
1.360e+1, 3.676e-3
1.370e+1, 3.663e-3
1.380e+1, 3.670e-3
1.390e+1, 3.685e-3
1.400e+1, 3.691e-3
1.410e+1, 3.684e-3
1.420e+1, 3.675e-3
1.430e+1, 3.689e-3
1.440e+1, 3.701e-3
1.450e+1, 3.743e-3
1.460e+1, 3.770e-3
1.470e+1, 3.747e-3
1.480e+1, 3.720e-3
1.490e+1, 3.695e-3
1.500e+1, 3.680e-3
1.510e+1, 3.667e-3
1.520e+1, 3.651e-3
1.530e+1, 3.644e-3
1.540e+1, 3.656e-3
1.550e+1, 3.666e-3
1.560e+1, 3.676e-3
1.570e+1, 3.712e-3
1.580e+1, 3.702e-3
1.590e+1, 3.687e-3
1.600e+1, 3.673e-3
1.610e+1, 3.663e-3
1.620e+1, 3.666e-3
1.630e+1, 3.675e-3
1.640e+1, 3.689e-3
1.650e+1, 3.694e-3
1.660e+1, 3.702e-3
1.670e+1, 3.690e-3
1.680e+1, 3.685e-3
1.690e+1, 3.681e-3
1.700e+1, 3.686e-3
1.710e+1, 3.692e-3
1.720e+1, 3.693e-3
1.730e+1, 3.692e-3
1.740e+1, 3.700e-3
1.750e+1, 3.715e-3
1.760e+1, 3.728e-3
