July 14, 2024   02:49:49
Amperometric i-t Curve
File: c:/users/guazh/data/20240709_batch67/2024-07-10-exp38\exp38deposition-2024-07-14t02_45_31-deposition\exp38deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 15.4

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 3.471e-3
2.000e-1, 3.475e-3
3.000e-1, 3.471e-3
4.000e-1, 3.472e-3
5.000e-1, 3.452e-3
6.000e-1, 3.403e-3
7.000e-1, 3.415e-3
8.000e-1, 3.421e-3
9.000e-1, 3.427e-3
1.000e+0, 3.415e-3
1.100e+0, 3.394e-3
1.200e+0, 3.382e-3
1.300e+0, 3.377e-3
1.400e+0, 3.363e-3
1.500e+0, 3.365e-3
1.600e+0, 3.408e-3
1.700e+0, 3.410e-3
1.800e+0, 3.395e-3
1.900e+0, 3.384e-3
2.000e+0, 3.369e-3
2.100e+0, 3.385e-3
2.200e+0, 3.369e-3
2.300e+0, 3.366e-3
2.400e+0, 3.358e-3
2.500e+0, 3.360e-3
2.600e+0, 3.352e-3
2.700e+0, 3.343e-3
2.800e+0, 3.329e-3
2.900e+0, 3.333e-3
3.000e+0, 3.357e-3
3.100e+0, 3.362e-3
3.200e+0, 3.370e-3
3.300e+0, 3.388e-3
3.400e+0, 3.395e-3
3.500e+0, 3.387e-3
3.600e+0, 3.380e-3
3.700e+0, 3.370e-3
3.800e+0, 3.369e-3
3.900e+0, 3.381e-3
4.000e+0, 3.374e-3
4.100e+0, 3.383e-3
4.200e+0, 3.377e-3
4.300e+0, 3.382e-3
4.400e+0, 3.403e-3
4.500e+0, 3.410e-3
4.600e+0, 3.399e-3
4.700e+0, 3.395e-3
4.800e+0, 3.404e-3
4.900e+0, 3.391e-3
5.000e+0, 3.392e-3
5.100e+0, 3.401e-3
5.200e+0, 3.406e-3
5.300e+0, 3.399e-3
5.400e+0, 3.412e-3
5.500e+0, 3.419e-3
5.600e+0, 3.420e-3
5.700e+0, 3.395e-3
5.800e+0, 3.362e-3
5.900e+0, 3.331e-3
6.000e+0, 3.318e-3
6.100e+0, 3.317e-3
6.200e+0, 3.330e-3
6.300e+0, 3.338e-3
6.400e+0, 3.345e-3
6.500e+0, 3.361e-3
6.600e+0, 3.375e-3
6.700e+0, 3.397e-3
6.800e+0, 3.435e-3
6.900e+0, 3.439e-3
7.000e+0, 3.422e-3
7.100e+0, 3.417e-3
7.200e+0, 3.453e-3
7.300e+0, 3.474e-3
7.400e+0, 3.477e-3
7.500e+0, 3.479e-3
7.600e+0, 3.457e-3
7.700e+0, 3.437e-3
7.800e+0, 3.402e-3
7.900e+0, 3.365e-3
8.000e+0, 3.349e-3
8.100e+0, 3.326e-3
8.200e+0, 3.327e-3
8.300e+0, 3.325e-3
8.400e+0, 3.329e-3
8.500e+0, 3.341e-3
8.600e+0, 3.349e-3
8.700e+0, 3.347e-3
8.800e+0, 3.364e-3
8.900e+0, 3.379e-3
9.000e+0, 3.393e-3
9.100e+0, 3.400e-3
9.200e+0, 3.410e-3
9.300e+0, 3.424e-3
