Aug. 31, 2024   18:52:35
Amperometric i-t Curve
File: c:/users/guazh/data/20240829_batch_215_500/2024-08-29-exp232\exp232deposition-2024-08-31t18_47_43-deposition\exp232deposition_it_edep_-130mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.3
Sample Interval (s) = 0.1
Run Time (sec) = 120
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 15.0

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 6.827e-4
2.000e-1, 6.983e-4
3.000e-1, 7.100e-4
4.000e-1, 6.952e-4
5.000e-1, 7.664e-4
6.000e-1, 7.849e-4
7.000e-1, 7.802e-4
8.000e-1, 7.749e-4
9.000e-1, 7.584e-4
1.000e+0, 7.445e-4
1.100e+0, 7.343e-4
1.200e+0, 7.240e-4
1.300e+0, 7.143e-4
1.400e+0, 7.041e-4
1.500e+0, 7.013e-4
1.600e+0, 7.143e-4
1.700e+0, 7.193e-4
1.800e+0, 7.119e-4
1.900e+0, 7.143e-4
2.000e+0, 7.115e-4
2.100e+0, 7.053e-4
2.200e+0, 6.997e-4
2.300e+0, 6.986e-4
2.400e+0, 6.900e-4
2.500e+0, 6.868e-4
2.600e+0, 6.817e-4
2.700e+0, 6.823e-4
2.800e+0, 6.779e-4
2.900e+0, 6.713e-4
3.000e+0, 7.452e-4
3.100e+0, 7.656e-4
3.200e+0, 7.679e-4
3.300e+0, 7.532e-4
3.400e+0, 7.353e-4
3.500e+0, 7.137e-4
3.600e+0, 7.352e-4
3.700e+0, 7.531e-4
3.800e+0, 7.426e-4
3.900e+0, 7.289e-4
4.000e+0, 7.170e-4
4.100e+0, 7.107e-4
4.200e+0, 7.130e-4
4.300e+0, 7.039e-4
4.400e+0, 6.904e-4
4.500e+0, 6.808e-4
4.600e+0, 6.666e-4
4.700e+0, 6.603e-4
4.800e+0, 6.522e-4
4.900e+0, 6.458e-4
5.000e+0, 6.388e-4
5.100e+0, 6.317e-4
5.200e+0, 6.238e-4
5.300e+0, 6.162e-4
5.400e+0, 6.096e-4
5.500e+0, 6.242e-4
5.600e+0, 6.256e-4
5.700e+0, 6.270e-4
5.800e+0, 6.243e-4
5.900e+0, 6.196e-4
6.000e+0, 6.156e-4
6.100e+0, 6.153e-4
6.200e+0, 6.106e-4
6.300e+0, 6.111e-4
6.400e+0, 6.078e-4
6.500e+0, 6.081e-4
6.600e+0, 6.077e-4
6.700e+0, 6.065e-4
6.800e+0, 6.048e-4
6.900e+0, 6.024e-4
7.000e+0, 5.962e-4
7.100e+0, 5.941e-4
7.200e+0, 5.906e-4
7.300e+0, 5.879e-4
7.400e+0, 5.873e-4
7.500e+0, 5.905e-4
7.600e+0, 5.981e-4
7.700e+0, 6.011e-4
7.800e+0, 5.930e-4
7.900e+0, 5.977e-4
8.000e+0, 5.964e-4
8.100e+0, 5.975e-4
8.200e+0, 5.968e-4
8.300e+0, 6.110e-4
8.400e+0, 6.773e-4
8.500e+0, 6.948e-4
8.600e+0, 6.988e-4
8.700e+0, 6.830e-4
8.800e+0, 6.737e-4
8.900e+0, 6.707e-4
9.000e+0, 6.557e-4
9.100e+0, 6.542e-4
9.200e+0, 6.591e-4
9.300e+0, 6.489e-4
9.400e+0, 6.398e-4
9.500e+0, 6.304e-4
9.600e+0, 6.205e-4
9.700e+0, 6.129e-4
9.800e+0, 6.035e-4
9.900e+0, 5.965e-4
1.000e+1, 5.953e-4
1.010e+1, 5.893e-4
1.020e+1, 5.844e-4
1.030e+1, 5.926e-4
1.040e+1, 6.670e-4
1.050e+1, 6.787e-4
1.060e+1, 6.748e-4
1.070e+1, 6.497e-4
1.080e+1, 6.425e-4
1.090e+1, 6.270e-4
1.100e+1, 6.103e-4
1.110e+1, 6.008e-4
1.120e+1, 5.925e-4
1.130e+1, 5.833e-4
1.140e+1, 5.789e-4
1.150e+1, 6.091e-4
1.160e+1, 6.598e-4
1.170e+1, 6.606e-4
1.180e+1, 6.443e-4
1.190e+1, 6.297e-4
1.200e+1, 6.168e-4
1.210e+1, 6.084e-4
1.220e+1, 5.923e-4
1.230e+1, 5.829e-4
1.240e+1, 5.782e-4
1.250e+1, 5.700e-4
1.260e+1, 5.605e-4
1.270e+1, 5.576e-4
1.280e+1, 5.503e-4
1.290e+1, 5.454e-4
1.300e+1, 5.384e-4
1.310e+1, 5.967e-4
1.320e+1, 6.381e-4
1.330e+1, 6.313e-4
1.340e+1, 6.166e-4
1.350e+1, 6.034e-4
1.360e+1, 5.858e-4
1.370e+1, 5.808e-4
1.380e+1, 5.742e-4
1.390e+1, 5.670e-4
1.400e+1, 5.709e-4
1.410e+1, 5.643e-4
1.420e+1, 5.580e-4
1.430e+1, 5.499e-4
1.440e+1, 5.430e-4
1.450e+1, 5.357e-4
1.460e+1, 5.262e-4
1.470e+1, 5.195e-4
1.480e+1, 5.124e-4
1.490e+1, 5.080e-4
1.500e+1, 5.056e-4
1.510e+1, 5.036e-4
1.520e+1, 5.000e-4
1.530e+1, 4.984e-4
1.540e+1, 4.968e-4
1.550e+1, 4.901e-4
1.560e+1, 4.854e-4
1.570e+1, 4.817e-4
1.580e+1, 4.777e-4
1.590e+1, 4.773e-4
1.600e+1, 4.770e-4
1.610e+1, 4.813e-4
1.620e+1, 4.788e-4
1.630e+1, 4.818e-4
1.640e+1, 4.804e-4
1.650e+1, 4.793e-4
1.660e+1, 4.761e-4
1.670e+1, 4.721e-4
