Mar. 16, 2025   12:19:05
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp891_r5/2025-03-03-exp912\exp912deposition-2025-03-16t12_15_45-deposition\exp912deposition_it_edep_-130mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.3
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 15.4

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 6.316e-4
2.000e-1, 6.342e-4
3.000e-1, 6.377e-4
4.000e-1, 6.404e-4
5.000e-1, 6.452e-4
6.000e-1, 6.484e-4
7.000e-1, 6.522e-4
8.000e-1, 6.558e-4
9.000e-1, 6.578e-4
1.000e+0, 6.605e-4
1.100e+0, 6.652e-4
1.200e+0, 6.681e-4
1.300e+0, 6.716e-4
1.400e+0, 6.743e-4
1.500e+0, 6.719e-4
1.600e+0, 6.713e-4
1.700e+0, 6.704e-4
1.800e+0, 6.683e-4
1.900e+0, 6.689e-4
2.000e+0, 6.722e-4
2.100e+0, 6.758e-4
2.200e+0, 6.804e-4
2.300e+0, 6.826e-4
2.400e+0, 6.835e-4
2.500e+0, 6.835e-4
2.600e+0, 6.835e-4
2.700e+0, 6.853e-4
2.800e+0, 6.897e-4
2.900e+0, 6.923e-4
3.000e+0, 6.909e-4
3.100e+0, 6.893e-4
3.200e+0, 6.876e-4
3.300e+0, 6.882e-4
3.400e+0, 6.858e-4
3.500e+0, 6.822e-4
3.600e+0, 6.812e-4
3.700e+0, 6.818e-4
3.800e+0, 6.878e-4
3.900e+0, 6.928e-4
4.000e+0, 6.968e-4
4.100e+0, 7.004e-4
4.200e+0, 7.042e-4
4.300e+0, 7.100e-4
4.400e+0, 7.138e-4
4.500e+0, 7.171e-4
4.600e+0, 7.184e-4
4.700e+0, 7.199e-4
4.800e+0, 7.199e-4
4.900e+0, 7.195e-4
5.000e+0, 7.206e-4
5.100e+0, 7.232e-4
5.200e+0, 7.233e-4
5.300e+0, 7.258e-4
5.400e+0, 7.281e-4
5.500e+0, 7.287e-4
5.600e+0, 7.277e-4
5.700e+0, 7.262e-4
5.800e+0, 7.271e-4
5.900e+0, 7.263e-4
6.000e+0, 7.256e-4
6.100e+0, 7.284e-4
6.200e+0, 7.294e-4
6.300e+0, 7.302e-4
6.400e+0, 7.292e-4
6.500e+0, 7.263e-4
6.600e+0, 7.219e-4
6.700e+0, 7.195e-4
6.800e+0, 7.212e-4
6.900e+0, 7.229e-4
7.000e+0, 7.255e-4
7.100e+0, 7.297e-4
7.200e+0, 7.377e-4
7.300e+0, 7.429e-4
7.400e+0, 7.445e-4
7.500e+0, 7.454e-4
7.600e+0, 7.466e-4
7.700e+0, 7.466e-4
7.800e+0, 7.470e-4
7.900e+0, 7.466e-4
8.000e+0, 7.464e-4
8.100e+0, 7.452e-4
8.200e+0, 7.462e-4
8.300e+0, 7.472e-4
8.400e+0, 7.455e-4
8.500e+0, 7.427e-4
8.600e+0, 7.410e-4
8.700e+0, 7.412e-4
8.800e+0, 7.414e-4
8.900e+0, 7.424e-4
9.000e+0, 7.399e-4
9.100e+0, 7.378e-4
9.200e+0, 7.356e-4
9.300e+0, 7.354e-4
9.400e+0, 7.366e-4
9.500e+0, 7.365e-4
9.600e+0, 7.412e-4
9.700e+0, 7.446e-4
9.800e+0, 7.482e-4
9.900e+0, 7.545e-4
1.000e+1, 7.610e-4
1.010e+1, 7.683e-4
1.020e+1, 7.682e-4
1.030e+1, 7.678e-4
1.040e+1, 7.685e-4
1.050e+1, 7.710e-4
1.060e+1, 7.727e-4
1.070e+1, 7.764e-4
1.080e+1, 7.783e-4
1.090e+1, 7.799e-4
1.100e+1, 7.788e-4
1.110e+1, 7.796e-4
1.120e+1, 7.802e-4
1.130e+1, 7.778e-4
1.140e+1, 7.746e-4
1.150e+1, 7.702e-4
1.160e+1, 7.679e-4
1.170e+1, 7.637e-4
1.180e+1, 7.609e-4
