Dec. 14, 2024   02:19:59
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp59_r20/2024-12-09-exp654\exp654deposition-2024-12-14t02_14_52-deposition\exp654deposition_it_edep_-100mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1
Sample Interval (s) = 0.1
Run Time (sec) = 135
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 9.2

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 1.060e-4
2.000e-1, 1.180e-4
3.000e-1, 1.320e-4
4.000e-1, 1.486e-4
5.000e-1, 1.682e-4
6.000e-1, 1.898e-4
7.000e-1, 2.145e-4
8.000e-1, 2.443e-4
9.000e-1, 2.803e-4
1.000e+0, 3.200e-4
1.100e+0, 3.595e-4
1.200e+0, 3.929e-4
1.300e+0, 4.213e-4
1.400e+0, 4.448e-4
1.500e+0, 4.688e-4
1.600e+0, 4.914e-4
1.700e+0, 5.105e-4
1.800e+0, 5.239e-4
1.900e+0, 5.357e-4
2.000e+0, 5.465e-4
2.100e+0, 5.539e-4
2.200e+0, 5.592e-4
2.300e+0, 5.661e-4
2.400e+0, 5.701e-4
2.500e+0, 5.740e-4
2.600e+0, 5.727e-4
2.700e+0, 5.695e-4
2.800e+0, 5.628e-4
2.900e+0, 5.594e-4
3.000e+0, 5.573e-4
3.100e+0, 5.560e-4
3.200e+0, 5.564e-4
3.300e+0, 5.594e-4
3.400e+0, 5.600e-4
3.500e+0, 5.602e-4
3.600e+0, 5.571e-4
3.700e+0, 5.525e-4
3.800e+0, 5.469e-4
3.900e+0, 5.417e-4
4.000e+0, 5.364e-4
4.100e+0, 5.319e-4
4.200e+0, 5.309e-4
4.300e+0, 5.316e-4
4.400e+0, 5.346e-4
4.500e+0, 5.360e-4
4.600e+0, 5.336e-4
4.700e+0, 5.305e-4
4.800e+0, 5.286e-4
4.900e+0, 5.267e-4
5.000e+0, 5.241e-4
5.100e+0, 5.209e-4
5.200e+0, 5.202e-4
5.300e+0, 5.206e-4
5.400e+0, 5.188e-4
5.500e+0, 5.165e-4
5.600e+0, 5.167e-4
5.700e+0, 5.097e-4
5.800e+0, 5.045e-4
5.900e+0, 5.033e-4
6.000e+0, 5.009e-4
6.100e+0, 4.982e-4
6.200e+0, 4.979e-4
6.300e+0, 4.969e-4
6.400e+0, 4.988e-4
6.500e+0, 4.989e-4
6.600e+0, 4.990e-4
6.700e+0, 4.974e-4
6.800e+0, 4.971e-4
6.900e+0, 4.935e-4
7.000e+0, 4.909e-4
7.100e+0, 4.911e-4
7.200e+0, 4.937e-4
7.300e+0, 4.976e-4
7.400e+0, 4.991e-4
7.500e+0, 5.039e-4
7.600e+0, 5.045e-4
7.700e+0, 5.093e-4
7.800e+0, 5.105e-4
7.900e+0, 5.137e-4
8.000e+0, 5.176e-4
8.100e+0, 5.118e-4
8.200e+0, 5.024e-4
8.300e+0, 4.976e-4
8.400e+0, 4.961e-4
8.500e+0, 4.948e-4
8.600e+0, 4.958e-4
8.700e+0, 4.995e-4
8.800e+0, 5.060e-4
8.900e+0, 5.146e-4
9.000e+0, 5.220e-4
9.100e+0, 5.271e-4
9.200e+0, 5.326e-4
9.300e+0, 5.368e-4
9.400e+0, 5.371e-4
9.500e+0, 5.368e-4
9.600e+0, 5.388e-4
9.700e+0, 5.380e-4
9.800e+0, 5.398e-4
9.900e+0, 5.409e-4
1.000e+1, 5.383e-4
1.010e+1, 5.373e-4
1.020e+1, 5.327e-4
1.030e+1, 5.317e-4
1.040e+1, 5.389e-4
1.050e+1, 5.437e-4
1.060e+1, 5.383e-4
1.070e+1, 5.340e-4
1.080e+1, 5.272e-4
1.090e+1, 5.202e-4
1.100e+1, 5.156e-4
1.110e+1, 5.077e-4
1.120e+1, 5.046e-4
1.130e+1, 4.954e-4
1.140e+1, 4.897e-4
1.150e+1, 4.879e-4
1.160e+1, 4.845e-4
1.170e+1, 4.839e-4
1.180e+1, 4.855e-4
1.190e+1, 4.909e-4
1.200e+1, 4.946e-4
1.210e+1, 4.949e-4
1.220e+1, 4.923e-4
1.230e+1, 4.903e-4
1.240e+1, 4.868e-4
1.250e+1, 4.839e-4
1.260e+1, 4.867e-4
1.270e+1, 4.864e-4
1.280e+1, 4.849e-4
1.290e+1, 4.828e-4
1.300e+1, 4.828e-4
1.310e+1, 4.834e-4
1.320e+1, 4.833e-4
1.330e+1, 4.870e-4
1.340e+1, 4.923e-4
1.350e+1, 5.000e-4
1.360e+1, 5.058e-4
1.370e+1, 5.105e-4
1.380e+1, 5.157e-4
1.390e+1, 5.172e-4
1.400e+1, 5.182e-4
1.410e+1, 5.152e-4
1.420e+1, 5.107e-4
1.430e+1, 5.060e-4
1.440e+1, 5.085e-4
1.450e+1, 5.136e-4
1.460e+1, 5.173e-4
1.470e+1, 5.147e-4
1.480e+1, 5.060e-4
1.490e+1, 4.991e-4
1.500e+1, 4.985e-4
1.510e+1, 5.026e-4
1.520e+1, 5.095e-4
1.530e+1, 5.051e-4
1.540e+1, 4.997e-4
1.550e+1, 4.989e-4
1.560e+1, 4.973e-4
1.570e+1, 5.051e-4
1.580e+1, 5.079e-4
1.590e+1, 5.066e-4
1.600e+1, 5.083e-4
1.610e+1, 5.100e-4
1.620e+1, 5.137e-4
1.630e+1, 5.134e-4
1.640e+1, 5.147e-4
1.650e+1, 5.152e-4
1.660e+1, 5.100e-4
1.670e+1, 5.100e-4
1.680e+1, 5.091e-4
1.690e+1, 5.038e-4
1.700e+1, 4.998e-4
1.710e+1, 4.988e-4
1.720e+1, 5.020e-4
1.730e+1, 5.015e-4
1.740e+1, 4.988e-4
1.750e+1, 5.009e-4
1.760e+1, 5.052e-4
1.770e+1, 5.056e-4
