Jan. 8, 2025   20:53:20
3.160e+1, 2.742e-3
3.170e+1, 2.740e-3
3.180e+1, 2.738e-3
3.190e+1, 2.737e-3
3.200e+1, 2.738e-3
3.210e+1, 2.737e-3
3.220e+1, 2.737e-3
3.230e+1, 2.733e-3
3.240e+1, 2.729e-3
3.250e+1, 2.727e-3
3.260e+1, 2.726e-3
3.270e+1, 2.726e-3
3.280e+1, 2.728e-3
3.290e+1, 2.729e-3
3.300e+1, 2.729e-3
3.310e+1, 2.728e-3
3.320e+1, 2.727e-3
3.330e+1, 2.726e-3
3.340e+1, 2.724e-3
3.350e+1, 2.723e-3
3.360e+1, 2.721e-3
3.370e+1, 2.722e-3
3.380e+1, 2.721e-3
3.390e+1, 2.719e-3
3.400e+1, 2.717e-3
3.410e+1, 2.716e-3
3.420e+1, 2.717e-3
3.430e+1, 2.716e-3
3.440e+1, 2.710e-3
3.450e+1, 2.706e-3
3.460e+1, 2.709e-3
3.470e+1, 2.713e-3
3.480e+1, 2.718e-3
3.490e+1, 2.721e-3
3.500e+1, 2.721e-3
3.510e+1, 2.719e-3
3.520e+1, 2.718e-3
3.530e+1, 2.719e-3
3.540e+1, 2.718e-3
3.550e+1, 2.717e-3
3.560e+1, 2.715e-3
3.570e+1, 2.713e-3
3.580e+1, 2.712e-3
3.590e+1, 2.713e-3
3.600e+1, 2.713e-3
3.610e+1, 2.714e-3
3.620e+1, 2.714e-3
3.630e+1, 2.713e-3
3.640e+1, 2.711e-3
3.650e+1, 2.708e-3
3.660e+1, 2.707e-3
3.670e+1, 2.704e-3
3.680e+1, 2.697e-3
3.690e+1, 2.693e-3
3.700e+1, 2.687e-3
3.710e+1, 2.684e-3
3.720e+1, 2.685e-3
3.730e+1, 2.685e-3
3.740e+1, 2.686e-3
3.750e+1, 2.687e-3
3.760e+1, 2.688e-3
3.770e+1, 2.691e-3
3.780e+1, 2.691e-3
3.790e+1, 2.690e-3
3.800e+1, 2.689e-3
3.810e+1, 2.696e-3
3.820e+1, 2.698e-3
3.830e+1, 2.700e-3
3.840e+1, 2.699e-3
3.850e+1, 2.698e-3
3.860e+1, 2.697e-3
3.870e+1, 2.696e-3
3.880e+1, 2.697e-3
3.890e+1, 2.701e-3
3.900e+1, 2.704e-3
3.910e+1, 2.706e-3
3.920e+1, 2.708e-3
3.930e+1, 2.705e-3
3.940e+1, 2.696e-3
3.950e+1, 2.692e-3
3.960e+1, 2.691e-3
3.970e+1, 2.693e-3
3.980e+1, 2.695e-3
3.990e+1, 2.697e-3
4.000e+1, 2.696e-3
4.010e+1, 2.693e-3
4.020e+1, 2.690e-3
4.030e+1, 2.686e-3
4.040e+1, 2.684e-3
4.050e+1, 2.684e-3
4.060e+1, 2.684e-3
4.070e+1, 2.684e-3
4.080e+1, 2.685e-3
4.090e+1, 2.685e-3
4.100e+1, 2.683e-3
4.110e+1, 2.677e-3
4.120e+1, 2.675e-3
4.130e+1, 2.675e-3
4.140e+1, 2.676e-3
4.150e+1, 2.678e-3
4.160e+1, 2.680e-3
4.170e+1, 2.679e-3
4.180e+1, 2.679e-3
4.190e+1, 2.680e-3
4.200e+1, 2.681e-3
