Aug. 23, 2024   12:05:46
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_94_500/2024-08-15-exp169\exp169deposition-2024-08-23t12_00_28-deposition\exp169deposition_it_edep_-130mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.3
Sample Interval (s) = 0.1
Run Time (sec) = 150
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 13.3

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 3.986e-3
2.000e-1, 3.988e-3
3.000e-1, 3.980e-3
4.000e-1, 3.972e-3
5.000e-1, 3.979e-3
6.000e-1, 3.979e-3
7.000e-1, 4.008e-3
8.000e-1, 4.028e-3
9.000e-1, 4.026e-3
1.000e+0, 4.033e-3
1.100e+0, 4.025e-3
1.200e+0, 4.024e-3
1.300e+0, 4.016e-3
1.400e+0, 4.013e-3
1.500e+0, 4.003e-3
1.600e+0, 4.004e-3
1.700e+0, 4.024e-3
1.800e+0, 4.013e-3
1.900e+0, 4.013e-3
2.000e+0, 4.014e-3
2.100e+0, 4.032e-3
2.200e+0, 4.067e-3
2.300e+0, 4.093e-3
2.400e+0, 4.110e-3
2.500e+0, 4.127e-3
2.600e+0, 4.125e-3
2.700e+0, 4.134e-3
2.800e+0, 4.121e-3
2.900e+0, 4.101e-3
3.000e+0, 4.094e-3
3.100e+0, 4.092e-3
3.200e+0, 4.118e-3
3.300e+0, 4.119e-3
3.400e+0, 4.114e-3
3.500e+0, 4.107e-3
3.600e+0, 4.103e-3
3.700e+0, 4.138e-3
3.800e+0, 4.159e-3
3.900e+0, 4.176e-3
4.000e+0, 4.185e-3
4.100e+0, 4.172e-3
4.200e+0, 4.189e-3
4.300e+0, 4.214e-3
4.400e+0, 4.216e-3
4.500e+0, 4.226e-3
4.600e+0, 4.255e-3
4.700e+0, 4.258e-3
4.800e+0, 4.266e-3
4.900e+0, 4.285e-3
5.000e+0, 4.297e-3
5.100e+0, 4.312e-3
5.200e+0, 4.316e-3
5.300e+0, 4.317e-3
5.400e+0, 4.325e-3
5.500e+0, 4.359e-3
5.600e+0, 4.365e-3
5.700e+0, 4.362e-3
5.800e+0, 4.357e-3
5.900e+0, 4.369e-3
6.000e+0, 4.357e-3
6.100e+0, 4.339e-3
6.200e+0, 4.348e-3
6.300e+0, 4.355e-3
6.400e+0, 4.375e-3
6.500e+0, 4.381e-3
6.600e+0, 4.383e-3
6.700e+0, 4.389e-3
6.800e+0, 4.399e-3
6.900e+0, 4.425e-3
7.000e+0, 4.438e-3
7.100e+0, 4.443e-3
7.200e+0, 4.432e-3
7.300e+0, 4.440e-3
7.400e+0, 4.423e-3
7.500e+0, 4.411e-3
7.600e+0, 4.394e-3
7.700e+0, 4.375e-3
7.800e+0, 4.378e-3
7.900e+0, 4.374e-3
8.000e+0, 4.377e-3
8.100e+0, 4.362e-3
8.200e+0, 4.377e-3
8.300e+0, 4.376e-3
8.400e+0, 4.355e-3
8.500e+0, 4.370e-3
8.600e+0, 4.407e-3
8.700e+0, 4.428e-3
8.800e+0, 4.468e-3
8.900e+0, 4.494e-3
9.000e+0, 4.507e-3
9.100e+0, 4.507e-3
9.200e+0, 4.514e-3
9.300e+0, 4.509e-3
9.400e+0, 4.498e-3
9.500e+0, 4.485e-3
9.600e+0, 4.484e-3
9.700e+0, 4.460e-3
9.800e+0, 4.432e-3
9.900e+0, 4.434e-3
1.000e+1, 4.453e-3
1.010e+1, 4.455e-3
1.020e+1, 4.507e-3
1.030e+1, 4.563e-3
