Mar. 4, 2025   06:37:12
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp169_r20_3/2025-03-03-exp865\exp865deposition-2025-03-04t06_32_20-deposition\exp865deposition_it_edep_-140mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.4
Sample Interval (s) = 0.1
Run Time (sec) = 122
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 12.6

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.353e-3
2.000e-1, 2.357e-3
3.000e-1, 2.354e-3
4.000e-1, 2.360e-3
5.000e-1, 2.364e-3
6.000e-1, 2.385e-3
7.000e-1, 2.389e-3
8.000e-1, 2.415e-3
9.000e-1, 2.413e-3
1.000e+0, 2.416e-3
1.100e+0, 2.401e-3
1.200e+0, 2.398e-3
1.300e+0, 2.398e-3
1.400e+0, 2.402e-3
1.500e+0, 2.382e-3
1.600e+0, 2.401e-3
1.700e+0, 2.396e-3
1.800e+0, 2.393e-3
1.900e+0, 2.416e-3
2.000e+0, 2.424e-3
2.100e+0, 2.425e-3
2.200e+0, 2.431e-3
2.300e+0, 2.429e-3
2.400e+0, 2.439e-3
2.500e+0, 2.423e-3
2.600e+0, 2.431e-3
2.700e+0, 2.432e-3
2.800e+0, 2.429e-3
2.900e+0, 2.436e-3
3.000e+0, 2.447e-3
3.100e+0, 2.448e-3
3.200e+0, 2.461e-3
3.300e+0, 2.461e-3
3.400e+0, 2.478e-3
3.500e+0, 2.460e-3
3.600e+0, 2.473e-3
3.700e+0, 2.455e-3
3.800e+0, 2.454e-3
3.900e+0, 2.439e-3
4.000e+0, 2.453e-3
4.100e+0, 2.478e-3
4.200e+0, 2.488e-3
4.300e+0, 2.497e-3
4.400e+0, 2.502e-3
4.500e+0, 2.505e-3
4.600e+0, 2.496e-3
4.700e+0, 2.491e-3
4.800e+0, 2.475e-3
4.900e+0, 2.471e-3
5.000e+0, 2.461e-3
5.100e+0, 2.466e-3
5.200e+0, 2.486e-3
5.300e+0, 2.504e-3
5.400e+0, 2.515e-3
5.500e+0, 2.540e-3
5.600e+0, 2.537e-3
5.700e+0, 2.550e-3
5.800e+0, 2.579e-3
5.900e+0, 2.581e-3
6.000e+0, 2.574e-3
6.100e+0, 2.566e-3
6.200e+0, 2.553e-3
6.300e+0, 2.549e-3
6.400e+0, 2.536e-3
6.500e+0, 2.540e-3
6.600e+0, 2.552e-3
6.700e+0, 2.549e-3
6.800e+0, 2.561e-3
6.900e+0, 2.550e-3
7.000e+0, 2.546e-3
7.100e+0, 2.531e-3
7.200e+0, 2.519e-3
7.300e+0, 2.521e-3
7.400e+0, 2.505e-3
7.500e+0, 2.512e-3
7.600e+0, 2.514e-3
7.700e+0, 2.518e-3
7.800e+0, 2.520e-3
7.900e+0, 2.519e-3
8.000e+0, 2.526e-3
8.100e+0, 2.522e-3
8.200e+0, 2.521e-3
8.300e+0, 2.532e-3
8.400e+0, 2.530e-3
8.500e+0, 2.524e-3
8.600e+0, 2.511e-3
8.700e+0, 2.526e-3
8.800e+0, 2.513e-3
8.900e+0, 2.514e-3
9.000e+0, 2.533e-3
9.100e+0, 2.547e-3
9.200e+0, 2.551e-3
9.300e+0, 2.550e-3
9.400e+0, 2.584e-3
9.500e+0, 2.590e-3
9.600e+0, 2.603e-3
9.700e+0, 2.592e-3
9.800e+0, 2.607e-3
9.900e+0, 2.610e-3
1.000e+1, 2.609e-3
1.010e+1, 2.586e-3
1.020e+1, 2.605e-3
1.030e+1, 2.588e-3
1.040e+1, 2.583e-3
1.050e+1, 2.587e-3
1.060e+1, 2.581e-3
1.070e+1, 2.586e-3
1.080e+1, 2.578e-3
1.090e+1, 2.587e-3
1.100e+1, 2.589e-3
1.110e+1, 2.598e-3
1.120e+1, 2.596e-3
1.130e+1, 2.611e-3
1.140e+1, 2.629e-3
1.150e+1, 2.628e-3
1.160e+1, 2.629e-3
1.170e+1, 2.621e-3
1.180e+1, 2.610e-3
1.190e+1, 2.603e-3
1.200e+1, 2.596e-3
1.210e+1, 2.601e-3
1.220e+1, 2.589e-3
1.230e+1, 2.618e-3
1.240e+1, 2.629e-3
1.250e+1, 2.644e-3
1.260e+1, 2.641e-3
1.270e+1, 2.643e-3
1.280e+1, 2.650e-3
1.290e+1, 2.638e-3
1.300e+1, 2.647e-3
1.310e+1, 2.619e-3
1.320e+1, 2.648e-3
1.330e+1, 2.628e-3
1.340e+1, 2.628e-3
1.350e+1, 2.627e-3
1.360e+1, 2.619e-3
1.370e+1, 2.626e-3
1.380e+1, 2.630e-3
1.390e+1, 2.637e-3
1.400e+1, 2.640e-3
1.410e+1, 2.643e-3
1.420e+1, 2.655e-3
1.430e+1, 2.668e-3
1.440e+1, 2.674e-3
1.450e+1, 2.673e-3
1.460e+1, 2.676e-3
1.470e+1, 2.690e-3
1.480e+1, 2.684e-3
1.490e+1, 2.697e-3
1.500e+1, 2.694e-3
1.510e+1, 2.704e-3
1.520e+1, 2.697e-3
1.530e+1, 2.701e-3
1.540e+1, 2.699e-3
1.550e+1, 2.697e-3
1.560e+1, 2.686e-3
1.570e+1, 2.680e-3
1.580e+1, 2.684e-3
1.590e+1, 2.677e-3
1.600e+1, 2.677e-3
1.610e+1, 2.675e-3
1.620e+1, 2.685e-3
1.630e+1, 2.692e-3
1.640e+1, 2.690e-3
1.650e+1, 2.693e-3
1.660e+1, 2.688e-3
1.670e+1, 2.687e-3
1.680e+1, 2.679e-3
1.690e+1, 2.683e-3
1.700e+1, 2.676e-3
1.710e+1, 2.711e-3
1.720e+1, 2.711e-3
1.730e+1, 2.708e-3
1.740e+1, 2.720e-3
1.750e+1, 2.731e-3
1.760e+1, 2.735e-3
1.770e+1, 2.740e-3
1.780e+1, 2.747e-3
1.790e+1, 2.749e-3
1.800e+1, 2.755e-3
1.810e+1, 2.745e-3
1.820e+1, 2.761e-3
1.830e+1, 2.753e-3
1.840e+1, 2.767e-3
1.850e+1, 2.735e-3
1.860e+1, 2.739e-3
1.870e+1, 2.729e-3
1.880e+1, 2.720e-3
1.890e+1, 2.714e-3
1.900e+1, 2.709e-3
1.910e+1, 2.699e-3
1.920e+1, 2.690e-3
1.930e+1, 2.687e-3
1.940e+1, 2.687e-3
1.950e+1, 2.697e-3
1.960e+1, 2.700e-3
1.970e+1, 2.715e-3
1.980e+1, 2.711e-3
1.990e+1, 2.714e-3
2.000e+1, 2.726e-3
2.010e+1, 2.734e-3
2.020e+1, 2.733e-3
2.030e+1, 2.749e-3
2.040e+1, 2.760e-3
2.050e+1, 2.781e-3
2.060e+1, 2.777e-3
2.070e+1, 2.803e-3
2.080e+1, 2.811e-3
2.090e+1, 2.827e-3
2.100e+1, 2.830e-3
2.110e+1, 2.812e-3
2.120e+1, 2.800e-3
2.130e+1, 2.784e-3
2.140e+1, 2.781e-3
2.150e+1, 2.777e-3
2.160e+1, 2.789e-3
2.170e+1, 2.793e-3
2.180e+1, 2.817e-3
2.190e+1, 2.823e-3
2.200e+1, 2.837e-3
2.210e+1, 2.847e-3
2.220e+1, 2.849e-3
2.230e+1, 2.857e-3
2.240e+1, 2.862e-3
2.250e+1, 2.862e-3
2.260e+1, 2.840e-3
2.270e+1, 2.840e-3
2.280e+1, 2.837e-3
2.290e+1, 2.813e-3
2.300e+1, 2.799e-3
2.310e+1, 2.797e-3
2.320e+1, 2.803e-3
2.330e+1, 2.804e-3
2.340e+1, 2.840e-3
2.350e+1, 2.828e-3
2.360e+1, 2.857e-3
2.370e+1, 2.854e-3
2.380e+1, 2.861e-3
2.390e+1, 2.860e-3
2.400e+1, 2.855e-3
2.410e+1, 2.848e-3
2.420e+1, 2.847e-3
2.430e+1, 2.822e-3
2.440e+1, 2.854e-3
2.450e+1, 2.832e-3
2.460e+1, 2.850e-3
2.470e+1, 2.826e-3
2.480e+1, 2.821e-3
2.490e+1, 2.832e-3
2.500e+1, 2.831e-3
2.510e+1, 2.842e-3
2.520e+1, 2.851e-3
2.530e+1, 2.836e-3
2.540e+1, 2.846e-3
2.550e+1, 2.859e-3
2.560e+1, 2.852e-3
2.570e+1, 2.830e-3
2.580e+1, 2.824e-3
2.590e+1, 2.833e-3
2.600e+1, 2.820e-3
2.610e+1, 2.834e-3
2.620e+1, 2.820e-3
2.630e+1, 2.863e-3
2.640e+1, 2.854e-3
2.650e+1, 2.861e-3
2.660e+1, 2.899e-3
2.670e+1, 2.899e-3
2.680e+1, 2.886e-3
2.690e+1, 2.887e-3
2.700e+1, 2.883e-3
2.710e+1, 2.873e-3
2.720e+1, 2.882e-3
2.730e+1, 2.889e-3
2.740e+1, 2.905e-3
2.750e+1, 2.908e-3
2.760e+1, 2.890e-3
2.770e+1, 2.880e-3
2.780e+1, 2.865e-3
2.790e+1, 2.851e-3
2.800e+1, 2.858e-3
2.810e+1, 2.844e-3
2.820e+1, 2.845e-3
2.830e+1, 2.852e-3
2.840e+1, 2.871e-3
2.850e+1, 2.865e-3
2.860e+1, 2.895e-3
2.870e+1, 2.881e-3
2.880e+1, 2.906e-3
2.890e+1, 2.893e-3
2.900e+1, 2.898e-3
2.910e+1, 2.902e-3
2.920e+1, 2.910e-3
2.930e+1, 2.913e-3
2.940e+1, 2.911e-3
2.950e+1, 2.923e-3
2.960e+1, 2.928e-3
2.970e+1, 2.926e-3
2.980e+1, 2.917e-3
2.990e+1, 2.926e-3
3.000e+1, 2.930e-3
3.010e+1, 2.921e-3
3.020e+1, 2.928e-3
3.030e+1, 2.932e-3
3.040e+1, 2.931e-3
3.050e+1, 2.927e-3
3.060e+1, 2.937e-3
3.070e+1, 2.948e-3
3.080e+1, 2.939e-3
3.090e+1, 2.942e-3
3.100e+1, 2.939e-3
3.110e+1, 2.933e-3
3.120e+1, 2.938e-3
3.130e+1, 2.918e-3
