Sept. 1, 2024   19:20:28
Amperometric i-t Curve
File: c:/users/guazh/data/20240829_batch_215_500/2024-08-29-exp241\exp241deposition-2024-09-01t19_16_06-deposition\exp241deposition_it_edep_-130mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.3
Sample Interval (s) = 0.1
Run Time (sec) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 18.7

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 1.111e-3
2.000e-1, 1.096e-3
3.000e-1, 1.079e-3
4.000e-1, 1.066e-3
5.000e-1, 1.050e-3
6.000e-1, 1.048e-3
7.000e-1, 1.042e-3
8.000e-1, 1.035e-3
9.000e-1, 1.018e-3
1.000e+0, 1.011e-3
1.100e+0, 1.006e-3
1.200e+0, 1.006e-3
1.300e+0, 1.013e-3
1.400e+0, 1.016e-3
1.500e+0, 1.020e-3
1.600e+0, 1.019e-3
1.700e+0, 1.017e-3
1.800e+0, 1.015e-3
1.900e+0, 1.007e-3
2.000e+0, 1.001e-3
2.100e+0, 9.889e-4
2.200e+0, 9.773e-4
2.300e+0, 9.696e-4
2.400e+0, 9.610e-4
2.500e+0, 9.522e-4
2.600e+0, 9.414e-4
2.700e+0, 9.423e-4
2.800e+0, 9.393e-4
2.900e+0, 9.370e-4
3.000e+0, 9.411e-4
3.100e+0, 1.468e-3
3.200e+0, 1.522e-3
3.300e+0, 1.491e-3
3.400e+0, 1.416e-3
3.500e+0, 1.325e-3
3.600e+0, 1.257e-3
3.700e+0, 1.209e-3
3.800e+0, 1.171e-3
3.900e+0, 1.142e-3
4.000e+0, 1.119e-3
4.100e+0, 1.099e-3
4.200e+0, 1.084e-3
4.300e+0, 1.073e-3
4.400e+0, 1.057e-3
4.500e+0, 1.039e-3
4.600e+0, 1.023e-3
4.700e+0, 1.007e-3
4.800e+0, 9.918e-4
4.900e+0, 9.743e-4
5.000e+0, 9.579e-4
5.100e+0, 9.412e-4
5.200e+0, 9.245e-4
5.300e+0, 9.080e-4
5.400e+0, 8.926e-4
5.500e+0, 8.791e-4
5.600e+0, 8.678e-4
5.700e+0, 8.579e-4
5.800e+0, 8.489e-4
5.900e+0, 8.394e-4
6.000e+0, 8.309e-4
6.100e+0, 8.245e-4
6.200e+0, 8.185e-4
6.300e+0, 8.157e-4
6.400e+0, 8.104e-4
6.500e+0, 8.039e-4
6.600e+0, 7.987e-4
6.700e+0, 7.952e-4
6.800e+0, 7.919e-4
6.900e+0, 7.924e-4
7.000e+0, 7.944e-4
7.100e+0, 7.962e-4
7.200e+0, 7.996e-4
7.300e+0, 8.011e-4
7.400e+0, 7.990e-4
7.500e+0, 7.953e-4
7.600e+0, 7.919e-4
7.700e+0, 7.877e-4
7.800e+0, 7.839e-4
7.900e+0, 7.807e-4
8.000e+0, 7.788e-4
8.100e+0, 7.767e-4
8.200e+0, 7.751e-4
8.300e+0, 7.710e-4
8.400e+0, 7.683e-4
8.500e+0, 7.672e-4
8.600e+0, 7.670e-4
8.700e+0, 7.674e-4
8.800e+0, 7.704e-4
8.900e+0, 7.710e-4
9.000e+0, 7.746e-4
9.100e+0, 7.754e-4
9.200e+0, 7.749e-4
9.300e+0, 7.741e-4
9.400e+0, 7.735e-4
9.500e+0, 7.728e-4
9.600e+0, 7.733e-4
9.700e+0, 7.730e-4
9.800e+0, 7.726e-4
9.900e+0, 7.717e-4
1.000e+1, 7.733e-4
1.010e+1, 7.726e-4
1.020e+1, 7.735e-4
1.030e+1, 7.732e-4
1.040e+1, 7.734e-4
1.050e+1, 7.746e-4
1.060e+1, 7.750e-4
1.070e+1, 7.740e-4
1.080e+1, 7.750e-4
1.090e+1, 7.776e-4
1.100e+1, 7.779e-4
1.110e+1, 7.788e-4
1.120e+1, 7.793e-4
1.130e+1, 7.769e-4
1.140e+1, 7.751e-4
1.150e+1, 7.721e-4
1.160e+1, 7.683e-4
1.170e+1, 7.675e-4
1.180e+1, 7.668e-4
1.190e+1, 7.677e-4
1.200e+1, 7.674e-4
1.210e+1, 7.678e-4
1.220e+1, 7.659e-4
1.230e+1, 7.632e-4
1.240e+1, 7.614e-4
1.250e+1, 7.605e-4
1.260e+1, 7.560e-4
1.270e+1, 7.518e-4
1.280e+1, 7.492e-4
1.290e+1, 7.450e-4
1.300e+1, 7.408e-4
1.310e+1, 7.376e-4
1.320e+1, 7.366e-4
1.330e+1, 7.358e-4
1.340e+1, 7.357e-4
1.350e+1, 7.370e-4
1.360e+1, 7.385e-4
1.370e+1, 7.389e-4
1.380e+1, 7.437e-4
1.390e+1, 7.459e-4
1.400e+1, 7.476e-4
1.410e+1, 7.478e-4
1.420e+1, 7.509e-4
1.430e+1, 7.494e-4
1.440e+1, 7.480e-4
1.450e+1, 7.455e-4
1.460e+1, 7.421e-4
1.470e+1, 7.407e-4
1.480e+1, 7.387e-4
1.490e+1, 7.360e-4
1.500e+1, 7.346e-4
1.510e+1, 7.341e-4
1.520e+1, 7.344e-4
1.530e+1, 7.355e-4
1.540e+1, 7.362e-4
1.550e+1, 7.365e-4
1.560e+1, 7.386e-4
1.570e+1, 7.436e-4
1.580e+1, 7.448e-4
1.590e+1, 7.461e-4
1.600e+1, 7.478e-4
1.610e+1, 7.494e-4
1.620e+1, 7.561e-4
1.630e+1, 7.578e-4
1.640e+1, 7.604e-4
1.650e+1, 7.613e-4
1.660e+1, 7.623e-4
1.670e+1, 7.633e-4
1.680e+1, 7.636e-4
1.690e+1, 7.635e-4
1.700e+1, 7.636e-4
1.710e+1, 7.659e-4
1.720e+1, 7.673e-4
1.730e+1, 7.673e-4
1.740e+1, 7.674e-4
1.750e+1, 7.667e-4
1.760e+1, 7.651e-4
1.770e+1, 7.632e-4
1.780e+1, 7.611e-4
1.790e+1, 7.582e-4
1.800e+1, 7.559e-4
1.810e+1, 7.535e-4
1.820e+1, 7.527e-4
1.830e+1, 7.519e-4
1.840e+1, 7.490e-4
1.850e+1, 7.488e-4
1.860e+1, 7.507e-4
1.870e+1, 7.521e-4
1.880e+1, 7.554e-4
1.890e+1, 7.579e-4
1.900e+1, 7.588e-4
1.910e+1, 7.608e-4
1.920e+1, 7.638e-4
1.930e+1, 7.679e-4
1.940e+1, 7.723e-4
1.950e+1, 7.781e-4
1.960e+1, 7.835e-4
1.970e+1, 7.859e-4
1.980e+1, 7.917e-4
1.990e+1, 7.927e-4
2.000e+1, 7.943e-4
2.010e+1, 7.954e-4
2.020e+1, 7.931e-4
2.030e+1, 7.907e-4
2.040e+1, 7.887e-4
2.050e+1, 7.867e-4
2.060e+1, 7.848e-4
2.070e+1, 7.843e-4
2.080e+1, 7.831e-4
2.090e+1, 7.825e-4
2.100e+1, 7.819e-4
2.110e+1, 7.808e-4
2.120e+1, 7.793e-4
2.130e+1, 7.790e-4
2.140e+1, 7.780e-4
2.150e+1, 7.772e-4
2.160e+1, 7.761e-4
2.170e+1, 7.751e-4
2.180e+1, 7.741e-4
2.190e+1, 7.733e-4
2.200e+1, 7.723e-4
2.210e+1, 7.709e-4
2.220e+1, 7.702e-4
2.230e+1, 7.681e-4
2.240e+1, 7.666e-4
2.250e+1, 7.654e-4
2.260e+1, 7.633e-4
2.270e+1, 7.629e-4
2.280e+1, 7.629e-4
2.290e+1, 7.620e-4
2.300e+1, 7.613e-4
2.310e+1, 7.612e-4
2.320e+1, 7.610e-4
2.330e+1, 7.599e-4
2.340e+1, 7.574e-4
2.350e+1, 7.543e-4
2.360e+1, 7.538e-4
2.370e+1, 7.536e-4
2.380e+1, 7.521e-4
2.390e+1, 7.516e-4
2.400e+1, 7.516e-4
2.410e+1, 7.538e-4
2.420e+1, 7.548e-4
2.430e+1, 7.551e-4
2.440e+1, 7.544e-4
2.450e+1, 7.549e-4
2.460e+1, 7.605e-4
2.470e+1, 7.608e-4
2.480e+1, 7.623e-4
2.490e+1, 7.607e-4
2.500e+1, 7.585e-4
2.510e+1, 7.568e-4
2.520e+1, 7.640e-4
2.530e+1, 7.635e-4
2.540e+1, 7.611e-4
2.550e+1, 7.600e-4
2.560e+1, 7.582e-4
2.570e+1, 7.579e-4
2.580e+1, 7.580e-4
2.590e+1, 7.584e-4
2.600e+1, 7.597e-4
2.610e+1, 7.591e-4
2.620e+1, 7.581e-4
2.630e+1, 7.575e-4
2.640e+1, 7.568e-4
2.650e+1, 7.553e-4
2.660e+1, 7.546e-4
2.670e+1, 7.555e-4
2.680e+1, 7.539e-4
2.690e+1, 7.529e-4
2.700e+1, 7.513e-4
2.710e+1, 7.495e-4
2.720e+1, 7.482e-4
2.730e+1, 7.481e-4
2.740e+1, 7.458e-4
2.750e+1, 7.443e-4
2.760e+1, 7.441e-4
2.770e+1, 7.428e-4
2.780e+1, 7.428e-4
2.790e+1, 7.428e-4
2.800e+1, 7.421e-4
2.810e+1, 7.416e-4
2.820e+1, 7.411e-4
2.830e+1, 7.399e-4
2.840e+1, 7.403e-4
2.850e+1, 7.409e-4
2.860e+1, 7.422e-4
2.870e+1, 7.443e-4
2.880e+1, 7.464e-4
2.890e+1, 7.469e-4
2.900e+1, 7.497e-4
2.910e+1, 7.500e-4
2.920e+1, 7.496e-4
2.930e+1, 7.509e-4
2.940e+1, 7.516e-4
2.950e+1, 7.512e-4
2.960e+1, 7.514e-4
2.970e+1, 7.509e-4
2.980e+1, 7.500e-4
2.990e+1, 7.499e-4
3.000e+1, 7.494e-4
3.010e+1, 7.479e-4
3.020e+1, 7.472e-4
3.030e+1, 7.463e-4
3.040e+1, 7.452e-4
3.050e+1, 7.456e-4
3.060e+1, 7.465e-4
3.070e+1, 7.462e-4
3.080e+1, 7.467e-4
3.090e+1, 7.475e-4
3.100e+1, 7.469e-4
3.110e+1, 7.491e-4
3.120e+1, 7.506e-4
3.130e+1, 7.509e-4
3.140e+1, 7.522e-4
3.150e+1, 7.526e-4
3.160e+1, 7.544e-4
3.170e+1, 7.540e-4
3.180e+1, 7.540e-4
3.190e+1, 7.528e-4
3.200e+1, 7.540e-4
3.210e+1, 7.546e-4
3.220e+1, 7.537e-4
3.230e+1, 7.543e-4
3.240e+1, 7.538e-4
3.250e+1, 7.529e-4
3.260e+1, 7.532e-4
3.270e+1, 7.546e-4
3.280e+1, 7.541e-4
3.290e+1, 7.558e-4
3.300e+1, 7.551e-4
3.310e+1, 7.540e-4
