Aug. 19, 2024   16:01:06
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_94_500/2024-08-15-exp133\exp133deposition-2024-08-19t15_55_49-deposition\exp133deposition_it_edep_-110mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.1
Sample Interval (s) = 0.1
Run Time (sec) = 150
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 11.7

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 8.446e-4
2.000e-1, 8.459e-4
3.000e-1, 8.633e-4
4.000e-1, 8.682e-4
5.000e-1, 8.364e-4
6.000e-1, 8.228e-4
7.000e-1, 8.230e-4
8.000e-1, 8.199e-4
9.000e-1, 8.094e-4
1.000e+0, 8.099e-4
1.100e+0, 8.411e-4
1.200e+0, 8.529e-4
1.300e+0, 8.505e-4
1.400e+0, 8.302e-4
1.500e+0, 8.286e-4
1.600e+0, 8.392e-4
1.700e+0, 8.565e-4
1.800e+0, 8.469e-4
1.900e+0, 8.501e-4
2.000e+0, 8.642e-4
2.100e+0, 8.711e-4
2.200e+0, 8.658e-4
2.300e+0, 8.556e-4
2.400e+0, 8.602e-4
2.500e+0, 8.748e-4
2.600e+0, 8.826e-4
2.700e+0, 8.965e-4
2.800e+0, 8.856e-4
2.900e+0, 8.796e-4
3.000e+0, 8.799e-4
3.100e+0, 8.893e-4
3.200e+0, 8.904e-4
3.300e+0, 8.725e-4
3.400e+0, 8.690e-4
3.500e+0, 8.852e-4
3.600e+0, 8.937e-4
3.700e+0, 8.903e-4
3.800e+0, 9.034e-4
3.900e+0, 8.960e-4
4.000e+0, 8.870e-4
4.100e+0, 8.819e-4
4.200e+0, 8.749e-4
4.300e+0, 8.741e-4
4.400e+0, 8.782e-4
4.500e+0, 8.926e-4
4.600e+0, 9.171e-4
4.700e+0, 9.369e-4
4.800e+0, 9.340e-4
4.900e+0, 9.139e-4
5.000e+0, 9.209e-4
5.100e+0, 9.353e-4
5.200e+0, 9.352e-4
5.300e+0, 9.367e-4
5.400e+0, 9.280e-4
5.500e+0, 9.216e-4
5.600e+0, 9.177e-4
5.700e+0, 9.177e-4
5.800e+0, 8.973e-4
5.900e+0, 9.011e-4
6.000e+0, 9.099e-4
6.100e+0, 9.138e-4
6.200e+0, 9.378e-4
6.300e+0, 9.561e-4
6.400e+0, 9.518e-4
6.500e+0, 9.578e-4
6.600e+0, 9.699e-4
6.700e+0, 9.626e-4
6.800e+0, 9.610e-4
6.900e+0, 9.570e-4
7.000e+0, 9.607e-4
7.100e+0, 9.629e-4
7.200e+0, 9.685e-4
7.300e+0, 9.740e-4
7.400e+0, 9.706e-4
7.500e+0, 9.776e-4
7.600e+0, 9.697e-4
7.700e+0, 9.617e-4
7.800e+0, 9.673e-4
7.900e+0, 9.680e-4
8.000e+0, 9.652e-4
8.100e+0, 9.625e-4
8.200e+0, 9.561e-4
8.300e+0, 9.540e-4
8.400e+0, 9.342e-4
8.500e+0, 9.259e-4
8.600e+0, 9.173e-4
8.700e+0, 9.218e-4
8.800e+0, 9.222e-4
8.900e+0, 9.466e-4
9.000e+0, 9.576e-4
9.100e+0, 9.577e-4
9.200e+0, 9.758e-4
9.300e+0, 9.588e-4
9.400e+0, 9.614e-4
9.500e+0, 9.655e-4
9.600e+0, 9.676e-4
9.700e+0, 9.703e-4
9.800e+0, 9.585e-4
9.900e+0, 9.489e-4
1.000e+1, 9.647e-4
1.010e+1, 9.760e-4
1.020e+1, 9.778e-4
1.030e+1, 9.708e-4
1.040e+1, 9.759e-4
1.050e+1, 9.848e-4
1.060e+1, 9.741e-4
1.070e+1, 9.851e-4
1.080e+1, 9.907e-4
1.090e+1, 9.836e-4
1.100e+1, 9.756e-4
1.110e+1, 9.782e-4
1.120e+1, 9.729e-4
1.130e+1, 9.789e-4
1.140e+1, 9.791e-4
1.150e+1, 9.731e-4
1.160e+1, 9.611e-4
1.170e+1, 9.534e-4
1.180e+1, 9.612e-4
1.190e+1, 9.650e-4
1.200e+1, 9.550e-4
1.210e+1, 9.405e-4
1.220e+1, 9.377e-4
1.230e+1, 9.571e-4
1.240e+1, 9.521e-4
1.250e+1, 9.532e-4
1.260e+1, 9.707e-4
1.270e+1, 9.521e-4
1.280e+1, 9.449e-4
1.290e+1, 9.520e-4
1.300e+1, 9.546e-4
1.310e+1, 9.746e-4
1.320e+1, 9.741e-4
1.330e+1, 9.636e-4
1.340e+1, 9.470e-4
1.350e+1, 9.534e-4
1.360e+1, 9.571e-4
1.370e+1, 9.545e-4
1.380e+1, 9.658e-4
1.390e+1, 9.687e-4
1.400e+1, 9.712e-4
1.410e+1, 9.625e-4
1.420e+1, 9.567e-4
1.430e+1, 9.510e-4
1.440e+1, 9.480e-4
1.450e+1, 9.614e-4
1.460e+1, 9.605e-4
1.470e+1, 9.540e-4
1.480e+1, 9.616e-4
1.490e+1, 9.700e-4
1.500e+1, 9.685e-4
1.510e+1, 9.565e-4
1.520e+1, 9.510e-4
1.530e+1, 9.592e-4
1.540e+1, 9.613e-4
