Dec. 15, 2024   02:48:03
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp59_r20/2024-12-09-exp664\exp664deposition-2024-12-15t02_43_20-deposition\exp664deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 113
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 9.6

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 4.157e-3
2.000e-1, 4.127e-3
3.000e-1, 4.112e-3
4.000e-1, 4.112e-3
5.000e-1, 4.109e-3
6.000e-1, 4.108e-3
7.000e-1, 4.102e-3
8.000e-1, 4.096e-3
9.000e-1, 4.088e-3
1.000e+0, 4.083e-3
1.100e+0, 4.076e-3
1.200e+0, 4.068e-3
1.300e+0, 4.064e-3
1.400e+0, 4.056e-3
1.500e+0, 4.046e-3
1.600e+0, 4.042e-3
1.700e+0, 4.043e-3
1.800e+0, 4.043e-3
1.900e+0, 4.045e-3
2.000e+0, 4.041e-3
2.100e+0, 4.037e-3
2.200e+0, 4.038e-3
2.300e+0, 4.038e-3
2.400e+0, 4.024e-3
2.500e+0, 4.010e-3
2.600e+0, 4.012e-3
2.700e+0, 4.018e-3
2.800e+0, 4.023e-3
2.900e+0, 4.023e-3
3.000e+0, 4.029e-3
3.100e+0, 4.039e-3
3.200e+0, 4.042e-3
3.300e+0, 4.042e-3
3.400e+0, 4.045e-3
3.500e+0, 4.035e-3
3.600e+0, 4.029e-3
3.700e+0, 4.018e-3
3.800e+0, 4.011e-3
3.900e+0, 4.022e-3
4.000e+0, 4.033e-3
4.100e+0, 4.030e-3
4.200e+0, 4.027e-3
4.300e+0, 4.023e-3
4.400e+0, 4.020e-3
4.500e+0, 4.029e-3
4.600e+0, 4.029e-3
4.700e+0, 4.031e-3
4.800e+0, 4.031e-3
4.900e+0, 4.031e-3
5.000e+0, 4.043e-3
5.100e+0, 4.045e-3
5.200e+0, 4.033e-3
