Sept. 9, 2024   05:23:19
Amperometric i-t Curve
File: c:/users/guazh/data/20240903_batch_252_500/2024-09-03-exp304\exp304deposition-2024-09-09t05_19_27-deposition\exp304deposition_it_edep_-130mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.3
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 13.9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.775e-3
2.000e-1, 2.773e-3
3.000e-1, 2.769e-3
4.000e-1, 2.817e-3
5.000e-1, 2.869e-3
6.000e-1, 2.911e-3
7.000e-1, 2.950e-3
8.000e-1, 2.950e-3
9.000e-1, 2.958e-3
1.000e+0, 2.959e-3
1.100e+0, 3.002e-3
1.200e+0, 3.028e-3
1.300e+0, 3.016e-3
1.400e+0, 2.986e-3
1.500e+0, 2.966e-3
1.600e+0, 2.956e-3
1.700e+0, 2.931e-3
1.800e+0, 2.896e-3
1.900e+0, 2.860e-3
2.000e+0, 2.830e-3
2.100e+0, 2.832e-3
2.200e+0, 2.837e-3
2.300e+0, 2.811e-3
2.400e+0, 2.709e-3
2.500e+0, 3.522e-3
2.600e+0, 3.671e-3
2.700e+0, 3.478e-3
2.800e+0, 3.363e-3
2.900e+0, 3.277e-3
3.000e+0, 3.224e-3
3.100e+0, 3.185e-3
3.200e+0, 3.119e-3
3.300e+0, 3.164e-3
3.400e+0, 3.170e-3
3.500e+0, 3.095e-3
3.600e+0, 3.032e-3
3.700e+0, 2.988e-3
3.800e+0, 2.947e-3
3.900e+0, 2.933e-3
4.000e+0, 2.914e-3
4.100e+0, 2.924e-3
4.200e+0, 2.936e-3
4.300e+0, 2.933e-3
4.400e+0, 2.925e-3
4.500e+0, 2.910e-3
4.600e+0, 2.895e-3
4.700e+0, 2.898e-3
4.800e+0, 2.909e-3
4.900e+0, 2.931e-3
5.000e+0, 2.946e-3
5.100e+0, 2.955e-3
5.200e+0, 2.967e-3
5.300e+0, 3.009e-3
5.400e+0, 3.044e-3
5.500e+0, 3.049e-3
5.600e+0, 3.036e-3
5.700e+0, 3.013e-3
5.800e+0, 2.987e-3
5.900e+0, 2.958e-3
6.000e+0, 2.936e-3
6.100e+0, 2.927e-3
6.200e+0, 2.909e-3
6.300e+0, 2.923e-3
6.400e+0, 2.975e-3
6.500e+0, 3.005e-3
6.600e+0, 2.965e-3
6.700e+0, 2.941e-3
6.800e+0, 2.919e-3
6.900e+0, 2.907e-3
7.000e+0, 2.889e-3
7.100e+0, 2.866e-3
7.200e+0, 2.854e-3
7.300e+0, 2.865e-3
7.400e+0, 2.866e-3
7.500e+0, 2.850e-3
7.600e+0, 2.818e-3
7.700e+0, 2.824e-3
7.800e+0, 2.857e-3
7.900e+0, 2.877e-3
8.000e+0, 2.865e-3
8.100e+0, 2.837e-3
8.200e+0, 2.861e-3
8.300e+0, 2.862e-3
8.400e+0, 2.855e-3
8.500e+0, 2.833e-3
8.600e+0, 2.801e-3
8.700e+0, 2.721e-3
8.800e+0, 2.890e-3
8.900e+0, 3.028e-3
9.000e+0, 3.087e-3
9.100e+0, 3.069e-3
9.200e+0, 2.778e-3
9.300e+0, 3.051e-3
9.400e+0, 2.933e-3
9.500e+0, 2.949e-3
9.600e+0, 2.942e-3
9.700e+0, 2.929e-3
9.800e+0, 2.925e-3
9.900e+0, 2.901e-3
1.000e+1, 2.885e-3
1.010e+1, 2.866e-3
1.020e+1, 2.799e-3
1.030e+1, 2.879e-3
1.040e+1, 2.912e-3
1.050e+1, 2.908e-3
1.060e+1, 2.866e-3
1.070e+1, 2.844e-3
1.080e+1, 2.743e-3
1.090e+1, 2.921e-3
1.100e+1, 3.023e-3
1.110e+1, 3.025e-3
1.120e+1, 3.019e-3
1.130e+1, 3.014e-3
1.140e+1, 3.013e-3
1.150e+1, 3.026e-3
1.160e+1, 3.030e-3
1.170e+1, 3.137e-3
1.180e+1, 3.182e-3
1.190e+1, 3.147e-3
1.200e+1, 3.108e-3
1.210e+1, 3.071e-3
1.220e+1, 3.045e-3
1.230e+1, 3.019e-3
1.240e+1, 3.033e-3
1.250e+1, 3.041e-3
1.260e+1, 3.019e-3
1.270e+1, 2.925e-3
1.280e+1, 3.084e-3
1.290e+1, 3.192e-3
1.300e+1, 3.199e-3
1.310e+1, 3.191e-3
1.320e+1, 3.168e-3
1.330e+1, 3.173e-3
1.340e+1, 3.195e-3
1.350e+1, 3.179e-3
1.360e+1, 3.149e-3
1.370e+1, 3.116e-3
1.380e+1, 3.094e-3
1.390e+1, 3.023e-3
1.400e+1, 3.005e-3
1.410e+1, 3.033e-3
1.420e+1, 3.015e-3
1.430e+1, 3.003e-3
1.440e+1, 3.008e-3
1.450e+1, 3.062e-3
1.460e+1, 3.090e-3
1.470e+1, 3.115e-3
1.480e+1, 3.053e-3
1.490e+1, 3.069e-3
1.500e+1, 3.157e-3
1.510e+1, 3.113e-3
1.520e+1, 3.116e-3
1.530e+1, 3.072e-3
1.540e+1, 3.041e-3
1.550e+1, 3.044e-3
1.560e+1, 2.998e-3
1.570e+1, 3.043e-3
1.580e+1, 3.052e-3
1.590e+1, 3.050e-3
1.600e+1, 3.086e-3
1.610e+1, 3.111e-3
1.620e+1, 3.163e-3
1.630e+1, 3.174e-3
1.640e+1, 3.197e-3
1.650e+1, 3.260e-3
1.660e+1, 3.291e-3
1.670e+1, 3.358e-3
1.680e+1, 3.368e-3
1.690e+1, 3.337e-3
1.700e+1, 3.376e-3
1.710e+1, 3.367e-3
1.720e+1, 3.372e-3
1.730e+1, 3.369e-3
1.740e+1, 3.319e-3
1.750e+1, 3.311e-3
1.760e+1, 3.272e-3
1.770e+1, 3.259e-3
1.780e+1, 3.237e-3
1.790e+1, 3.185e-3
1.800e+1, 3.190e-3
1.810e+1, 3.149e-3
1.820e+1, 3.159e-3
1.830e+1, 3.178e-3
1.840e+1, 3.119e-3
1.850e+1, 3.121e-3
1.860e+1, 3.138e-3
1.870e+1, 3.134e-3
1.880e+1, 3.173e-3
1.890e+1, 3.169e-3
1.900e+1, 3.168e-3
1.910e+1, 3.202e-3
1.920e+1, 3.168e-3
1.930e+1, 3.182e-3
1.940e+1, 3.202e-3
1.950e+1, 3.186e-3
1.960e+1, 3.245e-3
1.970e+1, 3.246e-3
1.980e+1, 3.235e-3
1.990e+1, 3.278e-3
2.000e+1, 3.292e-3
2.010e+1, 3.260e-3
2.020e+1, 3.247e-3
2.030e+1, 3.418e-3
2.040e+1, 3.426e-3
2.050e+1, 3.415e-3
2.060e+1, 3.375e-3
2.070e+1, 3.326e-3
2.080e+1, 3.283e-3
2.090e+1, 3.244e-3
2.100e+1, 3.206e-3
2.110e+1, 3.179e-3
2.120e+1, 3.160e-3
2.130e+1, 3.148e-3
