Dec. 17, 2024   01:00:33
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp667_r5/2024-12-16-exp676\exp676deposition-2024-12-17t00_57_11-deposition\exp676deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 9.1

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 4.899e-3
2.000e-1, 4.888e-3
3.000e-1, 4.880e-3
4.000e-1, 4.877e-3
5.000e-1, 4.862e-3
6.000e-1, 4.842e-3
7.000e-1, 4.840e-3
8.000e-1, 4.842e-3
9.000e-1, 4.833e-3
1.000e+0, 4.830e-3
1.100e+0, 4.823e-3
1.200e+0, 4.804e-3
1.300e+0, 4.780e-3
1.400e+0, 4.767e-3
1.500e+0, 4.747e-3
1.600e+0, 4.727e-3
1.700e+0, 4.721e-3
1.800e+0, 4.715e-3
1.900e+0, 4.689e-3
2.000e+0, 4.665e-3
2.100e+0, 4.616e-3
2.200e+0, 4.616e-3
2.300e+0, 4.638e-3
2.400e+0, 4.591e-3
2.500e+0, 4.510e-3
2.600e+0, 4.453e-3
2.700e+0, 4.476e-3
2.800e+0, 4.477e-3
2.900e+0, 4.463e-3
3.000e+0, 4.496e-3
3.100e+0, 4.544e-3
3.200e+0, 4.574e-3
3.300e+0, 4.597e-3
3.400e+0, 4.620e-3
3.500e+0, 4.633e-3
3.600e+0, 4.641e-3
3.700e+0, 4.634e-3
3.800e+0, 4.609e-3
3.900e+0, 4.598e-3
4.000e+0, 4.601e-3
4.100e+0, 4.611e-3
4.200e+0, 4.623e-3
4.300e+0, 4.646e-3
4.400e+0, 4.673e-3
4.500e+0, 4.687e-3
4.600e+0, 4.704e-3
4.700e+0, 4.705e-3
4.800e+0, 4.699e-3
4.900e+0, 4.694e-3
5.000e+0, 4.688e-3
5.100e+0, 4.685e-3
5.200e+0, 4.700e-3
5.300e+0, 4.722e-3
5.400e+0, 4.737e-3
5.500e+0, 4.729e-3
5.600e+0, 4.709e-3
5.700e+0, 4.696e-3
5.800e+0, 4.694e-3
5.900e+0, 4.690e-3
6.000e+0, 4.679e-3
6.100e+0, 4.686e-3
6.200e+0, 4.712e-3
6.300e+0, 4.739e-3
6.400e+0, 4.750e-3
6.500e+0, 4.745e-3
6.600e+0, 4.732e-3
6.700e+0, 4.720e-3
6.800e+0, 4.723e-3
6.900e+0, 4.723e-3
7.000e+0, 4.710e-3
7.100e+0, 4.684e-3
7.200e+0, 4.674e-3
7.300e+0, 4.673e-3
7.400e+0, 4.680e-3
7.500e+0, 4.690e-3
7.600e+0, 4.701e-3
7.700e+0, 4.716e-3
7.800e+0, 4.736e-3
7.900e+0, 4.744e-3
8.000e+0, 4.737e-3
8.100e+0, 4.731e-3
8.200e+0, 4.724e-3
8.300e+0, 4.712e-3
8.400e+0, 4.695e-3
8.500e+0, 4.684e-3
8.600e+0, 4.687e-3
8.700e+0, 4.701e-3
8.800e+0, 4.703e-3
8.900e+0, 4.694e-3
9.000e+0, 4.678e-3
9.100e+0, 4.656e-3
9.200e+0, 4.649e-3
9.300e+0, 4.654e-3
9.400e+0, 4.674e-3
9.500e+0, 4.677e-3
9.600e+0, 4.670e-3
9.700e+0, 4.662e-3
9.800e+0, 4.658e-3
9.900e+0, 4.664e-3
1.000e+1, 4.667e-3
1.010e+1, 4.674e-3
1.020e+1, 4.679e-3
1.030e+1, 4.680e-3
1.040e+1, 4.683e-3
1.050e+1, 4.702e-3
1.060e+1, 4.719e-3
1.070e+1, 4.727e-3
1.080e+1, 4.729e-3
1.090e+1, 4.723e-3
1.100e+1, 4.713e-3
1.110e+1, 4.712e-3
1.120e+1, 4.710e-3
1.130e+1, 4.705e-3
1.140e+1, 4.699e-3
1.150e+1, 4.694e-3
1.160e+1, 4.686e-3
1.170e+1, 4.689e-3
1.180e+1, 4.702e-3
1.190e+1, 4.705e-3
1.200e+1, 4.699e-3
1.210e+1, 4.698e-3
1.220e+1, 4.695e-3
1.230e+1, 4.692e-3
1.240e+1, 4.689e-3
1.250e+1, 4.684e-3
1.260e+1, 4.675e-3
1.270e+1, 4.656e-3
1.280e+1, 4.643e-3
1.290e+1, 4.644e-3
1.300e+1, 4.643e-3
1.310e+1, 4.625e-3
1.320e+1, 4.655e-3
1.330e+1, 4.683e-3
1.340e+1, 4.661e-3
1.350e+1, 4.646e-3
1.360e+1, 4.599e-3
1.370e+1, 4.553e-3
1.380e+1, 4.521e-3
1.390e+1, 4.510e-3
1.400e+1, 4.501e-3
1.410e+1, 4.504e-3
1.420e+1, 4.498e-3
1.430e+1, 4.498e-3
1.440e+1, 4.491e-3
1.450e+1, 4.495e-3
1.460e+1, 4.504e-3
1.470e+1, 4.528e-3
1.480e+1, 4.541e-3
1.490e+1, 4.536e-3
1.500e+1, 4.528e-3
1.510e+1, 4.533e-3
1.520e+1, 4.554e-3
1.530e+1, 4.587e-3
1.540e+1, 4.609e-3
1.550e+1, 4.621e-3
1.560e+1, 4.621e-3
1.570e+1, 4.606e-3
1.580e+1, 4.586e-3
1.590e+1, 4.584e-3
1.600e+1, 4.573e-3
1.610e+1, 4.573e-3
1.620e+1, 4.582e-3
1.630e+1, 4.590e-3
1.640e+1, 4.594e-3
1.650e+1, 4.593e-3
1.660e+1, 4.604e-3
1.670e+1, 4.616e-3
1.680e+1, 4.616e-3
1.690e+1, 4.604e-3
1.700e+1, 4.603e-3
1.710e+1, 4.611e-3
1.720e+1, 4.608e-3
1.730e+1, 4.601e-3
1.740e+1, 4.595e-3
1.750e+1, 4.601e-3
1.760e+1, 4.621e-3
1.770e+1, 4.634e-3
1.780e+1, 4.634e-3
1.790e+1, 4.631e-3
1.800e+1, 4.629e-3
1.810e+1, 4.638e-3
1.820e+1, 4.651e-3
1.830e+1, 4.666e-3
1.840e+1, 4.668e-3
1.850e+1, 4.665e-3
1.860e+1, 4.674e-3
1.870e+1, 4.686e-3
1.880e+1, 4.692e-3
1.890e+1, 4.696e-3
1.900e+1, 4.693e-3
1.910e+1, 4.689e-3
1.920e+1, 4.706e-3
1.930e+1, 4.716e-3
1.940e+1, 4.712e-3
1.950e+1, 4.709e-3
1.960e+1, 4.714e-3
1.970e+1, 4.715e-3
1.980e+1, 4.717e-3
1.990e+1, 4.726e-3
2.000e+1, 4.741e-3
2.010e+1, 4.743e-3
2.020e+1, 4.737e-3
2.030e+1, 4.749e-3
2.040e+1, 4.766e-3
2.050e+1, 4.774e-3
2.060e+1, 4.766e-3
2.070e+1, 4.760e-3
2.080e+1, 4.743e-3
2.090e+1, 4.723e-3
2.100e+1, 4.726e-3
2.110e+1, 4.742e-3
2.120e+1, 4.751e-3
2.130e+1, 4.751e-3
2.140e+1, 4.752e-3
2.150e+1, 4.766e-3
2.160e+1, 4.786e-3
2.170e+1, 4.819e-3
2.180e+1, 4.837e-3
2.190e+1, 4.853e-3
2.200e+1, 4.864e-3
2.210e+1, 4.861e-3
2.220e+1, 4.861e-3
2.230e+1, 4.893e-3
2.240e+1, 4.892e-3
2.250e+1, 4.870e-3
2.260e+1, 4.858e-3
2.270e+1, 4.857e-3
2.280e+1, 4.853e-3
2.290e+1, 4.836e-3
2.300e+1, 4.832e-3
2.310e+1, 4.846e-3
2.320e+1, 4.859e-3
2.330e+1, 4.859e-3
2.340e+1, 4.875e-3
2.350e+1, 4.858e-3
2.360e+1, 4.839e-3
2.370e+1, 4.826e-3
2.380e+1, 4.826e-3
2.390e+1, 4.822e-3
2.400e+1, 4.821e-3
2.410e+1, 4.830e-3
2.420e+1, 4.825e-3
2.430e+1, 4.817e-3
2.440e+1, 4.809e-3
2.450e+1, 4.821e-3
2.460e+1, 4.846e-3
2.470e+1, 4.875e-3
2.480e+1, 4.872e-3
2.490e+1, 4.837e-3
2.500e+1, 4.805e-3
2.510e+1, 4.800e-3
2.520e+1, 4.821e-3
2.530e+1, 4.837e-3
2.540e+1, 4.853e-3
2.550e+1, 4.871e-3
2.560e+1, 4.878e-3
2.570e+1, 4.880e-3
2.580e+1, 4.877e-3
2.590e+1, 4.884e-3
2.600e+1, 4.894e-3
2.610e+1, 4.889e-3
2.620e+1, 4.884e-3
2.630e+1, 4.878e-3
2.640e+1, 4.883e-3
2.650e+1, 4.891e-3
