Aug. 30, 2024   13:57:24
Amperometric i-t Curve
File: c:/users/guazh/data/20240829_batch_215_500/2024-08-29-exp221\exp221deposition-2024-08-30t13_52_02-deposition\exp221deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 150
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 11.4

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.846e-3
2.000e-1, 2.828e-3
3.000e-1, 2.847e-3
4.000e-1, 2.864e-3
5.000e-1, 2.877e-3
6.000e-1, 2.849e-3
7.000e-1, 2.853e-3
8.000e-1, 2.846e-3
9.000e-1, 2.833e-3
1.000e+0, 2.831e-3
1.100e+0, 2.826e-3
1.200e+0, 2.820e-3
1.300e+0, 2.817e-3
1.400e+0, 2.816e-3
1.500e+0, 3.214e-3
1.600e+0, 3.854e-3
1.700e+0, 3.940e-3
1.800e+0, 3.876e-3
1.900e+0, 3.750e-3
2.000e+0, 3.629e-3
2.100e+0, 3.531e-3
2.200e+0, 3.448e-3
2.300e+0, 3.319e-3
2.400e+0, 3.552e-3
2.500e+0, 3.660e-3
2.600e+0, 3.684e-3
2.700e+0, 3.663e-3
2.800e+0, 3.608e-3
2.900e+0, 3.539e-3
3.000e+0, 3.464e-3
3.100e+0, 3.402e-3
3.200e+0, 3.353e-3
3.300e+0, 3.316e-3
3.400e+0, 3.219e-3
3.500e+0, 3.875e-3
3.600e+0, 4.440e-3
3.700e+0, 4.322e-3
3.800e+0, 4.193e-3
3.900e+0, 4.093e-3
4.000e+0, 4.021e-3
4.100e+0, 3.941e-3
4.200e+0, 3.842e-3
4.300e+0, 3.730e-3
4.400e+0, 3.627e-3
4.500e+0, 3.676e-3
4.600e+0, 3.618e-3
4.700e+0, 3.588e-3
4.800e+0, 3.568e-3
4.900e+0, 3.548e-3
5.000e+0, 3.491e-3
5.100e+0, 3.448e-3
5.200e+0, 3.414e-3
5.300e+0, 3.387e-3
5.400e+0, 3.367e-3
5.500e+0, 3.334e-3
5.600e+0, 3.201e-3
5.700e+0, 3.395e-3
5.800e+0, 3.423e-3
5.900e+0, 3.483e-3
6.000e+0, 3.549e-3
6.100e+0, 3.585e-3
6.200e+0, 3.517e-3
6.300e+0, 3.506e-3
6.400e+0, 3.780e-3
6.500e+0, 3.765e-3
6.600e+0, 3.735e-3
6.700e+0, 3.704e-3
6.800e+0, 3.650e-3
6.900e+0, 3.636e-3
7.000e+0, 3.621e-3
7.100e+0, 3.604e-3
7.200e+0, 3.580e-3
7.300e+0, 3.572e-3
7.400e+0, 3.540e-3
7.500e+0, 3.504e-3
7.600e+0, 3.472e-3
7.700e+0, 3.458e-3
7.800e+0, 3.229e-3
7.900e+0, 3.560e-3
8.000e+0, 3.590e-3
8.100e+0, 3.582e-3
8.200e+0, 3.606e-3
8.300e+0, 3.574e-3
8.400e+0, 3.541e-3
8.500e+0, 3.503e-3
8.600e+0, 3.478e-3
8.700e+0, 3.423e-3
8.800e+0, 3.390e-3
8.900e+0, 3.360e-3
9.000e+0, 3.347e-3
9.100e+0, 3.324e-3
9.200e+0, 3.292e-3
9.300e+0, 3.096e-3
9.400e+0, 3.411e-3
9.500e+0, 3.427e-3
9.600e+0, 3.405e-3
9.700e+0, 3.388e-3
9.800e+0, 3.370e-3
9.900e+0, 3.263e-3
1.000e+1, 3.450e-3
