Potential V vs RHE, Current mA cm-2
0.4132999999999999,0.0003617416793754899
0.4122999999999999,-0.0017146300954364246
0.4112999999999999,-0.0021036757028993097
0.4102999999999999,-0.002273441058883114
0.4092999999999999,-0.002506868423360845
0.4082999999999999,-0.0027261486748399255
0.4072999999999999,-0.002829422599730073
0.4062999999999999,-0.0028930846082240004
0.4052999999999999,-0.0029878702653149576
0.4042999999999999,-0.003187344558595928
0.4032999999999999,-0.003351451069380272
0.4022999999999999,-0.003415113077874198
0.4012999999999999,-0.0034646279733694745
0.4002999999999999,-0.0035098987349651565
0.3992999999999999,-0.0036754199570493648
0.3982999999999999,-0.0038649912712312804
0.3972999999999999,-0.003904603187627501
0.3962999999999999,-0.003910262032826962
0.3952999999999999,-0.003958362217022372
0.3942999999999999,-0.004091345079209686
0.39329999999999987,-0.0042469633221948406
0.39229999999999987,-0.004304966485489306
0.39129999999999987,-0.004327601866287147
0.39029999999999987,-0.004345993113185393
0.38929999999999987,-0.004487464243171897
0.38829999999999987,-0.004611958837560019
0.38729999999999987,-0.004636008929657725
0.38629999999999987,-0.004668547289554621
0.38529999999999986,-0.004716647473750032
0.38429999999999986,-0.004821336109940045
0.38329999999999986,-0.004967051373826145
0.38229999999999986,-0.005015151558021555
0.38129999999999986,-0.004995345599823445
0.38029999999999986,-0.00505051934051818
0.37929999999999986,-0.005150963842808598
0.37829999999999986,-0.005283946704995912
0.37729999999999986,-0.005296679106694698
0.37629999999999986,-0.005271214303297127
0.37529999999999986,-0.005317899776192674
0.37429999999999986,-0.0054155148558833605
0.37329999999999985,-0.005568303676268784
0.37229999999999985,-0.00559518319096622
0.37129999999999985,-0.005576791944067974
0.37029999999999985,-0.00560084203616568
0.36929999999999985,-0.005711189517555153
0.36829999999999985,-0.005815878153745166
0.36729999999999985,-0.0058611489153408474
0.36629999999999985,-0.005849831224941926
0.36529999999999985,-0.0058823695848388225
0.36429999999999985,-0.0059884729323287
0.36329999999999985,-0.006084673300719523
0.36229999999999984,-0.006122870505815879
0.36129999999999984,-0.006108723392817228
0.36029999999999984,-0.006146920597913584
0.35929999999999984,-0.006251609234103597
0.35829999999999984,-0.006366200849392665
0.35729999999999984,-0.00637893325109145
0.35629999999999984,-0.006391665652790235
0.35529999999999984,-0.00638742151889064
0.35429999999999984,-0.006517574958478224
0.35329999999999984,-0.006650557820665538
0.35229999999999984,-0.006629337151167562
0.35129999999999983,-0.006615190038168912
0.35029999999999983,-0.0066406548415664825
0.34929999999999983,-0.006746758189056361
0.34829999999999983,-0.006883985185143269
0.34729999999999983,-0.006916523545040165
0.34629999999999983,-0.006867008649544888
0.34529999999999983,-0.006892473452942458
0.34429999999999983,-0.006980185553534091
0.3432999999999998,-0.007086288901023969
0.3422999999999998,-0.007097606591422889
0.3412999999999998,-0.007089118323623698
0.3402999999999998,-0.007097606591422889
0.3392999999999998,-0.007181074558114927
0.3382999999999998,-0.007299910307303589
0.3372999999999998,-0.007342351646299541
0.3362999999999998,-0.007304154441203185
