Potential V vs RHE, Current mA cm-2
0.05339999999999995,-0.023837885402725866
0.05239999999999995,-0.024913065990623297
0.051399999999999946,-0.02535162649358146
0.050399999999999945,-0.025719451431546365
0.049399999999999944,-0.026073129256512624
0.04839999999999994,-0.026384365742482933
0.04739999999999994,-0.026695602228453245
0.04639999999999994,-0.0269643973754276
0.04539999999999994,-0.027261486748399254
0.04439999999999994,-0.02755857612137091
0.04339999999999994,-0.027841518381343924
0.04239999999999994,-0.028124460641316927
0.04139999999999994,-0.028421550014288588
0.040399999999999936,-0.028718639387260245
0.039399999999999935,-0.029044022986229205
0.038399999999999934,-0.029341112359200863
0.03739999999999993,-0.029624054619173872
0.03639999999999993,-0.029906996879146875
0.03539999999999993,-0.03018993913911988
0.03439999999999993,-0.030487028512091542
0.03339999999999993,-0.030784117885063196
0.03239999999999993,-0.031052913032037555
0.03139999999999993,-0.03133585529201056
0.030399999999999927,-0.03163294466498222
0.029399999999999926,-0.03193003403795388
0.028399999999999925,-0.03222712341092554
0.027399999999999924,-0.03251006567089854
0.026399999999999924,-0.0328354492698675
0.025399999999999923,-0.033146685755837804
0.024399999999999922,-0.03348621646780542
0.02339999999999992,-0.033797452953775724
0.02239999999999992,-0.034108689439746036
0.02139999999999992,-0.03441992592571634
0.020399999999999918,-0.034745309524685304
0.019399999999999917,-0.03507069312365426
0.018399999999999916,-0.035381929609624566
0.017399999999999916,-0.03569316609559487
0.016399999999999915,-0.036018549694563834
0.015399999999999914,-0.03637222751953009
0.014399999999999913,-0.03672590534449635
0.013399999999999912,-0.03706543605646396
0.012399999999999911,-0.037404966768431566
0.01139999999999991,-0.03774449748039918
0.01039999999999991,-0.03808402819236679
0.009399999999999908,-0.0384518531303317
0.008399999999999908,-0.038777236729300654
0.007399999999999907,-0.03911676744126827
0.006399999999999906,-0.03948459237923317
0.005399999999999905,-0.039824123091200786
0.004399999999999904,-0.04020609514216435
0.003399999999999903,-0.0405597729671306
0.002399999999999902,-0.04091345079209686
0.0013999999999999013,-0.04129542284306042
0.00039999999999990044,-0.04167739489402397
-0.0006000000000001005,-0.04205936694498754
-0.0016000000000001013,-0.0424130447699538
-0.0026000000000001022,-0.04276672259492006
-0.003600000000000103,-0.04316284175888227
-0.004600000000000104,-0.04353066669684717
-0.005600000000000105,-0.04394093297380804
-0.006600000000000106,-0.04433705213777025
-0.007600000000000107,-0.04471902418873381
-0.008600000000000108,-0.04512929046569467
-0.009600000000000108,-0.04549711540365958
-0.01060000000000011,-0.04590738168062044
-0.01160000000000011,-0.04628935373158401
-0.012600000000000111,-0.046713767121543515
-0.013600000000000112,-0.04710988628550572
-0.014600000000000113,-0.047534299675465234
-0.015600000000000114,-0.04795871306542474
-0.016600000000000115,-0.0483972735683829
-0.017600000000000116,-0.04879339273234512
-0.018600000000000116,-0.049203659009305976
-0.019600000000000117,-0.04961392528626684
-0.020600000000000118,-0.050024191563227696
-0.02160000000000012,-0.050462752066185855
-0.02260000000000012,-0.05087301834314672
-0.02360000000000012,-0.05132572595910353
-0.024600000000000122,-0.05175013934906304
-0.025600000000000123,-0.05218869985202121
-0.026600000000000124,-0.05265555458097666
-0.027600000000000124,-0.05305167374493888
-0.028600000000000125,-0.05349023424789704
-0.029600000000000126,-0.0539287947508552
-0.030600000000000127,-0.05442394370580796
-0.03160000000000013,-0.05486250420876612
-0.03260000000000013,-0.05530106471172429
-0.03360000000000013,-0.05573962521468245
-0.03460000000000002,-0.056164038604641954
-0.03560000000000002,-0.056645040446596066
-0.03660000000000002,-0.057126042288550186
-0.03760000000000002,-0.057564602791508344
-0.03860000000000002,-0.058017310407465154
-0.039600000000000024,-0.05847001802342197
-0.040600000000000025,-0.05895101986537608
-0.041600000000000026,-0.059375433255335584
-0.04260000000000003,-0.05981399375829375
-0.04360000000000003,-0.06028084848724922
-0.04460000000000003,-0.06073355610320603
-0.04560000000000003,-0.06122870505815879
-0.04660000000000003,-0.06169555978711426
-0.04760000000000003,-0.06216241451606971
-0.04860000000000003,-0.06264341635802383
-0.04960000000000003,-0.06312441819997792
-0.050600000000000034,-0.06363371426792935
-0.051600000000000035,-0.06414301033588077
-0.052600000000000036,-0.06462401217783488
-0.053600000000000037,-0.06507671979379169
-0.05460000000000004,-0.06557186874874445
-0.05560000000000004,-0.06605287059069856
-0.05660000000000004,-0.06654801954565133
-0.05760000000000004,-0.06701487427460678
-0.05860000000000004,-0.06748172900356225
-0.05960000000000004,-0.06799102507151367
-0.06060000000000004,-0.06848617402646642
-0.061600000000000044,-0.0689813229814192
-0.06260000000000004,-0.06944817771037465
-0.06360000000000005,-0.06992917955232876
-0.06460000000000005,-0.07042432850728152
-0.06560000000000005,-0.07093362457523293
-0.06660000000000005,-0.0714287735301857
-0.06760000000000005,-0.07190977537213981
-0.06860000000000005,-0.07239077721409394
-0.06960000000000005,-0.0728859261690467
-0.07060000000000005,-0.07338107512399945
-0.07160000000000005,-0.07386207696595355
-0.07260000000000005,-0.07437137303390498
-0.07360000000000005,-0.07482408064986179
-0.07460000000000006,-0.07530508249181589
-0.07560000000000006,-0.07584267278576462
-0.07660000000000006,-0.07630952751472009
-0.07760000000000006,-0.0767622351306769
-0.07860000000000006,-0.07724323697263101
-0.07960000000000006,-0.07771009170158645
-0.08060000000000006,-0.07821938776953788
-0.08160000000000006,-0.07871453672449064
-0.08260000000000006,-0.0791813914534461
