May 1, 2025   12:54:39
1.700e+1, 4.265e-3
1.710e+1, 4.350e-3
1.720e+1, 4.363e-3
1.730e+1, 4.358e-3
1.740e+1, 4.344e-3
1.750e+1, 4.334e-3
1.760e+1, 4.340e-3
1.770e+1, 4.337e-3
1.780e+1, 4.341e-3
1.790e+1, 4.357e-3
1.800e+1, 4.364e-3
1.810e+1, 4.381e-3
1.820e+1, 4.380e-3
1.830e+1, 4.378e-3
1.840e+1, 4.351e-3
1.850e+1, 4.381e-3
1.860e+1, 4.393e-3
1.870e+1, 4.388e-3
1.880e+1, 4.381e-3
1.890e+1, 4.363e-3
1.900e+1, 4.361e-3
1.910e+1, 4.350e-3
1.920e+1, 4.323e-3
1.930e+1, 4.313e-3
1.940e+1, 4.297e-3
1.950e+1, 4.306e-3
1.960e+1, 4.317e-3
1.970e+1, 4.366e-3
1.980e+1, 4.366e-3
1.990e+1, 4.373e-3
2.000e+1, 4.396e-3
2.010e+1, 4.418e-3
2.020e+1, 4.421e-3
2.030e+1, 4.417e-3
2.040e+1, 4.426e-3
2.050e+1, 4.444e-3
2.060e+1, 4.450e-3
2.070e+1, 4.452e-3
2.080e+1, 4.453e-3
2.090e+1, 4.455e-3
2.100e+1, 4.470e-3
2.110e+1, 4.498e-3
2.120e+1, 4.515e-3
2.130e+1, 4.514e-3
2.140e+1, 4.540e-3
2.150e+1, 4.558e-3
2.160e+1, 4.568e-3
2.170e+1, 4.577e-3
2.180e+1, 4.591e-3
2.190e+1, 4.603e-3
2.200e+1, 4.623e-3
2.210e+1, 4.647e-3
2.220e+1, 4.663e-3
2.230e+1, 4.694e-3
2.240e+1, 4.704e-3
2.250e+1, 4.686e-3
2.260e+1, 4.676e-3
2.270e+1, 4.649e-3
2.280e+1, 4.630e-3
2.290e+1, 4.628e-3
2.300e+1, 4.624e-3
2.310e+1, 4.609e-3
2.320e+1, 4.598e-3
2.330e+1, 4.601e-3
2.340e+1, 4.596e-3
2.350e+1, 4.617e-3
2.360e+1, 4.632e-3
2.370e+1, 4.644e-3
2.380e+1, 4.653e-3
2.390e+1, 4.676e-3
2.400e+1, 4.677e-3
2.410e+1, 4.679e-3
2.420e+1, 4.688e-3
2.430e+1, 4.702e-3
2.440e+1, 4.711e-3
2.450e+1, 4.724e-3
2.460e+1, 4.733e-3
2.470e+1, 4.747e-3
2.480e+1, 4.753e-3
2.490e+1, 4.749e-3
2.500e+1, 4.736e-3
2.510e+1, 4.722e-3
2.520e+1, 4.710e-3
2.530e+1, 4.694e-3
2.540e+1, 4.711e-3
2.550e+1, 4.722e-3
2.560e+1, 4.731e-3
2.570e+1, 4.756e-3
2.580e+1, 4.779e-3
2.590e+1, 4.792e-3
2.600e+1, 4.785e-3
2.610e+1, 4.800e-3
2.620e+1, 4.819e-3
2.630e+1, 4.835e-3
2.640e+1, 4.839e-3
2.650e+1, 4.847e-3
2.660e+1, 4.861e-3
2.670e+1, 4.886e-3
2.680e+1, 4.898e-3
2.690e+1, 4.907e-3
2.700e+1, 4.919e-3
2.710e+1, 4.921e-3
2.720e+1, 4.926e-3
2.730e+1, 4.910e-3
2.740e+1, 4.881e-3
2.750e+1, 4.886e-3
2.760e+1, 4.922e-3
2.770e+1, 4.925e-3
2.780e+1, 4.928e-3
2.790e+1, 4.922e-3
2.800e+1, 4.912e-3
2.810e+1, 4.904e-3
2.820e+1, 4.966e-3
2.830e+1, 4.956e-3
2.840e+1, 4.930e-3
2.850e+1, 4.932e-3
2.860e+1, 4.926e-3
2.870e+1, 4.927e-3
2.880e+1, 4.940e-3
2.890e+1, 4.919e-3
2.900e+1, 4.901e-3
2.910e+1, 4.940e-3
2.920e+1, 5.200e-3
2.930e+1, 5.249e-3
2.940e+1, 5.251e-3
2.950e+1, 5.222e-3
2.960e+1, 5.204e-3
2.970e+1, 5.184e-3
2.980e+1, 5.158e-3
2.990e+1, 5.121e-3
3.000e+1, 5.099e-3
