Mar. 15, 2025   21:34:56
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp891_r5/2025-03-03-exp906\exp906deposition-2025-03-15t21_31_37-deposition\exp906deposition_it_edep_-100mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 9.9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 6.943e-4
2.000e-1, 7.143e-4
3.000e-1, 7.318e-4
4.000e-1, 7.487e-4
5.000e-1, 7.665e-4
6.000e-1, 7.839e-4
7.000e-1, 8.002e-4
8.000e-1, 8.180e-4
9.000e-1, 8.329e-4
1.000e+0, 8.468e-4
1.100e+0, 8.581e-4
1.200e+0, 8.695e-4
1.300e+0, 8.834e-4
1.400e+0, 8.957e-4
1.500e+0, 9.059e-4
1.600e+0, 9.170e-4
1.700e+0, 9.294e-4
1.800e+0, 9.402e-4
1.900e+0, 9.489e-4
2.000e+0, 9.587e-4
2.100e+0, 9.675e-4
2.200e+0, 9.770e-4
2.300e+0, 9.856e-4
2.400e+0, 9.924e-4
2.500e+0, 1.000e-3
2.600e+0, 1.008e-3
2.700e+0, 1.015e-3
2.800e+0, 1.021e-3
2.900e+0, 1.027e-3
3.000e+0, 1.032e-3
3.100e+0, 1.040e-3
3.200e+0, 1.045e-3
3.300e+0, 1.052e-3
3.400e+0, 1.057e-3
3.500e+0, 1.062e-3
3.600e+0, 1.067e-3
3.700e+0, 1.070e-3
3.800e+0, 1.077e-3
3.900e+0, 1.083e-3
4.000e+0, 1.086e-3
4.100e+0, 1.092e-3
4.200e+0, 1.094e-3
4.300e+0, 1.098e-3
4.400e+0, 1.099e-3
4.500e+0, 1.099e-3
4.600e+0, 1.101e-3
4.700e+0, 1.103e-3
4.800e+0, 1.106e-3
4.900e+0, 1.110e-3
5.000e+0, 1.114e-3
5.100e+0, 1.118e-3
5.200e+0, 1.119e-3
5.300e+0, 1.121e-3
5.400e+0, 1.122e-3
5.500e+0, 1.123e-3
5.600e+0, 1.124e-3
5.700e+0, 1.125e-3
5.800e+0, 1.125e-3
5.900e+0, 1.125e-3
6.000e+0, 1.127e-3
6.100e+0, 1.128e-3
