Potential V vs RHE, Current mA cm-2
0.013299999999999867,0.8264743413811545
0.012299999999999978,-0.08943804837746762
0.011299999999999866,-0.7437137303390498
0.010299999999999976,-1.2234423321232837
0.009299999999999864,-1.7033124050375041
0.008299999999999974,-2.226755585987568
0.007299999999999862,-2.7501987669376318
0.006299999999999972,-3.273641947887695
0.00529999999999986,-3.6655169779503103
0.0042999999999999705,-3.971094618721158
0.0032999999999998586,-4.23281620919619
0.0022999999999999687,-4.494537799671222
0.0012999999999998568,-4.887827541033701
0.00029999999999996696,-5.279702571096316
-0.000700000000000145,-5.629136262162981
-0.0017000000000000348,-5.890857852638012
-0.0027000000000001467,-6.108723392817228
-0.0037000000000000366,-6.238876832404812
-0.0047000000000001485,-6.458157083883892
-0.005700000000000038,-6.762320013354876
-0.00670000000000015,-7.067897654125724
-0.00770000000000004,-7.329619244600755
-0.008700000000000152,-7.50504344578402
-0.009700000000000042,-7.591340835075788
-0.010700000000000154,-7.679052935667419
-0.011700000000000044,-7.896918475846635
-0.012700000000000156,-8.11478401602585
-0.013700000000000045,-8.376505606500881
-0.014700000000000157,-8.55051509638428
-0.015700000000000047,-8.638227196975913
-0.01670000000000016,-8.68208324727173
-0.01770000000000005,-8.769795347863363
-0.01870000000000016,-8.943804837746763
-0.01970000000000005,-9.161670377925978
-0.020700000000000163,-9.335679867809377
-0.021700000000000053,-9.423391968401008
-0.022700000000000164,-9.511104068992642
-0.023700000000000054,-9.467248018696827
-0.024700000000000166,-9.59740145828441
-0.025700000000000056,-9.772825659467674
-0.026700000000000168,-9.99069119964689
-0.027700000000000058,-10.120844639234473
-0.02870000000000017,-10.164700689530287
-0.02970000000000006,-10.164700689530287
-0.03070000000000017,-10.208556739826104
-0.03170000000000006,-10.296268840417738
-0.03270000000000017,-10.470278330301136
-0.03370000000000006,-10.644287820184536
-0.034700000000000175,-10.731999920776168
-0.035700000000000065,-10.731999920776168
-0.03670000000000018,-10.731999920776168
-0.03770000000000007,-10.731999920776168
-0.03870000000000018,-10.863568071663616
-0.03970000000000007,-10.993721511251199
-0.04070000000000018,-11.123874950838783
-0.04170000000000007,-11.1677310011346
-0.04270000000000018,-11.1677310011346
-0.04370000000000007,-11.123874950838783
-0.044700000000000184,-11.1677310011346
-0.045700000000000074,-11.299299152022046
-0.046700000000000186,-11.473308641905447
-0.047700000000000076,-11.517164692201263
-0.04870000000000019,-11.517164692201263
-0.04970000000000008,-11.473308641905447
-0.05070000000000019,-11.473308641905447
-0.05170000000000008,-11.56102074249708
-0.05270000000000019,-11.647318131788847
-0.05370000000000008,-11.778886282676295
-0.05470000000000019,-11.86659838326793
-0.05570000000000008,-11.82274233297211
-0.056700000000000195,-11.73503023238048
-0.057700000000000085,-11.73503023238048
-0.058700000000000196,-11.86659838326793
-0.059700000000000086,-11.996751822855511
-0.0607000000000002,-12.084463923447142
-0.06170000000000009,-12.12831997374296
-0.0627000000000002,-12.084463923447142
-0.06370000000000009,-12.040607873151327
-0.0647000000000002,-12.040607873151327
-0.06570000000000009,-12.170761312738911
-0.0667000000000002,-12.302329463626359
-0.0677000000000001,-12.390041564217992
-0.0687000000000002,-12.346185513922174
-0.0697000000000001,-12.302329463626359
-0.07070000000000021,-12.258473413330542
-0.0717000000000001,-12.302329463626359
-0.07270000000000021,-12.390041564217992
-0.0737000000000001,-12.520195003805576
-0.07470000000000021,-12.56405105410139
-0.0757000000000001,-12.520195003805576
-0.07670000000000021,-12.432482903213943
-0.0777000000000001,-12.432482903213943
-0.07870000000000021,-12.520195003805576
-0.0797000000000001,-12.607907104397206
