Aug. 20, 2024   02:51:14
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_94_500/2024-08-15-exp137\exp137deposition-2024-08-20t02_46_27-deposition\exp137deposition_it_edep_-130mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.3
Sample Interval (s) = 0.1
Run Time (sec) = 120
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 15.5

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 1.820e-3
2.000e-1, 1.830e-3
3.000e-1, 1.804e-3
4.000e-1, 1.783e-3
5.000e-1, 1.782e-3
6.000e-1, 1.779e-3
7.000e-1, 1.779e-3
8.000e-1, 1.782e-3
9.000e-1, 1.781e-3
1.000e+0, 1.790e-3
1.100e+0, 1.805e-3
1.200e+0, 1.809e-3
1.300e+0, 1.804e-3
1.400e+0, 1.802e-3
1.500e+0, 1.807e-3
1.600e+0, 1.812e-3
1.700e+0, 1.826e-3
1.800e+0, 1.835e-3
1.900e+0, 1.842e-3
2.000e+0, 1.833e-3
2.100e+0, 1.835e-3
2.200e+0, 1.835e-3
2.300e+0, 1.832e-3
2.400e+0, 1.827e-3
2.500e+0, 1.803e-3
2.600e+0, 1.796e-3
2.700e+0, 1.793e-3
2.800e+0, 1.797e-3
2.900e+0, 1.813e-3
3.000e+0, 1.810e-3
3.100e+0, 1.811e-3
3.200e+0, 1.822e-3
3.300e+0, 1.819e-3
3.400e+0, 1.818e-3
3.500e+0, 1.813e-3
3.600e+0, 1.815e-3
3.700e+0, 1.828e-3
3.800e+0, 1.827e-3
3.900e+0, 1.814e-3
4.000e+0, 1.829e-3
4.100e+0, 1.837e-3
4.200e+0, 1.840e-3
4.300e+0, 1.832e-3
4.400e+0, 1.831e-3
4.500e+0, 1.830e-3
4.600e+0, 1.829e-3
4.700e+0, 1.835e-3
4.800e+0, 1.842e-3
4.900e+0, 1.843e-3
5.000e+0, 1.838e-3
5.100e+0, 1.842e-3
5.200e+0, 1.843e-3
5.300e+0, 1.826e-3
5.400e+0, 1.828e-3
5.500e+0, 1.835e-3
5.600e+0, 1.836e-3
5.700e+0, 1.834e-3
5.800e+0, 1.840e-3
5.900e+0, 1.840e-3
6.000e+0, 1.843e-3
6.100e+0, 1.845e-3
6.200e+0, 1.835e-3
6.300e+0, 1.827e-3
6.400e+0, 1.818e-3
6.500e+0, 1.824e-3
6.600e+0, 1.812e-3
6.700e+0, 1.816e-3
