Mar. 7, 2025   11:46:56
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp169_r20_3/2025-03-03-exp898\exp898deposition-2025-03-07t11_43_39-deposition\exp898deposition_it_edep_-140mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.4
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 10.2

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.619e-3
2.000e-1, 2.629e-3
3.000e-1, 2.637e-3
4.000e-1, 2.642e-3
5.000e-1, 2.651e-3
6.000e-1, 2.661e-3
7.000e-1, 2.668e-3
8.000e-1, 2.669e-3
9.000e-1, 2.664e-3
1.000e+0, 2.662e-3
1.100e+0, 2.662e-3
1.200e+0, 2.664e-3
1.300e+0, 2.673e-3
1.400e+0, 2.679e-3
1.500e+0, 2.638e-3
1.600e+0, 2.623e-3
1.700e+0, 2.593e-3
1.800e+0, 2.560e-3
1.900e+0, 2.539e-3
2.000e+0, 2.532e-3
2.100e+0, 2.537e-3
2.200e+0, 2.552e-3
2.300e+0, 2.567e-3
2.400e+0, 2.572e-3
2.500e+0, 2.581e-3
2.600e+0, 2.592e-3
2.700e+0, 2.599e-3
2.800e+0, 2.607e-3
2.900e+0, 2.612e-3
3.000e+0, 2.607e-3
3.100e+0, 2.610e-3
3.200e+0, 2.619e-3
3.300e+0, 2.618e-3
3.400e+0, 2.606e-3
3.500e+0, 2.579e-3
3.600e+0, 2.562e-3
3.700e+0, 2.552e-3
3.800e+0, 2.546e-3
3.900e+0, 2.547e-3
4.000e+0, 2.552e-3
4.100e+0, 2.561e-3
4.200e+0, 2.565e-3
4.300e+0, 2.572e-3
4.400e+0, 2.593e-3
4.500e+0, 2.599e-3
4.600e+0, 2.589e-3
4.700e+0, 2.583e-3
4.800e+0, 2.583e-3
4.900e+0, 2.586e-3
5.000e+0, 2.585e-3
5.100e+0, 2.581e-3
5.200e+0, 2.578e-3
5.300e+0, 2.579e-3
5.400e+0, 2.573e-3
5.500e+0, 2.567e-3
5.600e+0, 2.572e-3
5.700e+0, 2.581e-3
5.800e+0, 2.590e-3
5.900e+0, 2.597e-3
6.000e+0, 2.605e-3
6.100e+0, 2.600e-3
6.200e+0, 2.584e-3
6.300e+0, 2.578e-3
6.400e+0, 2.573e-3
6.500e+0, 2.567e-3
6.600e+0, 2.563e-3
6.700e+0, 2.571e-3
6.800e+0, 2.587e-3
6.900e+0, 2.592e-3
7.000e+0, 2.584e-3
7.100e+0, 2.586e-3
7.200e+0, 2.591e-3
7.300e+0, 2.591e-3
7.400e+0, 2.598e-3
7.500e+0, 2.617e-3
7.600e+0, 2.620e-3
7.700e+0, 2.602e-3
7.800e+0, 2.583e-3
7.900e+0, 2.568e-3
8.000e+0, 2.558e-3
8.100e+0, 2.551e-3
8.200e+0, 2.549e-3
8.300e+0, 2.558e-3
8.400e+0, 2.576e-3
8.500e+0, 2.592e-3
8.600e+0, 2.607e-3
8.700e+0, 2.619e-3
8.800e+0, 2.624e-3
8.900e+0, 2.629e-3
9.000e+0, 2.628e-3
9.100e+0, 2.622e-3
9.200e+0, 2.613e-3
9.300e+0, 2.610e-3
9.400e+0, 2.611e-3
9.500e+0, 2.618e-3
9.600e+0, 2.624e-3
9.700e+0, 2.609e-3
9.800e+0, 2.563e-3
9.900e+0, 2.537e-3
1.000e+1, 2.532e-3
1.010e+1, 2.535e-3
1.020e+1, 2.542e-3
1.030e+1, 2.547e-3
1.040e+1, 2.562e-3
1.050e+1, 2.575e-3
1.060e+1, 2.573e-3
1.070e+1, 2.571e-3
1.080e+1, 2.560e-3
1.090e+1, 2.531e-3
1.100e+1, 2.516e-3
1.110e+1, 2.524e-3
1.120e+1, 2.545e-3
1.130e+1, 2.570e-3
1.140e+1, 2.589e-3
1.150e+1, 2.605e-3
1.160e+1, 2.622e-3
1.170e+1, 2.622e-3
1.180e+1, 2.606e-3
1.190e+1, 2.585e-3
1.200e+1, 2.571e-3
1.210e+1, 2.563e-3
1.220e+1, 2.568e-3
1.230e+1, 2.578e-3
1.240e+1, 2.583e-3
1.250e+1, 2.590e-3
1.260e+1, 2.588e-3
1.270e+1, 2.570e-3
1.280e+1, 2.563e-3
1.290e+1, 2.565e-3
1.300e+1, 2.578e-3
1.310e+1, 2.590e-3
1.320e+1, 2.594e-3
1.330e+1, 2.599e-3
1.340e+1, 2.603e-3
1.350e+1, 2.610e-3
1.360e+1, 2.623e-3
1.370e+1, 2.633e-3
1.380e+1, 2.641e-3
1.390e+1, 2.657e-3
1.400e+1, 2.665e-3
1.410e+1, 2.652e-3
1.420e+1, 2.640e-3
1.430e+1, 2.631e-3
1.440e+1, 2.622e-3
1.450e+1, 2.619e-3
1.460e+1, 2.616e-3
1.470e+1, 2.608e-3
1.480e+1, 2.606e-3
1.490e+1, 2.609e-3
1.500e+1, 2.600e-3
1.510e+1, 2.548e-3
1.520e+1, 2.533e-3
1.530e+1, 2.514e-3
1.540e+1, 2.501e-3
1.550e+1, 2.500e-3
1.560e+1, 2.523e-3
1.570e+1, 2.542e-3
1.580e+1, 2.543e-3
1.590e+1, 2.537e-3
1.600e+1, 2.537e-3
1.610e+1, 2.550e-3
1.620e+1, 2.561e-3
1.630e+1, 2.570e-3
1.640e+1, 2.581e-3
1.650e+1, 2.587e-3
1.660e+1, 2.593e-3
1.670e+1, 2.599e-3
1.680e+1, 2.603e-3
1.690e+1, 2.604e-3
1.700e+1, 2.613e-3
1.710e+1, 2.619e-3
1.720e+1, 2.621e-3
1.730e+1, 2.619e-3
1.740e+1, 2.603e-3
1.750e+1, 2.576e-3
1.760e+1, 2.557e-3
1.770e+1, 2.555e-3
1.780e+1, 2.540e-3
1.790e+1, 2.553e-3
1.800e+1, 2.571e-3
1.810e+1, 2.581e-3
1.820e+1, 2.584e-3
1.830e+1, 2.593e-3
1.840e+1, 2.599e-3
1.850e+1, 2.609e-3
