Aug. 26, 2024   00:39:07
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_181_500/2024-08-25-exp183\exp183deposition-2024-08-26t00_35_14-deposition\exp183deposition_it_edep_-120mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.2
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 16.7

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 7.718e-4
2.000e-1, 7.802e-4
3.000e-1, 7.908e-4
4.000e-1, 8.057e-4
5.000e-1, 8.423e-4
6.000e-1, 8.633e-4
7.000e-1, 8.420e-4
8.000e-1, 8.296e-4
9.000e-1, 8.147e-4
1.000e+0, 8.218e-4
1.100e+0, 8.299e-4
1.200e+0, 8.215e-4
1.300e+0, 8.166e-4
1.400e+0, 8.155e-4
1.500e+0, 8.122e-4
1.600e+0, 8.125e-4
1.700e+0, 8.283e-4
1.800e+0, 8.278e-4
1.900e+0, 8.307e-4
2.000e+0, 8.450e-4
2.100e+0, 8.489e-4
2.200e+0, 8.694e-4
2.300e+0, 8.844e-4
2.400e+0, 8.919e-4
2.500e+0, 9.063e-4
2.600e+0, 8.991e-4
2.700e+0, 8.958e-4
2.800e+0, 8.796e-4
2.900e+0, 8.608e-4
3.000e+0, 8.523e-4
3.100e+0, 8.452e-4
3.200e+0, 8.299e-4
3.300e+0, 8.249e-4
3.400e+0, 8.174e-4
3.500e+0, 7.995e-4
3.600e+0, 8.017e-4
3.700e+0, 8.096e-4
3.800e+0, 8.257e-4
3.900e+0, 8.354e-4
4.000e+0, 8.759e-4
4.100e+0, 8.798e-4
4.200e+0, 8.786e-4
4.300e+0, 8.765e-4
4.400e+0, 8.568e-4
4.500e+0, 8.452e-4
4.600e+0, 8.500e-4
4.700e+0, 8.516e-4
4.800e+0, 8.566e-4
4.900e+0, 8.608e-4
5.000e+0, 8.476e-4
5.100e+0, 8.478e-4
5.200e+0, 8.446e-4
5.300e+0, 8.486e-4
5.400e+0, 8.457e-4
5.500e+0, 8.360e-4
5.600e+0, 8.384e-4
5.700e+0, 8.555e-4
5.800e+0, 8.452e-4
5.900e+0, 8.256e-4
6.000e+0, 8.160e-4
6.100e+0, 8.207e-4
6.200e+0, 8.251e-4
6.300e+0, 8.254e-4
6.400e+0, 8.367e-4
6.500e+0, 8.529e-4
6.600e+0, 8.873e-4
6.700e+0, 9.158e-4
6.800e+0, 9.303e-4
6.900e+0, 9.336e-4
7.000e+0, 9.325e-4
7.100e+0, 9.296e-4
7.200e+0, 9.119e-4
7.300e+0, 9.027e-4
7.400e+0, 8.980e-4
7.500e+0, 8.757e-4
7.600e+0, 8.568e-4
7.700e+0, 8.556e-4
7.800e+0, 8.413e-4
7.900e+0, 8.269e-4
8.000e+0, 8.359e-4
8.100e+0, 8.477e-4
8.200e+0, 8.409e-4
8.300e+0, 8.282e-4
8.400e+0, 8.338e-4
8.500e+0, 8.402e-4
8.600e+0, 8.429e-4
8.700e+0, 8.278e-4
8.800e+0, 8.152e-4
8.900e+0, 8.142e-4
9.000e+0, 8.059e-4
9.100e+0, 8.165e-4
9.200e+0, 8.105e-4
9.300e+0, 8.135e-4
9.400e+0, 8.131e-4
9.500e+0, 7.943e-4
9.600e+0, 7.890e-4
9.700e+0, 8.010e-4
9.800e+0, 8.009e-4
9.900e+0, 7.952e-4
1.000e+1, 7.935e-4
1.010e+1, 7.967e-4
1.020e+1, 7.940e-4
1.030e+1, 8.024e-4
1.040e+1, 8.043e-4
1.050e+1, 8.140e-4
1.060e+1, 8.181e-4
1.070e+1, 8.123e-4
1.080e+1, 8.120e-4
1.090e+1, 8.155e-4
1.100e+1, 8.213e-4
1.110e+1, 8.311e-4
1.120e+1, 8.499e-4
1.130e+1, 8.630e-4
1.140e+1, 8.584e-4
1.150e+1, 8.639e-4
1.160e+1, 8.675e-4
1.170e+1, 8.585e-4
1.180e+1, 8.538e-4
1.190e+1, 8.621e-4
1.200e+1, 8.595e-4
1.210e+1, 8.624e-4
1.220e+1, 8.717e-4
1.230e+1, 8.767e-4
1.240e+1, 8.771e-4
1.250e+1, 8.826e-4
1.260e+1, 8.967e-4
1.270e+1, 8.997e-4
1.280e+1, 8.991e-4
1.290e+1, 9.018e-4
1.300e+1, 9.108e-4
1.310e+1, 9.294e-4
1.320e+1, 9.261e-4
1.330e+1, 9.250e-4
