Dec. 11, 2024   22:46:59
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp59_r20/2024-12-09-exp632\exp632deposition-2024-12-11t22_43_37-deposition\exp632deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 10.6

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 3.161e-3
2.000e-1, 3.171e-3
3.000e-1, 3.185e-3
4.000e-1, 3.208e-3
5.000e-1, 3.229e-3
6.000e-1, 3.245e-3
7.000e-1, 3.261e-3
8.000e-1, 3.273e-3
9.000e-1, 3.283e-3
1.000e+0, 3.288e-3
1.100e+0, 3.297e-3
1.200e+0, 3.307e-3
1.300e+0, 3.314e-3
1.400e+0, 3.315e-3
1.500e+0, 3.315e-3
1.600e+0, 3.307e-3
1.700e+0, 3.303e-3
1.800e+0, 3.290e-3
1.900e+0, 3.284e-3
2.000e+0, 3.278e-3
2.100e+0, 3.280e-3
2.200e+0, 3.292e-3
2.300e+0, 3.301e-3
2.400e+0, 3.297e-3
2.500e+0, 3.296e-3
2.600e+0, 3.291e-3
2.700e+0, 3.286e-3
2.800e+0, 3.279e-3
2.900e+0, 3.267e-3
3.000e+0, 3.251e-3
3.100e+0, 3.224e-3
3.200e+0, 3.206e-3
3.300e+0, 3.223e-3
3.400e+0, 3.224e-3
3.500e+0, 3.226e-3
3.600e+0, 3.221e-3
3.700e+0, 3.256e-3
3.800e+0, 3.257e-3
3.900e+0, 3.254e-3
4.000e+0, 3.258e-3
4.100e+0, 3.258e-3
4.200e+0, 3.256e-3
4.300e+0, 3.254e-3
4.400e+0, 3.244e-3
4.500e+0, 3.241e-3
4.600e+0, 3.237e-3
4.700e+0, 3.292e-3
4.800e+0, 3.305e-3
4.900e+0, 3.308e-3
5.000e+0, 3.298e-3
5.100e+0, 3.288e-3
5.200e+0, 3.281e-3
5.300e+0, 3.280e-3
5.400e+0, 3.268e-3
5.500e+0, 3.256e-3
5.600e+0, 3.245e-3
5.700e+0, 3.238e-3
5.800e+0, 3.231e-3
5.900e+0, 3.224e-3
6.000e+0, 3.218e-3
6.100e+0, 3.213e-3
6.200e+0, 3.206e-3
6.300e+0, 3.203e-3
6.400e+0, 3.210e-3
6.500e+0, 3.212e-3
6.600e+0, 3.211e-3
6.700e+0, 3.205e-3
6.800e+0, 3.200e-3
6.900e+0, 3.195e-3
7.000e+0, 3.187e-3
7.100e+0, 3.180e-3
7.200e+0, 3.171e-3
7.300e+0, 3.163e-3
7.400e+0, 3.155e-3
7.500e+0, 3.146e-3
7.600e+0, 3.139e-3
7.700e+0, 3.134e-3
7.800e+0, 3.129e-3
7.900e+0, 3.123e-3
8.000e+0, 3.116e-3
8.100e+0, 3.108e-3
8.200e+0, 3.101e-3
8.300e+0, 3.092e-3
8.400e+0, 3.084e-3
8.500e+0, 3.099e-3
8.600e+0, 3.082e-3
8.700e+0, 3.069e-3
8.800e+0, 3.061e-3
8.900e+0, 3.101e-3
9.000e+0, 3.101e-3
9.100e+0, 3.102e-3
9.200e+0, 3.099e-3
9.300e+0, 3.103e-3
9.400e+0, 3.172e-3
9.500e+0, 3.194e-3
9.600e+0, 3.190e-3
9.700e+0, 3.183e-3
9.800e+0, 3.179e-3
9.900e+0, 3.174e-3
1.000e+1, 3.171e-3
1.010e+1, 3.167e-3
1.020e+1, 3.164e-3
1.030e+1, 3.163e-3
1.040e+1, 3.162e-3
1.050e+1, 3.160e-3
1.060e+1, 3.155e-3
1.070e+1, 3.151e-3
1.080e+1, 3.144e-3
1.090e+1, 3.139e-3
1.100e+1, 3.132e-3
1.110e+1, 3.130e-3
1.120e+1, 3.125e-3
1.130e+1, 3.121e-3
1.140e+1, 3.115e-3
1.150e+1, 3.109e-3
1.160e+1, 3.101e-3
1.170e+1, 3.092e-3
1.180e+1, 3.087e-3
1.190e+1, 3.078e-3
1.200e+1, 3.071e-3
1.210e+1, 3.061e-3
1.220e+1, 3.052e-3
1.230e+1, 3.044e-3
1.240e+1, 3.034e-3
1.250e+1, 3.026e-3
1.260e+1, 3.019e-3
1.270e+1, 3.012e-3
1.280e+1, 3.007e-3
1.290e+1, 3.002e-3
1.300e+1, 2.995e-3
1.310e+1, 2.987e-3
1.320e+1, 2.990e-3
1.330e+1, 2.986e-3
1.340e+1, 2.976e-3
1.350e+1, 2.979e-3
1.360e+1, 2.978e-3
1.370e+1, 2.973e-3
1.380e+1, 2.969e-3
1.390e+1, 2.969e-3
1.400e+1, 2.965e-3
1.410e+1, 2.958e-3
1.420e+1, 2.953e-3
1.430e+1, 2.949e-3
1.440e+1, 2.945e-3
1.450e+1, 2.943e-3
1.460e+1, 2.941e-3
1.470e+1, 2.939e-3
1.480e+1, 2.937e-3
1.490e+1, 2.932e-3
1.500e+1, 2.928e-3
1.510e+1, 2.925e-3
1.520e+1, 2.932e-3
1.530e+1, 2.940e-3
1.540e+1, 2.944e-3
1.550e+1, 2.933e-3
1.560e+1, 2.929e-3
1.570e+1, 2.932e-3
1.580e+1, 2.962e-3
1.590e+1, 3.029e-3
1.600e+1, 3.028e-3
1.610e+1, 3.023e-3
1.620e+1, 3.035e-3
1.630e+1, 3.033e-3
1.640e+1, 3.028e-3
1.650e+1, 3.024e-3
1.660e+1, 3.020e-3
1.670e+1, 3.016e-3
1.680e+1, 3.009e-3
1.690e+1, 3.002e-3
1.700e+1, 2.997e-3
1.710e+1, 2.992e-3
1.720e+1, 2.986e-3
1.730e+1, 2.981e-3
1.740e+1, 2.973e-3
1.750e+1, 2.972e-3
1.760e+1, 3.003e-3
1.770e+1, 3.017e-3
1.780e+1, 3.016e-3
1.790e+1, 3.057e-3
1.800e+1, 3.061e-3
1.810e+1, 3.070e-3
1.820e+1, 3.061e-3
1.830e+1, 3.060e-3
1.840e+1, 3.129e-3
1.850e+1, 3.122e-3
1.860e+1, 3.114e-3
1.870e+1, 3.111e-3
1.880e+1, 3.109e-3
1.890e+1, 3.107e-3
1.900e+1, 3.098e-3
1.910e+1, 3.095e-3
1.920e+1, 3.090e-3
1.930e+1, 3.085e-3
1.940e+1, 3.081e-3
1.950e+1, 3.077e-3
1.960e+1, 3.072e-3
1.970e+1, 3.064e-3
1.980e+1, 3.060e-3
1.990e+1, 3.053e-3
2.000e+1, 3.043e-3
2.010e+1, 3.036e-3
2.020e+1, 3.029e-3
2.030e+1, 3.038e-3
2.040e+1, 3.037e-3
2.050e+1, 3.028e-3
2.060e+1, 3.026e-3
2.070e+1, 3.022e-3
2.080e+1, 3.018e-3
2.090e+1, 3.012e-3
2.100e+1, 3.007e-3
2.110e+1, 3.002e-3
2.120e+1, 2.999e-3
2.130e+1, 2.994e-3
2.140e+1, 2.990e-3
2.150e+1, 2.985e-3
2.160e+1, 2.975e-3
2.170e+1, 2.968e-3
2.180e+1, 2.962e-3
2.190e+1, 2.986e-3
2.200e+1, 2.981e-3
2.210e+1, 2.972e-3
2.220e+1, 3.019e-3
2.230e+1, 3.029e-3
2.240e+1, 3.035e-3
2.250e+1, 3.026e-3
2.260e+1, 3.035e-3
2.270e+1, 3.079e-3
2.280e+1, 3.088e-3
2.290e+1, 3.111e-3
2.300e+1, 3.125e-3
2.310e+1, 3.135e-3
2.320e+1, 3.192e-3
2.330e+1, 3.192e-3
2.340e+1, 3.186e-3
2.350e+1, 3.180e-3
2.360e+1, 3.175e-3
2.370e+1, 3.170e-3
2.380e+1, 3.165e-3
2.390e+1, 3.161e-3
2.400e+1, 3.154e-3
2.410e+1, 3.148e-3
2.420e+1, 3.141e-3
2.430e+1, 3.132e-3
2.440e+1, 3.132e-3
2.450e+1, 3.129e-3
2.460e+1, 3.122e-3
2.470e+1, 3.115e-3
2.480e+1, 3.108e-3
2.490e+1, 3.102e-3
2.500e+1, 3.097e-3
2.510e+1, 3.090e-3
2.520e+1, 3.084e-3
2.530e+1, 3.079e-3
2.540e+1, 3.074e-3
2.550e+1, 3.068e-3
2.560e+1, 3.070e-3
2.570e+1, 3.067e-3
2.580e+1, 3.088e-3
2.590e+1, 3.090e-3
2.600e+1, 3.086e-3
2.610e+1, 3.086e-3
2.620e+1, 3.088e-3
2.630e+1, 3.094e-3
2.640e+1, 3.089e-3
2.650e+1, 3.084e-3
2.660e+1, 3.077e-3
2.670e+1, 3.071e-3
2.680e+1, 3.077e-3
2.690e+1, 3.085e-3
2.700e+1, 3.084e-3
2.710e+1, 3.083e-3
2.720e+1, 3.073e-3
2.730e+1, 3.084e-3
2.740e+1, 3.141e-3
2.750e+1, 3.148e-3
2.760e+1, 3.144e-3
2.770e+1, 3.132e-3
2.780e+1, 3.125e-3
2.790e+1, 3.120e-3
2.800e+1, 3.117e-3
2.810e+1, 3.112e-3
2.820e+1, 3.107e-3
2.830e+1, 3.101e-3
2.840e+1, 3.096e-3
2.850e+1, 3.091e-3
