Apr. 26, 2025   20:12:20
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp590_r20/2025-04-16-exp1198\exp1198deposition-2025-04-26t20_09_03-deposition\exp1198deposition_it_edep_-100mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 71.5

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.757e-5
2.000e-1, 2.833e-5
3.000e-1, 2.952e-5
4.000e-1, 3.030e-5
5.000e-1, 3.144e-5
6.000e-1, 3.384e-5
7.000e-1, 3.553e-5
8.000e-1, 3.427e-5
9.000e-1, 3.437e-5
1.000e+0, 3.412e-5
1.100e+0, 3.436e-5
1.200e+0, 3.433e-5
1.300e+0, 3.460e-5
1.400e+0, 3.544e-5
1.500e+0, 3.693e-5
1.600e+0, 3.624e-5
1.700e+0, 3.515e-5
1.800e+0, 3.421e-5
1.900e+0, 3.389e-5
2.000e+0, 3.508e-5
2.100e+0, 3.687e-5
2.200e+0, 3.707e-5
2.300e+0, 3.792e-5
2.400e+0, 3.822e-5
2.500e+0, 3.879e-5
2.600e+0, 3.933e-5
2.700e+0, 3.893e-5
2.800e+0, 3.877e-5
2.900e+0, 4.029e-5
3.000e+0, 4.146e-5
3.100e+0, 4.117e-5
3.200e+0, 4.055e-5
3.300e+0, 4.003e-5
3.400e+0, 3.958e-5
3.500e+0, 3.986e-5
3.600e+0, 3.993e-5
3.700e+0, 4.000e-5
3.800e+0, 3.990e-5
3.900e+0, 4.090e-5
4.000e+0, 4.177e-5
4.100e+0, 4.134e-5
4.200e+0, 4.175e-5
4.300e+0, 4.214e-5
4.400e+0, 4.220e-5
4.500e+0, 4.300e-5
4.600e+0, 4.366e-5
4.700e+0, 4.365e-5
4.800e+0, 4.301e-5
4.900e+0, 4.232e-5
5.000e+0, 4.356e-5
5.100e+0, 4.475e-5
5.200e+0, 4.536e-5
5.300e+0, 4.519e-5
5.400e+0, 4.543e-5
5.500e+0, 4.500e-5
5.600e+0, 4.414e-5
5.700e+0, 4.436e-5
5.800e+0, 4.593e-5
5.900e+0, 4.683e-5
6.000e+0, 4.637e-5
6.100e+0, 4.555e-5
6.200e+0, 4.477e-5
6.300e+0, 4.424e-5
6.400e+0, 4.543e-5
6.500e+0, 4.592e-5
6.600e+0, 4.589e-5
6.700e+0, 4.597e-5
6.800e+0, 4.648e-5
6.900e+0, 4.624e-5
7.000e+0, 4.648e-5
7.100e+0, 4.679e-5
7.200e+0, 4.657e-5
7.300e+0, 4.702e-5
7.400e+0, 4.710e-5
7.500e+0, 4.725e-5
7.600e+0, 4.897e-5
7.700e+0, 4.954e-5
7.800e+0, 4.947e-5
7.900e+0, 4.922e-5
8.000e+0, 4.886e-5
8.100e+0, 4.864e-5
8.200e+0, 4.801e-5
8.300e+0, 4.784e-5
8.400e+0, 4.755e-5
8.500e+0, 4.790e-5
8.600e+0, 4.804e-5
8.700e+0, 4.816e-5
8.800e+0, 4.808e-5
8.900e+0, 4.945e-5
9.000e+0, 5.106e-5
9.100e+0, 5.185e-5
9.200e+0, 5.266e-5
9.300e+0, 5.297e-5
9.400e+0, 5.245e-5
9.500e+0, 5.226e-5
9.600e+0, 5.152e-5
9.700e+0, 5.084e-5
9.800e+0, 5.031e-5
9.900e+0, 4.987e-5
1.000e+1, 4.973e-5
1.010e+1, 5.127e-5
1.020e+1, 5.138e-5
1.030e+1, 5.103e-5
1.040e+1, 5.159e-5
1.050e+1, 5.366e-5
1.060e+1, 5.351e-5
1.070e+1, 5.276e-5
1.080e+1, 5.280e-5
1.090e+1, 5.515e-5
1.100e+1, 5.545e-5
1.110e+1, 5.565e-5
1.120e+1, 5.510e-5
1.130e+1, 5.521e-5
1.140e+1, 5.509e-5
1.150e+1, 5.569e-5
1.160e+1, 5.565e-5
1.170e+1, 5.564e-5
1.180e+1, 5.478e-5
1.190e+1, 5.380e-5
1.200e+1, 5.380e-5
1.210e+1, 5.384e-5
1.220e+1, 5.345e-5
1.230e+1, 5.363e-5
1.240e+1, 5.381e-5
1.250e+1, 5.383e-5
1.260e+1, 5.398e-5
1.270e+1, 5.377e-5
1.280e+1, 5.350e-5
1.290e+1, 5.378e-5
1.300e+1, 5.396e-5
1.310e+1, 5.438e-5
1.320e+1, 5.488e-5
1.330e+1, 5.482e-5
1.340e+1, 5.443e-5
1.350e+1, 5.604e-5
1.360e+1, 5.607e-5
1.370e+1, 5.577e-5
1.380e+1, 5.636e-5
1.390e+1, 5.742e-5
1.400e+1, 5.738e-5
1.410e+1, 5.743e-5
1.420e+1, 5.773e-5
1.430e+1, 5.873e-5
1.440e+1, 5.902e-5
1.450e+1, 5.905e-5
1.460e+1, 5.843e-5
1.470e+1, 5.835e-5
1.480e+1, 5.881e-5
1.490e+1, 5.889e-5
1.500e+1, 5.899e-5
1.510e+1, 5.900e-5
1.520e+1, 5.842e-5
1.530e+1, 5.821e-5
1.540e+1, 5.845e-5
1.550e+1, 5.859e-5
1.560e+1, 5.896e-5
1.570e+1, 5.885e-5
1.580e+1, 5.894e-5
1.590e+1, 5.891e-5
1.600e+1, 6.026e-5
1.610e+1, 6.081e-5
1.620e+1, 5.995e-5
1.630e+1, 6.053e-5
1.640e+1, 6.024e-5
1.650e+1, 5.961e-5
1.660e+1, 5.931e-5
1.670e+1, 5.963e-5
1.680e+1, 5.979e-5
1.690e+1, 6.080e-5
1.700e+1, 6.099e-5
1.710e+1, 6.080e-5
1.720e+1, 6.135e-5
1.730e+1, 6.135e-5
1.740e+1, 6.110e-5
1.750e+1, 6.109e-5
1.760e+1, 6.147e-5
1.770e+1, 6.113e-5
1.780e+1, 6.174e-5
1.790e+1, 6.197e-5
1.800e+1, 6.153e-5
1.810e+1, 6.116e-5
1.820e+1, 6.088e-5
1.830e+1, 6.115e-5
1.840e+1, 6.177e-5
1.850e+1, 6.182e-5
1.860e+1, 6.290e-5
1.870e+1, 6.294e-5
1.880e+1, 6.316e-5
1.890e+1, 6.345e-5
1.900e+1, 6.332e-5
1.910e+1, 6.280e-5
1.920e+1, 6.444e-5
1.930e+1, 6.420e-5
1.940e+1, 6.325e-5
1.950e+1, 6.291e-5
1.960e+1, 6.308e-5
1.970e+1, 6.500e-5
1.980e+1, 6.484e-5
1.990e+1, 6.458e-5
2.000e+1, 6.374e-5
2.010e+1, 6.280e-5
2.020e+1, 6.277e-5
2.030e+1, 6.368e-5
2.040e+1, 6.475e-5
2.050e+1, 6.760e-5
2.060e+1, 6.747e-5
2.070e+1, 6.620e-5
2.080e+1, 6.512e-5
2.090e+1, 6.468e-5
2.100e+1, 6.460e-5
2.110e+1, 6.455e-5
2.120e+1, 6.407e-5
2.130e+1, 6.411e-5
2.140e+1, 6.445e-5
2.150e+1, 6.543e-5
2.160e+1, 6.525e-5
2.170e+1, 6.567e-5
2.180e+1, 6.498e-5
2.190e+1, 6.555e-5
2.200e+1, 6.714e-5
2.210e+1, 6.675e-5
2.220e+1, 6.634e-5
2.230e+1, 6.644e-5
2.240e+1, 6.612e-5
2.250e+1, 6.625e-5
2.260e+1, 6.604e-5
2.270e+1, 6.737e-5
2.280e+1, 6.726e-5
2.290e+1, 6.719e-5
2.300e+1, 6.883e-5
2.310e+1, 6.821e-5
2.320e+1, 6.703e-5
2.330e+1, 6.618e-5
2.340e+1, 6.541e-5
2.350e+1, 6.576e-5
2.360e+1, 6.577e-5
2.370e+1, 6.567e-5
2.380e+1, 6.634e-5
2.390e+1, 6.760e-5
2.400e+1, 6.819e-5
2.410e+1, 6.774e-5
2.420e+1, 6.820e-5
2.430e+1, 6.882e-5
2.440e+1, 6.904e-5
2.450e+1, 7.073e-5
2.460e+1, 7.090e-5
2.470e+1, 7.018e-5
2.480e+1, 6.939e-5
2.490e+1, 6.882e-5
2.500e+1, 6.841e-5
2.510e+1, 6.800e-5
2.520e+1, 6.734e-5
2.530e+1, 6.690e-5
2.540e+1, 6.751e-5
2.550e+1, 6.772e-5
2.560e+1, 6.856e-5
2.570e+1, 7.036e-5
2.580e+1, 6.940e-5
2.590e+1, 6.839e-5
2.600e+1, 6.804e-5
2.610e+1, 6.849e-5
2.620e+1, 6.904e-5
2.630e+1, 6.910e-5
2.640e+1, 6.882e-5
2.650e+1, 6.852e-5
2.660e+1, 6.872e-5
2.670e+1, 6.870e-5
2.680e+1, 6.988e-5
2.690e+1, 7.069e-5
2.700e+1, 7.059e-5
2.710e+1, 7.018e-5
2.720e+1, 6.963e-5
2.730e+1, 7.005e-5
2.740e+1, 6.997e-5
2.750e+1, 6.997e-5
2.760e+1, 6.920e-5
2.770e+1, 7.014e-5
2.780e+1, 7.078e-5
2.790e+1, 7.199e-5
2.800e+1, 7.140e-5
2.810e+1, 7.086e-5
2.820e+1, 7.051e-5
2.830e+1, 7.061e-5
2.840e+1, 7.152e-5
2.850e+1, 7.224e-5
2.860e+1, 7.285e-5
2.870e+1, 7.315e-5
2.880e+1, 7.252e-5
2.890e+1, 7.184e-5
2.900e+1, 7.187e-5
2.910e+1, 7.233e-5
2.920e+1, 7.250e-5
2.930e+1, 7.174e-5
2.940e+1, 7.125e-5
2.950e+1, 7.171e-5
2.960e+1, 7.244e-5
2.970e+1, 7.333e-5
2.980e+1, 7.326e-5
2.990e+1, 7.288e-5
3.000e+1, 7.306e-5
