Sept. 7, 2024   00:49:31
Amperometric i-t Curve
File: c:/users/guazh/data/20240903_batch_252_500/2024-09-03-exp284\exp284deposition-2024-09-07t00_45_12-deposition\exp284deposition_it_edep_-130mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.3
Sample Interval (s) = 0.1
Run Time (sec) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 15.9

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.683e-3
2.000e-1, 4.111e-3
3.000e-1, 3.591e-3
4.000e-1, 3.583e-3
5.000e-1, 3.411e-3
6.000e-1, 3.301e-3
7.000e-1, 3.219e-3
8.000e-1, 3.165e-3
9.000e-1, 2.867e-3
1.000e+0, 2.806e-3
1.100e+0, 3.161e-3
1.200e+0, 3.249e-3
1.300e+0, 3.146e-3
1.400e+0, 3.036e-3
1.500e+0, 3.119e-3
1.600e+0, 3.089e-3
1.700e+0, 3.020e-3
1.800e+0, 2.956e-3
1.900e+0, 2.924e-3
2.000e+0, 2.924e-3
2.100e+0, 3.003e-3
2.200e+0, 2.994e-3
2.300e+0, 2.999e-3
2.400e+0, 2.805e-3
2.500e+0, 3.330e-3
2.600e+0, 3.417e-3
2.700e+0, 3.318e-3
2.800e+0, 3.230e-3
2.900e+0, 3.125e-3
3.000e+0, 3.017e-3
3.100e+0, 3.291e-3
3.200e+0, 3.254e-3
3.300e+0, 3.160e-3
3.400e+0, 3.091e-3
3.500e+0, 3.056e-3
3.600e+0, 3.032e-3
3.700e+0, 2.988e-3
3.800e+0, 2.942e-3
3.900e+0, 2.894e-3
4.000e+0, 2.856e-3
4.100e+0, 2.815e-3
4.200e+0, 2.763e-3
4.300e+0, 2.745e-3
4.400e+0, 2.788e-3
4.500e+0, 2.685e-3
4.600e+0, 3.057e-3
4.700e+0, 2.923e-3
4.800e+0, 3.322e-3
4.900e+0, 3.283e-3
5.000e+0, 3.121e-3
5.100e+0, 3.165e-3
5.200e+0, 3.154e-3
5.300e+0, 3.156e-3
5.400e+0, 3.132e-3
5.500e+0, 3.114e-3
5.600e+0, 3.097e-3
5.700e+0, 3.053e-3
5.800e+0, 3.031e-3
5.900e+0, 2.990e-3
6.000e+0, 2.986e-3
6.100e+0, 2.979e-3
6.200e+0, 2.914e-3
6.300e+0, 2.889e-3
6.400e+0, 2.858e-3
6.500e+0, 2.830e-3
6.600e+0, 2.850e-3
6.700e+0, 2.823e-3
6.800e+0, 2.796e-3
6.900e+0, 2.813e-3
7.000e+0, 2.455e-3
7.100e+0, 2.593e-3
7.200e+0, 3.845e-3
7.300e+0, 3.395e-3
7.400e+0, 3.663e-3
7.500e+0, 3.614e-3
7.600e+0, 3.441e-3
7.700e+0, 3.352e-3
7.800e+0, 3.298e-3
7.900e+0, 3.278e-3
8.000e+0, 3.206e-3
8.100e+0, 3.151e-3
8.200e+0, 3.110e-3
8.300e+0, 3.061e-3
8.400e+0, 3.024e-3
8.500e+0, 2.977e-3
8.600e+0, 2.953e-3
8.700e+0, 2.913e-3
8.800e+0, 2.096e-3
8.900e+0, 3.445e-3
9.000e+0, 3.417e-3
9.100e+0, 3.351e-3
9.200e+0, 3.279e-3
9.300e+0, 3.218e-3
9.400e+0, 3.166e-3
9.500e+0, 3.051e-3
9.600e+0, 3.497e-3
9.700e+0, 3.564e-3
9.800e+0, 3.518e-3
9.900e+0, 3.471e-3
1.000e+1, 3.405e-3
1.010e+1, 3.335e-3
1.020e+1, 3.281e-3
1.030e+1, 3.262e-3
1.040e+1, 3.195e-3
1.050e+1, 3.105e-3
1.060e+1, 3.068e-3
1.070e+1, 3.063e-3
1.080e+1, 3.024e-3
1.090e+1, 2.984e-3
1.100e+1, 2.979e-3
1.110e+1, 2.921e-3
1.120e+1, 2.910e-3
1.130e+1, 2.898e-3
1.140e+1, 2.866e-3
1.150e+1, 2.832e-3
1.160e+1, 2.822e-3
1.170e+1, 2.777e-3
1.180e+1, 2.760e-3
1.190e+1, 2.804e-3
1.200e+1, 2.740e-3
1.210e+1, 2.861e-3
1.220e+1, 2.783e-3
1.230e+1, 2.918e-3
1.240e+1, 2.995e-3
1.250e+1, 3.023e-3
1.260e+1, 3.047e-3
1.270e+1, 2.999e-3
1.280e+1, 3.034e-3
1.290e+1, 2.980e-3
1.300e+1, 3.386e-3
1.310e+1, 4.057e-3
1.320e+1, 3.899e-3
1.330e+1, 3.783e-3
1.340e+1, 3.687e-3
1.350e+1, 3.596e-3
1.360e+1, 3.512e-3
1.370e+1, 3.437e-3
1.380e+1, 3.363e-3
1.390e+1, 3.315e-3
1.400e+1, 3.286e-3
1.410e+1, 3.268e-3
1.420e+1, 2.919e-3
1.430e+1, 3.523e-3
1.440e+1, 3.799e-3
1.450e+1, 3.729e-3
1.460e+1, 3.669e-3
1.470e+1, 3.581e-3
1.480e+1, 3.495e-3
1.490e+1, 3.431e-3
1.500e+1, 3.438e-3
1.510e+1, 2.675e-3
1.520e+1, 3.327e-3
1.530e+1, 3.295e-3
1.540e+1, 3.317e-3
1.550e+1, 3.261e-3
1.560e+1, 3.216e-3
1.570e+1, 3.227e-3
1.580e+1, 3.218e-3
1.590e+1, 3.168e-3
1.600e+1, 3.143e-3
1.610e+1, 3.156e-3
1.620e+1, 3.147e-3
1.630e+1, 2.690e-3
1.640e+1, 3.788e-3
1.650e+1, 3.747e-3
1.660e+1, 3.709e-3
1.670e+1, 3.419e-3
1.680e+1, 2.105e-3
1.690e+1, 3.679e-3
