Dec. 24, 2024   20:21:21
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp136_r20/2024-12-24-exp731\exp731deposition-2024-12-24t20_18_03-deposition\exp731deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 11.7

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 4.030e-3
2.000e-1, 4.032e-3
3.000e-1, 4.035e-3
4.000e-1, 4.034e-3
5.000e-1, 4.036e-3
6.000e-1, 4.035e-3
7.000e-1, 4.035e-3
8.000e-1, 4.037e-3
9.000e-1, 4.035e-3
1.000e+0, 4.043e-3
1.100e+0, 4.055e-3
1.200e+0, 4.070e-3
1.300e+0, 4.084e-3
1.400e+0, 4.091e-3
1.500e+0, 4.077e-3
1.600e+0, 4.068e-3
1.700e+0, 4.081e-3
1.800e+0, 4.087e-3
1.900e+0, 4.081e-3
2.000e+0, 4.124e-3
2.100e+0, 4.147e-3
2.200e+0, 4.144e-3
2.300e+0, 4.134e-3
2.400e+0, 4.128e-3
2.500e+0, 4.158e-3
2.600e+0, 4.174e-3
2.700e+0, 4.220e-3
2.800e+0, 4.215e-3
2.900e+0, 4.189e-3
3.000e+0, 4.218e-3
3.100e+0, 4.215e-3
3.200e+0, 4.203e-3
3.300e+0, 4.215e-3
3.400e+0, 4.193e-3
3.500e+0, 4.180e-3
3.600e+0, 4.175e-3
3.700e+0, 4.160e-3
3.800e+0, 4.148e-3
3.900e+0, 4.134e-3
4.000e+0, 4.112e-3
4.100e+0, 4.107e-3
4.200e+0, 4.111e-3
4.300e+0, 4.117e-3
4.400e+0, 4.127e-3
4.500e+0, 4.117e-3
4.600e+0, 4.127e-3
4.700e+0, 4.148e-3
4.800e+0, 4.157e-3
4.900e+0, 4.161e-3
5.000e+0, 4.151e-3
5.100e+0, 4.136e-3
5.200e+0, 4.125e-3
5.300e+0, 4.116e-3
5.400e+0, 4.109e-3
5.500e+0, 4.113e-3
5.600e+0, 4.118e-3
5.700e+0, 4.125e-3
5.800e+0, 4.142e-3
5.900e+0, 4.154e-3
6.000e+0, 4.163e-3
6.100e+0, 4.173e-3
6.200e+0, 4.179e-3
6.300e+0, 4.187e-3
6.400e+0, 4.205e-3
6.500e+0, 4.225e-3
6.600e+0, 4.235e-3
