Aug. 9, 2024   02:36:13
Amperometric i-t Curve
File: c:/users/guazh/data/20240802_batch_500/2024-08-02-exp60\exp60deposition-2024-08-09t02_31_26-deposition\exp60deposition_it_edep_-120mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.2
Sample Interval (s) = 0.1
Run Time (sec) = 120
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 15.8

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 7.189e-4
2.000e-1, 7.204e-4
3.000e-1, 7.227e-4
4.000e-1, 7.200e-4
5.000e-1, 7.178e-4
6.000e-1, 7.125e-4
7.000e-1, 7.057e-4
8.000e-1, 6.989e-4
9.000e-1, 6.954e-4
1.000e+0, 6.886e-4
1.100e+0, 6.834e-4
1.200e+0, 6.759e-4
1.300e+0, 6.693e-4
1.400e+0, 6.615e-4
1.500e+0, 6.537e-4
1.600e+0, 6.457e-4
1.700e+0, 6.393e-4
1.800e+0, 6.344e-4
1.900e+0, 6.321e-4
2.000e+0, 6.311e-4
2.100e+0, 6.269e-4
2.200e+0, 6.205e-4
2.300e+0, 6.149e-4
2.400e+0, 6.150e-4
2.500e+0, 6.185e-4
2.600e+0, 6.204e-4
2.700e+0, 6.193e-4
2.800e+0, 6.156e-4
2.900e+0, 6.098e-4
3.000e+0, 6.049e-4
3.100e+0, 6.001e-4
3.200e+0, 5.948e-4
3.300e+0, 5.910e-4
3.400e+0, 5.881e-4
3.500e+0, 5.841e-4
3.600e+0, 5.833e-4
3.700e+0, 5.824e-4
3.800e+0, 5.817e-4
3.900e+0, 5.784e-4
4.000e+0, 5.758e-4
4.100e+0, 5.731e-4
4.200e+0, 5.709e-4
4.300e+0, 5.695e-4
4.400e+0, 5.669e-4
4.500e+0, 5.669e-4
4.600e+0, 5.651e-4
4.700e+0, 5.652e-4
4.800e+0, 5.630e-4
4.900e+0, 5.595e-4
5.000e+0, 5.568e-4
5.100e+0, 5.533e-4
5.200e+0, 5.519e-4
5.300e+0, 5.509e-4
5.400e+0, 5.504e-4
5.500e+0, 5.532e-4
5.600e+0, 5.551e-4
5.700e+0, 5.596e-4
5.800e+0, 5.639e-4
5.900e+0, 5.668e-4
6.000e+0, 5.683e-4
6.100e+0, 5.692e-4
6.200e+0, 5.679e-4
6.300e+0, 5.670e-4
6.400e+0, 5.643e-4
6.500e+0, 5.610e-4
6.600e+0, 5.573e-4
6.700e+0, 5.547e-4
6.800e+0, 5.498e-4
6.900e+0, 5.458e-4
7.000e+0, 5.428e-4
7.100e+0, 5.404e-4
7.200e+0, 5.392e-4
7.300e+0, 5.375e-4
7.400e+0, 5.362e-4
7.500e+0, 5.349e-4
7.600e+0, 5.332e-4
7.700e+0, 5.332e-4
7.800e+0, 5.346e-4
7.900e+0, 5.379e-4
8.000e+0, 5.398e-4
8.100e+0, 5.434e-4
8.200e+0, 5.458e-4
8.300e+0, 5.481e-4
8.400e+0, 5.502e-4
8.500e+0, 5.509e-4
8.600e+0, 5.489e-4
8.700e+0, 5.476e-4
8.800e+0, 5.465e-4
8.900e+0, 5.442e-4
9.000e+0, 5.423e-4
9.100e+0, 5.397e-4
9.200e+0, 5.372e-4
9.300e+0, 5.356e-4
9.400e+0, 5.351e-4
9.500e+0, 5.349e-4
9.600e+0, 5.330e-4
9.700e+0, 5.308e-4
9.800e+0, 5.294e-4
9.900e+0, 5.278e-4
1.000e+1, 5.253e-4
1.010e+1, 5.248e-4
1.020e+1, 5.242e-4
1.030e+1, 5.235e-4
1.040e+1, 5.229e-4
1.050e+1, 5.221e-4
1.060e+1, 5.225e-4
1.070e+1, 5.231e-4
