Potential V vs RHE, Current mA cm-2
0.013299999999999867,-0.07461187395488203
0.012299999999999978,-0.12439556459713268
0.011299999999999866,-0.1426028990263957
0.010299999999999976,-0.14826174422585583
0.009299999999999864,-0.16396503965435774
0.008299999999999974,-0.18377099785246825
0.007299999999999862,-0.19947429328097016
0.006299999999999972,-0.2044257828304978
0.00529999999999986,-0.20159636023076774
0.0042999999999999705,-0.21234816610974203
0.0032999999999998586,-0.2281929326682304
0.0022999999999999687,-0.2388032674172182
0.0012999999999998568,-0.2393691519371642
0.00029999999999996696,-0.23668120046742064
-0.000700000000000145,-0.24361328583675934
-0.0017000000000000348,-0.2562042164055581
-0.0027000000000001467,-0.26582425324464043
-0.0037000000000000366,-0.26455101307476186
-0.0047000000000001485,-0.2611557059550858
-0.005700000000000038,-0.26554131098466743
-0.00670000000000015,-0.2767175302536012
-0.00770000000000004,-0.28633756709268343
-0.008700000000000152,-0.2842155001428859
-0.009700000000000042,-0.2803957796332503
-0.010700000000000154,-0.2842155001428859
-0.011700000000000044,-0.2934111235920086
-0.012700000000000156,-0.30260674704113133
-0.013700000000000045,-0.29878702653149575
-0.014700000000000157,-0.29397700811195465
-0.015700000000000047,-0.29822114201154976
-0.01670000000000016,-0.30656793868075344
-0.01770000000000005,-0.31519767760993017
-0.01870000000000016,-0.31151942823028106
-0.01970000000000005,-0.3051532273808884
-0.020700000000000163,-0.3096803035404565
-0.021700000000000053,-0.3185929847296063
-0.022700000000000164,-0.3248177144490124
-0.023700000000000054,-0.32269564749921487
-0.024700000000000166,-0.3159050332598627
-0.025700000000000056,-0.3205735805494173
-0.026700000000000168,-0.32778860817872896
-0.027700000000000058,-0.3344377512880947
-0.02870000000000017,-0.3320327420783241
-0.02970000000000006,-0.3243933010590529
-0.03070000000000017,-0.32807155043870195
-0.03170000000000006,-0.33726717388782473
-0.03270000000000017,-0.3426430768273119
-0.03370000000000006,-0.34023806761754133
-0.034700000000000175,-0.3323156843382971
-0.035700000000000065,-0.33655981823789227
-0.03670000000000018,-0.34462367264712296
-0.03770000000000007,-0.35042398897656957
-0.03870000000000018,-0.34717015298688
-0.03970000000000007,-0.34066248100750085
-0.04070000000000018,-0.3433504324772444
-0.04170000000000007,-0.35212164253640765
-0.04270000000000018,-0.35763901660588127
-0.04370000000000007,-0.3533948827062862
-0.044700000000000184,-0.3480189797667991
-0.045700000000000074,-0.3499995755866101
-0.046700000000000186,-0.35792195886585426
-0.047700000000000076,-0.3642881597152469
-0.04870000000000019,-0.36046843920561134
-0.04970000000000008,-0.3548095940061512
-0.05070000000000019,-0.35579989191605677
-0.05170000000000008,-0.3640052174552739
-0.05270000000000019,-0.3715031873445586
-0.05370000000000008,-0.36641022666504447
-0.05470000000000019,-0.36046843920561134
-0.05570000000000008,-0.36216609276544937
-0.056700000000000195,-0.37022994717468005
-0.057700000000000085,-0.37772791706396475
-0.058700000000000196,-0.37263495638445066
-0.059700000000000086,-0.3649955153651795
-0.0607000000000002,-0.36909817813478807
-0.06170000000000009,-0.3770205614140323
-0.0627000000000002,-0.38310382000345194
-0.06370000000000009,-0.37786938819395127
-0.0647000000000002,-0.3724934852544642
-0.06570000000000009,-0.37461555220426174
-0.0667000000000002,-0.38140616644361386
-0.0677000000000001,-0.38635765599314154
-0.0687000000000002,-0.38409411791335746
-0.0697000000000001,-0.37659614802407276
-0.07070000000000021,-0.3790011572338433
-0.0717000000000001,-0.387065011643074
-0.07270000000000021,-0.39229944345257467
-0.0737000000000001,-0.3893285497228581
-0.07470000000000021,-0.3815476375736004
-0.0757000000000001,-0.3829623488734654
-0.07670000000000021,-0.39215797232258814
-0.0777000000000001,-0.39555327944226426
-0.07870000000000021,-0.39357268362245323
-0.0797000000000001,-0.3869235405130875
-0.08070000000000022,-0.3869235405130875
-0.0817000000000001,-0.3962606350921968
-0.08270000000000022,-0.40092918238175135
-0.08370000000000011,-0.39725093300210224
-0.08470000000000022,-0.39116767441268263
-0.08570000000000011,-0.3913091455426691
-0.08670000000000022,-0.39965594221187284
-0.08770000000000011,-0.40489037402137346
-0.08870000000000022,-0.4013535957717109
-0.08970000000000011,-0.3956947505722508
-0.09070000000000022,-0.3945629815323587
-0.09170000000000011,-0.4022024225516299
-0.09270000000000023,-0.4084271522710361
-0.09370000000000012,-0.40460743176140046
-0.09470000000000023,-0.39710946187211577
-0.09570000000000012,-0.3986656443019673
-0.09670000000000023,-0.40531478741133303
-0.09770000000000012,-0.4118224593907122
-0.09870000000000023,-0.4072953832311441
-0.09970000000000012,-0.39993888447184583
-0.10070000000000023,-0.40121212464172434
-0.10170000000000012,-0.4080027388810766
-0.10270000000000024,-0.41366158408053677
-0.10370000000000013,-0.4111151037407797
-0.10470000000000024,-0.4019194802916569
-0.10570000000000013,-0.4030512493315489
-0.10670000000000024,-0.41054921922083365
-0.10770000000000013,-0.4160665932903073
-0.10870000000000024,-0.4130956995605908
-0.10970000000000013,-0.40460743176140046
-0.11070000000000024,-0.404183018371441
-0.11170000000000013,-0.4128127573006177
-0.11270000000000002,-0.41705689120021283
-0.11370000000000013,-0.41366158408053677
-0.11470000000000002,-0.406163614191252
-0.11570000000000014,-0.4054562585413195
-0.11670000000000003,-0.41422746860048276
-0.11770000000000014,-0.41847160250007787
-0.11870000000000003,-0.41422746860048276
-0.11970000000000014,-0.4071539121011576
-0.12070000000000003,-0.4072953832311441
-0.12170000000000014,-0.4160665932903073
-0.12270000000000003,-0.4190374870200239
-0.12370000000000014,-0.4152177665103883
-0.12470000000000003,-0.40899303679098215
-0.12570000000000014,-0.4078612677510901
-0.12670000000000003,-0.4163495355502803
-0.12770000000000015,-0.42031072718990237
-0.12870000000000004,-0.4159251221603208
-0.12970000000000015,-0.40941745018094167
-0.13070000000000004,-0.40913450792096867
-0.13170000000000015,-0.41550070877036127
-0.13270000000000004,-0.42172543848976746
-0.13370000000000015,-0.41705689120021283
-0.13470000000000004,-0.40970039244091466
-0.13570000000000015,-0.40913450792096867
-0.13670000000000004,-0.4162080644202938
-0.13770000000000016,-0.42229132300971345
-0.13870000000000005,-0.41677394894023984
-0.13970000000000016,-0.4106906903508202
-0.14070000000000005,-0.40927597905095514
-0.14170000000000016,-0.41705689120021283
-0.14270000000000005,-0.4224327941397
-0.14370000000000016,-0.4179057179801318
-0.14470000000000005,-0.4111151037407797
-0.14570000000000016,-0.40899303679098215
-0.14670000000000005,-0.4166324778102533
-0.14770000000000016,-0.42144249622979446
-0.14870000000000005,-0.4190374870200239
-0.14970000000000017,-0.4109736326107932
-0.15070000000000006,-0.40899303679098215
-0.15170000000000017,-0.4179057179801318
-0.15270000000000006,-0.4218669096197539
-0.15370000000000017,-0.4188960158900374
-0.15470000000000006,-0.4112565748707662
-0.15570000000000017,-0.40856862340102257
-0.15670000000000006,-0.41833013137009134
-0.15770000000000017,-0.42229132300971345
-0.15870000000000006,-0.4193204292799969
-0.15970000000000018,-0.4111151037407797
-0.16070000000000007,-0.40955892131092814
-0.16170000000000018,-0.41833013137009134
-0.16270000000000007,-0.42229132300971345
-0.16370000000000018,-0.42002778492992937
-0.16470000000000007,-0.4121054016506852
-0.16570000000000018,-0.41012480583087413
-0.16670000000000007,-0.41818866024010487
-0.16770000000000018,-0.42469633221948405
-0.16870000000000007,-0.4193204292799969
-0.16970000000000018,-0.4130956995605908
-0.17070000000000007,-0.40998333470088766
-0.17170000000000019,-0.41833013137009134
-0.17270000000000008,-0.4254036878694165
-0.1737000000000002,-0.4204521983198889
-0.17470000000000008,-0.41295422843060425
-0.1757000000000002,-0.4119639305206987
-0.17670000000000008,-0.4191789581500104
-0.1777000000000002,-0.42554515899940304
-0.17870000000000008,-0.42144249622979446
-0.1797000000000002,-0.41295422843060425
-0.18070000000000008,-0.4130956995605908
-0.1817000000000002,-0.4205936694498755
-0.18270000000000008,-0.42625251464933556
-0.1837000000000002,-0.42271573639967297
-0.1847000000000001,-0.4152177665103883
-0.1857000000000002,-0.41380305521052324
-0.1867000000000001,-0.42172543848976746
-0.1877000000000002,-0.4269598702992681
-0.1887000000000001,-0.4245548610894975
-0.1897000000000002,-0.4164910066802668
-0.1907000000000001,-0.4149348242504153
-0.1917000000000001,-0.42469633221948405
-0.19269999999999998,-0.42823311046914664
-0.1937000000000001,-0.4265354569093086
-0.19469999999999998,-0.4186130736300644
-0.1957000000000001,-0.4176227757201588
-0.19669999999999999,-0.42611104351934903
-0.1977000000000001,-0.4312040041988632
-0.1987,-0.42752575481921407
-0.1997000000000001,-0.42229132300971345
-0.2007,-0.4196033715399699
-0.2017000000000001,-0.42865752385910616
-0.2027,-0.43375048453862025
-0.2037000000000001,-0.43176988871880917
-0.2047,-0.4251207456094435
-0.2057000000000001,-0.4221498518797269
-0.2067,-0.43176988871880917
-0.2077000000000001,-0.4391263874781074
-0.2087,-0.43474078244852576
-0.2097000000000001,-0.43021370628895766
-0.2107,-0.4269598702992681
-0.2117000000000001,-0.43601402261840433
-0.2127,-0.4436534636376755
-0.2137000000000001,-0.4401166853880129
-0.2147,-0.43686284939832337
-0.2157000000000001,-0.43318460001867426
-0.2167,-0.44252169459778345
-0.21770000000000012,-0.4484634820572166
-0.2187,-0.4464828862374056
-0.21970000000000012,-0.4408240410379454
-0.2207,-0.43983374312803997
-0.22170000000000012,-0.4478975975372706
-0.2227,-0.45511262516658224
-0.22370000000000012,-0.4536979138667173
-0.2247,-0.4480390686672571
-0.22570000000000012,-0.44775612640728407
-0.2267,-0.4546882117766228
-0.22770000000000012,-0.46317647957581304
-0.22870000000000001,-0.46388383522574556
-0.22970000000000013,-0.45610292307648787
-0.23070000000000002,-0.45610292307648787
-0.23170000000000013,-0.46544001765559706
-0.23270000000000002,-0.4736453431948142
-0.23370000000000013,-0.4735038720648278
-0.23470000000000002,-0.4667132578254756
-0.23570000000000013,-0.4662888444355161
-0.23670000000000002,-0.4776065348344364
-0.2376999999999999,-0.48496303359373455
-0.23870000000000002,-0.48397273568382904
-0.2396999999999999,-0.48015301517419345
-0.24070000000000003,-0.4795871306542474
-0.24169999999999991,-0.49147070557311373
-0.24270000000000003,-0.4985442620724389
-0.24369999999999992,-0.49882720433241184
-0.24470000000000003,-0.4958563106026953
-0.24569999999999992,-0.4954318972127358
-0.24670000000000003,-0.5068910587416426
-0.24769999999999992,-0.5162281533207519
-0.24870000000000003,-0.5158037399307923
-0.24969999999999992,-0.5133987307210217
-0.25070000000000003,-0.5135402018510082
-0.2516999999999999,-0.5247164211199421
-0.25270000000000004,-0.5354682269989164
-0.2536999999999999,-0.536458524908822
-0.25470000000000004,-0.5329217466591593
-0.2556999999999999,-0.5357511692588894
-0.25670000000000004,-0.5473518019177827
-0.25769999999999993,-0.5588109634466895
-0.25870000000000004,-0.558952434576676
-0.25969999999999993,-0.5571133098868515
-0.26070000000000004,-0.5609330303964871
-0.26169999999999993,-0.5726751341853669
-0.26270000000000004,-0.5834269400643411
-0.26369999999999993,-0.5873881317039633
-0.26470000000000005,-0.5848416513642062
-0.26569999999999994,-0.5900760831737067
-0.26670000000000005,-0.6030914271324651
-0.26769999999999994,-0.614267646401399
-0.26870000000000005,-0.6190776648209401
-0.26969999999999994,-0.6176629535210749
-0.27070000000000005,-0.6221900296806432
-0.27169999999999994,-0.6360542004193205
-0.27270000000000005,-0.6487866021181058
-0.27369999999999994,-0.6554357452274714
-0.27470000000000006,-0.6550113318375119
-0.27569999999999995,-0.6588310523471476
-0.27670000000000006,-0.6758075879455281
-0.27769999999999995,-0.6889644030342729
-0.27870000000000006,-0.6958964884036116
-0.27969999999999995,-0.6967453151835306
-0.28070000000000006,-0.7032529871629097
-0.28169999999999995,-0.7198051093713307
-0.28270000000000006,-0.7349425202798866
-0.28369999999999995,-0.7415916633892523
-0.28470000000000006,-0.7449869705089284
-0.28569999999999995,-0.7520605270082534
-0.28670000000000007,-0.7693200048666069
-0.28769999999999996,-0.7867209538549468
-0.28870000000000007,-0.7949262793941642
-0.28969999999999996,-0.7986045287738132
-0.29070000000000007,-0.8065269120530575
-0.29169999999999996,-0.8256255146012355
-0.29270000000000007,-0.8454314727993459
-0.29369999999999996,-0.8539197405985361
-0.2947000000000001,-0.8591541724080368
-0.29569999999999996,-0.8703303916769705
-0.2967000000000001,-0.8891460519651755
-0.29769999999999996,-0.9103667214631512
-0.2987000000000001,-0.9206941139521657
-0.29969999999999997,-0.9277676704514911
-0.3007000000000001,-0.9397927165003438
-0.30169999999999997,-0.96058897260836
-0.3027000000000001,-0.9826584688862544
-0.30369999999999997,-0.9959567551049858
-0.3047000000000001,-1.003313253864284
-0.30569999999999997,-1.0183091936428532
-0.3067000000000001,-1.039529863140829
-0.3077,-1.0627311284586156
-0.3087000000000001,-1.0795661929270095
-0.3097,-1.0886203452461456
-0.3107000000000001,-1.1040406984146747
-0.3117,-1.1289396172922994
-0.3127000000000001,-1.152989709390005
-0.3137,-1.1716638985482233
-0.3147000000000001,-1.1812839353873055
-0.3157,-1.199392240025578
-0.3167000000000001,-1.2264132258530003
-0.3177,-1.252443913770517
-0.3187000000000001,-1.2726742853585868
-0.3197,-1.2861140427073048
-0.3207000000000001,-1.3046467607355368
-0.3217,-1.333365400122797
-0.3227000000000001,-1.3610937416001518
-0.3237,-1.3831632378780463
-0.3247000000000001,-1.3990080044365347
-0.3257,-1.420370145064497
-0.3267000000000001,-1.4500790823616625
-0.3277,-1.4826174422585585
-0.3287000000000001,-1.505252823056399
-0.3297,-1.5236440699546445
-0.3307000000000001,-1.546279450752485
-0.3317,-1.5774030993495158
-0.3327000000000001,-1.614185593146007
-0.3337,-1.6382356852437125
-0.3347000000000001,-1.6594563547416883
-0.3357,-1.6835064468393939
-0.3367000000000001,-1.7188742293360195
-0.3377,-1.7570714344323757
-0.3387000000000001,-1.7825362378299463
-0.3397,-1.8051716186277869
-0.3407000000000001,-1.8334658446250875
-0.3417,-1.8702483384215782
-0.3427000000000001,-1.9098602548177994
-0.3437,-1.9409839034148304
-0.3447000000000001,-1.9664487068124006
-0.3457,-1.9975723554094316
-0.3467000000000001,-2.0357695605057877
-0.3477,-2.076796188201874
-0.3487000000000001,-2.1121639706984996
-0.3497,-2.1390434853959355
-0.3507000000000001,-2.174411267892561
-0.3517,-2.215437895588648
-0.3527000000000001,-2.260708657184329
-0.3537,-2.2974911509808194
-0.3547000000000001,-2.3272000882779853
-0.3557,-2.3639825820744766
-0.35670000000000013,-2.4092533436701573
-0.3577,-2.457353527865569
-0.35870000000000013,-2.49696544426179
-0.3597,-2.5309185154585507
-0.36070000000000013,-2.5691157205549064
-0.3617,-2.618630616050183
-0.3626999999999999,-2.6681455115454593
-0.3637,-2.7105868505414104
-0.3646999999999999,-2.7487840556377665
-0.3657,-2.7898106833338523
-0.3666999999999999,-2.840740290128994
-0.3677,-2.8959140308237297
-0.3686999999999999,-2.942599503719276
-0.36970000000000003,-2.9836261314153627
-0.3706999999999999,-3.0260674704113137
-0.37170000000000003,-3.08124121110605
-0.3726999999999999,-3.1406590857003813
-0.37370000000000003,-3.1887592698957925
-0.3746999999999999,-3.2312006088917435
-0.37570000000000003,-3.279300793087155
-0.3766999999999999,-3.3373039563816214
