Mar. 14, 2025   13:38:50
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp891_r5/2025-03-03-exp893\exp893deposition-2025-03-14t13_35_30-deposition\exp893deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 9.4

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 4.464e-3
2.000e-1, 4.453e-3
3.000e-1, 4.432e-3
4.000e-1, 4.414e-3
5.000e-1, 4.389e-3
6.000e-1, 4.365e-3
7.000e-1, 4.350e-3
8.000e-1, 4.342e-3
9.000e-1, 4.337e-3
1.000e+0, 4.329e-3
1.100e+0, 4.324e-3
1.200e+0, 4.321e-3
1.300e+0, 4.313e-3
1.400e+0, 4.301e-3
1.500e+0, 4.282e-3
1.600e+0, 4.266e-3
1.700e+0, 4.250e-3
1.800e+0, 4.236e-3
1.900e+0, 4.232e-3
2.000e+0, 4.248e-3
2.100e+0, 4.266e-3
2.200e+0, 4.284e-3
2.300e+0, 4.288e-3
2.400e+0, 4.286e-3
2.500e+0, 4.287e-3
2.600e+0, 4.291e-3
2.700e+0, 4.299e-3
2.800e+0, 4.306e-3
2.900e+0, 4.312e-3
3.000e+0, 4.314e-3
3.100e+0, 4.319e-3
3.200e+0, 4.325e-3
3.300e+0, 4.328e-3
3.400e+0, 4.325e-3
3.500e+0, 4.311e-3
3.600e+0, 4.302e-3
3.700e+0, 4.305e-3
3.800e+0, 4.310e-3
3.900e+0, 4.319e-3
4.000e+0, 4.325e-3
4.100e+0, 4.323e-3
4.200e+0, 4.322e-3
4.300e+0, 4.326e-3
4.400e+0, 4.329e-3
4.500e+0, 4.331e-3
4.600e+0, 4.331e-3
4.700e+0, 4.334e-3
4.800e+0, 4.334e-3
4.900e+0, 4.331e-3
5.000e+0, 4.329e-3
5.100e+0, 4.325e-3
5.200e+0, 4.321e-3
5.300e+0, 4.320e-3
5.400e+0, 4.318e-3
5.500e+0, 4.313e-3
5.600e+0, 4.311e-3
5.700e+0, 4.306e-3
5.800e+0, 4.301e-3
5.900e+0, 4.294e-3
6.000e+0, 4.292e-3
6.100e+0, 4.288e-3
6.200e+0, 4.285e-3
6.300e+0, 4.283e-3
6.400e+0, 4.285e-3
6.500e+0, 4.289e-3
6.600e+0, 4.300e-3
6.700e+0, 4.298e-3
6.800e+0, 4.297e-3
6.900e+0, 4.298e-3
7.000e+0, 4.293e-3
7.100e+0, 4.293e-3
7.200e+0, 4.292e-3
7.300e+0, 4.295e-3
7.400e+0, 4.299e-3
7.500e+0, 4.307e-3
7.600e+0, 4.310e-3
7.700e+0, 4.312e-3
7.800e+0, 4.308e-3
7.900e+0, 4.310e-3
8.000e+0, 4.310e-3
8.100e+0, 4.311e-3
8.200e+0, 4.307e-3
8.300e+0, 4.303e-3
8.400e+0, 4.292e-3
8.500e+0, 4.287e-3
8.600e+0, 4.291e-3
8.700e+0, 4.295e-3
8.800e+0, 4.299e-3
8.900e+0, 4.303e-3
9.000e+0, 4.297e-3
9.100e+0, 4.292e-3
9.200e+0, 4.284e-3
9.300e+0, 4.279e-3
9.400e+0, 4.272e-3
9.500e+0, 4.267e-3
9.600e+0, 4.264e-3
9.700e+0, 4.261e-3
9.800e+0, 4.260e-3
9.900e+0, 4.256e-3
1.000e+1, 4.256e-3
1.010e+1, 4.258e-3
1.020e+1, 4.261e-3
1.030e+1, 4.263e-3
1.040e+1, 4.266e-3
1.050e+1, 4.271e-3
1.060e+1, 4.270e-3
1.070e+1, 4.273e-3
1.080e+1, 4.274e-3
1.090e+1, 4.277e-3
1.100e+1, 4.273e-3
1.110e+1, 4.268e-3
1.120e+1, 4.260e-3
1.130e+1, 4.261e-3
