Aug. 25, 2024   22:05:47
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_181_500/2024-08-25-exp182\exp182deposition-2024-08-25t22_01_24-deposition\exp182deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 13.0

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 4.415e-3
2.000e-1, 4.423e-3
3.000e-1, 4.462e-3
4.000e-1, 4.464e-3
5.000e-1, 4.449e-3
6.000e-1, 4.495e-3
7.000e-1, 4.529e-3
8.000e-1, 4.519e-3
9.000e-1, 4.525e-3
1.000e+0, 4.547e-3
1.100e+0, 4.557e-3
1.200e+0, 4.598e-3
1.300e+0, 4.618e-3
1.400e+0, 4.633e-3
1.500e+0, 4.611e-3
1.600e+0, 4.589e-3
1.700e+0, 4.578e-3
1.800e+0, 4.575e-3
1.900e+0, 4.569e-3
2.000e+0, 4.608e-3
2.100e+0, 4.582e-3
2.200e+0, 4.580e-3
2.300e+0, 4.595e-3
2.400e+0, 4.605e-3
2.500e+0, 4.611e-3
2.600e+0, 4.642e-3
2.700e+0, 4.658e-3
2.800e+0, 4.659e-3
2.900e+0, 4.663e-3
3.000e+0, 4.653e-3
3.100e+0, 4.655e-3
3.200e+0, 4.627e-3
3.300e+0, 4.629e-3
3.400e+0, 4.669e-3
3.500e+0, 4.707e-3
3.600e+0, 4.720e-3
3.700e+0, 4.730e-3
3.800e+0, 4.747e-3
3.900e+0, 4.759e-3
4.000e+0, 4.747e-3
4.100e+0, 4.726e-3
4.200e+0, 4.714e-3
4.300e+0, 4.742e-3
4.400e+0, 4.768e-3
4.500e+0, 4.798e-3
4.600e+0, 4.791e-3
4.700e+0, 4.777e-3
4.800e+0, 4.756e-3
4.900e+0, 4.770e-3
5.000e+0, 4.776e-3
5.100e+0, 4.780e-3
5.200e+0, 4.794e-3
5.300e+0, 4.783e-3
5.400e+0, 4.784e-3
5.500e+0, 4.785e-3
5.600e+0, 4.795e-3
5.700e+0, 4.818e-3
5.800e+0, 4.854e-3
5.900e+0, 4.851e-3
6.000e+0, 4.855e-3
6.100e+0, 4.848e-3
6.200e+0, 4.850e-3
6.300e+0, 4.846e-3
6.400e+0, 4.843e-3
6.500e+0, 4.846e-3
6.600e+0, 4.855e-3
6.700e+0, 4.870e-3
6.800e+0, 4.860e-3
6.900e+0, 4.853e-3
7.000e+0, 4.848e-3
7.100e+0, 4.847e-3
7.200e+0, 4.847e-3
7.300e+0, 4.868e-3
7.400e+0, 4.880e-3
7.500e+0, 4.898e-3
7.600e+0, 4.918e-3
7.700e+0, 4.916e-3
7.800e+0, 4.906e-3
7.900e+0, 4.924e-3
8.000e+0, 4.940e-3
8.100e+0, 4.946e-3
8.200e+0, 4.946e-3
8.300e+0, 4.964e-3
8.400e+0, 4.984e-3
8.500e+0, 4.997e-3
8.600e+0, 5.031e-3
8.700e+0, 5.053e-3
8.800e+0, 5.052e-3
8.900e+0, 5.047e-3
9.000e+0, 5.050e-3
9.100e+0, 5.064e-3
9.200e+0, 5.062e-3
9.300e+0, 5.066e-3
9.400e+0, 5.089e-3
9.500e+0, 5.102e-3
9.600e+0, 5.113e-3
9.700e+0, 5.123e-3
9.800e+0, 5.117e-3
9.900e+0, 5.109e-3
1.000e+1, 5.112e-3
1.010e+1, 5.111e-3
1.020e+1, 5.108e-3
1.030e+1, 5.115e-3
1.040e+1, 5.115e-3
1.050e+1, 5.111e-3
1.060e+1, 5.120e-3
1.070e+1, 5.140e-3
1.080e+1, 5.142e-3
1.090e+1, 5.132e-3
1.100e+1, 5.127e-3
1.110e+1, 5.128e-3
1.120e+1, 5.151e-3
1.130e+1, 5.145e-3
1.140e+1, 5.142e-3
1.150e+1, 5.155e-3
1.160e+1, 5.155e-3
1.170e+1, 5.142e-3
1.180e+1, 5.154e-3
1.190e+1, 5.149e-3
1.200e+1, 5.146e-3
1.210e+1, 5.157e-3
1.220e+1, 5.164e-3
1.230e+1, 5.177e-3
1.240e+1, 5.178e-3
1.250e+1, 5.173e-3
1.260e+1, 5.178e-3
1.270e+1, 5.182e-3
1.280e+1, 5.175e-3
1.290e+1, 5.162e-3
1.300e+1, 5.162e-3
1.310e+1, 5.192e-3
1.320e+1, 5.230e-3
1.330e+1, 5.231e-3
1.340e+1, 5.219e-3
1.350e+1, 5.215e-3
1.360e+1, 5.217e-3
1.370e+1, 5.208e-3
1.380e+1, 5.213e-3
1.390e+1, 5.205e-3
1.400e+1, 5.189e-3
1.410e+1, 5.183e-3
1.420e+1, 5.177e-3
1.430e+1, 5.173e-3
1.440e+1, 5.182e-3
1.450e+1, 5.205e-3
1.460e+1, 5.225e-3
1.470e+1, 5.239e-3
1.480e+1, 5.239e-3
1.490e+1, 5.236e-3
1.500e+1, 5.257e-3
1.510e+1, 5.273e-3
1.520e+1, 5.271e-3
1.530e+1, 5.288e-3
1.540e+1, 5.290e-3
1.550e+1, 5.287e-3
