Oct. 19, 2024   11:47:52
-0.903, 9.748e-9
-0.904, 1.014e-8
-0.905, 7.182e-9
-0.906, 7.084e-9
-0.907, 8.860e-9
-0.908, 9.649e-9
-0.909, 9.748e-9
-0.910, 6.886e-9
-0.911, 7.380e-9
-0.912, 9.550e-9
-0.913, 1.034e-8
-0.914, 9.156e-9
-0.915, 7.182e-9
-0.916, 6.788e-9
-0.917, 8.761e-9
-0.918, 1.044e-8
-0.919, 9.254e-9
-0.920, 7.380e-9
-0.921, 7.577e-9
-0.922, 9.550e-9
-0.923, 1.024e-8
-0.924, 9.254e-9
-0.925, 7.873e-9
-0.926, 7.972e-9
-0.927, 9.945e-9
-0.928, 1.034e-8
-0.929, 1.024e-8
-0.930, 7.478e-9
-0.931, 7.676e-9
-0.932, 9.649e-9
-0.933, 9.550e-9
-0.934, 9.846e-9
-0.935, 6.985e-9
-0.936, 7.676e-9
-0.937, 9.550e-9
-0.938, 9.649e-9
-0.939, 8.761e-9
-0.940, 6.886e-9
-0.941, 7.182e-9
-0.942, 9.353e-9
-0.943, 9.945e-9
-0.944, 9.550e-9
-0.945, 5.900e-9
-0.946, 6.985e-9
-0.947, 9.156e-9
-0.948, 1.103e-8
-0.949, 9.945e-9
-0.950, 7.380e-9
-0.951, 7.380e-9
-0.952, 8.761e-9
-0.953, 1.024e-8
-0.954, 8.958e-9
-0.955, 6.196e-9
-0.956, 6.886e-9
-0.957, 8.366e-9
-0.958, 1.004e-8
-0.959, 9.254e-9
-0.960, 5.998e-9
-0.961, 7.676e-9
-0.962, 8.761e-9
-0.963, 9.846e-9
-0.964, 8.662e-9
-0.965, 6.294e-9
-0.966, 8.366e-9
-0.967, 9.649e-9
-0.968, 9.550e-9
-0.969, 8.366e-9
-0.970, 7.182e-9
-0.971, 7.577e-9
-0.972, 9.353e-9
-0.973, 1.083e-8
-0.974, 9.748e-9
-0.975, 6.985e-9
-0.976, 7.972e-9
-0.977, 9.550e-9
-0.978, 1.034e-8
-0.979, 9.649e-9
-0.980, 6.294e-9
-0.981, 7.577e-9
-0.982, 8.761e-9
-0.983, 1.034e-8
-0.984, 8.860e-9
-0.985, 5.900e-9
-0.986, 8.070e-9
-0.987, 9.748e-9
-0.988, 9.846e-9
-0.989, 9.254e-9
-0.990, 7.182e-9
-0.991, 6.985e-9
-0.992, 9.550e-9
-0.993, 1.034e-8
-0.994, 8.366e-9
-0.995, 5.998e-9
-0.996, 7.281e-9
-0.997, 8.564e-9
-0.998, 9.649e-9
-0.999, 8.860e-9
-1.000, 6.590e-9
-1.001, 7.873e-9
-1.002, 9.353e-9
-1.003, 9.353e-9
-1.004, 9.254e-9
-1.005, 6.788e-9
-1.006, 7.380e-9
-1.007, 9.748e-9
-1.008, 1.073e-8
-1.009, 9.156e-9
-1.010, 6.294e-9
-1.011, 7.478e-9
-1.012, 9.254e-9
-1.013, 1.054e-8
-1.014, 8.564e-9
-1.015, 6.985e-9
-1.016, 8.070e-9
-1.017, 9.254e-9
-1.018, 9.748e-9
-1.019, 8.564e-9
-1.020, 5.998e-9
-1.021, 7.478e-9
-1.022, 1.014e-8
-1.023, 1.024e-8
-1.024, 9.156e-9
-1.025, 6.886e-9
-1.026, 8.268e-9
-1.027, 1.024e-8
-1.028, 1.073e-8
-1.029, 8.761e-9
-1.030, 6.492e-9
-1.031, 9.156e-9
-1.032, 1.014e-8
-1.033, 1.054e-8
-1.034, 8.662e-9
-1.035, 5.703e-9
-1.036, 7.281e-9
-1.037, 9.649e-9
-1.038, 1.103e-8
-1.039, 8.564e-9
-1.040, 6.788e-9
-1.041, 7.972e-9
-1.042, 9.156e-9
-1.043, 9.748e-9
-1.044, 8.860e-9
-1.045, 6.985e-9
-1.046, 8.268e-9
-1.047, 9.846e-9
-1.048, 9.649e-9
-1.049, 8.761e-9
-1.050, 7.774e-9
-1.051, 9.353e-9
-1.052, 9.550e-9
-1.053, 9.550e-9
-1.054, 8.465e-9
-1.055, 6.689e-9
-1.056, 8.465e-9
-1.057, 8.662e-9
-1.058, 9.156e-9
-1.059, 8.860e-9
-1.060, 6.196e-9
-1.061, 7.281e-9
-1.062, 9.748e-9
-1.063, 1.034e-8
-1.064, 8.169e-9
-1.065, 6.985e-9
-1.066, 8.465e-9
-1.067, 9.649e-9
-1.068, 9.945e-9
-1.069, 8.366e-9
-1.070, 6.492e-9
-1.071, 8.662e-9
-1.072, 9.945e-9
-1.073, 9.353e-9
-1.074, 7.873e-9
-1.075, 6.196e-9
-1.076, 8.958e-9
-1.077, 9.748e-9
-1.078, 1.054e-8
-1.079, 8.860e-9
-1.080, 7.774e-9
-1.081, 9.353e-9
-1.082, 1.034e-8
-1.083, 1.004e-8
-1.084, 8.564e-9
-1.085, 8.268e-9
-1.086, 8.366e-9
-1.087, 9.353e-9
-1.088, 1.054e-8
-1.089, 8.860e-9
-1.090, 7.676e-9
-1.091, 8.465e-9
-1.092, 9.846e-9
-1.093, 1.073e-8
-1.094, 8.860e-9
-1.095, 7.972e-9
-1.096, 9.057e-9
-1.097, 1.004e-8
-1.098, 1.004e-8
-1.099, 8.366e-9
-1.100, 6.985e-9
-1.101, 8.465e-9
-1.102, 9.353e-9
-1.103, 9.748e-9
-1.104, 7.873e-9
-1.105, 6.590e-9
-1.106, 8.564e-9
-1.107, 9.254e-9
-1.108, 1.083e-8
-1.109, 7.972e-9
-1.110, 5.505e-9
-1.111, 8.761e-9
-1.112, 1.004e-8
-1.113, 9.452e-9
-1.114, 8.662e-9
-1.115, 7.478e-9
-1.116, 8.860e-9
-1.117, 9.945e-9
-1.118, 1.014e-8
-1.119, 8.169e-9
-1.120, 7.084e-9
-1.121, 9.156e-9
-1.122, 9.945e-9
-1.123, 9.353e-9
-1.124, 8.070e-9
-1.125, 6.492e-9
-1.126, 9.057e-9
-1.127, 1.044e-8
-1.128, 9.846e-9
-1.129, 8.169e-9
-1.130, 6.689e-9
-1.131, 8.465e-9
-1.132, 1.014e-8
-1.133, 1.073e-8
-1.134, 8.958e-9
-1.135, 6.393e-9
-1.136, 8.465e-9
-1.137, 9.945e-9
-1.138, 1.044e-8
-1.139, 7.873e-9
-1.140, 7.084e-9
-1.141, 8.564e-9
-1.142, 1.004e-8
-1.143, 1.034e-8
-1.144, 7.478e-9
-1.145, 6.097e-9
-1.146, 8.564e-9
-1.147, 1.004e-8
-1.148, 9.945e-9
-1.149, 7.577e-9
-1.150, 7.281e-9
-1.151, 8.070e-9
-1.152, 1.054e-8
-1.153, 9.649e-9
-1.154, 8.662e-9
-1.155, 6.294e-9
-1.156, 8.761e-9
-1.157, 9.550e-9
-1.158, 9.846e-9
-1.159, 7.873e-9
-1.160, 6.886e-9
-1.161, 9.254e-9
-1.162, 1.054e-8
-1.163, 1.103e-8
-1.164, 8.366e-9
-1.165, 7.380e-9
-1.166, 9.649e-9
-1.167, 1.034e-8
-1.168, 9.156e-9
-1.169, 7.676e-9
-1.170, 6.492e-9
-1.171, 8.366e-9
-1.172, 9.550e-9
-1.173, 9.254e-9
-1.174, 7.380e-9
-1.175, 6.590e-9
-1.176, 8.958e-9
-1.177, 9.846e-9
-1.178, 1.044e-8
-1.179, 8.268e-9
-1.180, 6.788e-9
-1.181, 9.353e-9
-1.182, 8.860e-9
-1.183, 9.846e-9
-1.184, 9.057e-9
-1.185, 7.182e-9
-1.186, 8.564e-9
-1.187, 1.004e-8
-1.188, 1.044e-8
-1.189, 8.070e-9
-1.190, 7.577e-9
-1.191, 9.254e-9
-1.192, 1.024e-8
-1.193, 1.064e-8
-1.194, 7.380e-9
-1.195, 6.689e-9
-1.196, 9.156e-9
-1.197, 1.054e-8
-1.198, 1.004e-8
-1.199, 7.478e-9
-1.200, 6.886e-9
-1.201, 7.972e-9
-1.202, 1.064e-8
-1.203, 9.254e-9
-1.204, 8.465e-9
-1.205, 6.886e-9
-1.206, 8.761e-9
-1.207, 1.044e-8
-1.208, 1.004e-8
-1.209, 6.788e-9
-1.210, 6.492e-9
-1.211, 8.070e-9
-1.212, 1.034e-8
-1.213, 9.057e-9
-1.214, 7.182e-9
-1.215, 5.998e-9
-1.216, 8.564e-9
-1.217, 9.945e-9
-1.218, 9.254e-9
-1.219, 7.084e-9
-1.220, 7.676e-9
-1.221, 8.564e-9
-1.222, 1.073e-8
-1.223, 1.064e-8
-1.224, 7.182e-9
-1.225, 6.294e-9
-1.226, 8.662e-9
-1.227, 9.353e-9
-1.228, 9.452e-9
-1.229, 8.860e-9
-1.230, 8.268e-9
-1.231, 1.044e-8
-1.232, 1.142e-8
-1.233, 1.103e-8
-1.234, 8.860e-9
-1.235, 7.478e-9
-1.236, 1.024e-8
-1.237, 1.182e-8
-1.238, 9.945e-9
-1.239, 7.774e-9
-1.240, 7.873e-9
-1.241, 9.846e-9
-1.242, 1.172e-8
-1.243, 1.073e-8
-1.244, 8.169e-9
-1.245, 7.084e-9
-1.246, 9.156e-9
-1.247, 1.034e-8
-1.248, 1.044e-8
-1.249, 7.676e-9
-1.250, 7.972e-9
-1.251, 9.057e-9
-1.252, 1.093e-8
-1.253, 8.662e-9
-1.254, 7.676e-9
-1.255, 7.676e-9
-1.256, 1.004e-8
-1.257, 1.103e-8
-1.258, 9.846e-9
-1.259, 7.478e-9
-1.260, 8.070e-9
-1.261, 1.044e-8
-1.262, 1.123e-8
-1.263, 1.024e-8
-1.264, 7.577e-9
-1.265, 7.577e-9
-1.266, 8.761e-9
-1.267, 1.064e-8
-1.268, 1.093e-8
-1.269, 8.169e-9
-1.270, 7.281e-9
-1.271, 1.004e-8
-1.272, 1.054e-8
-1.273, 1.064e-8
-1.274, 8.465e-9
-1.275, 8.268e-9
-1.276, 1.073e-8
-1.277, 1.073e-8
-1.278, 1.024e-8
-1.279, 8.169e-9
-1.280, 8.564e-9
-1.281, 1.044e-8
-1.282, 1.152e-8
-1.283, 1.103e-8
-1.284, 8.465e-9
-1.285, 7.478e-9
-1.286, 9.353e-9
-1.287, 1.152e-8
-1.288, 1.083e-8
-1.289, 8.465e-9
-1.290, 8.662e-9
-1.291, 1.064e-8
-1.292, 1.113e-8
-1.293, 1.113e-8
-1.294, 7.577e-9
-1.295, 8.366e-9
-1.296, 9.452e-9
-1.297, 1.044e-8
-1.298, 1.004e-8
-1.299, 7.478e-9
-1.300, 8.070e-9
-1.301, 9.550e-9
-1.302, 1.192e-8
-1.303, 1.034e-8
-1.304, 7.281e-9
-1.305, 6.590e-9
-1.306, 9.550e-9
-1.307, 1.024e-8
-1.308, 1.123e-8
-1.309, 7.478e-9
-1.310, 7.577e-9
-1.311, 9.748e-9
-1.312, 1.073e-8
-1.313, 1.113e-8
-1.314, 7.084e-9
-1.315, 8.268e-9
-1.316, 1.113e-8
-1.317, 1.113e-8
-1.318, 1.123e-8
-1.319, 8.761e-9
-1.320, 8.366e-9
-1.321, 1.064e-8
-1.322, 1.182e-8
-1.323, 1.064e-8
-1.324, 7.774e-9
-1.325, 6.689e-9
-1.326, 1.014e-8
-1.327, 1.054e-8
-1.328, 9.452e-9
-1.329, 7.873e-9
-1.330, 7.182e-9
-1.331, 1.004e-8
-1.332, 1.083e-8
-1.333, 1.054e-8
-1.334, 8.169e-9
-1.335, 8.268e-9
-1.336, 1.133e-8
-1.337, 1.093e-8
-1.338, 1.113e-8
-1.339, 8.268e-9
-1.340, 8.268e-9
-1.341, 1.024e-8
-1.342, 1.073e-8
-1.343, 9.649e-9
-1.344, 7.281e-9
-1.345, 8.465e-9
-1.346, 9.945e-9
-1.347, 1.083e-8
-1.348, 9.649e-9
-1.349, 6.590e-9
-1.350, 7.380e-9
-1.351, 1.004e-8
-1.352, 1.083e-8
-1.353, 9.353e-9
-1.354, 6.788e-9
-1.355, 7.281e-9
-1.356, 1.004e-8
-1.357, 1.182e-8
-1.358, 1.014e-8
-1.359, 7.972e-9
-1.360, 8.860e-9
-1.361, 1.034e-8
-1.362, 1.142e-8
-1.363, 9.156e-9
-1.364, 8.564e-9
-1.365, 7.972e-9
-1.366, 9.550e-9
-1.367, 1.093e-8
-1.368, 9.057e-9
-1.369, 7.972e-9
-1.370, 8.169e-9
-1.371, 1.044e-8
-1.372, 1.123e-8
-1.373, 9.748e-9
-1.374, 7.676e-9
-1.375, 8.070e-9
-1.376, 1.064e-8
-1.377, 1.162e-8
-1.378, 1.044e-8
-1.379, 7.972e-9
-1.380, 8.268e-9
-1.381, 9.748e-9
-1.382, 1.093e-8
-1.383, 1.034e-8
-1.384, 7.478e-9
-1.385, 8.958e-9
-1.386, 9.156e-9
-1.387, 1.044e-8
-1.388, 1.034e-8
-1.389, 7.577e-9
-1.390, 8.070e-9
-1.391, 1.093e-8
-1.392, 1.044e-8
-1.393, 1.024e-8
-1.394, 7.380e-9
-1.395, 1.014e-8
-1.396, 1.133e-8
-1.397, 1.133e-8
-1.398, 9.846e-9
-1.399, 6.590e-9
-1.400, 8.564e-9
-1.401, 1.054e-8
-1.402, 1.113e-8
-1.403, 9.452e-9
-1.404, 8.366e-9
-1.405, 9.057e-9
-1.406, 1.034e-8
-1.407, 1.004e-8
-1.408, 9.748e-9
-1.409, 7.182e-9
-1.410, 8.366e-9
-1.411, 9.846e-9
-1.412, 1.083e-8
-1.413, 9.748e-9
-1.414, 6.985e-9
-1.415, 7.774e-9
-1.416, 1.034e-8
-1.417, 1.123e-8
-1.418, 9.748e-9
-1.419, 7.182e-9
-1.420, 7.873e-9
-1.421, 9.846e-9
-1.422, 1.172e-8
-1.423, 9.254e-9
-1.424, 7.873e-9
-1.425, 8.268e-9
-1.426, 9.452e-9
-1.427, 1.064e-8
-1.428, 9.156e-9
-1.429, 7.577e-9
-1.430, 9.550e-9
-1.431, 1.093e-8
-1.432, 9.748e-9
-1.433, 9.057e-9
-1.434, 7.774e-9
-1.435, 9.254e-9
-1.436, 1.093e-8
-1.437, 1.123e-8
-1.438, 1.004e-8
-1.439, 8.366e-9
-1.440, 9.846e-9
-1.441, 1.142e-8
-1.442, 1.212e-8
-1.443, 9.945e-9
-1.444, 7.873e-9
-1.445, 9.057e-9
-1.446, 1.123e-8
-1.447, 1.103e-8
-1.448, 1.054e-8
-1.449, 8.958e-9
-1.450, 1.024e-8
-1.451, 1.054e-8
-1.452, 1.113e-8
-1.453, 9.846e-9
-1.454, 7.873e-9
-1.455, 8.860e-9
-1.456, 1.034e-8
-1.457, 1.044e-8
-1.458, 9.353e-9
-1.459, 7.577e-9
-1.460, 1.093e-8
-1.461, 1.152e-8
-1.462, 1.103e-8
-1.463, 1.064e-8
-1.464, 7.281e-9
-1.465, 9.452e-9
-1.466, 1.142e-8
-1.467, 1.064e-8
-1.468, 9.550e-9
-1.469, 8.662e-9
-1.470, 9.156e-9
-1.471, 1.024e-8
-1.472, 1.192e-8
-1.473, 9.550e-9
-1.474, 7.577e-9
-1.475, 9.550e-9
-1.476, 1.182e-8
-1.477, 1.073e-8
-1.478, 8.564e-9
-1.479, 8.268e-9
-1.480, 8.761e-9
-1.481, 1.054e-8
-1.482, 1.093e-8
-1.483, 9.353e-9
-1.484, 8.564e-9
-1.485, 9.649e-9
-1.486, 1.093e-8
-1.487, 1.123e-8
-1.488, 9.156e-9
-1.489, 8.366e-9
-1.490, 8.958e-9
-1.491, 1.014e-8
-1.492, 1.034e-8
-1.493, 8.564e-9
-1.494, 8.169e-9
-1.495, 9.945e-9
-1.496, 1.044e-8
-1.497, 1.192e-8
-1.498, 9.846e-9
-1.499, 7.972e-9
-1.500, 9.945e-9
-1.501, 1.123e-8
-1.502, 1.093e-8
-1.503, 8.662e-9
-1.504, 6.886e-9
-1.505, 8.761e-9
-1.506, 1.113e-8
-1.507, 1.192e-8
-1.508, 9.945e-9
-1.509, 6.985e-9
-1.510, 9.748e-9
-1.511, 1.103e-8
-1.512, 1.192e-8
-1.513, 9.550e-9
-1.514, 8.465e-9
-1.515, 9.649e-9
-1.516, 1.162e-8
-1.517, 1.113e-8
-1.518, 1.034e-8
-1.519, 7.281e-9
-1.520, 8.958e-9
-1.521, 1.103e-8
-1.522, 1.054e-8
-1.523, 9.649e-9
-1.524, 7.676e-9
-1.525, 9.254e-9
-1.526, 1.014e-8
-1.527, 1.123e-8
-1.528, 1.014e-8
-1.529, 7.873e-9
-1.530, 1.004e-8
-1.531, 1.152e-8
-1.532, 1.172e-8
-1.533, 1.044e-8
-1.534, 8.564e-9
-1.535, 9.945e-9
-1.536, 1.133e-8
-1.537, 1.162e-8
-1.538, 9.846e-9
-1.539, 8.564e-9
-1.540, 9.945e-9
-1.541, 1.113e-8
-1.542, 1.202e-8
-1.543, 9.156e-9
-1.544, 8.268e-9
-1.545, 9.846e-9
-1.546, 1.093e-8
-1.547, 1.054e-8
-1.548, 9.254e-9
-1.549, 8.662e-9
-1.550, 9.748e-9
-1.551, 1.172e-8
-1.552, 1.192e-8
-1.553, 1.004e-8
-1.554, 7.577e-9
-1.555, 9.452e-9
-1.556, 1.172e-8
-1.557, 1.133e-8
-1.558, 9.057e-9
-1.559, 7.478e-9
-1.560, 1.014e-8
-1.561, 1.142e-8
-1.562, 1.241e-8
-1.563, 1.004e-8
-1.564, 8.169e-9
-1.565, 1.004e-8
-1.566, 1.113e-8
-1.567, 1.093e-8
-1.568, 8.662e-9
-1.569, 8.366e-9
-1.570, 8.662e-9
-1.571, 1.083e-8
-1.572, 1.113e-8
-1.573, 8.662e-9
-1.574, 8.465e-9
-1.575, 1.064e-8
-1.576, 1.113e-8
-1.577, 1.103e-8
-1.578, 9.057e-9
-1.579, 7.084e-9
-1.580, 9.353e-9
-1.581, 1.162e-8
-1.582, 1.152e-8
-1.583, 8.564e-9
-1.584, 8.564e-9
-1.585, 1.014e-8
-1.586, 1.044e-8
-1.587, 1.123e-8
-1.588, 8.761e-9
-1.589, 7.774e-9
-1.590, 1.024e-8
-1.591, 1.064e-8
-1.592, 1.113e-8
-1.593, 1.004e-8
-1.594, 8.268e-9
-1.595, 1.073e-8
-1.596, 1.113e-8
-1.597, 1.113e-8
-1.598, 8.761e-9
-1.599, 8.169e-9
-1.600, 1.064e-8
-1.601, 1.221e-8
-1.602, 1.123e-8
-1.603, 8.662e-9
-1.604, 7.774e-9
-1.605, 9.649e-9
-1.606, 1.083e-8
-1.607, 1.054e-8
-1.608, 8.958e-9
-1.609, 7.873e-9
-1.610, 1.004e-8
-1.611, 1.073e-8
-1.612, 1.152e-8
-1.613, 8.958e-9
-1.614, 8.465e-9
-1.615, 1.064e-8
-1.616, 1.133e-8
-1.617, 1.113e-8
-1.618, 8.662e-9
-1.619, 7.182e-9
-1.620, 9.550e-9
-1.621, 1.054e-8
-1.622, 1.034e-8
-1.623, 8.268e-9
-1.624, 7.774e-9
-1.625, 9.846e-9
-1.626, 1.083e-8
-1.627, 1.054e-8
-1.628, 9.156e-9
-1.629, 7.972e-9
-1.630, 9.846e-9
-1.631, 1.093e-8
-1.632, 1.064e-8
-1.633, 7.577e-9
-1.634, 7.972e-9
-1.635, 9.353e-9
-1.636, 1.172e-8
-1.637, 1.093e-8
-1.638, 9.353e-9
-1.639, 9.156e-9
-1.640, 1.133e-8
-1.641, 1.192e-8
-1.642, 1.212e-8
-1.643, 1.004e-8
-1.644, 9.156e-9
-1.645, 1.212e-8
-1.646, 1.231e-8
-1.647, 1.172e-8
-1.648, 9.846e-9
-1.649, 8.366e-9
-1.650, 1.054e-8
-1.651, 1.152e-8
-1.652, 1.192e-8
