Mar. 4, 2025   16:10:37
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp169_r20_3/2025-03-03-exp869\exp869deposition-2025-03-04t16_06_58-deposition\exp869deposition_it_edep_-120mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.2
Sample Interval (s) = 0.1
Run Time (sec) = 53
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 14.2

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.399e-3
2.000e-1, 2.432e-3
3.000e-1, 2.463e-3
4.000e-1, 2.491e-3
5.000e-1, 2.504e-3
6.000e-1, 2.506e-3
7.000e-1, 2.510e-3
8.000e-1, 2.525e-3
9.000e-1, 2.529e-3
1.000e+0, 2.546e-3
1.100e+0, 2.559e-3
1.200e+0, 2.561e-3
1.300e+0, 2.560e-3
1.400e+0, 2.577e-3
1.500e+0, 2.579e-3
1.600e+0, 2.574e-3
1.700e+0, 2.556e-3
1.800e+0, 2.536e-3
1.900e+0, 2.536e-3
2.000e+0, 2.531e-3
2.100e+0, 2.572e-3
2.200e+0, 2.556e-3
2.300e+0, 2.530e-3
2.400e+0, 2.512e-3
2.500e+0, 2.514e-3
2.600e+0, 2.518e-3
2.700e+0, 2.512e-3
2.800e+0, 2.536e-3
2.900e+0, 2.513e-3
3.000e+0, 2.498e-3
3.100e+0, 2.509e-3
3.200e+0, 2.525e-3
3.300e+0, 2.527e-3
3.400e+0, 2.538e-3
3.500e+0, 2.520e-3
3.600e+0, 2.506e-3
3.700e+0, 2.494e-3
3.800e+0, 2.499e-3
3.900e+0, 2.588e-3
4.000e+0, 2.661e-3
4.100e+0, 2.678e-3
4.200e+0, 2.616e-3
4.300e+0, 2.590e-3
4.400e+0, 2.597e-3
4.500e+0, 2.623e-3
4.600e+0, 2.641e-3
4.700e+0, 2.662e-3
4.800e+0, 2.668e-3
4.900e+0, 2.665e-3
5.000e+0, 2.672e-3
5.100e+0, 2.661e-3
5.200e+0, 2.662e-3
5.300e+0, 2.662e-3
5.400e+0, 2.662e-3
5.500e+0, 2.674e-3
5.600e+0, 2.692e-3
5.700e+0, 2.709e-3
5.800e+0, 2.709e-3
5.900e+0, 2.690e-3
6.000e+0, 2.697e-3
6.100e+0, 2.689e-3
6.200e+0, 2.668e-3
6.300e+0, 2.658e-3
6.400e+0, 2.652e-3
6.500e+0, 2.645e-3
6.600e+0, 2.660e-3
6.700e+0, 2.661e-3
6.800e+0, 2.670e-3
6.900e+0, 2.682e-3
7.000e+0, 2.678e-3
7.100e+0, 2.692e-3
7.200e+0, 2.706e-3
7.300e+0, 2.711e-3
7.400e+0, 2.712e-3
7.500e+0, 2.707e-3
7.600e+0, 2.715e-3
7.700e+0, 2.719e-3
7.800e+0, 2.733e-3
7.900e+0, 2.741e-3
8.000e+0, 2.748e-3
8.100e+0, 2.748e-3
8.200e+0, 2.733e-3
8.300e+0, 2.734e-3
8.400e+0, 2.747e-3
8.500e+0, 2.747e-3
8.600e+0, 2.754e-3
8.700e+0, 2.764e-3
8.800e+0, 2.771e-3
8.900e+0, 2.775e-3
9.000e+0, 2.772e-3
9.100e+0, 2.770e-3
9.200e+0, 2.763e-3
9.300e+0, 2.774e-3
9.400e+0, 2.791e-3
9.500e+0, 2.803e-3
9.600e+0, 2.791e-3
9.700e+0, 2.776e-3
9.800e+0, 2.775e-3
9.900e+0, 2.780e-3
1.000e+1, 2.775e-3
1.010e+1, 2.792e-3
1.020e+1, 2.793e-3
1.030e+1, 2.792e-3
1.040e+1, 2.783e-3
1.050e+1, 2.788e-3
1.060e+1, 2.772e-3
1.070e+1, 2.759e-3
1.080e+1, 2.760e-3
1.090e+1, 2.768e-3
1.100e+1, 2.786e-3
1.110e+1, 2.812e-3
1.120e+1, 2.844e-3
1.130e+1, 2.848e-3
1.140e+1, 2.845e-3
1.150e+1, 2.836e-3
1.160e+1, 2.823e-3
1.170e+1, 2.844e-3
1.180e+1, 2.874e-3
1.190e+1, 2.889e-3
1.200e+1, 2.889e-3
1.210e+1, 2.875e-3
1.220e+1, 2.876e-3
1.230e+1, 2.881e-3
1.240e+1, 2.896e-3
1.250e+1, 2.903e-3
1.260e+1, 2.915e-3
1.270e+1, 2.906e-3
1.280e+1, 2.914e-3
1.290e+1, 2.902e-3
1.300e+1, 2.901e-3
1.310e+1, 2.887e-3
1.320e+1, 2.872e-3
1.330e+1, 2.858e-3
1.340e+1, 2.870e-3
1.350e+1, 2.865e-3
1.360e+1, 2.859e-3
1.370e+1, 2.863e-3
1.380e+1, 2.873e-3
1.390e+1, 2.895e-3
1.400e+1, 2.920e-3
1.410e+1, 2.934e-3
1.420e+1, 2.936e-3
1.430e+1, 2.937e-3
1.440e+1, 2.956e-3
1.450e+1, 2.978e-3
1.460e+1, 3.003e-3
1.470e+1, 3.009e-3
1.480e+1, 3.009e-3
1.490e+1, 3.006e-3
1.500e+1, 3.000e-3
1.510e+1, 2.983e-3
1.520e+1, 2.969e-3
1.530e+1, 2.964e-3
1.540e+1, 2.964e-3
1.550e+1, 2.962e-3
1.560e+1, 2.964e-3
1.570e+1, 2.981e-3
1.580e+1, 2.999e-3
1.590e+1, 3.013e-3
1.600e+1, 3.040e-3
1.610e+1, 3.074e-3
1.620e+1, 3.095e-3
1.630e+1, 3.086e-3
1.640e+1, 3.047e-3
1.650e+1, 3.055e-3
1.660e+1, 3.049e-3
1.670e+1, 3.066e-3
1.680e+1, 3.065e-3
1.690e+1, 3.089e-3
1.700e+1, 3.100e-3
1.710e+1, 3.097e-3
1.720e+1, 3.086e-3
1.730e+1, 3.060e-3
1.740e+1, 3.060e-3
1.750e+1, 3.053e-3
1.760e+1, 3.046e-3
1.770e+1, 3.032e-3
1.780e+1, 3.022e-3
1.790e+1, 3.020e-3
1.800e+1, 3.014e-3
1.810e+1, 2.999e-3
1.820e+1, 2.985e-3
1.830e+1, 3.001e-3
1.840e+1, 3.012e-3
1.850e+1, 3.013e-3
1.860e+1, 3.021e-3
1.870e+1, 3.027e-3
1.880e+1, 3.026e-3
1.890e+1, 3.023e-3
1.900e+1, 3.012e-3
1.910e+1, 2.997e-3
1.920e+1, 2.996e-3
1.930e+1, 2.992e-3
1.940e+1, 3.001e-3
1.950e+1, 3.010e-3
1.960e+1, 3.003e-3
1.970e+1, 3.003e-3
1.980e+1, 3.024e-3
1.990e+1, 3.023e-3
2.000e+1, 3.016e-3
2.010e+1, 3.038e-3
2.020e+1, 3.059e-3
2.030e+1, 3.072e-3
2.040e+1, 3.077e-3
2.050e+1, 3.068e-3
2.060e+1, 3.059e-3
2.070e+1, 3.054e-3
2.080e+1, 3.046e-3
2.090e+1, 3.048e-3
2.100e+1, 3.049e-3
2.110e+1, 3.055e-3
2.120e+1, 3.076e-3
2.130e+1, 3.095e-3
2.140e+1, 3.114e-3
2.150e+1, 3.135e-3
2.160e+1, 3.123e-3
2.170e+1, 3.125e-3
2.180e+1, 3.109e-3
2.190e+1, 3.100e-3
2.200e+1, 3.100e-3
2.210e+1, 3.101e-3
2.220e+1, 3.089e-3
2.230e+1, 3.090e-3
2.240e+1, 3.095e-3
2.250e+1, 3.085e-3
2.260e+1, 3.083e-3
2.270e+1, 3.082e-3
2.280e+1, 3.098e-3
2.290e+1, 3.099e-3
2.300e+1, 3.116e-3
2.310e+1, 3.137e-3
2.320e+1, 3.151e-3
2.330e+1, 3.163e-3
2.340e+1, 3.174e-3
2.350e+1, 3.167e-3
2.360e+1, 3.180e-3
2.370e+1, 3.178e-3
2.380e+1, 3.169e-3
2.390e+1, 3.178e-3
2.400e+1, 3.172e-3
2.410e+1, 3.182e-3
2.420e+1, 3.185e-3
2.430e+1, 3.193e-3
2.440e+1, 3.210e-3
2.450e+1, 3.209e-3
2.460e+1, 3.227e-3
2.470e+1, 3.244e-3
2.480e+1, 3.247e-3
2.490e+1, 3.266e-3
2.500e+1, 3.288e-3
2.510e+1, 3.296e-3
2.520e+1, 3.272e-3
2.530e+1, 3.240e-3
2.540e+1, 3.237e-3
2.550e+1, 3.226e-3
2.560e+1, 3.227e-3
2.570e+1, 3.232e-3
2.580e+1, 3.233e-3
2.590e+1, 3.260e-3
2.600e+1, 3.256e-3
2.610e+1, 3.266e-3
2.620e+1, 3.258e-3
2.630e+1, 3.269e-3
2.640e+1, 3.268e-3
2.650e+1, 3.275e-3
2.660e+1, 3.285e-3
2.670e+1, 3.282e-3
2.680e+1, 3.273e-3
2.690e+1, 3.269e-3
2.700e+1, 3.253e-3
2.710e+1, 3.232e-3
2.720e+1, 3.251e-3
2.730e+1, 3.254e-3
2.740e+1, 3.242e-3
2.750e+1, 3.231e-3
2.760e+1, 3.228e-3
2.770e+1, 3.227e-3
2.780e+1, 3.240e-3
2.790e+1, 3.240e-3
2.800e+1, 3.231e-3
2.810e+1, 3.227e-3
2.820e+1, 3.229e-3
2.830e+1, 3.256e-3
2.840e+1, 3.244e-3
2.850e+1, 3.233e-3
2.860e+1, 3.245e-3
2.870e+1, 3.251e-3
2.880e+1, 3.238e-3
2.890e+1, 3.248e-3
2.900e+1, 3.247e-3
2.910e+1, 3.256e-3
2.920e+1, 3.257e-3
2.930e+1, 3.231e-3
2.940e+1, 3.228e-3
2.950e+1, 3.226e-3
2.960e+1, 3.218e-3
2.970e+1, 3.230e-3
2.980e+1, 3.231e-3
2.990e+1, 3.233e-3
3.000e+1, 3.230e-3
3.010e+1, 3.228e-3
3.020e+1, 3.258e-3
3.030e+1, 3.259e-3
3.040e+1, 3.248e-3
3.050e+1, 3.263e-3
3.060e+1, 3.282e-3
3.070e+1, 3.303e-3
3.080e+1, 3.306e-3
3.090e+1, 3.293e-3
3.100e+1, 3.298e-3
3.110e+1, 3.300e-3
3.120e+1, 3.290e-3
3.130e+1, 3.303e-3
3.140e+1, 3.296e-3
3.150e+1, 3.281e-3
3.160e+1, 3.285e-3
3.170e+1, 3.287e-3
3.180e+1, 3.274e-3
3.190e+1, 3.255e-3
3.200e+1, 3.254e-3
3.210e+1, 3.242e-3
3.220e+1, 3.259e-3
3.230e+1, 3.246e-3
3.240e+1, 3.217e-3
3.250e+1, 3.228e-3
3.260e+1, 3.242e-3
3.270e+1, 3.242e-3
3.280e+1, 3.220e-3
3.290e+1, 3.202e-3
3.300e+1, 3.229e-3
3.310e+1, 3.228e-3
3.320e+1, 3.240e-3
3.330e+1, 3.247e-3
3.340e+1, 3.258e-3
3.350e+1, 3.246e-3
3.360e+1, 3.228e-3
3.370e+1, 3.269e-3
3.380e+1, 3.303e-3
3.390e+1, 3.320e-3
3.400e+1, 3.313e-3
3.410e+1, 3.362e-3
3.420e+1, 3.378e-3
3.430e+1, 3.361e-3
3.440e+1, 3.349e-3
3.450e+1, 3.343e-3
3.460e+1, 3.355e-3
3.470e+1, 3.356e-3
3.480e+1, 3.366e-3
3.490e+1, 3.371e-3
3.500e+1, 3.379e-3
3.510e+1, 3.364e-3
3.520e+1, 3.356e-3
3.530e+1, 3.338e-3
3.540e+1, 3.353e-3
3.550e+1, 3.347e-3
3.560e+1, 3.335e-3
3.570e+1, 3.340e-3
3.580e+1, 3.335e-3
3.590e+1, 3.318e-3
3.600e+1, 3.336e-3
3.610e+1, 3.343e-3
3.620e+1, 3.336e-3
3.630e+1, 3.333e-3
3.640e+1, 3.321e-3
3.650e+1, 3.318e-3
3.660e+1, 3.306e-3
3.670e+1, 3.320e-3
3.680e+1, 3.318e-3
3.690e+1, 3.309e-3
3.700e+1, 3.308e-3
3.710e+1, 3.317e-3
3.720e+1, 3.316e-3
3.730e+1, 3.314e-3
3.740e+1, 3.330e-3
3.750e+1, 3.325e-3
3.760e+1, 3.320e-3
3.770e+1, 3.331e-3
3.780e+1, 3.311e-3
3.790e+1, 3.309e-3
3.800e+1, 3.341e-3
3.810e+1, 3.370e-3
3.820e+1, 3.415e-3
3.830e+1, 3.399e-3
3.840e+1, 3.417e-3
3.850e+1, 3.439e-3
3.860e+1, 3.444e-3
3.870e+1, 3.436e-3
3.880e+1, 3.429e-3
3.890e+1, 3.410e-3
3.900e+1, 3.403e-3
3.910e+1, 3.415e-3
3.920e+1, 3.425e-3
3.930e+1, 3.441e-3
3.940e+1, 3.455e-3
3.950e+1, 3.435e-3
3.960e+1, 3.403e-3
3.970e+1, 3.390e-3
3.980e+1, 3.393e-3
3.990e+1, 3.398e-3
4.000e+1, 3.389e-3
4.010e+1, 3.387e-3
4.020e+1, 3.377e-3
4.030e+1, 3.387e-3
4.040e+1, 3.384e-3
4.050e+1, 3.380e-3
4.060e+1, 3.382e-3
4.070e+1, 3.370e-3
4.080e+1, 3.374e-3
4.090e+1, 3.362e-3
4.100e+1, 3.387e-3
4.110e+1, 3.393e-3
4.120e+1, 3.424e-3
4.130e+1, 3.669e-3
4.140e+1, 3.596e-3
4.150e+1, 3.574e-3
4.160e+1, 3.559e-3
4.170e+1, 3.539e-3
4.180e+1, 3.513e-3
4.190e+1, 3.504e-3
4.200e+1, 3.496e-3
4.210e+1, 3.471e-3
4.220e+1, 3.467e-3
4.230e+1, 3.473e-3
4.240e+1, 3.516e-3
4.250e+1, 3.563e-3
4.260e+1, 3.522e-3
4.270e+1, 3.516e-3
4.280e+1, 3.502e-3
4.290e+1, 3.463e-3
4.300e+1, 3.480e-3
4.310e+1, 3.447e-3
4.320e+1, 3.440e-3
4.330e+1, 3.426e-3
4.340e+1, 3.441e-3
