Experiment,Overpotential @ 50 mA_Ar,Cdl mF cm-2_Ar
exp729,-0.8167000000000001,0.21641258781775422
exp730,-0.6117,2.2049221552462286
exp731,-0.4947,4.06693816699122
exp732,-0.5857,0.9624550441800865
exp733,-0.3886999999999999,18.97800874100966
exp734,-0.5737,5.726081105985685
exp735,-0.6166999999999999,1.4893541898618394
exp736,-0.3497,68.075325407494
exp737,-0.4217000000000001,13.974911481776198
exp738,-0.6417,2.296586802773089
exp739,-0.5176999999999999,8.1893208094571
exp740,-0.4617000000000001,30.298045869725666
exp741,-0.5407000000000001,6.470818049217904
exp742,-0.4607,13.223730707164018
exp743,-0.4146999999999999,19.260436930433613
exp744,-0.6357,1.1564004702751771
exp745,-0.3237,20.583012229360374
exp746,-0.7007,0.40192769095231673
exp747,,84.82808885386352
exp748,-0.5847000000000001,1.1451267810599268
exp749,-0.6197,2.178114655638548
exp750,-0.4417000000000001,95.22863489318044
exp751,-0.3597,65.82847088378696
exp752,-0.1597000000000001,154.67818563761372
exp753,-0.3417,173.229477120687
exp754,-0.4186999999999999,75.43259097739124
exp755,-0.3777,25.834177690819175
exp756,-0.3237,62.71178276762837
exp757,-0.2556999999999999,153.152829355549
exp758,-0.3067000000000001,25.01738749815384
exp759,-0.7107,0.10083823783086661
exp760,-0.4956999999999999,3.2054446344883822
exp761,-0.7987000000000001,0.2986809390085189
exp762,-0.5147,14.048836906521085
exp763,-0.3997,95.07015467431538
exp764,-0.7877,0.6556828427089686
exp765,-0.6547,3.783852853437114
exp766,-0.3897,78.42044496606614
exp767,-0.6486999999999999,4.362303301224257
exp768,-0.3866999999999999,36.968523132940945
exp769,-0.4017,44.68686272348047
exp770,-0.4317000000000001,22.12852143333419
exp771,-0.5607000000000001,3.913510488482843
exp772,-0.4097,70.91821602262841
exp773,-0.4066999999999999,47.83619065725903
exp774,-0.5787000000000001,2.6348454139356328
exp775,-0.6597000000000001,3.2783364925884793
exp776,-0.3517,49.91581536380288
exp777,-0.3906999999999999,25.999960333828128
exp778,-0.4026999999999999,85.02882413462133
exp779,-0.5116999999999999,7.930344726459624
exp780,-0.3247000000000001,76.0180969869479
exp781,-0.4417000000000001,10.142238654949255
exp782,-0.5517,7.590076953973951
exp783,-0.3507000000000001,44.979255110255345
exp784,-0.3617,51.78477151785404
exp785,-0.3007000000000001,37.806336053075775
exp786,-0.7627,0.27251878105208194
exp787,-0.4497000000000001,39.48780339861688
exp788,-0.5797,4.281007723427576
exp789,-0.3207000000000001,92.48876094159718
exp790,-0.3056999999999999,82.68883558066217
exp791,-0.2727,147.41662399858504
exp792,-0.4017,26.497712646935152
exp793,-0.4427,14.7469220152472
exp794,-0.3797,53.84133855521589
exp795,-0.7516999999999999,0.30255947244429315
exp796,-0.3797,39.64302376817797
exp797,-0.3646999999999999,59.37584921391529
exp798,-0.2607,227.84136628518496
exp800,-0.4317000000000001,22.76052103228503
exp801,-0.5196999999999999,1.5024203259802125
exp802,,52.36707102931582
exp803,-0.4257000000000001,62.23433285024169
exp804,-0.4697000000000001,24.9544828055523
exp805,-0.4046999999999999,30.815320204087243
exp806,-0.6107000000000001,0.9178536955778064
exp807,-0.4397000000000001,27.781850931601753
exp808,-0.4337000000000001,35.10240001852067
exp809,-0.3926999999999999,8.612135109955005
exp810,-0.4647,9.723996824351545
exp811,-0.3877,64.40827435621655
exp812,-0.7416999999999999,1.5021549715340985
exp813,-0.3587000000000001,150.40392186872396
exp814,-0.6687,5.755183015033825
exp815,-0.4046999999999999,99.12464130207488
exp816,0.0112999999999998,156.11213954307874
exp817,-0.2736999999999999,131.8098770777199
exp818,-0.4627,18.9184545043418
exp819,-0.4677000000000001,29.265977580098404
exp820,-0.5807000000000001,3.0474094008778496
exp821,-0.2876999999999999,131.0390787018056
exp822,-0.4277000000000001,36.36509292563046
exp823,-0.4567,27.591958605907248
exp824,-0.8177,0.11148350948352104
exp825,-0.8067000000000001,0.08769232447394334
exp826,-0.4367,59.19524994544588
exp827,-0.3737,45.68879092570007
exp828,-0.3217,109.82599592662068
exp829,-0.2347,116.04560754698102
exp830,-0.5637,9.426008438293085
exp831,-0.4117,50.80680135428986
exp832,-0.4066999999999999,53.95434003319534
exp833,-0.5577,10.580615412726107
exp834,-0.4217000000000001,49.089887103696235
exp835,-0.4757000000000001,22.65940059730259
exp836,-0.1677000000000001,127.48214454618328
exp837,-0.3387000000000001,118.29582590963687
exp838,-0.5977,7.950397185329101
exp839,-0.1867000000000001,84.65548322418658
exp840,-0.4677000000000001,19.549449201619538
exp841,-0.4397000000000001,47.53653861773334
exp842,-0.5287000000000001,8.977202061684954
exp843,-0.3187000000000001,120.22394765036123
exp844,-0.5056999999999999,3.9448224035500794
exp845,-0.4876999999999999,6.629356773561431
exp846,-0.4687,18.566154768235233
exp847,-0.4407,33.9156213607213
exp848,-0.4297000000000001,34.815344289897524
exp849,-0.8027000000000001,0.13060806423003773
exp850,-0.3917,59.02229708078068
exp851,-0.4497000000000001,23.757586407430672
exp852,-0.5257,20.539314876305298
exp853,-0.4747,27.051643783261532
exp854,-0.7917,0.09989397206760656
exp855,-0.4006999999999999,70.31255320285433
exp856,-0.4357000000000001,26.143953438768506
exp857,-0.4947,25.667250438309786
exp858,-0.5307000000000001,19.41728017143599
exp859,-0.3797,22.063408814506474
exp860,-0.6366999999999999,2.8211451144198545
exp861,-0.3427000000000001,101.92112812061293
exp862,-0.3107000000000001,54.24725263947216
exp863,-0.3357,23.888512083164056
exp864,-0.5677,3.6774219837786064
exp865,-0.3917,46.81123525934461
exp866,-0.4177,9.969814690660726
exp867,-0.3926999999999999,20.255369794452108
exp868,-0.6737000000000001,0.2781091468097166
exp869,-0.5277,1.4251904720227526
exp870,-0.2976999999999999,56.73802527431427
exp871,-0.4876999999999999,3.738516985281129
exp872,-0.6937000000000001,0.5365977806072408
exp873,-0.3157,13.547208492431729
exp874,-0.3497,57.78594972414807
exp875,-0.4787,9.765237941993528
exp876,-0.3697,66.6799281495937
exp877,-0.0007000000000001,46.68567544928934
exp878,-0.5997,3.54738654983157
exp879,-0.5457,1.6262329291491835
exp880,-0.2747,35.27420899709166
exp881,-0.4197000000000001,7.618400568349163
exp882,-0.3317,23.710229523132035
exp883,-0.3886999999999999,5.002398539245344
exp884,-0.7496999999999999,0.16799227828237387
exp885,-0.0137,49.38232497463751
exp886,-0.3746999999999999,110.13942071642333
exp887,-0.3537,69.68801942742866
exp888,-0.4817000000000001,6.175434558551901
exp889,-0.3977,26.39012043900728
exp890,-0.3377,65.48513143804175
exp891,-0.2507,22.331053745582185
exp892,-0.4487,4.616647866288335
exp893,-0.3007000000000001,44.44081210121821
exp894,-0.3107000000000001,103.91460961381682
exp895,-0.2347,72.98534569514128
exp896,-0.3487000000000001,78.18242623270055
exp897,-0.4837000000000001,3.8162181383945404
exp898,-0.3806999999999999,6.321038689156598
exp899,-0.3107000000000001,13.793179178306032
exp900,-0.3917,4.142207047522737
exp901,-0.2967000000000001,121.39141678748467
exp902,-0.3737,80.4635159560323
exp903,-0.3497,15.224267310008463
exp904,-0.5457,0.5564573884195566
exp905,-0.2567,51.13978343140059
exp906,-0.7496999999999999,0.18175386097568896
exp907,-0.3746999999999999,22.30560521882469
exp908,-0.2567,57.09837019190687
exp909,-0.3457,54.9496782759775
exp910,-0.2887,22.303691809358074
exp911,-0.7727,0.16129036268885327
exp912,-0.5327000000000001,2.2908205317491332
exp913,-0.4017,2.7400737021273267
exp914,-0.3666999999999999,51.65376084188919
exp915,-0.5657,8.778986404810684
exp916,-0.3467000000000001,24.891973273601465
exp917,-0.3447000000000001,18.15046927438714
exp918,-0.3257,12.407847485053978
exp919,-0.3517,6.417815612309194
exp920,-0.7576999999999999,0.17081661895336958
exp921,-0.3726999999999999,6.85544970316974
exp922,-0.3247000000000001,23.02225754301346
exp923,-0.4907,1.449227868341201
exp924,-0.3537,4.353637437196687
exp925,-0.3097,11.918409098845807
exp926,-0.3327000000000001,9.50720337219863
exp927,-0.3906999999999999,4.10084032847486
exp928,-0.3826999999999999,2.870097742426314
exp929,-0.3257,9.590299688942286
exp930,-0.3646999999999999,4.671394526032654
exp931,-0.3447000000000001,17.80220759183167
exp932,-0.2807,22.415904774551713
exp933,-0.4146999999999999,1.2290640756259488
exp934,-0.3197,8.255312457274663
exp935,-0.5597,0.31804824175660235
exp936,-0.5216999999999999,7.945854736787239
exp937,-0.4137,1.1532001844313284
exp938,-0.3177,9.01409767812997
exp939,-0.3917,3.0016817178249453
exp940,-0.7787000000000001,0.13828338619809655
exp941,-0.3917,2.844770024508488
exp942,-0.5307000000000001,3.385298523268101
exp943,-0.6707,0.48776011089260546
exp944,-0.8087000000000001,0.11876850857999562
exp945,-0.3677,9.061272987466003
exp946,-0.4226999999999999,2.2623778266240335
exp947,-0.7757,0.1251058780742675
exp948,-0.3267000000000001,10.411660452566496
exp949,-0.7987000000000001,0.1347883394450711
exp950,-0.4257000000000001,3.0844148846433668
exp951,-0.4717000000000001,3.9381242044560425
exp952,-0.8497,0.10018973037312606
exp953,-0.3447000000000001,4.538343121105468
exp954,-0.2756999999999999,74.89181407901894
exp955,-0.3906999999999999,2.6492238270323187
exp956,-0.4257000000000001,1.9911238218889893
exp957,-0.4437000000000001,4.797205810177082
exp958,-0.7307,0.263279255887648
exp959,-0.3497,7.648315947697949
exp960,-0.4026999999999999,1.958850771225321
exp961,-0.5767000000000001,1.2666222055774865
exp962,-0.4867,1.375821912564331
exp963,-0.4817000000000001,1.27112889976665
exp964,-0.4557000000000001,9.431940911897364
exp965,-0.7587,0.1499026275778868
exp966,-0.4106999999999999,1.5897920006446702
exp967,-0.3946999999999999,2.104400013382652
exp968,-0.5036999999999999,1.3374087797522172
exp969,-0.3886999999999999,2.6092111435871375
exp970,-0.7917,0.1409231868452114
exp971,-0.5307000000000001,0.477155020838753
exp972,-0.4417000000000001,0.3834166751108518
exp973,-0.8427000000000001,0.12409074472438414
exp974,-0.7107,0.2908115181075611
exp975,-0.8617,0.11953255576731338
exp976,-0.3587000000000001,5.237338094011838
exp977,-0.8547000000000001,0.12008876201621942
exp978,-0.4337000000000001,1.1942512632578426
exp979,-0.8507000000000001,0.10361178362947654
exp980,-0.7957,0.1665980212935387
exp981,-0.8377,0.11292930916592661
exp982,-0.4457000000000001,8.161233296788751
exp983,-0.3806999999999999,31.16731520532131
exp984,-0.3567000000000001,33.796611994038514
exp985,-0.8117,0.1150360977762412
exp986,-0.5477,2.5663672290266617
exp987,-0.5427000000000001,1.8982946169350634
exp988,-0.5317,4.875943423560169
exp989,-0.8697,0.11522582552702129
exp990,-0.3706999999999999,63.67267240594919
exp991,-0.4257000000000001,14.448744910589664
exp992,-0.4976999999999999,23.24607807281575
exp993,-0.4467,4.533879071713307
exp994,-0.1687,78.97508051920462
exp995,-0.3866999999999999,80.50561729410227
exp996,-0.3886999999999999,47.33199550745566
exp997,-0.7817,0.126100196314274
exp998,-0.3957,102.94849155700062
exp999,-0.3826999999999999,7.042699787625385
exp1000,-0.5397,3.8411073817139014
exp1001,-0.3557,71.24698244995972
exp1002,-0.4157,97.33815074496445
exp1003,-0.4197000000000001,52.01093091040932
exp1004,-0.3937,27.006241904287464
exp1005,-0.3957,116.64502194548179
exp1006,-0.4817000000000001,14.659993906152561
exp1007,-0.5767000000000001,2.197372091066128
exp1008,-0.4527,9.951980737833503
exp1009,-0.4277000000000001,46.01599479558412
exp1010,-0.4226999999999999,47.278503234106424
exp1011,-0.3866999999999999,82.98855634377924
exp1012,-0.3267000000000001,28.28428006595704
exp1013,-0.4397000000000001,8.303335146578165
exp1014,-0.4437000000000001,4.698992292686298
exp1015,-0.4457000000000001,69.8637248527822
exp1016,-0.3317,46.88739998806073
exp1017,-0.5047,7.211170427316986
exp1018,-0.4106999999999999,4.903372094008582
exp1019,-0.6627,0.5577903638585113
exp1020,-0.4166999999999999,68.08306766262304
exp1021,-0.4887,8.19317611251045
exp1022,-0.5997,5.821587546954636
exp1023,-0.4257000000000001,50.44353477980378
exp1024,-0.3977,61.70059017315524
exp1025,-0.4006999999999999,18.975390191324685
exp1026,-0.4657000000000001,7.254997089234891
exp1027,-0.3717,27.789930474883516
exp1028,-0.4046999999999999,19.343318757231405
exp1029,-0.3427000000000001,105.94045630155233
exp1030,-0.5467000000000001,3.0237036501435126
exp1031,-0.4066999999999999,120.17952146553384
exp1032,-0.3946999999999999,20.558965935145373
exp1033,-0.4206999999999999,81.64651391204535
exp1034,-0.3427000000000001,20.906289088548945
exp1035,-0.4487,34.582175995274326
exp1036,-0.6577000000000001,0.5030071268869086
exp1037,-0.4547,14.778310882651713
exp1038,-0.8267000000000001,0.10105102415508219
exp1039,-0.1367,162.87759733093696
exp1040,-0.4557000000000001,12.205684200406814
exp1041,-0.4437000000000001,2.0509782721404504
exp1042,-0.4447,6.489842728692405
exp1043,-0.4327,17.078646195634104
exp1044,-0.5697,0.4859476618073491
exp1045,-0.3846999999999999,6.354580956043017
exp1046,-0.5547000000000001,5.588220586896739
exp1047,-0.3517,14.824597758716974
exp1048,-0.5367000000000001,0.21168177333733207
exp1049,-0.3757,8.414166134603647
exp1050,-0.6827,2.1247032229350564
exp1051,-0.5947000000000001,0.29599882904404257
exp1052,-0.6077,15.571124589802789
exp1053,-0.7897,0.09935532379205837
exp1054,-0.4437000000000001,80.85426473302749
exp1055,-0.2027,160.65218275924008
exp1056,-0.5727000000000001,2.522172986320395
exp1057,-0.5527000000000001,0.18995681735951514
exp1058,-0.7527,0.11787311252430596
exp1059,-0.4896999999999999,8.415928623446456
exp1060,-0.4647,25.505766275093105
exp1061,-0.5136999999999999,4.969040740946438
exp1062,-0.4066999999999999,2.433965533315809
exp1063,-0.5227,4.545110767197158
exp1064,-0.8407000000000001,0.09405484499416304
exp1065,-0.4896999999999999,22.73355425671162
exp1066,-0.1937000000000001,90.64909369710342
exp1067,-0.7217000000000001,0.08876829176610888
exp1068,-0.5297,0.3963822668064485
exp1069,-0.3957,43.720060776503814
exp1070,-0.5447000000000001,0.16873537924242543
exp1071,-0.3826999999999999,106.94269764824186
exp1072,-0.5607000000000001,2.49917680666755
exp1073,-0.6257,0.10790689867855928
exp1074,-0.4887,11.99872871121841
exp1075,-0.7947000000000001,0.09710145222796267
exp1076,-0.7777,0.10489124418863727
exp1077,-0.4317000000000001,20.57034176931965
exp1078,-0.4377000000000001,30.666425117710915
exp1079,-0.7616999999999999,0.11585084850590374
exp1080,-0.4387,31.463247128332053
exp1081,-0.6947,2.7214057523478035
exp1082,-0.5387000000000001,0.36939924172071015
exp1083,-0.5827000000000001,0.2776257577272194
exp1084,-0.3417,22.744348110577473
exp1085,-0.1357000000000001,165.86533738313136
exp1086,-0.4306999999999999,45.462525734984304
exp1087,-0.8227000000000001,0.10114887388966425
exp1088,-0.6627,4.4063001444567185
exp1089,-0.3666999999999999,7.469693296314141
exp1090,-0.3946999999999999,92.95384784658886
exp1091,-0.4197000000000001,40.41118804117345
exp1092,-0.4177,43.3126374860094
exp1093,-0.3387000000000001,23.48193318858645
exp1094,-0.6317,1.687133786505915
exp1095,-0.5027,18.79478097601969
exp1096,-0.5497,0.42020595988328563
exp1097,-0.6617000000000001,3.8231066837516803
exp1098,-0.5537,3.719524226106326
exp1099,-0.7837,0.136475901488063
exp1100,-0.3877,30.27415628338427
exp1101,-0.6887,0.5132251493971971
exp1102,-0.6937000000000001,0.7694997893988126
exp1103,-0.3277,41.66469821050757
exp1104,-0.5236999999999999,2.480808799194307
exp1105,-0.3507000000000001,20.04626741643779
exp1106,-0.3287000000000001,14.924224902398274
exp1107,-0.5447000000000001,2.873560145473408
exp1108,-0.2827,56.06623227443041
exp1109,-0.3277,39.589114631991315
exp1110,-0.7257000000000001,0.7525115707898925
exp1111,-0.5487000000000001,1.6489205760468233
exp1112,-0.7917,0.44743013243431046
exp1113,-0.3937,124.45849641746764
exp1114,-0.8826999999999999,0.40954486010242036
exp1115,-0.5977,6.145238678439154
exp1116,-0.8247000000000001,1.0023691002289923
exp1117,-0.3307000000000001,30.850219128923946
exp1118,-0.5597,2.4828540494455287
exp1119,-0.7556999999999999,1.0197311390049684
exp1120,-0.7407,0.1884309004376292
exp1121,-0.5087,2.3781657749586254
exp1122,-0.6597000000000001,0.8726376144502009
exp1123,-0.5817,2.049995072654133
exp1124,-0.4217000000000001,28.99809935051496
exp1125,-0.3786999999999999,41.17384990556576
exp1126,-0.5917,3.514171081707545
exp1127,-0.4737000000000001,7.547813030354818
exp1128,-0.6707,1.7750778292186244
exp1129,-0.7967000000000001,0.41980088856727876
exp1130,-0.4517000000000001,3.7550950144750126
exp1131,-0.8757,0.17431982211158834
exp1132,-0.7817,0.32530699024967136
exp1133,-0.3267000000000001,41.53564886967177
exp1134,-0.5587000000000001,0.9496800609823459
exp1135,-0.3617,91.86633679957673
exp1136,-0.4327,2.832344256623554
exp1137,-0.4417000000000001,2.8734512728364527
exp1138,-0.5297,0.7276082391342863
exp1139,-0.3926999999999999,42.08872186536305
exp1140,-0.3537,7.773121335485739
exp1141,-0.4587,1.499929312812793
exp1142,-0.6137,3.428365879926507
exp1143,-0.6486999999999999,0.7765676762018456
exp1144,-0.4747,5.284986872722505
exp1145,-0.3786999999999999,21.672084025304212
exp1146,-0.4777000000000001,4.98262929391318
exp1147,-0.3297,32.18407079366901
exp1148,-0.6237,1.3959874488694297
exp1149,-0.5467000000000001,5.4088137631644315
exp1150,-0.6707,0.7142531383991201
exp1151,-0.4657000000000001,14.265061942232236
exp1152,-0.8726999999999999,0.10572904354490577
exp1153,-0.2896999999999999,82.49549170301394
exp1154,-0.5136999999999999,1.0639925771070196
exp1155,-0.4206999999999999,58.35827436801715
exp1156,-0.5577,1.4327710729881513
exp1157,-0.3147000000000001,34.773116355738125
exp1158,-0.4876999999999999,1.7960637805241344
exp1159,-0.8527000000000001,0.11398213469294052
exp1160,-0.3287000000000001,143.8208682478679
exp1161,-0.3766999999999999,21.729648442722823
exp1162,-0.3477,47.71542703047927
exp1163,-0.4066999999999999,10.075971660637068
exp1164,-0.3357,133.007949915216
exp1165,-0.8297,0.21781522727622954
exp1166,-0.5867000000000001,2.513021264586585
exp1167,-0.5367000000000001,2.6199557154038535
exp1168,-0.6117,3.2144183078649253
exp1169,-0.6637000000000001,1.3688102977230692
exp1170,-0.6386999999999999,0.6495871867453595
exp1171,-0.5377,2.8490912915968827
exp1172,-0.5016999999999999,14.007014893679987
exp1173,-0.5297,1.463744316388309
exp1174,-0.9227,0.4883031719461337
exp1175,-0.3637,113.12006415354492
exp1176,-0.7327,0.24215432920362015
exp1177,-0.3926999999999999,107.21453019710582
exp1178,-0.3797,5.238860411987743
exp1179,-0.4017,23.046834274843384
exp1180,-0.7827000000000001,0.2756547741676272
exp1181,-0.3347000000000001,24.83699711323209
exp1182,-0.4317000000000001,23.02281637432269
exp1183,-0.4697000000000001,8.604177731899597
exp1184,-0.5497,4.436397279619681
exp1185,-0.7767000000000001,2.7292721620703433
exp1186,-0.5267000000000001,1.7610251207324092
exp1187,-0.3946999999999999,131.7793764627347
exp1188,-0.3646999999999999,31.07127036926897
exp1189,-0.4037,17.39676317906729
exp1190,-0.7277000000000001,0.37651497280298785
exp1191,-0.4086999999999999,8.752323098148917
exp1192,-0.4106999999999999,103.25570409584128
exp1193,-0.6657000000000001,4.238904034287399
exp1194,-0.8387000000000001,0.24760906714505562
exp1195,-0.8357,0.13559187376120732
exp1196,-0.9027,0.13010791744232472
exp1197,-0.9187,0.11140667469978335
exp1198,,0.1184893614899367
exp1199,-0.5647000000000001,5.459684231500625
exp1200,-0.5007,6.755376217847257
exp1201,-0.3317,45.134611118483676
exp1202,-0.6917000000000001,3.2374965941243676
exp1203,-0.3347000000000001,102.4500438696594
exp1204,-0.3277,52.291317737890544
exp1205,-0.3447000000000001,40.83226381565979
exp1206,-0.5777,8.75894823321417
exp1207,-0.5167,5.575877377747306
exp1208,-0.3217,52.16735394282043
exp1209,-0.2927,99.8227111288446
exp1210,-0.3726999999999999,36.11640485469563
exp1211,-0.2916999999999999,83.96662868847282
exp1212,-0.2936999999999999,78.73566922885487
exp1213,-0.3387000000000001,37.04540855510927
exp1214,-0.3946999999999999,26.521321913364133
exp1215,-0.2867,200.83039059140904
exp1216,-0.4916999999999999,23.81111485109115
exp1217,-0.5036999999999999,19.96376130874842
exp1218,-0.2576999999999999,136.51133754202212
exp1219,-0.3247000000000001,61.19605683094137
exp1220,-0.3067000000000001,89.68841113381467
exp1221,-0.3977,30.8638001765511
exp1222,-0.3016999999999999,93.40679689937352
exp1223,-0.2976999999999999,83.82727080892272
exp1224,-0.4077,42.669816001201525
exp1225,-0.6457,6.778859159464124
exp1226,-0.3457,37.84556637268804
exp1227,-0.3497,45.01423089700342
exp1228,-0.3257,52.62618609673438
exp1229,-0.3056999999999999,95.8892250434037
exp1230,-0.5737,21.34952984893493
exp1231,-0.3467000000000001,36.50706320591263
exp1232,-0.4197000000000001,27.822972958493857
exp1233,-0.3357,47.14681707757844
exp1234,-0.4177,25.39188676280733
exp1235,-0.3217,63.69928923376097
exp1236,-0.3007000000000001,69.1279782212696
exp1237,-0.2807,85.0412486365454
exp1238,-0.2607,103.66478127381889
exp1239,-0.5677,16.005200878420236
exp1240,-0.5927000000000001,1.160555182122713
exp1241,-0.3497,40.90111671595101
exp1242,-0.3227000000000001,63.169757685165045
exp1243,-0.2856999999999999,76.946513824061
exp1244,-0.3806999999999999,36.05666416007311
exp1245,-0.4357000000000001,33.98076137855982
exp1246,-0.4597000000000001,22.167922024686774
exp1247,-0.4017,30.940444161891612
exp1248,-0.3307000000000001,55.143222898853296
exp1249,-0.4967,30.267454828962183
exp1250,-0.3197,63.908274058263615
exp1251,-0.3277,47.37359226968324
exp1252,-0.5297,15.053819510676615
exp1253,-0.3307000000000001,65.16328800828911
exp1254,-0.5417,17.071536920952386
exp1255,-0.3347000000000001,44.228586416825
exp1256,-0.3097,72.31758206793376
exp1257,-0.5567000000000001,4.235029832246404
exp1258,-0.2976999999999999,81.78037752131225
