Sept. 22, 2024   16:15:16
Amperometric i-t Curve
File: c:/users/guazh/data/20240922_batch_417_500/2024-09-22-exp418\exp418deposition-2024-09-22t16_10_55-deposition\exp418deposition_it_edep_-110mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.1
Sample Interval (s) = 0.1
Run Time (sec) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 16.2

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 9.350e-4
2.000e-1, 9.250e-4
3.000e-1, 9.169e-4
4.000e-1, 9.092e-4
5.000e-1, 9.008e-4
6.000e-1, 8.930e-4
7.000e-1, 8.855e-4
8.000e-1, 8.782e-4
9.000e-1, 8.710e-4
1.000e+0, 8.638e-4
1.100e+0, 8.580e-4
1.200e+0, 8.571e-4
1.300e+0, 8.581e-4
1.400e+0, 8.570e-4
1.500e+0, 8.556e-4
1.600e+0, 8.551e-4
1.700e+0, 8.534e-4
1.800e+0, 8.515e-4
1.900e+0, 8.493e-4
2.000e+0, 8.452e-4
2.100e+0, 8.408e-4
2.200e+0, 8.373e-4
2.300e+0, 8.347e-4
2.400e+0, 8.332e-4
2.500e+0, 8.317e-4
2.600e+0, 8.294e-4
2.700e+0, 8.271e-4
2.800e+0, 8.263e-4
2.900e+0, 8.254e-4
3.000e+0, 8.255e-4
3.100e+0, 8.271e-4
3.200e+0, 8.278e-4
3.300e+0, 8.290e-4
3.400e+0, 8.301e-4
3.500e+0, 8.298e-4
3.600e+0, 8.296e-4
3.700e+0, 8.308e-4
3.800e+0, 8.314e-4
3.900e+0, 8.312e-4
4.000e+0, 8.322e-4
4.100e+0, 8.322e-4
4.200e+0, 8.325e-4
4.300e+0, 8.338e-4
4.400e+0, 8.345e-4
4.500e+0, 8.355e-4
4.600e+0, 8.379e-4
4.700e+0, 8.404e-4
4.800e+0, 8.430e-4
4.900e+0, 8.464e-4
5.000e+0, 8.492e-4
5.100e+0, 8.520e-4
5.200e+0, 8.567e-4
5.300e+0, 8.598e-4
5.400e+0, 8.609e-4
5.500e+0, 8.620e-4
5.600e+0, 8.618e-4
5.700e+0, 8.613e-4
5.800e+0, 8.616e-4
5.900e+0, 8.611e-4
6.000e+0, 8.611e-4
6.100e+0, 8.622e-4
6.200e+0, 8.627e-4
6.300e+0, 8.634e-4
6.400e+0, 8.655e-4
6.500e+0, 8.665e-4
6.600e+0, 8.677e-4
6.700e+0, 8.693e-4
6.800e+0, 8.691e-4
6.900e+0, 8.687e-4
7.000e+0, 8.691e-4
7.100e+0, 8.684e-4
7.200e+0, 8.681e-4
7.300e+0, 8.687e-4
7.400e+0, 8.687e-4
7.500e+0, 8.692e-4
7.600e+0, 8.710e-4
7.700e+0, 8.714e-4
7.800e+0, 8.712e-4
7.900e+0, 8.715e-4
8.000e+0, 8.712e-4
8.100e+0, 8.714e-4
8.200e+0, 8.726e-4
8.300e+0, 8.728e-4
8.400e+0, 8.729e-4
8.500e+0, 8.741e-4
8.600e+0, 8.736e-4
8.700e+0, 8.737e-4
8.800e+0, 8.755e-4
8.900e+0, 8.770e-4
9.000e+0, 8.786e-4
9.100e+0, 8.809e-4
9.200e+0, 8.826e-4
9.300e+0, 8.846e-4
9.400e+0, 8.873e-4
9.500e+0, 8.896e-4
9.600e+0, 8.925e-4
9.700e+0, 8.964e-4
9.800e+0, 9.007e-4
9.900e+0, 9.056e-4
1.000e+1, 9.100e-4
1.010e+1, 9.124e-4
1.020e+1, 9.141e-4
1.030e+1, 9.164e-4
1.040e+1, 9.177e-4
1.050e+1, 9.200e-4
1.060e+1, 9.240e-4
1.070e+1, 9.272e-4
1.080e+1, 9.322e-4
1.090e+1, 9.378e-4
1.100e+1, 9.417e-4
1.110e+1, 9.456e-4
1.120e+1, 9.508e-4
1.130e+1, 9.555e-4
1.140e+1, 9.603e-4
1.150e+1, 9.635e-4
1.160e+1, 9.642e-4
1.170e+1, 9.653e-4
1.180e+1, 9.678e-4
1.190e+1, 9.687e-4
