Apr. 10, 2025   01:49:54
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp994_r5/2025-03-28-exp1034\exp1034deposition-2025-04-10t01_46_34-deposition\exp1034deposition_it_edep_-100mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 11.5

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 5.146e-4
2.000e-1, 5.083e-4
3.000e-1, 5.062e-4
4.000e-1, 5.091e-4
5.000e-1, 5.130e-4
6.000e-1, 5.150e-4
7.000e-1, 5.096e-4
8.000e-1, 5.045e-4
9.000e-1, 5.008e-4
1.000e+0, 4.997e-4
1.100e+0, 5.021e-4
1.200e+0, 5.144e-4
1.300e+0, 5.640e-4
1.400e+0, 5.723e-4
1.500e+0, 5.608e-4
1.600e+0, 5.336e-4
1.700e+0, 5.154e-4
1.800e+0, 5.074e-4
1.900e+0, 5.003e-4
2.000e+0, 4.937e-4
2.100e+0, 4.919e-4
2.200e+0, 4.976e-4
2.300e+0, 5.012e-4
2.400e+0, 5.042e-4
2.500e+0, 5.051e-4
2.600e+0, 5.145e-4
2.700e+0, 5.265e-4
2.800e+0, 5.245e-4
2.900e+0, 5.702e-4
3.000e+0, 6.448e-4
3.100e+0, 6.320e-4
3.200e+0, 5.997e-4
3.300e+0, 5.727e-4
3.400e+0, 5.619e-4
3.500e+0, 5.508e-4
3.600e+0, 5.529e-4
3.700e+0, 5.479e-4
3.800e+0, 5.323e-4
3.900e+0, 5.229e-4
4.000e+0, 5.134e-4
4.100e+0, 5.096e-4
4.200e+0, 5.116e-4
4.300e+0, 5.204e-4
4.400e+0, 5.268e-4
4.500e+0, 5.326e-4
4.600e+0, 5.343e-4
4.700e+0, 5.342e-4
4.800e+0, 5.307e-4
4.900e+0, 5.342e-4
5.000e+0, 5.385e-4
5.100e+0, 5.338e-4
5.200e+0, 5.249e-4
5.300e+0, 5.246e-4
5.400e+0, 5.271e-4
5.500e+0, 5.296e-4
5.600e+0, 5.347e-4
5.700e+0, 5.367e-4
5.800e+0, 5.414e-4
5.900e+0, 5.515e-4
6.000e+0, 5.570e-4
6.100e+0, 5.690e-4
6.200e+0, 5.643e-4
6.300e+0, 5.617e-4
6.400e+0, 5.490e-4
6.500e+0, 5.484e-4
6.600e+0, 5.560e-4
6.700e+0, 5.709e-4
6.800e+0, 5.694e-4
6.900e+0, 5.643e-4
7.000e+0, 5.608e-4
7.100e+0, 5.640e-4
7.200e+0, 5.772e-4
7.300e+0, 5.735e-4
7.400e+0, 5.587e-4
7.500e+0, 5.463e-4
7.600e+0, 5.350e-4
7.700e+0, 5.388e-4
7.800e+0, 5.319e-4
7.900e+0, 5.392e-4
8.000e+0, 6.076e-4
8.100e+0, 6.232e-4
8.200e+0, 6.298e-4
8.300e+0, 6.104e-4
8.400e+0, 5.881e-4
8.500e+0, 5.660e-4
8.600e+0, 5.549e-4
8.700e+0, 5.632e-4
8.800e+0, 5.656e-4
8.900e+0, 5.688e-4
9.000e+0, 5.672e-4
9.100e+0, 5.616e-4
9.200e+0, 5.547e-4
9.300e+0, 5.758e-4
9.400e+0, 5.648e-4
9.500e+0, 5.494e-4
9.600e+0, 5.390e-4
9.700e+0, 5.351e-4
9.800e+0, 5.320e-4
9.900e+0, 5.289e-4
1.000e+1, 5.308e-4
1.010e+1, 5.293e-4
1.020e+1, 5.283e-4
1.030e+1, 5.332e-4
1.040e+1, 5.725e-4
1.050e+1, 5.722e-4
1.060e+1, 5.593e-4
1.070e+1, 5.494e-4
1.080e+1, 5.451e-4
1.090e+1, 5.436e-4
1.100e+1, 5.511e-4
1.110e+1, 5.560e-4
1.120e+1, 5.630e-4
1.130e+1, 5.652e-4
1.140e+1, 5.892e-4
1.150e+1, 5.987e-4
1.160e+1, 5.942e-4
1.170e+1, 5.781e-4
1.180e+1, 5.678e-4
1.190e+1, 5.635e-4
1.200e+1, 5.690e-4
1.210e+1, 5.694e-4
1.220e+1, 5.585e-4
1.230e+1, 5.548e-4
1.240e+1, 5.536e-4
1.250e+1, 5.608e-4
1.260e+1, 5.618e-4
1.270e+1, 5.512e-4
1.280e+1, 5.413e-4
1.290e+1, 5.385e-4
1.300e+1, 5.424e-4
1.310e+1, 5.520e-4
1.320e+1, 5.764e-4
1.330e+1, 5.831e-4
1.340e+1, 5.810e-4
1.350e+1, 5.923e-4
1.360e+1, 6.076e-4
1.370e+1, 6.179e-4
1.380e+1, 6.006e-4
1.390e+1, 5.863e-4
1.400e+1, 5.756e-4
1.410e+1, 6.231e-4
1.420e+1, 6.272e-4
1.430e+1, 6.292e-4
1.440e+1, 6.195e-4
1.450e+1, 6.021e-4
1.460e+1, 5.921e-4
1.470e+1, 5.879e-4
1.480e+1, 5.891e-4
1.490e+1, 5.870e-4
1.500e+1, 5.811e-4
1.510e+1, 5.907e-4
1.520e+1, 6.034e-4
1.530e+1, 5.887e-4
1.540e+1, 5.747e-4
1.550e+1, 5.690e-4
1.560e+1, 5.693e-4
1.570e+1, 5.719e-4
1.580e+1, 5.759e-4
1.590e+1, 5.829e-4
1.600e+1, 5.794e-4
1.610e+1, 5.734e-4
1.620e+1, 5.708e-4
1.630e+1, 5.776e-4
1.640e+1, 5.732e-4
1.650e+1, 5.738e-4
1.660e+1, 5.794e-4
1.670e+1, 5.757e-4
1.680e+1, 5.696e-4
1.690e+1, 5.616e-4
1.700e+1, 5.572e-4
1.710e+1, 5.598e-4
1.720e+1, 5.640e-4
1.730e+1, 5.614e-4
1.740e+1, 5.592e-4
1.750e+1, 5.611e-4
1.760e+1, 5.679e-4
1.770e+1, 5.715e-4
1.780e+1, 5.788e-4
1.790e+1, 5.801e-4
1.800e+1, 5.721e-4
1.810e+1, 5.716e-4
1.820e+1, 5.761e-4
1.830e+1, 5.797e-4
1.840e+1, 5.790e-4
1.850e+1, 5.992e-4
1.860e+1, 5.932e-4
1.870e+1, 5.860e-4
1.880e+1, 5.842e-4
1.890e+1, 5.804e-4
1.900e+1, 5.819e-4
1.910e+1, 5.776e-4
1.920e+1, 5.755e-4
1.930e+1, 5.739e-4
1.940e+1, 5.770e-4
1.950e+1, 5.832e-4
1.960e+1, 5.969e-4
1.970e+1, 5.977e-4
1.980e+1, 5.864e-4
1.990e+1, 5.751e-4
2.000e+1, 5.680e-4
2.010e+1, 5.653e-4
2.020e+1, 5.692e-4
2.030e+1, 5.705e-4
2.040e+1, 5.799e-4
2.050e+1, 5.878e-4
2.060e+1, 5.936e-4
2.070e+1, 5.996e-4
2.080e+1, 6.184e-4
2.090e+1, 6.193e-4
2.100e+1, 6.089e-4
2.110e+1, 5.979e-4
2.120e+1, 5.886e-4
2.130e+1, 5.938e-4
2.140e+1, 5.917e-4
2.150e+1, 5.962e-4
2.160e+1, 6.099e-4
2.170e+1, 6.038e-4
2.180e+1, 6.030e-4
2.190e+1, 6.671e-4
2.200e+1, 6.553e-4
2.210e+1, 6.530e-4
2.220e+1, 6.250e-4
2.230e+1, 5.944e-4
2.240e+1, 5.761e-4
2.250e+1, 5.667e-4
2.260e+1, 5.639e-4
2.270e+1, 5.596e-4
2.280e+1, 5.562e-4
2.290e+1, 5.539e-4
2.300e+1, 5.566e-4
2.310e+1, 5.642e-4
2.320e+1, 5.577e-4
2.330e+1, 5.524e-4
2.340e+1, 5.518e-4
2.350e+1, 5.499e-4
2.360e+1, 5.486e-4
2.370e+1, 5.512e-4
2.380e+1, 5.551e-4
2.390e+1, 5.689e-4
2.400e+1, 5.960e-4
2.410e+1, 5.969e-4
2.420e+1, 5.830e-4
2.430e+1, 5.762e-4
2.440e+1, 5.685e-4
2.450e+1, 5.705e-4
2.460e+1, 5.863e-4
2.470e+1, 5.781e-4
2.480e+1, 5.696e-4
2.490e+1, 5.639e-4
2.500e+1, 5.697e-4
2.510e+1, 5.761e-4
2.520e+1, 5.724e-4
2.530e+1, 5.687e-4
2.540e+1, 5.806e-4
2.550e+1, 5.856e-4
2.560e+1, 5.875e-4
2.570e+1, 5.867e-4
2.580e+1, 5.788e-4
2.590e+1, 5.688e-4
2.600e+1, 5.585e-4
2.610e+1, 5.553e-4
2.620e+1, 5.582e-4
2.630e+1, 5.620e-4
2.640e+1, 5.671e-4
2.650e+1, 5.788e-4
2.660e+1, 6.079e-4
2.670e+1, 6.364e-4
