Dec. 26, 2024   01:47:04
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp136_r20/2024-12-24-exp743\exp743deposition-2024-12-26t01_41_17-deposition\exp743deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 180
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 13.2

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 4.316e-3
2.000e-1, 4.325e-3
3.000e-1, 4.338e-3
4.000e-1, 4.317e-3
5.000e-1, 4.287e-3
6.000e-1, 4.265e-3
7.000e-1, 4.220e-3
8.000e-1, 4.186e-3
9.000e-1, 4.167e-3
1.000e+0, 4.168e-3
1.100e+0, 4.169e-3
1.200e+0, 4.172e-3
1.300e+0, 4.190e-3
1.400e+0, 4.201e-3
1.500e+0, 4.197e-3
1.600e+0, 4.209e-3
1.700e+0, 4.236e-3
1.800e+0, 4.269e-3
1.900e+0, 4.298e-3
2.000e+0, 4.335e-3
2.100e+0, 4.363e-3
2.200e+0, 4.384e-3
2.300e+0, 4.391e-3
2.400e+0, 4.444e-3
2.500e+0, 4.479e-3
2.600e+0, 4.527e-3
2.700e+0, 4.557e-3
2.800e+0, 4.572e-3
2.900e+0, 4.583e-3
3.000e+0, 4.610e-3
3.100e+0, 4.617e-3
3.200e+0, 4.644e-3
3.300e+0, 4.644e-3
3.400e+0, 4.627e-3
3.500e+0, 4.613e-3
3.600e+0, 4.610e-3
3.700e+0, 4.608e-3
3.800e+0, 4.618e-3
3.900e+0, 4.615e-3
4.000e+0, 4.628e-3
4.100e+0, 4.643e-3
4.200e+0, 4.663e-3
4.300e+0, 4.680e-3
4.400e+0, 4.690e-3
4.500e+0, 4.677e-3
4.600e+0, 4.687e-3
4.700e+0, 4.700e-3
4.800e+0, 4.723e-3
4.900e+0, 4.760e-3
5.000e+0, 4.792e-3
5.100e+0, 4.791e-3
5.200e+0, 4.795e-3
5.300e+0, 4.783e-3
5.400e+0, 4.748e-3
5.500e+0, 4.730e-3
5.600e+0, 4.720e-3
5.700e+0, 4.721e-3
5.800e+0, 4.708e-3
5.900e+0, 4.702e-3
6.000e+0, 4.698e-3
6.100e+0, 4.680e-3
6.200e+0, 4.676e-3
6.300e+0, 4.666e-3
6.400e+0, 4.633e-3
6.500e+0, 4.623e-3
6.600e+0, 4.626e-3
6.700e+0, 4.630e-3
6.800e+0, 4.644e-3
6.900e+0, 4.660e-3
7.000e+0, 4.659e-3
7.100e+0, 4.685e-3
7.200e+0, 4.696e-3
7.300e+0, 4.700e-3
7.400e+0, 4.711e-3
7.500e+0, 4.724e-3
7.600e+0, 4.738e-3
7.700e+0, 4.743e-3
7.800e+0, 4.754e-3
7.900e+0, 4.787e-3
8.000e+0, 4.800e-3
8.100e+0, 4.784e-3
8.200e+0, 4.761e-3
8.300e+0, 4.767e-3
8.400e+0, 4.785e-3
8.500e+0, 4.780e-3
8.600e+0, 4.784e-3
8.700e+0, 4.795e-3
8.800e+0, 4.797e-3
8.900e+0, 4.780e-3
9.000e+0, 4.764e-3
9.100e+0, 4.778e-3
9.200e+0, 4.797e-3
9.300e+0, 4.821e-3
9.400e+0, 4.863e-3
9.500e+0, 4.847e-3
9.600e+0, 4.825e-3
9.700e+0, 4.821e-3
9.800e+0, 4.840e-3
9.900e+0, 4.842e-3
1.000e+1, 4.833e-3
1.010e+1, 4.844e-3
1.020e+1, 4.849e-3
1.030e+1, 4.851e-3
1.040e+1, 4.840e-3
1.050e+1, 4.849e-3
1.060e+1, 4.883e-3
1.070e+1, 4.905e-3
1.080e+1, 4.931e-3
1.090e+1, 4.926e-3
1.100e+1, 4.944e-3
1.110e+1, 4.945e-3
1.120e+1, 4.960e-3
1.130e+1, 5.016e-3
1.140e+1, 5.058e-3
1.150e+1, 5.075e-3
1.160e+1, 5.066e-3
1.170e+1, 5.063e-3
1.180e+1, 5.074e-3
1.190e+1, 5.114e-3
1.200e+1, 5.126e-3
1.210e+1, 5.133e-3
1.220e+1, 5.138e-3
1.230e+1, 5.146e-3
1.240e+1, 5.152e-3
1.250e+1, 5.158e-3
1.260e+1, 5.166e-3
1.270e+1, 5.176e-3
1.280e+1, 5.188e-3
1.290e+1, 5.195e-3
1.300e+1, 5.191e-3
1.310e+1, 5.175e-3
1.320e+1, 5.124e-3
1.330e+1, 5.074e-3
1.340e+1, 5.044e-3
1.350e+1, 5.031e-3
1.360e+1, 5.011e-3
1.370e+1, 5.004e-3
1.380e+1, 5.031e-3
1.390e+1, 5.055e-3
1.400e+1, 5.039e-3
1.410e+1, 4.997e-3
1.420e+1, 4.989e-3
1.430e+1, 4.990e-3
1.440e+1, 4.985e-3
1.450e+1, 4.978e-3
1.460e+1, 4.963e-3
1.470e+1, 4.971e-3
1.480e+1, 4.979e-3
1.490e+1, 4.979e-3
1.500e+1, 4.964e-3
1.510e+1, 4.979e-3
1.520e+1, 4.997e-3
1.530e+1, 4.972e-3
1.540e+1, 4.973e-3
1.550e+1, 4.955e-3
1.560e+1, 4.936e-3
1.570e+1, 4.915e-3
1.580e+1, 4.913e-3
1.590e+1, 4.937e-3
1.600e+1, 4.965e-3
1.610e+1, 5.005e-3
1.620e+1, 5.033e-3
1.630e+1, 5.058e-3
1.640e+1, 5.112e-3
1.650e+1, 5.124e-3
1.660e+1, 5.128e-3
1.670e+1, 5.134e-3
1.680e+1, 5.136e-3
1.690e+1, 5.132e-3
1.700e+1, 5.128e-3
1.710e+1, 5.132e-3
1.720e+1, 5.103e-3
1.730e+1, 5.056e-3
1.740e+1, 5.028e-3
1.750e+1, 5.052e-3
1.760e+1, 5.070e-3
1.770e+1, 5.076e-3
1.780e+1, 5.067e-3
1.790e+1, 5.107e-3
1.800e+1, 5.166e-3
1.810e+1, 5.205e-3
1.820e+1, 5.216e-3
1.830e+1, 5.190e-3
1.840e+1, 5.161e-3
1.850e+1, 5.116e-3
1.860e+1, 5.107e-3
1.870e+1, 5.104e-3
1.880e+1, 5.094e-3
1.890e+1, 5.094e-3
1.900e+1, 5.108e-3
1.910e+1, 5.127e-3
1.920e+1, 5.139e-3
1.930e+1, 5.174e-3
1.940e+1, 5.220e-3
1.950e+1, 5.246e-3
1.960e+1, 5.263e-3
1.970e+1, 5.270e-3
1.980e+1, 5.268e-3
1.990e+1, 5.290e-3
2.000e+1, 5.320e-3
2.010e+1, 5.352e-3
2.020e+1, 5.379e-3
2.030e+1, 5.424e-3
2.040e+1, 5.440e-3
2.050e+1, 5.470e-3
2.060e+1, 5.473e-3
2.070e+1, 5.455e-3
2.080e+1, 5.431e-3
2.090e+1, 5.428e-3
2.100e+1, 5.415e-3
2.110e+1, 5.427e-3
2.120e+1, 5.431e-3
2.130e+1, 5.449e-3
2.140e+1, 5.466e-3
2.150e+1, 5.483e-3
2.160e+1, 5.486e-3
2.170e+1, 5.513e-3
2.180e+1, 5.555e-3
2.190e+1, 5.572e-3
2.200e+1, 5.558e-3
2.210e+1, 5.551e-3
2.220e+1, 5.532e-3
2.230e+1, 5.505e-3
2.240e+1, 5.506e-3
2.250e+1, 5.528e-3
2.260e+1, 5.538e-3
2.270e+1, 5.523e-3
2.280e+1, 5.503e-3
2.290e+1, 5.496e-3
2.300e+1, 5.503e-3
2.310e+1, 5.521e-3
2.320e+1, 5.523e-3
2.330e+1, 5.552e-3
2.340e+1, 5.583e-3
2.350e+1, 5.603e-3
2.360e+1, 5.622e-3
2.370e+1, 5.645e-3
2.380e+1, 5.645e-3
2.390e+1, 5.666e-3
2.400e+1, 5.667e-3
2.410e+1, 5.695e-3
2.420e+1, 5.705e-3
2.430e+1, 5.729e-3
2.440e+1, 5.740e-3
2.450e+1, 5.744e-3
2.460e+1, 5.715e-3
2.470e+1, 5.705e-3
2.480e+1, 5.692e-3
2.490e+1, 5.701e-3
2.500e+1, 5.710e-3
2.510e+1, 5.709e-3
2.520e+1, 5.735e-3
2.530e+1, 5.751e-3
2.540e+1, 5.748e-3
2.550e+1, 5.727e-3
2.560e+1, 5.708e-3
2.570e+1, 5.738e-3
2.580e+1, 5.751e-3
2.590e+1, 5.738e-3
2.600e+1, 5.733e-3
2.610e+1, 5.732e-3
2.620e+1, 5.723e-3
2.630e+1, 5.719e-3
2.640e+1, 5.731e-3
2.650e+1, 5.744e-3
2.660e+1, 5.732e-3
2.670e+1, 5.743e-3
2.680e+1, 5.761e-3
2.690e+1, 5.777e-3
2.700e+1, 5.773e-3
2.710e+1, 5.745e-3
2.720e+1, 5.755e-3
2.730e+1, 5.765e-3
2.740e+1, 5.773e-3
2.750e+1, 5.803e-3
2.760e+1, 5.826e-3
2.770e+1, 5.824e-3
2.780e+1, 5.820e-3
2.790e+1, 5.815e-3
2.800e+1, 5.808e-3
2.810e+1, 5.819e-3
2.820e+1, 5.821e-3
2.830e+1, 5.827e-3
2.840e+1, 5.830e-3
2.850e+1, 5.847e-3
2.860e+1, 5.866e-3
2.870e+1, 5.846e-3
2.880e+1, 5.804e-3
2.890e+1, 5.773e-3
2.900e+1, 5.747e-3
2.910e+1, 5.784e-3
2.920e+1, 5.805e-3
2.930e+1, 5.810e-3
2.940e+1, 5.810e-3
2.950e+1, 5.828e-3
2.960e+1, 5.841e-3
2.970e+1, 5.873e-3
2.980e+1, 5.858e-3
2.990e+1, 5.851e-3
3.000e+1, 5.843e-3
3.010e+1, 5.859e-3
3.020e+1, 5.863e-3
3.030e+1, 5.837e-3
3.040e+1, 5.801e-3
3.050e+1, 5.797e-3
3.060e+1, 5.790e-3
3.070e+1, 5.789e-3
3.080e+1, 5.780e-3
3.090e+1, 5.796e-3
3.100e+1, 5.841e-3
3.110e+1, 5.835e-3
3.120e+1, 5.841e-3
3.130e+1, 5.810e-3
3.140e+1, 5.771e-3
