Apr. 26, 2025   09:08:03
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp590_r20/2025-04-16-exp1194\exp1194deposition-2025-04-26t09_04_44-deposition\exp1194deposition_it_edep_-150mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.5
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 16.8

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.721e-3
2.000e-1, 2.761e-3
3.000e-1, 2.686e-3
4.000e-1, 2.716e-3
5.000e-1, 2.740e-3
6.000e-1, 2.737e-3
7.000e-1, 2.680e-3
8.000e-1, 2.665e-3
9.000e-1, 2.610e-3
1.000e+0, 2.616e-3
1.100e+0, 2.729e-3
1.200e+0, 2.736e-3
1.300e+0, 2.805e-3
1.400e+0, 2.801e-3
1.500e+0, 2.752e-3
1.600e+0, 2.700e-3
1.700e+0, 2.735e-3
1.800e+0, 2.788e-3
1.900e+0, 2.758e-3
2.000e+0, 2.706e-3
2.100e+0, 2.699e-3
2.200e+0, 2.667e-3
2.300e+0, 2.617e-3
2.400e+0, 2.577e-3
2.500e+0, 2.525e-3
2.600e+0, 2.495e-3
2.700e+0, 2.467e-3
2.800e+0, 2.476e-3
2.900e+0, 2.480e-3
3.000e+0, 2.449e-3
3.100e+0, 2.473e-3
3.200e+0, 2.511e-3
3.300e+0, 2.518e-3
3.400e+0, 2.568e-3
3.500e+0, 2.594e-3
3.600e+0, 2.688e-3
3.700e+0, 2.756e-3
3.800e+0, 2.760e-3
3.900e+0, 2.836e-3
4.000e+0, 2.812e-3
4.100e+0, 2.824e-3
4.200e+0, 2.803e-3
4.300e+0, 2.824e-3
4.400e+0, 2.868e-3
4.500e+0, 2.903e-3
4.600e+0, 2.877e-3
4.700e+0, 2.888e-3
4.800e+0, 2.838e-3
4.900e+0, 2.778e-3
5.000e+0, 2.706e-3
5.100e+0, 2.662e-3
5.200e+0, 2.673e-3
5.300e+0, 2.778e-3
5.400e+0, 2.801e-3
5.500e+0, 2.811e-3
5.600e+0, 2.782e-3
5.700e+0, 2.808e-3
5.800e+0, 2.762e-3
5.900e+0, 2.710e-3
6.000e+0, 2.679e-3
6.100e+0, 2.639e-3
6.200e+0, 2.593e-3
6.300e+0, 2.562e-3
6.400e+0, 2.570e-3
6.500e+0, 2.568e-3
6.600e+0, 2.607e-3
6.700e+0, 2.730e-3
6.800e+0, 2.752e-3
6.900e+0, 2.761e-3
7.000e+0, 2.738e-3
7.100e+0, 2.699e-3
7.200e+0, 2.669e-3
7.300e+0, 2.675e-3
7.400e+0, 2.661e-3
7.500e+0, 2.753e-3
7.600e+0, 2.834e-3
7.700e+0, 2.909e-3
7.800e+0, 2.943e-3
7.900e+0, 2.927e-3
8.000e+0, 2.908e-3
8.100e+0, 2.876e-3
8.200e+0, 2.881e-3
8.300e+0, 3.021e-3
8.400e+0, 3.033e-3
8.500e+0, 3.001e-3
8.600e+0, 3.010e-3
8.700e+0, 3.004e-3
8.800e+0, 2.978e-3
8.900e+0, 2.898e-3
9.000e+0, 2.843e-3
9.100e+0, 2.858e-3
9.200e+0, 2.834e-3
9.300e+0, 2.828e-3
9.400e+0, 2.800e-3
9.500e+0, 2.820e-3
9.600e+0, 2.780e-3
9.700e+0, 2.751e-3
9.800e+0, 2.819e-3
9.900e+0, 2.854e-3
1.000e+1, 2.819e-3
1.010e+1, 2.765e-3
1.020e+1, 2.820e-3
1.030e+1, 2.915e-3
1.040e+1, 2.934e-3
1.050e+1, 2.921e-3
1.060e+1, 3.001e-3
1.070e+1, 3.082e-3
1.080e+1, 3.133e-3
1.090e+1, 3.101e-3
1.100e+1, 3.129e-3
1.110e+1, 3.141e-3
1.120e+1, 3.189e-3
1.130e+1, 3.155e-3
1.140e+1, 3.121e-3
1.150e+1, 3.051e-3
1.160e+1, 2.986e-3
1.170e+1, 2.921e-3
1.180e+1, 2.884e-3
1.190e+1, 2.907e-3
1.200e+1, 2.953e-3
1.210e+1, 3.037e-3
1.220e+1, 3.092e-3
1.230e+1, 3.146e-3
1.240e+1, 3.139e-3
1.250e+1, 3.161e-3
1.260e+1, 3.176e-3
1.270e+1, 3.157e-3
1.280e+1, 3.167e-3
1.290e+1, 3.152e-3
1.300e+1, 3.098e-3
1.310e+1, 3.071e-3
1.320e+1, 3.072e-3
1.330e+1, 3.045e-3
1.340e+1, 3.014e-3
1.350e+1, 3.024e-3
1.360e+1, 3.025e-3
1.370e+1, 3.077e-3
1.380e+1, 3.091e-3
1.390e+1, 3.091e-3
1.400e+1, 3.104e-3
1.410e+1, 3.116e-3
1.420e+1, 3.106e-3
1.430e+1, 3.112e-3
1.440e+1, 3.121e-3
1.450e+1, 3.107e-3
1.460e+1, 3.102e-3
1.470e+1, 3.073e-3
1.480e+1, 3.018e-3
1.490e+1, 2.994e-3
1.500e+1, 2.973e-3
1.510e+1, 2.927e-3
1.520e+1, 2.900e-3
1.530e+1, 2.902e-3
1.540e+1, 2.892e-3
1.550e+1, 2.907e-3
1.560e+1, 2.917e-3
1.570e+1, 2.900e-3
1.580e+1, 2.873e-3
1.590e+1, 2.847e-3
1.600e+1, 2.937e-3
1.610e+1, 3.023e-3
1.620e+1, 3.056e-3
1.630e+1, 3.017e-3
1.640e+1, 2.977e-3
1.650e+1, 3.027e-3
1.660e+1, 3.033e-3
1.670e+1, 3.038e-3
1.680e+1, 3.078e-3
1.690e+1, 3.082e-3
1.700e+1, 3.167e-3
1.710e+1, 3.190e-3
1.720e+1, 3.221e-3
1.730e+1, 3.225e-3
1.740e+1, 3.214e-3
1.750e+1, 3.171e-3
1.760e+1, 3.122e-3
1.770e+1, 3.092e-3
1.780e+1, 3.155e-3
1.790e+1, 3.120e-3
1.800e+1, 3.061e-3
1.810e+1, 3.053e-3
1.820e+1, 3.057e-3
1.830e+1, 3.079e-3
1.840e+1, 3.094e-3
1.850e+1, 3.083e-3
1.860e+1, 3.066e-3
1.870e+1, 3.043e-3
1.880e+1, 3.026e-3
1.890e+1, 3.023e-3
1.900e+1, 3.032e-3
1.910e+1, 3.030e-3
1.920e+1, 3.123e-3
1.930e+1, 3.139e-3
1.940e+1, 3.115e-3
1.950e+1, 3.138e-3
1.960e+1, 3.166e-3
1.970e+1, 3.170e-3
1.980e+1, 3.219e-3
1.990e+1, 3.212e-3
2.000e+1, 3.248e-3
2.010e+1, 3.228e-3
2.020e+1, 3.188e-3
2.030e+1, 3.138e-3
2.040e+1, 3.104e-3
2.050e+1, 3.128e-3
2.060e+1, 3.207e-3
2.070e+1, 3.202e-3
2.080e+1, 3.171e-3
2.090e+1, 3.153e-3
2.100e+1, 3.141e-3
2.110e+1, 3.144e-3
2.120e+1, 3.240e-3
2.130e+1, 3.317e-3
2.140e+1, 3.329e-3
2.150e+1, 3.323e-3
2.160e+1, 3.286e-3
2.170e+1, 3.231e-3
2.180e+1, 3.176e-3
2.190e+1, 3.197e-3
2.200e+1, 3.181e-3
2.210e+1, 3.172e-3
2.220e+1, 3.202e-3
2.230e+1, 3.368e-3
2.240e+1, 3.401e-3
2.250e+1, 3.415e-3
2.260e+1, 3.472e-3
2.270e+1, 3.489e-3
2.280e+1, 3.539e-3
2.290e+1, 3.513e-3
2.300e+1, 3.453e-3
2.310e+1, 3.384e-3
2.320e+1, 3.345e-3
2.330e+1, 3.352e-3
2.340e+1, 3.380e-3
2.350e+1, 3.413e-3
2.360e+1, 3.401e-3
2.370e+1, 3.383e-3
2.380e+1, 3.351e-3
2.390e+1, 3.303e-3
2.400e+1, 3.240e-3
2.410e+1, 3.196e-3
2.420e+1, 3.156e-3
2.430e+1, 3.378e-3
2.440e+1, 3.389e-3
2.450e+1, 3.398e-3
2.460e+1, 3.400e-3
2.470e+1, 3.413e-3
2.480e+1, 3.373e-3
2.490e+1, 3.404e-3
2.500e+1, 3.376e-3
2.510e+1, 3.309e-3
2.520e+1, 3.257e-3
2.530e+1, 3.231e-3
2.540e+1, 3.192e-3
2.550e+1, 3.136e-3
2.560e+1, 3.114e-3
2.570e+1, 3.129e-3
2.580e+1, 3.127e-3
2.590e+1, 3.109e-3
2.600e+1, 3.160e-3
2.610e+1, 3.205e-3
2.620e+1, 3.219e-3
2.630e+1, 3.236e-3
2.640e+1, 3.215e-3
2.650e+1, 3.196e-3
