Jan. 14, 2025   09:39:44
3.480e+1, 3.831e-3
3.490e+1, 3.822e-3
3.500e+1, 3.824e-3
3.510e+1, 3.833e-3
3.520e+1, 3.833e-3
3.530e+1, 3.847e-3
3.540e+1, 3.872e-3
3.550e+1, 3.877e-3
3.560e+1, 3.871e-3
3.570e+1, 3.843e-3
3.580e+1, 3.841e-3
3.590e+1, 3.858e-3
3.600e+1, 3.888e-3
3.610e+1, 3.897e-3
3.620e+1, 3.888e-3
3.630e+1, 3.894e-3
3.640e+1, 3.887e-3
3.650e+1, 3.889e-3
3.660e+1, 3.889e-3
3.670e+1, 3.887e-3
3.680e+1, 3.934e-3
3.690e+1, 3.973e-3
3.700e+1, 3.979e-3
3.710e+1, 3.960e-3
3.720e+1, 3.955e-3
3.730e+1, 3.960e-3
3.740e+1, 3.970e-3
3.750e+1, 3.974e-3
3.760e+1, 3.972e-3
3.770e+1, 3.966e-3
3.780e+1, 3.956e-3
3.790e+1, 3.952e-3
3.800e+1, 3.952e-3
3.810e+1, 3.944e-3
3.820e+1, 3.947e-3
3.830e+1, 3.957e-3
3.840e+1, 3.966e-3
3.850e+1, 3.974e-3
3.860e+1, 3.998e-3
3.870e+1, 4.022e-3
3.880e+1, 4.035e-3
3.890e+1, 4.044e-3
3.900e+1, 4.069e-3
3.910e+1, 4.111e-3
3.920e+1, 4.138e-3
3.930e+1, 4.141e-3
3.940e+1, 4.139e-3
3.950e+1, 4.139e-3
3.960e+1, 4.127e-3
3.970e+1, 4.107e-3
3.980e+1, 4.102e-3
3.990e+1, 4.102e-3
4.000e+1, 4.098e-3
4.010e+1, 4.089e-3
4.020e+1, 4.102e-3
4.030e+1, 4.093e-3
4.040e+1, 4.110e-3
4.050e+1, 4.114e-3
4.060e+1, 4.107e-3
4.070e+1, 4.085e-3
4.080e+1, 4.093e-3
4.090e+1, 4.111e-3
4.100e+1, 4.119e-3
4.110e+1, 4.110e-3
4.120e+1, 4.123e-3
4.130e+1, 4.141e-3
4.140e+1, 4.155e-3
4.150e+1, 4.140e-3
4.160e+1, 4.109e-3
4.170e+1, 4.101e-3
4.180e+1, 4.101e-3
4.190e+1, 4.100e-3
4.200e+1, 4.098e-3
4.210e+1, 4.070e-3
4.220e+1, 4.048e-3
4.230e+1, 4.029e-3
4.240e+1, 4.017e-3
4.250e+1, 4.002e-3
4.260e+1, 3.983e-3
4.270e+1, 3.983e-3
4.280e+1, 3.974e-3
4.290e+1, 4.001e-3
4.300e+1, 4.024e-3
4.310e+1, 4.020e-3
4.320e+1, 4.010e-3
4.330e+1, 3.989e-3
4.340e+1, 3.994e-3
4.350e+1, 4.022e-3
4.360e+1, 4.064e-3
4.370e+1, 4.084e-3
4.380e+1, 4.087e-3
4.390e+1, 4.073e-3
4.400e+1, 4.069e-3
4.410e+1, 4.081e-3
4.420e+1, 4.097e-3
4.430e+1, 4.092e-3
4.440e+1, 4.085e-3
4.450e+1, 4.112e-3
4.460e+1, 4.139e-3
4.470e+1, 4.165e-3
4.480e+1, 4.170e-3
4.490e+1, 4.169e-3
4.500e+1, 4.168e-3
4.510e+1, 4.156e-3
4.520e+1, 4.146e-3
4.530e+1, 4.140e-3
4.540e+1, 4.151e-3
4.550e+1, 4.158e-3
4.560e+1, 4.185e-3
4.570e+1, 4.217e-3
4.580e+1, 4.219e-3
4.590e+1, 4.246e-3
4.600e+1, 4.272e-3
4.610e+1, 4.269e-3
4.620e+1, 4.267e-3
4.630e+1, 4.271e-3
4.640e+1, 4.291e-3
4.650e+1, 4.299e-3
4.660e+1, 4.300e-3
4.670e+1, 4.297e-3
4.680e+1, 4.290e-3
4.690e+1, 4.265e-3
4.700e+1, 4.274e-3
4.710e+1, 4.285e-3
4.720e+1, 4.277e-3
4.730e+1, 4.302e-3
4.740e+1, 4.335e-3
4.750e+1, 4.345e-3
4.760e+1, 4.366e-3
4.770e+1, 4.388e-3
4.780e+1, 4.388e-3
4.790e+1, 4.399e-3
4.800e+1, 4.403e-3
4.810e+1, 4.361e-3
4.820e+1, 4.317e-3
4.830e+1, 4.279e-3
4.840e+1, 4.230e-3
4.850e+1, 4.173e-3
4.860e+1, 4.103e-3
4.870e+1, 4.076e-3
4.880e+1, 4.070e-3
4.890e+1, 4.077e-3
4.900e+1, 4.071e-3
4.910e+1, 4.065e-3
4.920e+1, 4.058e-3
4.930e+1, 4.074e-3
4.940e+1, 4.095e-3
4.950e+1, 4.081e-3
4.960e+1, 4.080e-3
4.970e+1, 4.058e-3
4.980e+1, 4.037e-3
4.990e+1, 4.007e-3
5.000e+1, 4.005e-3
5.010e+1, 3.985e-3
5.020e+1, 3.973e-3
5.030e+1, 3.970e-3
5.040e+1, 3.953e-3
5.050e+1, 3.949e-3
5.060e+1, 3.943e-3
5.070e+1, 3.939e-3
5.080e+1, 3.916e-3
5.090e+1, 3.922e-3
5.100e+1, 3.914e-3
5.110e+1, 3.922e-3
5.120e+1, 3.943e-3
5.130e+1, 3.950e-3
5.140e+1, 3.930e-3
5.150e+1, 3.915e-3
5.160e+1, 3.929e-3
5.170e+1, 3.976e-3
5.180e+1, 4.064e-3
5.190e+1, 4.143e-3
5.200e+1, 4.182e-3
5.210e+1, 4.149e-3
5.220e+1, 4.117e-3
5.230e+1, 4.129e-3
5.240e+1, 4.114e-3
5.250e+1, 4.114e-3
5.260e+1, 4.114e-3
5.270e+1, 4.112e-3
5.280e+1, 4.111e-3
5.290e+1, 4.119e-3
5.300e+1, 4.119e-3
5.310e+1, 4.071e-3
5.320e+1, 4.074e-3
5.330e+1, 4.103e-3
5.340e+1, 4.123e-3
5.350e+1, 4.144e-3
5.360e+1, 4.136e-3
5.370e+1, 4.172e-3
5.380e+1, 4.211e-3
5.390e+1, 4.229e-3
5.400e+1, 4.214e-3
5.410e+1, 4.158e-3
5.420e+1, 4.111e-3
5.430e+1, 4.083e-3
5.440e+1, 4.062e-3
5.450e+1, 4.016e-3
5.460e+1, 3.993e-3
5.470e+1, 4.002e-3
5.480e+1, 4.008e-3
5.490e+1, 4.010e-3
5.500e+1, 4.011e-3
5.510e+1, 4.050e-3
5.520e+1, 4.070e-3
5.530e+1, 4.056e-3
5.540e+1, 4.022e-3
5.550e+1, 4.000e-3
5.560e+1, 4.009e-3
5.570e+1, 4.012e-3
5.580e+1, 4.017e-3
5.590e+1, 4.030e-3
5.600e+1, 4.064e-3
5.610e+1, 4.108e-3
5.620e+1, 4.141e-3
5.630e+1, 4.155e-3
5.640e+1, 4.185e-3
5.650e+1, 4.197e-3
5.660e+1, 4.188e-3
5.670e+1, 4.181e-3
5.680e+1, 4.166e-3
5.690e+1, 4.149e-3
5.700e+1, 4.129e-3
5.710e+1, 4.123e-3
5.720e+1, 4.117e-3
5.730e+1, 4.127e-3
5.740e+1, 4.131e-3
5.750e+1, 4.114e-3
5.760e+1, 4.113e-3
5.770e+1, 4.144e-3
5.780e+1, 4.162e-3
5.790e+1, 4.208e-3
5.800e+1, 4.239e-3
5.810e+1, 4.309e-3
5.820e+1, 4.340e-3
5.830e+1, 4.346e-3
5.840e+1, 4.345e-3
5.850e+1, 4.319e-3
5.860e+1, 4.291e-3
5.870e+1, 4.278e-3
5.880e+1, 4.262e-3
5.890e+1, 4.247e-3
5.900e+1, 4.245e-3
5.910e+1, 4.246e-3
5.920e+1, 4.242e-3
5.930e+1, 4.244e-3
5.940e+1, 4.240e-3
5.950e+1, 4.233e-3
5.960e+1, 4.239e-3
5.970e+1, 4.282e-3
5.980e+1, 4.313e-3
5.990e+1, 4.359e-3
6.000e+1, 4.400e-3
6.010e+1, 4.429e-3
6.020e+1, 4.437e-3
6.030e+1, 4.445e-3
6.040e+1, 4.436e-3
6.050e+1, 4.432e-3
6.060e+1, 4.394e-3
6.070e+1, 4.339e-3
6.080e+1, 4.306e-3
6.090e+1, 4.292e-3
6.100e+1, 4.307e-3
6.110e+1, 4.329e-3
6.120e+1, 4.339e-3
6.130e+1, 4.359e-3
6.140e+1, 4.401e-3
6.150e+1, 4.410e-3
6.160e+1, 4.410e-3
6.170e+1, 4.383e-3
6.180e+1, 4.343e-3
6.190e+1, 4.355e-3
6.200e+1, 4.405e-3
6.210e+1, 4.416e-3
6.220e+1, 4.433e-3
6.230e+1, 4.439e-3
6.240e+1, 4.458e-3
6.250e+1, 4.482e-3
6.260e+1, 4.511e-3
6.270e+1, 4.521e-3
6.280e+1, 4.518e-3
6.290e+1, 4.513e-3
6.300e+1, 4.502e-3
6.310e+1, 4.504e-3
6.320e+1, 4.521e-3
6.330e+1, 4.496e-3
6.340e+1, 4.483e-3
6.350e+1, 4.508e-3
6.360e+1, 4.521e-3
6.370e+1, 4.515e-3
6.380e+1, 4.483e-3
6.390e+1, 4.464e-3
6.400e+1, 4.463e-3
6.410e+1, 4.467e-3
6.420e+1, 4.473e-3
6.430e+1, 4.484e-3
6.440e+1, 4.495e-3
6.450e+1, 4.462e-3
6.460e+1, 4.450e-3
6.470e+1, 4.413e-3
6.480e+1, 4.377e-3
6.490e+1, 4.343e-3
6.500e+1, 4.341e-3
