Dec. 24, 2024   15:02:43
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp136_r20/2024-12-24-exp729\exp729deposition-2024-12-24t14_58_51-deposition\exp729deposition_it_edep_-100mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1
Sample Interval (s) = 0.1
Run Time (sec) = 64
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 10.5

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 1.009e-3
2.000e-1, 1.002e-3
3.000e-1, 1.006e-3
4.000e-1, 1.021e-3
5.000e-1, 1.027e-3
6.000e-1, 1.016e-3
7.000e-1, 1.017e-3
8.000e-1, 1.021e-3
9.000e-1, 1.016e-3
1.000e+0, 1.012e-3
1.100e+0, 1.016e-3
1.200e+0, 1.010e-3
1.300e+0, 9.983e-4
1.400e+0, 9.945e-4
1.500e+0, 9.824e-4
1.600e+0, 9.742e-4
1.700e+0, 9.674e-4
1.800e+0, 9.584e-4
1.900e+0, 9.461e-4
2.000e+0, 9.457e-4
2.100e+0, 9.537e-4
2.200e+0, 9.584e-4
2.300e+0, 9.639e-4
2.400e+0, 9.668e-4
2.500e+0, 9.634e-4
2.600e+0, 9.688e-4
2.700e+0, 9.864e-4
2.800e+0, 1.011e-3
2.900e+0, 1.020e-3
3.000e+0, 1.031e-3
3.100e+0, 1.036e-3
3.200e+0, 1.044e-3
3.300e+0, 1.046e-3
3.400e+0, 1.047e-3
3.500e+0, 1.044e-3
3.600e+0, 1.051e-3
3.700e+0, 1.043e-3
3.800e+0, 1.029e-3
3.900e+0, 1.014e-3
4.000e+0, 1.009e-3
4.100e+0, 1.021e-3
4.200e+0, 1.032e-3
4.300e+0, 1.036e-3
4.400e+0, 1.038e-3
4.500e+0, 1.038e-3
4.600e+0, 1.034e-3
4.700e+0, 1.020e-3
4.800e+0, 1.009e-3
4.900e+0, 1.002e-3
5.000e+0, 1.006e-3
5.100e+0, 1.025e-3
5.200e+0, 1.031e-3
5.300e+0, 1.029e-3
5.400e+0, 1.029e-3
5.500e+0, 1.028e-3
5.600e+0, 1.036e-3
5.700e+0, 1.048e-3
5.800e+0, 1.046e-3
5.900e+0, 1.045e-3
6.000e+0, 1.044e-3
6.100e+0, 1.042e-3
6.200e+0, 1.036e-3
6.300e+0, 1.035e-3
6.400e+0, 1.029e-3
6.500e+0, 1.018e-3
6.600e+0, 1.003e-3
6.700e+0, 9.923e-4
6.800e+0, 9.759e-4
6.900e+0, 9.675e-4
7.000e+0, 9.720e-4
7.100e+0, 9.812e-4
7.200e+0, 9.890e-4
7.300e+0, 9.948e-4
7.400e+0, 1.005e-3
7.500e+0, 1.014e-3
7.600e+0, 1.025e-3
7.700e+0, 1.022e-3
7.800e+0, 1.011e-3
7.900e+0, 9.926e-4
8.000e+0, 9.740e-4
8.100e+0, 9.629e-4
8.200e+0, 9.563e-4
8.300e+0, 9.546e-4
8.400e+0, 9.539e-4
8.500e+0, 9.559e-4
8.600e+0, 9.577e-4
8.700e+0, 9.579e-4
8.800e+0, 9.537e-4
8.900e+0, 9.488e-4
9.000e+0, 9.442e-4
9.100e+0, 9.397e-4
9.200e+0, 9.341e-4
9.300e+0, 9.247e-4
9.400e+0, 9.202e-4
9.500e+0, 9.153e-4
9.600e+0, 9.146e-4
9.700e+0, 9.136e-4
9.800e+0, 9.130e-4
9.900e+0, 9.122e-4
1.000e+1, 9.069e-4
1.010e+1, 9.104e-4
1.020e+1, 9.085e-4
1.030e+1, 9.066e-4
1.040e+1, 9.046e-4
1.050e+1, 9.085e-4
1.060e+1, 9.182e-4
1.070e+1, 9.199e-4
1.080e+1, 9.234e-4
1.090e+1, 9.274e-4
1.100e+1, 9.337e-4
1.110e+1, 9.412e-4
1.120e+1, 9.479e-4
1.130e+1, 9.531e-4
1.140e+1, 9.627e-4
1.150e+1, 9.669e-4
1.160e+1, 9.637e-4
1.170e+1, 9.686e-4
1.180e+1, 9.656e-4
1.190e+1, 9.579e-4
1.200e+1, 9.492e-4
1.210e+1, 9.436e-4
1.220e+1, 9.372e-4
1.230e+1, 9.334e-4
1.240e+1, 9.316e-4
1.250e+1, 9.306e-4
1.260e+1, 9.249e-4
1.270e+1, 9.186e-4
1.280e+1, 9.087e-4
1.290e+1, 9.023e-4
1.300e+1, 8.965e-4
1.310e+1, 8.945e-4
1.320e+1, 8.932e-4
1.330e+1, 8.896e-4
1.340e+1, 8.877e-4
1.350e+1, 8.869e-4
1.360e+1, 8.838e-4
1.370e+1, 8.773e-4
1.380e+1, 8.757e-4
1.390e+1, 8.803e-4
1.400e+1, 8.860e-4
1.410e+1, 8.897e-4
1.420e+1, 8.946e-4
1.430e+1, 9.047e-4
1.440e+1, 9.087e-4
1.450e+1, 9.097e-4
1.460e+1, 9.238e-4
1.470e+1, 9.316e-4
1.480e+1, 9.338e-4
1.490e+1, 9.315e-4
1.500e+1, 9.312e-4
1.510e+1, 9.242e-4
