Sept. 26, 2024   13:24:18
Amperometric i-t Curve
File: c:/users/guazh/data/20240922_batch_417_500/2024-09-22-exp454\exp454deposition-2024-09-26t13_19_57-deposition\exp454deposition_it_edep_-130mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.3
Sample Interval (s) = 0.1
Run Time (sec) = 90
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 27.4

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 9.581e-4
2.000e-1, 9.616e-4
3.000e-1, 9.681e-4
4.000e-1, 9.741e-4
5.000e-1, 9.805e-4
6.000e-1, 9.842e-4
7.000e-1, 9.888e-4
8.000e-1, 9.946e-4
9.000e-1, 9.981e-4
1.000e+0, 9.967e-4
1.100e+0, 9.936e-4
1.200e+0, 9.937e-4
1.300e+0, 9.933e-4
1.400e+0, 9.927e-4
1.500e+0, 9.901e-4
1.600e+0, 9.904e-4
1.700e+0, 9.880e-4
1.800e+0, 9.831e-4
1.900e+0, 9.792e-4
2.000e+0, 9.945e-4
2.100e+0, 1.000e-3
2.200e+0, 1.001e-3
2.300e+0, 9.982e-4
2.400e+0, 9.892e-4
2.500e+0, 9.753e-4
2.600e+0, 9.663e-4
2.700e+0, 9.574e-4
2.800e+0, 9.497e-4
2.900e+0, 9.485e-4
3.000e+0, 9.498e-4
3.100e+0, 9.515e-4
3.200e+0, 9.580e-4
3.300e+0, 9.655e-4
3.400e+0, 9.709e-4
3.500e+0, 9.769e-4
3.600e+0, 9.795e-4
3.700e+0, 9.838e-4
3.800e+0, 9.833e-4
3.900e+0, 9.773e-4
4.000e+0, 9.695e-4
4.100e+0, 9.622e-4
4.200e+0, 9.533e-4
4.300e+0, 9.464e-4
4.400e+0, 9.428e-4
4.500e+0, 9.417e-4
4.600e+0, 9.360e-4
4.700e+0, 9.292e-4
4.800e+0, 9.174e-4
4.900e+0, 9.068e-4
5.000e+0, 9.001e-4
5.100e+0, 8.914e-4
