Aug. 21, 2024   20:22:39
Amperometric i-t Curve
File: c:/users/guazh/data/20240813_batch_94_500/2024-08-15-exp153\exp153deposition-2024-08-21t20_18_51-deposition\exp153deposition_it_edep_-120mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1.2
Sample Interval (s) = 0.1
Run Time (sec) = 60
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 14.5

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 3.461e-3
2.000e-1, 3.480e-3
3.000e-1, 3.505e-3
4.000e-1, 3.502e-3
5.000e-1, 3.484e-3
6.000e-1, 3.495e-3
7.000e-1, 3.491e-3
8.000e-1, 3.493e-3
9.000e-1, 3.503e-3
1.000e+0, 3.521e-3
1.100e+0, 3.532e-3
1.200e+0, 3.540e-3
1.300e+0, 3.554e-3
1.400e+0, 3.547e-3
1.500e+0, 3.546e-3
1.600e+0, 3.561e-3
1.700e+0, 3.586e-3
1.800e+0, 3.598e-3
1.900e+0, 3.601e-3
2.000e+0, 3.573e-3
2.100e+0, 3.575e-3
2.200e+0, 3.561e-3
2.300e+0, 3.565e-3
2.400e+0, 3.549e-3
2.500e+0, 3.545e-3
2.600e+0, 3.541e-3
2.700e+0, 3.557e-3
2.800e+0, 3.565e-3
2.900e+0, 3.551e-3
3.000e+0, 3.542e-3
3.100e+0, 3.537e-3
3.200e+0, 3.553e-3
3.300e+0, 3.540e-3
3.400e+0, 3.555e-3
3.500e+0, 3.557e-3
3.600e+0, 3.561e-3
3.700e+0, 3.575e-3
3.800e+0, 3.575e-3
3.900e+0, 3.581e-3
4.000e+0, 3.602e-3
4.100e+0, 3.604e-3
4.200e+0, 3.615e-3
4.300e+0, 3.614e-3
4.400e+0, 3.611e-3
4.500e+0, 3.621e-3
4.600e+0, 3.626e-3
4.700e+0, 3.636e-3
4.800e+0, 3.644e-3
4.900e+0, 3.639e-3
5.000e+0, 3.622e-3
5.100e+0, 3.637e-3
5.200e+0, 3.659e-3
5.300e+0, 3.658e-3
5.400e+0, 3.655e-3
5.500e+0, 3.649e-3
5.600e+0, 3.616e-3
5.700e+0, 3.597e-3
5.800e+0, 3.618e-3
5.900e+0, 3.643e-3
6.000e+0, 3.659e-3
6.100e+0, 3.669e-3
6.200e+0, 3.679e-3
6.300e+0, 3.690e-3
6.400e+0, 3.693e-3
