Mar. 11, 2025   08:25:09
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp891_r5/2025-03-03-exp875\exp875deposition-2025-03-11t08_21_47-deposition\exp875deposition_it_edep_-100mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1
Sample Interval (s) = 0.1
Run Time (sec) = 30
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 10.1

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.680e-5
2.000e-1, 2.647e-5
3.000e-1, 2.629e-5
4.000e-1, 2.619e-5
5.000e-1, 2.624e-5
6.000e-1, 2.639e-5
7.000e-1, 2.661e-5
8.000e-1, 2.694e-5
9.000e-1, 2.735e-5
1.000e+0, 2.780e-5
1.100e+0, 2.836e-5
1.200e+0, 2.902e-5
1.300e+0, 2.974e-5
1.400e+0, 3.052e-5
1.500e+0, 3.141e-5
1.600e+0, 3.232e-5
1.700e+0, 3.329e-5
1.800e+0, 3.437e-5
1.900e+0, 3.544e-5
2.000e+0, 3.658e-5
2.100e+0, 3.780e-5
2.200e+0, 3.910e-5
2.300e+0, 4.041e-5
2.400e+0, 4.179e-5
2.500e+0, 4.315e-5
2.600e+0, 4.455e-5
2.700e+0, 4.607e-5
2.800e+0, 4.759e-5
2.900e+0, 4.919e-5
3.000e+0, 5.087e-5
3.100e+0, 5.259e-5
3.200e+0, 5.428e-5
3.300e+0, 5.597e-5
3.400e+0, 5.772e-5
3.500e+0, 5.963e-5
3.600e+0, 6.155e-5
3.700e+0, 6.341e-5
3.800e+0, 6.541e-5
3.900e+0, 6.755e-5
4.000e+0, 6.973e-5
4.100e+0, 7.200e-5
4.200e+0, 7.436e-5
4.300e+0, 7.677e-5
4.400e+0, 7.916e-5
4.500e+0, 8.166e-5
4.600e+0, 8.427e-5
4.700e+0, 8.678e-5
4.800e+0, 8.937e-5
4.900e+0, 9.192e-5
5.000e+0, 9.453e-5
5.100e+0, 9.722e-5
5.200e+0, 9.988e-5
5.300e+0, 1.025e-4
5.400e+0, 1.053e-4
5.500e+0, 1.082e-4
5.600e+0, 1.114e-4
5.700e+0, 1.151e-4
5.800e+0, 1.176e-4
5.900e+0, 1.200e-4
6.000e+0, 1.225e-4
6.100e+0, 1.254e-4
6.200e+0, 1.282e-4
6.300e+0, 1.311e-4
6.400e+0, 1.342e-4
6.500e+0, 1.374e-4
6.600e+0, 1.405e-4
6.700e+0, 1.438e-4
6.800e+0, 1.470e-4
6.900e+0, 1.503e-4
7.000e+0, 1.534e-4
7.100e+0, 1.564e-4
7.200e+0, 1.599e-4
7.300e+0, 1.638e-4
7.400e+0, 1.677e-4
7.500e+0, 1.713e-4
7.600e+0, 1.748e-4
