Dec. 14, 2024   07:06:26
Amperometric i-t Curve
File: c:/users/guazh/data/banditlqround7_x0exp59_r20/2024-12-09-exp656\exp656deposition-2024-12-14t07_02_56-deposition\exp656deposition_it_edep_-100mv.bin
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = -1
Sample Interval (s) = 0.1
Run Time (sec) = 38
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Comp R (ohm) = 13.1

Results:

Channel 1:

Time/sec, Current/A

1.000e-1, 2.147e-4
2.000e-1, 2.197e-4
3.000e-1, 2.253e-4
4.000e-1, 2.312e-4
5.000e-1, 2.367e-4
6.000e-1, 2.421e-4
7.000e-1, 2.466e-4
8.000e-1, 2.505e-4
9.000e-1, 2.545e-4
1.000e+0, 2.588e-4
1.100e+0, 2.632e-4
1.200e+0, 2.674e-4
1.300e+0, 2.713e-4
1.400e+0, 2.747e-4
1.500e+0, 2.775e-4
1.600e+0, 2.805e-4
1.700e+0, 2.830e-4
1.800e+0, 2.853e-4
1.900e+0, 2.875e-4
2.000e+0, 2.901e-4
2.100e+0, 2.933e-4
2.200e+0, 2.962e-4
2.300e+0, 2.983e-4
2.400e+0, 3.004e-4
2.500e+0, 3.033e-4
2.600e+0, 3.074e-4
2.700e+0, 3.116e-4
2.800e+0, 3.157e-4
2.900e+0, 3.192e-4
3.000e+0, 3.219e-4
3.100e+0, 3.244e-4
3.200e+0, 3.265e-4
3.300e+0, 3.291e-4
3.400e+0, 3.314e-4
3.500e+0, 3.333e-4
3.600e+0, 3.350e-4
3.700e+0, 3.356e-4
3.800e+0, 3.365e-4
3.900e+0, 3.384e-4
4.000e+0, 3.401e-4
4.100e+0, 3.414e-4
4.200e+0, 3.429e-4
4.300e+0, 3.439e-4
4.400e+0, 3.445e-4
4.500e+0, 3.455e-4
4.600e+0, 3.471e-4
4.700e+0, 3.498e-4
4.800e+0, 3.526e-4
4.900e+0, 3.544e-4
5.000e+0, 3.556e-4
5.100e+0, 3.560e-4
5.200e+0, 3.568e-4
5.300e+0, 3.572e-4
5.400e+0, 3.572e-4
5.500e+0, 3.578e-4
5.600e+0, 3.579e-4
5.700e+0, 3.586e-4
5.800e+0, 3.585e-4
5.900e+0, 3.597e-4
6.000e+0, 3.604e-4
6.100e+0, 3.609e-4
6.200e+0, 3.620e-4
6.300e+0, 3.628e-4
6.400e+0, 3.632e-4
6.500e+0, 3.629e-4
6.600e+0, 3.633e-4
6.700e+0, 3.643e-4
6.800e+0, 3.656e-4
6.900e+0, 3.667e-4
7.000e+0, 3.666e-4
7.100e+0, 3.657e-4
7.200e+0, 3.650e-4
7.300e+0, 3.648e-4
7.400e+0, 3.651e-4
7.500e+0, 3.655e-4
7.600e+0, 3.667e-4
7.700e+0, 3.673e-4
7.800e+0, 3.676e-4
7.900e+0, 3.676e-4
